_step,_runtime,train/loss,train/mean_token_accuracy,train/grad_norm,train/num_tokens,train/learning_rate,_timestamp,train/epoch,train/global_step
419,3040.7045712,0.8166035413742065,0.7914431244134903,0.0385422557592392,65403795.0,0.0001,1766076039.3209746,0.9003215434083601,420
420,3048.151786612,0.8428784608840942,0.7864878922700882,0.03913569077849388,65567087.0,0.0001,1766076046.7681334,0.902465166130761,421
421,3055.579695055,0.7909098267555237,0.7973986864089966,0.03632145747542381,65727717.0,0.0001,1766076054.1959877,0.9046087888531619,422
422,3062.867323618,0.8405169248580933,0.7848155051469803,0.04097132757306099,65883913.0,0.0001,1766076061.4836748,0.9067524115755627,423
423,3069.845938632,0.7449353337287903,0.8082551509141922,0.036893606185913086,66040928.0,0.0001,1766076068.4623172,0.9088960342979635,424
424,3074.930447849,0.7678301334381104,0.8008410185575485,0.03980809450149536,66182158.0,0.0001,1766076073.546869,0.9110396570203644,425
425,3081.824109227,0.8159539699554443,0.7898629158735275,0.04264137148857117,66333993.0,0.0001,1766076080.4405057,0.9131832797427653,426
426,3089.849807054,0.851546585559845,0.7828991115093231,0.03869073465466499,66494673.0,0.0001,1766076088.4662943,0.9153269024651661,427
427,3097.958428042,0.8531301021575928,0.7815860360860825,0.041953593492507935,66655725.0,0.0001,1766076096.5748231,0.917470525187567,428
428,3105.163044551,0.8085329532623291,0.7918383926153183,0.04124146327376366,66812443.0,0.0001,1766076103.7794392,0.9196141479099679,429
429,3112.79087875,0.8269011378288269,0.7884858846664429,0.0410735197365284,66967415.0,0.0001,1766076111.4073062,0.9217577706323687,430
430,3120.316589006,0.8433296084403992,0.7842421978712082,0.037928506731987,67121525.0,0.0001,1766076118.9329133,0.9239013933547695,431
431,3127.693303667,0.8262266516685486,0.789267286658287,0.04209759831428528,67280398.0,0.0001,1766076126.309675,0.9260450160771704,432
432,3134.924177216,0.8218947052955627,0.7902965247631073,0.03945762664079666,67430621.0,0.0001,1766076133.5405242,0.9281886387995713,433
433,3142.165361635,0.7774518728256226,0.802180215716362,0.04386581480503082,67586335.0,0.0001,1766076140.7817423,0.9303322615219721,434
434,3148.807044079,0.8045839667320251,0.7947043627500534,0.03620930388569832,67746263.0,0.0001,1766076147.4234276,0.932475884244373,435
435,3155.333667109,0.8100812435150146,0.7931619584560394,0.039718326181173325,67898321.0,0.0001,1766076153.9500484,0.9346195069667739,436
436,3161.762798781,0.7952697277069092,0.7984196841716766,0.050651922821998596,68043187.0,0.0001,1766076160.3791828,0.9367631296891747,437
437,3166.870496757,0.8125534057617188,0.7910248041152954,0.04108354449272156,68188476.0,0.0001,1766076165.4869292,0.9389067524115756,438
438,3174.303480645,0.7961876392364502,0.7944544851779938,0.04334235191345215,68339622.0,0.0001,1766076172.919813,0.9410503751339764,439
439,3180.941184792,0.792430579662323,0.79742531478405,0.043681561946868896,68495777.0,0.0001,1766076179.5575337,0.9431939978563773,440
440,3189.151445887,0.8416445851325989,0.7845878899097443,0.05118298903107643,68660269.0,0.0001,1766076187.7678366,0.9453376205787781,441
441,3194.873591616,0.760626494884491,0.8069134056568146,0.039206475019454956,68808933.0,0.0001,1766076193.4899569,0.947481243301179,442
442,3202.42844498,0.8233529925346375,0.7906948924064636,0.046004876494407654,68971728.0,0.0001,1766076201.0449007,0.9496248660235799,443
443,3209.947843777,0.8256692886352539,0.7885314971208572,0.04374856874346733,69132008.0,0.0001,1766076208.5642464,0.9517684887459807,444
444,3216.480051635,0.8000408411026001,0.7931075394153595,0.05192403867840767,69278688.0,0.0001,1766076215.0963254,0.9539121114683816,445
445,3225.292536146,0.7872287034988403,0.7960884869098663,0.03993523493409157,69432305.0,0.0001,1766076223.9089813,0.9560557341907824,446
446,3233.084004485,0.8347975611686707,0.7872359752655029,0.04110242426395416,69591761.0,0.0001,1766076231.700392,0.9581993569131833,447
447,3239.18063252,0.8346510529518127,0.7854347974061966,0.041602518409490585,69743971.0,0.0001,1766076237.7970881,0.9603429796355841,448
448,3247.16235547,0.8313183784484863,0.7869471311569214,0.03972771391272545,69898458.0,0.0001,1766076245.7788358,0.962486602357985,449
449,3255.734954849,0.8373420834541321,0.7859208732843399,0.044860512018203735,70067672.0,0.0001,1766076254.3514159,0.9646302250803859,450
450,3262.277023507,0.7827937602996826,0.7988342940807343,0.0409402959048748,70220457.0,0.0001,1766076260.8935003,0.9667738478027867,451
451,3268.796293877,0.8108237981796265,0.7920277416706085,0.04593239352107048,70371898.0,0.0001,1766076267.412768,0.9689174705251876,452
452,3276.202655641,0.8518257141113281,0.7810562700033188,0.03929809853434563,70531855.0,0.0001,1766076274.8190088,0.9710610932475884,453
453,3281.942115064,0.7528545260429382,0.8071996718645096,0.04968828335404396,70671343.0,0.0001,1766076280.5584972,0.9732047159699893,454
454,3287.825607481,0.7956544756889343,0.7979039549827576,0.03940310329198837,70824566.0,0.0001,1766076286.4420338,0.9753483386923901,455
455,3294.93401407,0.7917391061782837,0.7988227307796478,0.038277819752693176,70978442.0,0.0001,1766076293.5504394,0.977491961414791,456
456,3301.724517269,0.8162001967430115,0.792871356010437,0.04349338263273239,71138566.0,0.0001,1766076300.34095,0.9796355841371919,457
457,3308.816095047,0.791743278503418,0.7991150468587875,0.03979214280843735,71297085.0,0.0001,1766076307.4325771,0.9817792068595927,458
458,3317.127598524,0.8426870107650757,0.7873333692550659,0.041641272604465485,71450804.0,0.0001,1766076315.7439759,0.9839228295819936,459
459,3323.447727247,0.7748585343360901,0.8009236305952072,0.04031827300786972,71611452.0,0.0001,1766076322.0641944,0.9860664523043944,460
460,3329.397918176,0.7978836297988892,0.7944525182247162,0.04292622208595276,71764514.0,0.0001,1766076328.0143704,0.9882100750267953,461
461,3337.00507361,0.8374503254890442,0.7874066084623337,0.04115217179059982,71924545.0,0.0001,1766076335.6213872,0.9903536977491961,462
462,3344.470359892,0.8527165651321411,0.781270444393158,0.04198862984776497,72084518.0,0.0001,1766076343.0867429,0.992497320471597,463
463,3350.96751788,0.7886213660240173,0.7970472872257233,0.03793023154139519,72247869.0,0.0001,1766076349.5839007,0.9946409431939979,464
464,3359.101638908,0.8082650899887085,0.7925335019826889,0.050076473504304886,72411161.0,0.0001,1766076357.7181015,0.9967845659163987,465
465,3366.229681523,0.7855609059333801,0.8006312102079391,0.03883812204003334,72572058.0,0.0001,1766076364.8460405,0.9989281886387996,466
466,3369.502734762,0.7724992036819458,0.7999628186225891,0.03883812204003334,72643344.0,0.0001,1766076368.1191094,1.0,467
467,3384.49001176,,,,,,1766076383.1066387,1.0,467
