_step,train/grad_norm,train/learning_rate,train/loss,train/mean_token_accuracy,_timestamp,train/num_tokens,_runtime,train/epoch,train/global_step
210,0.05144142359495163,0.0001,0.8130719661712646,0.7919377088546753,1766073489.541576,32931223.0,506.839931753,0.4518201284796574,211
211,0.031612660735845566,0.0001,0.8270345330238342,0.7871772646903992,1766073491.9811862,33081708.0,509.279528139,0.4539614561027837,212
212,0.04440648853778839,0.0001,0.8289263248443604,0.7888385653495789,1766073493.9654717,33234519.0,511.263833453,0.45610278372591007,213
213,0.03941282629966736,0.0001,0.8174350261688232,0.7918834686279297,1766073495.868428,33380554.0,513.166772006,0.4582441113490364,214
214,0.037610240280628204,0.0001,0.8562197089195251,0.7827656865119934,1766073498.3171809,33541078.0,515.615533351,0.4603854389721627,215
215,0.06342428177595139,0.0001,0.8288318514823914,0.78822261095047,1766073500.843226,33702070.0,518.141567886,0.4625267665952891,216
216,0.049215178936719894,0.0001,0.7830896377563477,0.8007229566574097,1766073502.8834703,33851344.0,520.1818108,0.46466809421841543,217
217,0.053165193647146225,0.0001,0.8244282007217407,0.7910605669021606,1766073505.3116336,34005428.0,522.60998199,0.4668094218415418,218
218,0.06338559836149216,0.0001,0.8339316248893738,0.788316547870636,1766073507.1607766,34142448.0,524.459110383,0.4689507494646681,219
219,0.054042134433984756,0.0001,0.7860867381095886,0.7997999787330627,1766073509.028164,34293582.0,526.326495336,0.47109207708779444,220
220,0.04727620258927345,0.0001,0.8633245229721069,0.7829614281654358,1766073511.1604373,34448802.0,528.458771831,0.4732334047109208,221
221,0.031589336693286896,0.0001,0.8132352828979492,0.7914884686470032,1766073513.6483333,34608650.0,530.946656055,0.4753747323340471,222
222,0.04597534239292145,0.0001,0.8051972985267639,0.7946370244026184,1766073516.1168804,34765848.0,533.41521198,0.47751605995717344,223
223,0.032807156443595886,0.0001,0.7998309135437012,0.79734867811203,1766073518.5832264,34923587.0,535.881568744,0.4796573875802998,224
224,0.035980451852083206,0.0001,0.7787420749664307,0.8019769787788391,1766073520.0857074,35061736.0,537.38403155,0.4817987152034261,225
225,0.053649771958589554,0.0001,0.8373720049858093,0.784257709980011,1766073521.936047,35224947.0,539.234414496,0.48394004282655245,226
226,0.03861066699028015,0.0001,0.8840106725692749,0.775581419467926,1766073524.1746542,35383552.0,541.473023372,0.4860813704496788,227
227,0.03457999974489212,0.0001,0.8270598649978638,0.7902723550796509,1766073526.6744244,35537848.0,543.972776171,0.48822269807280516,228
228,0.031045593321323395,0.0001,0.8189194202423096,0.7910110950469971,1766073528.4651213,35694801.0,545.763469729,0.49036402569593146,229
229,0.0373539924621582,0.0001,0.819075345993042,0.7912011742591858,1766073530.9040697,35847389.0,548.202435321,0.4925053533190578,230
230,0.0319160521030426,0.0001,0.8308360576629639,0.7883176207542419,1766073533.307506,36001061.0,550.605838772,0.49464668094218417,231
231,0.03203416243195534,0.0001,0.8305221796035767,0.7893491983413696,1766073535.351122,36153435.0,552.649436648,0.49678800856531047,232
232,0.03852345421910286,0.0001,0.8168166279792786,0.7926830649375916,1766073537.4581785,36308551.0,554.756518187,0.4989293361884368,233
233,0.038141392171382904,0.0001,0.8179437518119812,0.7915960550308228,1766073539.8478005,36451452.0,557.146153479,0.5010706638115632,234
234,0.06304486840963364,0.0001,0.7878692746162415,0.7994084358215332,1766073541.608998,36596648.0,558.907312702,0.5032119914346895,235
235,0.0322364866733551,0.0001,0.823277473449707,0.7867142558097839,1766073544.0897045,36751665.0,561.388045479,0.5053533190578159,236
236,0.03130574896931648,0.0001,0.8267568349838257,0.7906461358070374,1766073546.581109,36908485.0,563.879460532,0.5074946466809421,237
237,0.037533778697252274,0.0001,0.7806443572044373,0.8038403391838074,1766073548.6972506,37064151.0,565.995593361,0.5096359743040685,238
238,0.045259520411491394,0.0001,0.8270285129547119,0.7895382642745972,1766073550.7360415,37217517.0,568.034398753,0.5117773019271948,239
239,0.033343829214572906,0.0001,0.7746608257293701,0.8024673461914062,1766073552.4659462,37367961.0,569.764278098,0.5139186295503212,240
240,0.0475708469748497,0.0001,0.8151289224624634,0.791720449924469,1766073554.868105,37526897.0,572.166467382,0.5160599571734475,241
241,0.061418741941452026,0.0001,0.8707342147827148,0.7777392268180847,1766073556.7259502,37685668.0,574.024310788,0.5182012847965739,242
242,0.031838297843933105,0.0001,0.8210330605506897,0.7902604341506958,1766073559.1711698,37839489.0,576.469511184,0.5203426124197003,243
243,0.047761328518390656,0.0001,0.8456110954284668,0.7841473817825317,1766073561.0852144,37997238.0,578.383562106,0.5224839400428265,244
244,0.05397912114858627,0.0001,0.8861925601959229,0.7743412256240845,1766073563.550706,38168011.0,580.849037156,0.5246252676659529,245
245,0.0519486665725708,0.0001,0.8353068828582764,0.78829425573349,1766073565.5001547,38326230.0,582.798490293,0.5267665952890792,246
246,0.06955408304929733,0.0001,0.7826231122016907,0.8014196753501892,1766073567.8798246,38478252.0,585.178155955,0.5289079229122056,247
247,0.07178892195224762,0.0001,0.8058807849884033,0.794975996017456,1766073569.5829325,38625546.0,586.881287701,0.5310492505353319,248
248,0.03710798919200897,0.0001,0.8252391815185547,0.7891973257064819,1766073572.027901,38771391.0,589.326243526,0.5331905781584583,249
249,0.07063080370426178,0.0001,0.8324310183525085,0.787010908126831,1766073574.487124,38929652.0,591.785477373,0.5353319057815846,250
250,0.06073373928666115,0.0001,0.836642861366272,0.784300684928894,1766073576.6080496,39078825.0,593.906405512,0.5374732334047109,251
251,0.03222193568944931,0.0001,0.8487357497215271,0.7818942070007324,1766073578.776526,39250764.0,596.074858766,0.5396145610278372,252
252,0.052317310124635696,0.0001,0.808322548866272,0.7943196296691895,1766073581.202179,39401652.0,598.500530428,0.5417558886509636,253
253,0.047736093401908875,0.0001,0.8189219236373901,0.7916741967201233,1766073583.3546526,39556368.0,600.652985172,0.5438972162740899,254
254,0.03847797214984894,0.0001,0.7980204820632935,0.7951968908309937,1766073585.2326162,39716091.0,602.530981248,0.5460385438972163,255
255,0.05540198087692261,0.0001,0.8247087001800537,0.7910616993904114,1766073587.11555,39864668.0,604.413881482,0.5481798715203426,256
256,0.058129407465457916,0.0001,0.8549182415008545,0.7796932458877563,1766073589.718213,40026842.0,607.016564666,0.550321199143469,257
257,0.0323326401412487,0.0001,0.8199993371963501,0.7900618314743042,1766073592.2048395,40185219.0,609.503177032,0.5524625267665952,258
258,0.04261242598295212,0.0001,0.8389306664466858,0.7849555611610413,1766073594.2989845,40338073.0,611.59732196,0.5546038543897216,259
259,0.04611007124185562,0.0001,0.8490574359893799,0.782961905002594,1766073596.7416677,40501465.0,614.040014819,0.556745182012848,260
260,0.04115896299481392,0.0001,0.8318307399749756,0.7863280177116394,1766073599.225919,40657227.0,616.524280863,0.5588865096359743,261
261,0.042486969381570816,0.0001,0.8012006282806396,0.7958695292472839,1766073601.6266122,40807442.0,618.924967014,0.5610278372591007,262
262,0.05136943608522415,0.0001,0.8369256854057312,0.7858064770698547,1766073604.0280488,40956359.0,621.326379702,0.563169164882227,263
263,0.03789602965116501,0.0001,0.828186571598053,0.7876105308532715,1766073606.1929307,41113297.0,623.491279026,0.5653104925053534,264
264,0.05329800024628639,0.0001,0.8289746046066284,0.786952793598175,1766073608.7527363,41267327.0,626.051091437,0.5674518201284796,265
265,0.058480437844991684,0.0001,0.7932122945785522,0.7980154752731323,1766073610.2187781,41416137.0,627.517133774,0.569593147751606,266
266,0.045843351632356644,0.0001,0.8137757182121277,0.7918748259544373,1766073612.19736,41572626.0,629.495728155,0.5717344753747323,267
267,0.07956359535455704,0.0001,0.7992230653762817,0.798019528388977,1766073614.45209,41724870.0,631.750447837,0.5738758029978587,268
268,0.03189707174897194,0.0001,0.7885331511497498,0.7984787225723267,1766073616.909666,41882397.0,634.208014765,0.576017130620985,269
269,0.06128665432333946,0.0001,0.8390586972236633,0.7828022837638855,1766073619.0387347,42044695.0,636.337082538,0.5781584582441114,270
270,0.05528934672474861,0.0001,0.854183554649353,0.7823283672332764,1766073621.4868574,42195750.0,638.78521832,0.5802997858672377,271
271,0.03842129558324814,0.0001,0.8441516160964966,0.7873725891113281,1766073623.8782103,42347658.0,641.176546829,0.582441113490364,272
272,0.05425211042165756,0.0001,0.8496668338775635,0.7815678715705872,1766073626.310686,42499617.0,643.60904428,0.5845824411134903,273
273,0.03863894194364548,0.0001,0.7957596182823181,0.797206699848175,1766073628.814959,42648060.0,646.113299722,0.5867237687366167,274
274,0.05105942115187645,0.0001,0.8171640634536743,0.7911756634712219,1766073630.71573,42799438.0,648.014080874,0.588865096359743,275
275,0.03869441896677017,0.0001,0.8085516095161438,0.7945951223373413,1766073633.135427,42945465.0,650.433745045,0.5910064239828694,276
276,0.04944637045264244,0.0001,0.7989055514335632,0.796011209487915,1766073635.5566504,43089377.0,652.854996397,0.5931477516059958,277
277,0.0405186302959919,0.0001,0.8588086366653442,0.7822943329811096,1766073638.0740235,43253006.0,655.372373231,0.5952890792291221,278
278,0.03353283181786537,0.0001,0.8141721487045288,0.7917712926864624,1766073640.6046143,43420433.0,657.90294896,0.5974304068522484,279
279,0.04514959082007408,0.0001,0.8181155920028687,0.7909319996833801,1766073642.5342824,43577695.0,659.832640746,0.5995717344753747,280
280,0.03997108340263367,0.0001,0.8116968870162964,0.7914573550224304,1766073644.9311843,43738482.0,662.229525281,0.6017130620985011,281
281,0.03360139578580856,0.0001,0.8197938799858093,0.7899550199508667,1766073647.3604336,43895774.0,664.658774995,0.6038543897216274,282
282,0.03644392266869545,0.0001,0.8163281679153442,0.7928555011749268,1766073649.3312008,44045728.0,666.629573078,0.6059957173447538,283
283,0.040717918425798416,0.0001,0.8209363222122192,0.7863209247589111,1766073651.7775397,44207082.0,669.075869303,0.6081370449678801,284
284,0.03830127418041229,0.0001,0.8382501006126404,0.7866311073303223,1766073654.2629647,44360492.0,671.561299635,0.6102783725910065,285
285,0.04158277064561844,0.0001,0.78034508228302,0.8005634546279907,1766073656.7223306,44507249.0,674.020671654,0.6124197002141327,286
286,0.04017573595046997,0.0001,0.8123786449432373,0.7958552241325378,1766073659.1953886,44657380.0,676.493733624,0.6145610278372591,287
287,0.04198552668094635,0.0001,0.8106106519699097,0.7915675044059753,1766073661.178546,44809690.0,678.476902502,0.6167023554603854,288
288,0.04200425371527672,0.0001,0.786054253578186,0.7990024089813232,1766073662.8037684,44958006.0,680.102103073,0.6188436830835118,289
289,0.03435014933347702,0.0001,0.8331236839294434,0.7874295711517334,1766073664.834707,45127484.0,682.133061484,0.6209850107066381,290
290,0.03951307386159897,0.0001,0.8624016046524048,0.7815335392951965,1766073667.3053052,45288670.0,684.603656047,0.6231263383297645,291
291,0.04029378294944763,0.0001,0.7965246438980103,0.7949783205986023,1766073668.9095678,45435435.0,686.207907417,0.6252676659528907,292
292,0.03945763781666756,0.0001,0.812753438949585,0.7923011779785156,1766073671.3603237,45582758.0,688.658685703,0.6274089935760171,293
293,0.038306690752506256,0.0001,0.7960913181304932,0.7972707152366638,1766073673.7574606,45724786.0,691.055821783,0.6295503211991434,294
294,0.03618833050131798,0.0001,0.8052915334701538,0.7954375147819519,1766073675.7352414,45875653.0,693.033612597,0.6316916488222698,295
295,0.039989400655031204,0.0001,0.7979691028594971,0.7955888509750366,1766073677.7307436,46026612.0,695.029083662,0.6338329764453962,296
296,0.03745622932910919,0.0001,0.8065062761306763,0.7946444749832153,1766073679.5865023,46173537.0,696.884857843,0.6359743040685225,297
297,0.033959079533815384,0.0001,0.8400469422340393,0.7855122089385986,1766073682.0515401,46337020.0,699.349893357,0.6381156316916489,298
298,0.03752144053578377,0.0001,0.826555609703064,0.7913594245910645,1766073684.4434323,46484878.0,701.741776041,0.6402569593147751,299
299,0.03523138538002968,0.0001,0.8223076462745667,0.7875993847846985,1766073686.5014393,46638837.0,703.799804731,0.6423982869379015,300
300,0.038280636072158813,0.0001,0.8147236704826355,0.7925639748573303,1766073707.9707336,46792654.0,725.269143584,0.6445396145610278,301
301,0.03467585891485214,0.0001,0.8344607353210449,0.7855430245399475,1766073709.9283001,46956735.0,727.226654575,0.6466809421841542,302
302,0.03765302151441574,0.0001,0.8604928851127625,0.7821173667907715,1766073712.4281814,47119017.0,729.726526635,0.6488222698072805,303
303,0.037134602665901184,0.0001,0.8192378878593445,0.7912380695343018,1766073714.8687027,47277064.0,732.167041992,0.6509635974304069,304
304,0.03744734078645706,0.0001,0.8182008266448975,0.7888209223747253,1766073717.3495557,47425177.0,734.647905813,0.6531049250535332,305
305,0.03653831407427788,0.0001,0.7837738990783691,0.8000308871269226,1766073718.949063,47567815.0,736.247425927,0.6552462526766595,306
306,0.04153122007846832,0.0001,0.7743622660636902,0.8000153303146362,1766073720.903166,47711542.0,738.201515815,0.6573875802997858,307
307,0.036580685526132584,0.0001,0.8360875844955444,0.7893999218940735,1766073723.355089,47867963.0,740.653427916,0.6595289079229122,308
308,0.03549308329820633,0.0001,0.8026453256607056,0.7943069338798523,1766073725.7491827,48027087.0,743.047536415,0.6616702355460385,309
309,0.03945309296250343,0.0001,0.849958062171936,0.7823435664176941,1766073728.290165,48181216.0,745.588528627,0.6638115631691649,310
310,0.041782137006521225,0.0001,0.8688902854919434,0.7786033153533936,1766073730.7187757,48346653.0,748.01712396,0.6659528907922913,311
311,0.03655281290411949,0.0001,0.8570376634597778,0.7822304368019104,1766073732.8761637,48515202.0,750.174533046,0.6680942184154176,312
312,0.03909756615757942,0.0001,0.8345614671707153,0.7876680493354797,1766073735.3321302,48681596.0,752.630501142,0.6702355460385439,313
313,0.040643274784088135,0.0001,0.7635658979415894,0.8049691915512085,1766073737.7454247,48830511.0,755.043770676,0.6723768736616702,314
314,0.036136284470558167,0.0001,0.8435418605804443,0.7849811911582947,1766073740.1799536,48979750.0,757.478300981,0.6745182012847966,315
315,0.03357361629605293,0.0001,0.8061563968658447,0.7949395179748535,1766073742.6094801,49140486.0,759.907826011,0.6766595289079229,316
316,0.05049389228224754,0.0001,0.8114020824432373,0.7936737537384033,1766073745.0820868,49297672.0,762.380419288,0.6788008565310493,317
317,0.03494275361299515,0.0001,0.8144574165344238,0.7922031283378601,1766073747.0092158,49448662.0,764.307566927,0.6809421841541756,318
318,0.04605501517653465,0.0001,0.8114497661590576,0.7936776280403137,1766073749.0386899,49615721.0,766.337032735,0.683083511777302,319
319,0.04696454852819443,0.0001,0.7897876501083374,0.7973485589027405,1766073751.257946,49770136.0,768.556314091,0.6852248394004282,320
320,0.0491938516497612,0.0001,0.8274506330490112,0.7889025807380676,1766073753.6823926,49932945.0,770.980720537,0.6873661670235546,321
321,0.05184050276875496,0.0001,0.7910259962081909,0.7990421056747437,1766073756.1397727,50079045.0,773.438112712,0.6895074946466809,322
322,0.03463427722454071,0.0001,0.8275336027145386,0.7872698903083801,1766073758.5643606,50243726.0,775.862726131,0.6916488222698073,323
323,0.04945831373333931,0.0001,0.8127623796463013,0.7938659191131592,1766073761.0240474,50404071.0,778.322417479,0.6937901498929336,324
324,0.048076558858156204,0.0001,0.8407574892044067,0.7852830290794373,1766073763.5295582,50557944.0,780.827889287,0.69593147751606,325
325,0.03786228969693184,0.0001,0.8280065655708313,0.7894682884216309,1766073765.743445,50723566.0,783.041798886,0.6980728051391863,326
326,0.05470477044582367,0.0001,0.754746675491333,0.8070891499519348,1766073768.1800857,50868735.0,785.478428586,0.7002141327623126,327
327,0.04401702806353569,0.0001,0.827350378036499,0.7874673008918762,1766073770.6003292,51027679.0,787.898685347,0.702355460385439,328
328,0.03657294809818268,0.0001,0.8539416790008545,0.7811241149902344,1766073773.0556178,51188474.0,790.353948999,0.7044967880085653,329
329,0.053286660462617874,0.0001,0.7875014543533325,0.7971596717834473,1766073775.2125697,51334182.0,792.510929606,0.7066381156316917,330
330,0.03756680712103844,0.0001,0.8229641914367676,0.7899298667907715,1766073777.766593,51499899.0,795.064931864,0.708779443254818,331
331,0.04162513464689255,0.0001,0.7965412139892578,0.7967156767845154,1766073780.2237592,51645111.0,797.522100286,0.7109207708779444,332
332,0.04050769656896591,0.0001,0.7838531732559204,0.7976989150047302,1766073782.4750538,51795720.0,799.773413658,0.7130620985010707,333
333,0.03902537375688553,0.0001,0.755733072757721,0.8063177466392517,1766073784.5836587,51934189.0,801.882023617,0.715203426124197,334
334,0.03844466432929039,0.0001,0.8441802263259888,0.783710241317749,1766073787.046585,52086111.0,804.344946124,0.7173447537473233,335
335,0.036137133836746216,0.0001,0.8194258213043213,0.7905394434928894,1766073788.7685916,52241632.0,806.066931661,0.7194860813704497,336
336,0.03555585816502571,0.0001,0.8205714225769043,0.7892181277275085,1766073791.2438443,52403245.0,808.542183909,0.721627408993576,337
337,0.03765855357050896,0.0001,0.843189001083374,0.7847880125045776,1766073793.7081082,52567275.0,811.00645386,0.7237687366167024,338
338,0.036770839244127274,0.0001,0.8290433883666992,0.788158118724823,1766073796.1363866,52733506.0,813.434757623,0.7259100642398287,339
339,0.03941316902637482,0.0001,0.8251533508300781,0.7902997136116028,1766073798.5303855,52884795.0,815.828748072,0.728051391862955,340
340,0.04569895565509796,0.0001,0.8176154494285583,0.7902596592903137,1766073800.7738595,53039775.0,818.072199108,0.7301927194860813,341
341,0.03793536126613617,0.0001,0.8396486043930054,0.7842878103256226,1766073803.25631,53204226.0,820.554656722,0.7323340471092077,342
342,0.04500039666891098,0.0001,0.8025692701339722,0.7951918244361877,1766073805.2476096,53357002.0,822.545960393,0.734475374732334,343
343,0.03769401088356972,0.0001,0.8173940181732178,0.7908576130867004,1766073807.1834989,53512592.0,824.481843982,0.7366167023554604,344
344,0.050047095865011215,0.0001,0.8635872602462769,0.780705451965332,1766073809.7442405,53675222.0,827.0425969,0.7387580299785867,345
345,0.036758795380592346,0.0001,0.8763795495033264,0.7751808762550354,1766073812.2286055,53837794.0,829.5269645,0.7408993576017131,346
346,0.03699762374162674,0.0001,0.8234184980392456,0.7909091711044312,1766073814.7052305,53990810.0,832.003587232,0.7430406852248393,347
347,0.040360208600759506,0.0001,0.7999387979507446,0.7959902882575989,1766073817.1605554,54142452.0,834.45889805,0.7451820128479657,348
348,0.036238767206668854,0.0001,0.7925549149513245,0.7965213060379028,1766073819.572984,54294279.0,836.871331598,0.7473233404710921,349
349,0.040738604962825775,0.0001,0.7913171052932739,0.7983831763267517,1766073821.5470712,54445597.0,838.845432874,0.7494646680942184,350
350,0.0375085175037384,0.0001,0.8278660178184509,0.789513111114502,1766073823.992161,54603343.0,841.290522704,0.7516059957173448,351
351,0.04156787693500519,0.0001,0.7761493921279907,0.8020902276039124,1766073826.1420608,54759468.0,843.440419411,0.7537473233404711,352
352,0.04116232693195343,0.0001,0.8031227588653564,0.7925660610198975,1766073828.5927138,54913059.0,845.891071779,0.7558886509635975,353
353,0.03714806213974953,0.0001,0.8128620386123657,0.7918065786361694,1766073831.0637805,55070490.0,848.362120085,0.7580299785867237,354
354,0.03942093998193741,0.0001,0.8390113115310669,0.7863225340843201,1766073833.5787065,55234816.0,850.87701179,0.7601713062098501,355
355,0.03820609301328659,0.0001,0.8259259462356567,0.7884615659713745,1766073835.46521,55387388.0,852.763555708,0.7623126338329764,356
356,0.0388534851372242,0.0001,0.7900255918502808,0.7998926043510437,1766073837.8596976,55538411.0,855.158036058,0.7644539614561028,357
357,0.04014973342418671,0.0001,0.8053712844848633,0.7933645844459534,1766073840.3911438,55688433.0,857.689504757,0.7665952890792291,358
358,0.040762510150671005,0.0001,0.8076382279396057,0.7932263612747192,1766073842.0884433,55839265.0,859.386779414,0.7687366167023555,359
359,0.04444620758295059,0.0001,0.7698913812637329,0.8040839433670044,1766073844.5160255,55990505.0,861.814361272,0.7708779443254818,360
360,0.03536416217684746,0.0001,0.8362800478935242,0.7871283292770386,1766073847.072481,56160090.0,864.370838304,0.7730192719486081,361
361,0.04478790611028671,0.0001,0.8052593469619751,0.794514000415802,1766073848.9531937,56315482.0,866.251547885,0.7751605995717344,362
362,0.039150532335042953,0.0001,0.8447883725166321,0.7823240756988525,1766073851.3719022,56478778.0,868.670250579,0.7773019271948608,363
363,0.040370505303144455,0.0001,0.8318827152252197,0.7844499349594116,1766073853.8346505,56640621.0,871.133029237,0.7794432548179872,364
364,0.04300050437450409,0.0001,0.8262375593185425,0.7882692217826843,1766073856.408142,56808271.0,873.706491794,0.7815845824411135,365
365,0.03837248310446739,0.0001,0.8188883066177368,0.7904280424118042,1766073858.6891413,56962569.0,875.987504273,0.7837259100642399,366
366,0.03953687846660614,0.0001,0.8136256337165833,0.7908239364624023,1766073860.7711034,57113382.0,878.069468995,0.7858672376873662,367
367,0.03869165480136871,0.0001,0.844975471496582,0.7823912501335144,1766073863.3567674,57283115.0,880.655111856,0.7880085653104925,368
368,0.038891810923814774,0.0001,0.7959456443786621,0.795953094959259,1766073865.8145695,57431980.0,883.11291743,0.7901498929336188,369
369,0.04129045829176903,0.0001,0.8244521617889404,0.7887623906135559,1766073868.2585788,57593151.0,885.556919391,0.7922912205567452,370
370,0.039224620908498764,0.0001,0.8281132578849792,0.7888259887695312,1766073870.7761667,57769554.0,888.074530784,0.7944325481798715,371
371,0.03667427971959114,0.0001,0.8087097406387329,0.7946982979774475,1766073873.2881994,57930187.0,890.586521335,0.7965738758029979,372
372,0.03737477585673332,0.0001,0.8028764724731445,0.7949921488761902,1766073875.7570775,58089895.0,893.055427505,0.7987152034261242,373
373,0.040307559072971344,0.0001,0.7913280725479126,0.7975599765777588,1766073877.6262565,58237921.0,894.924622839,0.8008565310492506,374
374,0.040258023887872696,0.0001,0.7964615821838379,0.7964698672294617,1766073880.0039961,58386574.0,897.302357401,0.8029978586723768,375
375,0.039408743381500244,0.0001,0.7904760837554932,0.7983937859535217,1766073882.505621,58531794.0,899.803982276,0.8051391862955032,376
376,0.0511099211871624,0.0001,0.8032743334770203,0.793118417263031,1766073884.7120352,58679304.0,902.010392728,0.8072805139186295,377
377,0.04292817413806915,0.0001,0.8394203186035156,0.7864160537719727,1766073886.8054624,58827963.0,904.103814071,0.8094218415417559,378
378,0.041300684213638306,0.0001,0.7930968999862671,0.7999528646469116,1766073888.8635643,58968065.0,906.161928631,0.8115631691648822,379
379,0.03882589936256409,0.0001,0.8184354901313782,0.7936262488365173,1766073891.0450654,59119596.0,908.343421751,0.8137044967880086,380
380,0.04256179556250572,0.0001,0.8017747402191162,0.7940472364425659,1766073893.212528,59282269.0,910.510846978,0.815845824411135,381
381,0.03693512827157974,0.0001,0.8061113953590393,0.7948548793792725,1766073895.7422595,59449069.0,913.040615211,0.8179871520342612,382
382,0.03797052800655365,0.0001,0.8141157627105713,0.7918978929519653,1766073897.5350564,59602942.0,914.833391371,0.8201284796573876,383
383,0.03687930107116699,0.0001,0.8226157426834106,0.7895613312721252,1766073899.5746288,59763486.0,916.872973961,0.8222698072805139,384
384,0.04328877851366997,0.0001,0.7963912487030029,0.7967837452888489,1766073902.0721796,59914007.0,919.370531887,0.8244111349036403,385
385,0.042231302708387375,0.0001,0.768928050994873,0.8017104864120483,1766073903.6483839,60056933.0,920.946746356,0.8265524625267666,386
386,0.043652936816215515,0.0001,0.8113101720809937,0.7933425903320312,1766073906.1133223,60219888.0,923.411680324,0.828693790149893,387
387,0.04210761934518814,0.0001,0.8029829859733582,0.7945470213890076,1766073908.5772166,60373832.0,925.875568727,0.8308351177730193,388
388,0.05013067275285721,0.0001,0.7952319383621216,0.7983277440071106,1766073910.24214,60526958.0,927.540479625,0.8329764453961456,389
389,0.04927267134189606,0.0001,0.7944582104682922,0.7981981039047241,1766073912.0960543,60680957.0,929.394415258,0.8351177730192719,390
390,0.039364151656627655,0.0001,0.8171130418777466,0.7880579233169556,1766073914.514703,60844353.0,931.813076147,0.8372591006423983,391
391,0.07413570582866669,0.0001,0.7716122269630432,0.8035728931427002,1766073916.028849,60988093.0,933.327195558,0.8394004282655246,392
392,0.04785541817545891,0.0001,0.8036702275276184,0.7940385937690735,1766073918.286935,61139257.0,935.585283294,0.841541755888651,393
393,0.059566400945186615,0.0001,0.8334571123123169,0.7872442007064819,1766073920.709394,61294373.0,938.007738682,0.8436830835117773,394
394,0.03892149776220322,0.0001,0.85721755027771,0.7800336480140686,1766073923.1598647,61460962.0,940.45818986,0.8458244111349036,395
395,0.04928220063447952,0.0001,0.752945065498352,0.8071215152740479,1766073925.5973423,61610443.0,942.895684725,0.8479657387580299,396
396,0.048112157732248306,0.0001,0.8014395236968994,0.7963303923606873,1766073927.8105626,61767622.0,945.108899528,0.8501070663811563,397
397,0.044912055134773254,0.0001,0.8116629123687744,0.7921222448348999,1766073929.622448,61927294.0,946.920808406,0.8522483940042827,398
398,0.058455515652894974,0.0001,0.8093317747116089,0.7938253879547119,1766073932.0768442,62087657.0,949.375202271,0.854389721627409,399
399,0.03787191957235336,0.0001,0.8330291509628296,0.7880415916442871,1766073934.5268247,62242685.0,951.825185623,0.8565310492505354,400
400,0.05503539741039276,0.0001,0.7786358594894409,0.8012380003929138,1766073951.4961462,62393085.0,968.794572265,0.8586723768736617,401
401,0.04755762964487076,0.0001,0.775093674659729,0.8035300374031067,1766073953.278382,62538285.0,970.576723488,0.860813704496788,402
402,0.04004143178462982,0.0001,0.836229145526886,0.7882133722305298,1766073955.7224922,62701391.0,973.02084191,0.8629550321199143,403
403,0.05501558631658554,0.0001,0.8275840282440186,0.7890955805778503,1766073958.1505413,62848535.0,975.448880221,0.8650963597430407,404
404,0.04588458314538002,0.0001,0.7949458956718445,0.7950513958930969,1766073960.6858196,63001586.0,977.984171784,0.867237687366167,405
405,0.04368635639548302,0.0001,0.8201425075531006,0.7905811667442322,1766073962.950237,63162806.0,980.248593345,0.8693790149892934,406
406,0.049359504133462906,0.0001,0.8137902617454529,0.7913740873336792,1766073964.8710053,63324619.0,982.169373528,0.8715203426124197,407
407,0.042991671711206436,0.0001,0.8351426124572754,0.786651074886322,1766073967.2918727,63484446.0,984.590223178,0.8736616702355461,408
408,0.0478922575712204,0.0001,0.8487436175346375,0.7806819677352905,1766073969.7282205,63657343.0,987.026560417,0.8758029978586723,409
409,0.05343569442629814,0.0001,0.8673967123031616,0.779930055141449,1766073972.1734045,63815011.0,989.471753173,0.8779443254817987,410
410,0.04380517080426216,0.0001,0.7896131277084351,0.7964845299720764,1766073974.631779,63974464.0,991.930134584,0.880085653104925,411
411,0.04881998151540756,0.0001,0.8089909553527832,0.7937059998512268,1766073977.100109,64130517.0,994.398470389,0.8822269807280514,412
412,0.057898808270692825,0.0001,0.8052892684936523,0.7943435907363892,1766073978.9726999,64283106.0,996.27102745,0.8843683083511777,413
413,0.03864168003201485,0.0001,0.8051331639289856,0.7940581440925598,1766073980.9817417,64430594.0,998.280103779,0.8865096359743041,414
414,0.04672401025891304,0.0001,0.851325273513794,0.78268963098526,1766073983.4231594,64603713.0,1000.721463861,0.8886509635974305,415
415,0.054908931255340576,0.0001,0.8291926383972168,0.7885386347770691,1766073985.9169626,64760293.0,1003.21531755,0.8907922912205567,416
416,0.038017380982637405,0.0001,0.8158745765686035,0.7916442155838013,1766073987.704891,64923933.0,1005.003224617,0.892933618843683,417
417,0.051171839237213135,0.0001,0.8432079553604126,0.785112202167511,1766073990.1304598,65087097.0,1007.428808383,0.8950749464668094,418
418,0.049431975930929184,0.0001,0.7927780151367188,0.7987501621246338,1766073992.5809438,65242953.0,1009.879288998,0.8972162740899358,419
419,0.03896062821149826,0.0001,0.8168087005615234,0.7920190691947937,1766073995.0798469,65403795.0,1012.378193721,0.8993576017130621,420
420,0.04655662178993225,0.0001,0.8427063226699829,0.7866158485412598,1766073997.5451434,65567087.0,1014.843480859,0.9014989293361885,421
421,0.04239153861999512,0.0001,0.7904036641120911,0.7974587082862854,1766073999.939602,65727717.0,1017.237943598,0.9036402569593148,422
