train/learning_rate,_step,train/epoch,train/mean_token_accuracy,_runtime,train/loss,train/grad_norm,_timestamp,train/global_step,train/num_tokens
0.0001,208,0.4480171489817792,0.8081809133291245,11494.236354277,0.7109192609786987,0.03841736912727356,1766084604.821054,209,32617496.0
0.0001,209,0.45016077170418006,0.8103772848844528,11559.365901244,0.7056840062141418,0.03503119572997093,1766084669.9504356,210,32779172.0
0.0001,210,0.45230439442658094,0.8129321187734604,11615.255957629,0.6894709467887878,0.03699903190135956,1766084725.8406792,211,32931223.0
0.0001,211,0.45444801714898175,0.809752345085144,11678.648755435,0.7007919549942017,0.03029007837176323,1766084789.2334754,212,33081708.0
0.0001,212,0.4565916398713826,0.809458777308464,11730.948962263,0.7107805013656616,0.03435691446065903,1766084841.533563,213,33234519.0
0.0001,213,0.4587352625937835,0.812097817659378,11780.166924848,0.6938930749893188,0.03803285211324692,1766084890.7515786,214,33380554.0
0.0001,214,0.4608788853161844,0.8028405159711838,11843.612862652,0.7358617782592773,0.0426664873957634,1766084954.1974635,215,33541078.0
0.0001,215,0.4630225080385852,0.8089562207460403,11904.728856279,0.7089911699295044,0.03824150934815407,1766085015.3134425,216,33702070.0
0.0001,216,0.46516613076098606,0.8209631592035294,11954.575708541,0.6647196412086487,0.030213909223675728,1766085065.1602845,217,33851344.0
0.0001,217,0.46730975348338694,0.8107914924621582,12010.590789548,0.7034430503845215,0.04871579632163048,1766085121.1753688,218,34005428.0
0.0001,218,0.4694533762057878,0.8090752214193344,12056.401526238,0.7061479091644287,0.06406758725643158,1766085166.9861183,219,34142448.0
0.0001,219,0.4715969989281886,0.8190082013607025,12104.498810166,0.6675599813461304,0.04736805334687233,1766085215.08351,220,34293582.0
0.0001,220,0.4737406216505895,0.8042550534009933,12159.486228762,0.7369112968444824,0.03289750963449478,1766085270.070816,221,34448802.0
0.0001,221,0.4758842443729904,0.810406357049942,12216.741034808,0.6983616352081299,0.05273637920618057,1766085327.3256676,222,34608650.0
0.0001,222,0.4780278670953912,0.8150364011526108,12272.550623109,0.6846898794174194,0.03820054978132248,1766085383.135331,223,34765848.0
0.0001,223,0.48017148981779206,0.8176703602075577,12324.847642332,0.6838423013687134,0.042617589235305786,1766085435.4322188,224,34923587.0
0.0001,224,0.48231511254019294,0.8218102753162384,12365.908992666,0.6552172899246216,0.06845033913850784,1766085476.4936972,225,35061736.0
0.0001,225,0.4844587352625938,0.8054481744766235,12419.30461291,0.7183778285980225,0.04905116558074951,1766085529.88929,226,35224947.0
0.0001,226,0.4866023579849946,0.7955836057662964,12480.03515072,0.7600160837173462,0.03888837620615959,1766085590.6198323,227,35383552.0
0.0001,227,0.4887459807073955,0.8105268776416779,12544.031066324,0.7049539089202881,0.07000996172428131,1766085654.615669,228,35537848.0
0.0001,228,0.4908896034297964,0.8115902990102768,12590.308838057,0.6966366767883301,0.0462251678109169,1766085700.893408,229,35694801.0
0.0001,229,0.4930332261521972,0.8108579516410828,12648.394226535,0.7008811235427856,0.04481961205601692,1766085758.9787412,230,35847389.0
0.0001,230,0.49517684887459806,0.8106433898210526,12700.537483609,0.7070412039756775,0.07581475377082825,1766085811.1221666,231,36001061.0
0.0001,231,0.49732047159699894,0.8101084232330322,12755.983542795,0.7121675610542297,0.04813728854060173,1766085866.5682256,232,36153435.0
0.0001,232,0.4994640943193998,0.812922865152359,12804.859536685,0.6957507133483887,0.03827577456831932,1766085915.4442105,233,36308551.0
0.0001,233,0.5016077170418006,0.8129138797521591,12856.854620911,0.6936568021774292,0.0684712678194046,1766085967.4393053,234,36451452.0
0.0001,234,0.5037513397642015,0.8195502758026123,12901.07583946,0.6654109954833984,0.06268727779388428,1766086011.6606,235,36596648.0
0.0001,235,0.5058949624866024,0.8063501566648483,12958.527782148,0.707202672958374,0.030852654948830605,1766086069.1124585,236,36751665.0
0.0001,236,0.5080385852090032,0.8095460683107376,13020.842573033,0.7113562822341919,0.0790361613035202,1766086131.4271226,237,36908485.0
0.0001,237,0.5101822079314041,0.8229690492153168,13072.645132591,0.6636940240859985,0.07288384437561035,1766086183.2297196,238,37064151.0
0.0001,238,0.5123258306538049,0.8093830645084381,13123.126482713,0.7067893743515015,0.032950207591056824,1766086233.7111673,239,37217517.0
0.0001,239,0.5144694533762058,0.8211311101913452,13167.584063363,0.6583926677703857,0.08181724697351456,1766086278.1685236,240,37367961.0
0.0001,240,0.5166130760986066,0.8113559633493423,13225.058738228,0.6961896419525146,0.058620013296604156,1766086335.6433437,241,37526897.0
0.0001,241,0.5187566988210075,0.7991287261247635,13277.720888768,0.74424147605896,0.05737384781241417,1766086388.3054974,242,37685668.0
0.0001,242,0.5209003215434084,0.8130475282669067,13328.684748694,0.6963498592376709,0.0862622931599617,1766086439.2694092,243,37839489.0
0.0001,243,0.5230439442658092,0.8049090057611465,13383.322508962,0.7235197424888611,0.0321955606341362,1766086493.907163,244,37997238.0
0.0001,244,0.5251875669882101,0.7945805042982101,13453.778584175,0.7655445337295532,0.07532771676778793,1766086564.3631568,245,38168011.0
0.0001,245,0.5273311897106109,0.8088693469762802,13507.453323452,0.7160460948944092,0.03261310234665871,1766086618.0379705,246,38326230.0
0.0001,246,0.5294748124330118,0.8223188817501068,13562.226889345,0.6653823852539062,0.06559620052576065,1766086672.8115373,247,38478252.0
0.0001,247,0.5316184351554126,0.8146712779998779,13609.791239948,0.683517336845398,0.04703128710389137,1766086720.3758242,248,38625546.0
0.0001,248,0.5337620578778135,0.8127252906560898,13663.882319039,0.6910454630851746,0.03974628821015358,1766086774.4669182,249,38771391.0
0.0001,249,0.5359056806002144,0.8081272542476654,13725.969562668,0.7103054523468018,0.038180235773324966,1766086836.5541484,250,38929652.0
0.0001,250,0.5380493033226152,0.8051927089691162,13775.564814568,0.7129476070404053,0.045610930770635605,1766086886.1495028,251,39078825.0
0.0001,251,0.5401929260450161,0.8045745193958282,13835.144224029,0.727344274520874,0.0677424818277359,1766086945.7289004,252,39250764.0
0.0001,252,0.5423365487674169,0.815292626619339,13889.265897004,0.6818593144416809,0.03746988996863365,1766086999.8504713,253,39401652.0
0.0001,253,0.5444801714898178,0.8123310506343842,13944.782318721,0.6980999112129211,0.04835633933544159,1766087055.3670125,254,39556368.0
0.0001,254,0.5466237942122186,0.8153815716505051,13994.66922847,0.680538535118103,0.04464356601238251,1766087105.2539113,255,39716091.0
0.0001,255,0.5487674169346195,0.8110150098800659,14042.705318338,0.7027770280838013,0.03492249920964241,1766087153.2900248,256,39864668.0
0.0001,256,0.5509110396570204,0.7993522882461548,14095.648029844,0.7373660802841187,0.049995724111795425,1766087206.2327366,257,40026842.0
0.0001,257,0.5530546623794212,0.8116577118635178,14150.191378797,0.6988679766654968,0.03264831006526947,1766087260.7760277,258,40185219.0
0.0001,258,0.5551982851018221,0.8052013367414474,14202.553920475,0.7186374068260193,0.05402789264917374,1766087313.13861,259,40338073.0
0.0001,259,0.5573419078242229,0.8025319129228592,14258.743368052,0.7336171865463257,0.0425700880587101,1766087369.328047,260,40501465.0
0.0001,260,0.5594855305466238,0.8100694566965103,14316.359754555,0.7059640884399414,0.03625044226646423,1766087426.9444394,261,40657227.0
0.0001,261,0.5616291532690246,0.8165072053670883,14371.449545611,0.6814296245574951,0.04195726290345192,1766087482.0342212,262,40807442.0
0.0001,262,0.5637727759914255,0.8067208975553513,14424.539429697,0.7140988111495972,0.03407279774546623,1766087535.124121,263,40956359.0
0.0001,263,0.5659163987138264,0.8079776465892792,14485.626872337,0.7073933482170105,0.03695058077573776,1766087596.2114937,264,41113297.0
0.0001,264,0.5680600214362272,0.8086546510457993,14543.831054767,0.7070380449295044,0.03510439395904541,1766087654.4155357,265,41267327.0
0.0001,265,0.5702036441586281,0.818482518196106,14585.545017638,0.6761487722396851,0.03335755690932274,1766087696.1295567,266,41416137.0
0.0001,266,0.572347266881029,0.8130184859037399,14638.955007139,0.6951073408126831,0.03230467811226845,1766087749.539695,267,41572626.0
0.0001,267,0.5744908896034298,0.8175928294658661,14688.664915366,0.6784324645996094,0.032928045839071274,1766087799.2496068,268,41724870.0
0.0001,268,0.5766345123258306,0.818938285112381,14745.764698142,0.6736829876899719,0.033309247344732285,1766087856.3494313,269,41882397.0
0.0001,269,0.5787781350482315,0.8038187474012375,14797.449009983,0.7174767851829529,0.03429398685693741,1766087908.0336998,270,42044695.0
0.0001,270,0.5809217577706324,0.8042968809604645,14856.232284361,0.7263374924659729,0.043238695710897446,1766087966.816971,271,42195750.0
0.0001,271,0.5830653804930332,0.8077958524227142,14911.139407157,0.7196093201637268,0.038644663989543915,1766088021.724131,272,42347658.0
0.0001,272,0.5852090032154341,0.8030211329460144,14967.384977317,0.7231014966964722,0.03648711368441582,1766088077.969503,273,42499617.0
0.0001,273,0.587352625937835,0.8170859515666962,15023.201607457,0.6758777499198914,0.032734181731939316,1766088133.7863088,274,42648060.0
0.0001,274,0.5894962486602358,0.8123356997966766,15075.473623118,0.6902943849563599,0.03434084728360176,1766088186.0582354,275,42799438.0
0.0001,275,0.5916398713826366,0.8143411427736282,15129.392477413,0.689005970954895,0.03407730534672737,1766088239.9770162,276,42945465.0
0.0001,276,0.5937834941050375,0.8177729547023773,15177.323133711,0.6737171411514282,0.03754755109548569,1766088287.907743,277,43089377.0
0.0001,277,0.5959271168274384,0.8024477660655975,15249.64632806,0.738309383392334,0.03242873027920723,1766088360.2310073,278,43253006.0
0.0001,278,0.5980707395498392,0.8100830912590027,15308.636003224,0.699802041053772,0.033013489097356796,1766088419.2206798,279,43420433.0
0.0001,279,0.6002143622722401,0.8121468424797058,15361.979887685,0.6990554332733154,0.03945913910865784,1766088472.564565,280,43577695.0
0.0001,280,0.602357984994641,0.8121103644371033,15427.63116133,0.6914941668510437,0.03145981952548027,1766088538.2158165,281,43738482.0
0.0001,281,0.6045016077170418,0.8099140375852585,15489.664336976,0.7004773616790771,0.03873888775706291,1766088600.248869,282,43895774.0
0.0001,282,0.6066452304394426,0.8121240139007568,15540.114091948,0.6999528408050537,0.04150756821036339,1766088650.6988032,283,44045728.0
0.0001,283,0.6087888531618435,0.8071590065956116,15598.825273859,0.7014204263687134,0.03354442119598389,1766088709.4099216,284,44207082.0
0.0001,284,0.6109324758842444,0.8063526749610901,15655.183411881,0.7188427448272705,0.033640362322330475,1766088765.7680836,285,44360492.0
0.0001,285,0.6130760986066452,0.821455717086792,15709.394702851,0.6574231386184692,0.03885750100016594,1766088819.9792662,286,44507249.0
0.0001,286,0.6152197213290461,0.8146819472312927,15766.145627394,0.6938052773475647,0.032575104385614395,1766088876.7303233,287,44657380.0
0.0001,287,0.617363344051447,0.8130252212285995,15817.29420364,0.6933570504188538,0.051110588014125824,1766088927.8788803,288,44809690.0
0.0001,288,0.6195069667738478,0.8179856091737747,15864.914656925,0.6682256460189819,0.06020328775048256,1766088975.4993567,289,44958006.0
0.0001,289,0.6216505894962486,0.8084577322006226,15920.851359729,0.7152855396270752,0.04052361473441124,1766089031.4357848,290,45127484.0
0.0001,290,0.6237942122186495,0.8015747368335724,15976.994117663,0.7431724071502686,0.034218158572912216,1766089087.5787957,291,45288670.0
0.0001,291,0.6259378349410504,0.814777210354805,16020.145214981,0.6784138083457947,0.04109196364879608,1766089130.729769,292,45435435.0
0.0001,292,0.6280814576634512,0.8133830577135086,16071.231022544,0.6922919154167175,0.0340299978852272,1766089181.8156686,293,45582758.0
0.0001,293,0.6302250803858521,0.8188068717718124,16117.323405157,0.6706904172897339,0.04437263309955597,1766089227.908004,294,45724786.0
0.0001,294,0.632368703108253,0.8153351545333862,16166.680063106,0.6839789152145386,0.05653868615627289,1766089277.2646282,295,45875653.0
0.0001,295,0.6345123258306538,0.8153566122055054,16215.095567616,0.6811947822570801,0.04684935137629509,1766089325.680229,296,46026612.0
0.0001,296,0.6366559485530546,0.8152924925088882,16260.598828943,0.6844651103019714,0.03532719612121582,1766089371.1835377,297,46173537.0
0.0001,297,0.6387995712754555,0.8066023588180542,16317.282501942,0.7209509611129761,0.05515620484948158,1766089427.8670099,298,46337020.0
0.0001,298,0.6409431939978564,0.8123146891593933,16367.377187026,0.7034949064254761,0.04733553156256676,1766089477.961766,299,46484878.0
0.0001,299,0.6430868167202572,0.8092854768037796,16423.393681663,0.6985856890678406,0.03201478719711304,1766089533.9783604,300,46638837.0
0.0001,300,0.6452304394426581,0.8129971921443939,16480.480740624,0.6939384937286377,0.04700205847620964,1766089591.0654354,301,46792654.0
0.0001,301,0.647374062165059,0.8053448498249054,16531.592629075,0.7158463597297668,0.03498871251940727,1766089642.1773243,302,46956735.0
0.0001,302,0.6495176848874598,0.8039562851190567,16591.328395616,0.7364326119422913,0.03990720957517624,1766089701.9129982,303,47119017.0
0.0001,303,0.6516613076098606,0.8118265271186829,16653.439994724,0.6953577399253845,0.0465339720249176,1766089764.0246704,304,47277064.0
0.0001,304,0.6538049303322615,0.8088075667619705,16714.658057036,0.6999837160110474,0.034035760909318924,1766089825.242664,305,47425177.0
0.0001,305,0.6559485530546624,0.8196379542350769,16761.245354363,0.6665526628494263,0.05161012336611748,1766089871.8300307,306,47567815.0
0.0001,306,0.6580921757770632,0.8201050460338593,16810.495338156,0.6519851684570312,0.07696885615587234,1766089921.0799043,307,47711542.0
0.0001,307,0.6602357984994641,0.8121622204780579,16868.349368886,0.7043924331665039,0.06519502401351929,1766089978.933875,308,47867963.0
0.0001,308,0.662379421221865,0.812904492020607,16922.523396231,0.6858129501342773,0.03315512090921402,1766090033.1080067,309,48027087.0
0.0001,309,0.6645230439442658,0.8027311414480209,16980.320066918,0.7261686325073242,0.056041132658720016,1766090090.904694,310,48181216.0
0.0001,310,0.6666666666666666,0.8002199828624725,17041.619264859,0.7466926574707031,0.051634203642606735,1766090152.2039502,311,48346653.0
0.0001,311,0.6688102893890675,0.8023684918880463,17094.970530477,0.7405015230178833,0.035114262253046036,1766090205.5551124,312,48515202.0
0.0001,312,0.6709539121114684,0.8081594109535217,17155.095914888,0.7197290658950806,0.060011908411979675,1766090265.6805284,313,48681596.0
0.0001,313,0.6730975348338692,0.822921633720398,17211.220214851,0.6486403942108154,0.04240866377949715,1766090321.8049014,314,48830511.0
0.0001,314,0.6752411575562701,0.8069547861814499,17270.318415798,0.7190264463424683,0.04747840762138367,1766090380.903085,315,48979750.0
0.0001,315,0.677384780278671,0.8141971826553345,17330.658123395,0.6947202682495117,0.061561357229948044,1766090441.2428308,316,49140486.0
0.0001,316,0.6795284030010718,0.814091756939888,17392.476442928,0.6922690868377686,0.03851435333490372,1766090503.0611837,317,49297672.0
0.0001,317,0.6816720257234726,0.8139996230602264,17443.149111194,0.6915658712387085,0.03757799416780472,1766090553.7338076,318,49448662.0
0.0001,318,0.6838156484458735,0.8132875263690948,17498.36812156,0.6929087042808533,0.03529038280248642,1766090608.9528112,319,49615721.0
0.0001,319,0.6859592711682744,0.8178161978721619,17549.339166358,0.6690385341644287,0.053153280168771744,1766090659.9238677,320,49770136.0
0.0001,320,0.6881028938906752,0.809560090303421,17606.778462593,0.7106504440307617,0.0672319084405899,1766090717.3631175,321,49932945.0
0.0001,321,0.6902465166130761,0.8180027604103088,17660.495698391,0.669483482837677,0.037584658712148666,1766090771.0802846,322,50079045.0
0.0001,322,0.692390139335477,0.8065679967403412,17725.61041792,0.713199257850647,0.0874757319688797,1766090836.1950839,323,50243726.0
0.0001,323,0.6945337620578779,0.8140246719121933,17792.716913564,0.6939820051193237,0.0462711937725544,1766090903.3016224,324,50404071.0
0.0001,324,0.6966773847802786,0.8072953671216965,17846.999168421,0.717139720916748,0.060517650097608566,1766090957.583834,325,50557944.0
0.0001,325,0.6988210075026795,0.8097367286682129,17910.724255198,0.7096539735794067,0.06737057119607925,1766091021.3089201,326,50723566.0
0.0001,326,0.7009646302250804,0.8273115903139114,17960.294821658,0.6353614926338196,0.041982367634773254,1766091070.8793488,327,50868735.0
0.0001,327,0.7031082529474812,0.8071524649858475,18013.188309614,0.7128049731254578,0.09764092415571213,1766091123.772897,328,51027679.0
0.0001,328,0.7052518756698821,0.8025888651609421,18082.1464467,0.7308322191238403,0.05056476220488548,1766091192.7311294,329,51188474.0
0.0001,329,0.707395498392283,0.8176461905241013,18131.853871849,0.6680812835693359,0.06027114763855934,1766091242.4385972,330,51334182.0
0.0001,330,0.7095391211146839,0.8100887686014175,18188.121406641,0.7045966386795044,0.06536471843719482,1766091298.7061188,331,51499899.0
0.0001,331,0.7116827438370846,0.8171445280313492,18237.925445072,0.6751402020454407,0.034927498549222946,1766091348.5101497,332,51645111.0
0.0001,332,0.7138263665594855,0.8184905052185059,18287.448691846,0.6664739847183228,0.05568161979317665,1766091398.0334015,333,51795720.0
0.0001,333,0.7159699892818864,0.8248603492975235,18337.468555664,0.6360540390014648,0.05292854085564613,1766091448.0532238,334,51934189.0
0.0001,334,0.7181136120042872,0.8086995184421539,18394.517195616,0.7209128737449646,0.03413078933954239,1766091505.1017551,335,52086111.0
0.0001,335,0.7202572347266881,0.8116420805454254,18442.714167018,0.6971527338027954,0.03963764011859894,1766091553.2986584,336,52241632.0
0.0001,336,0.722400857449089,0.8094779849052429,18507.597423705,0.7019639015197754,0.036467913538217545,1766091618.1819792,337,52403245.0
0.0001,337,0.7245444801714899,0.8074987083673477,18566.169102803,0.7210903167724609,0.03826061263680458,1766091676.7537365,338,52567275.0
0.0001,338,0.7266881028938906,0.8079805374145508,18626.413780039,0.7111514210700989,0.04822106659412384,1766091736.9983356,339,52733506.0
0.0001,339,0.7288317256162915,0.8111733049154282,18683.122336528,0.7008166313171387,0.034853242337703705,1766091793.707014,340,52884795.0
0.0001,340,0.7309753483386924,0.809699296951294,18735.947661717,0.6993687748908997,0.04057151451706886,1766091846.5323017,341,53039775.0
0.0001,341,0.7331189710610932,0.8050280660390854,18798.197996857,0.719649076461792,0.03387846052646637,1766091908.7826784,342,53204226.0
0.0001,342,0.7352625937834941,0.8144234716892242,18844.870768344,0.6839975118637085,0.035452306270599365,1766091955.4553447,343,53357002.0
0.0001,343,0.737406216505895,0.8097739368677139,18895.062133616,0.7010830640792847,0.037182144820690155,1766092005.6467013,344,53512592.0
0.0001,344,0.7395498392282959,0.801007941365242,18954.411623981,0.7442355751991272,0.0364563874900341,1766092064.9962354,345,53675222.0
0.0001,345,0.7416934619506966,0.7944499403238297,19024.86099879,0.755589485168457,0.03361501544713974,1766092135.4457164,346,53837794.0
0.0001,346,0.7438370846730975,0.8100070357322693,19085.333387155,0.7048072814941406,0.03401289880275726,1766092195.9179852,347,53990810.0
0.0001,347,0.7459807073954984,0.8163696825504303,19141.465945627,0.6817337870597839,0.03397125378251076,1766092252.0506501,348,54142452.0
0.0001,348,0.7481243301178992,0.8161328881978989,19203.856597453,0.6782565712928772,0.03546589985489845,1766092314.4411817,349,54294279.0
0.0001,349,0.7502679528403001,0.8211158663034439,19251.663583789,0.670846164226532,0.03806871920824051,1766092362.2482734,350,54445597.0
0.0001,350,0.752411575562701,0.8110817223787308,19311.453675792,0.706958532333374,0.03396361321210861,1766092422.038319,351,54603343.0
0.0001,351,0.7545551982851019,0.8207927346229553,19368.063430669,0.6617312431335449,0.03832576796412468,1766092478.647918,352,54759468.0
0.0001,352,0.7566988210075026,0.813642755150795,19427.175899617,0.6822348833084106,0.037185970693826675,1766092537.7606006,353,54913059.0
0.0001,353,0.7588424437299035,0.8125416934490204,19487.768373953,0.69379723072052,0.043905921280384064,1766092598.3530333,354,55070490.0
0.0001,354,0.7609860664523044,0.806408166885376,19549.929978848,0.7181233763694763,0.05974285677075386,1766092660.514553,355,55234816.0
0.0001,355,0.7631296891747053,0.8096912354230881,19597.214509713,0.7034469842910767,0.0370139479637146,1766092707.7992032,356,55387388.0
0.0001,356,0.7652733118971061,0.819370374083519,19653.725986271,0.6742843389511108,0.04864843189716339,1766092764.3106976,357,55538411.0
0.0001,357,0.767416934619507,0.8139173835515976,19709.5672458,0.6856806874275208,0.04832886904478073,1766092820.151932,358,55688433.0
0.0001,358,0.7695605573419079,0.8123971670866013,19758.369311168,0.6925462484359741,0.042727891355752945,1766092868.9539008,359,55839265.0
0.0001,359,0.7717041800643086,0.8230841308832169,19813.745810992,0.6540955901145935,0.07950225472450256,1766092924.330443,360,55990505.0
0.0001,360,0.7738478027867095,0.8067281544208527,19873.14514837,0.7209819555282593,0.056149065494537354,1766092983.729649,361,56160090.0
0.0001,361,0.7759914255091104,0.8134933114051819,19921.116220625,0.6908252239227295,0.05076207220554352,1766093031.7008758,362,56315482.0
0.0001,362,0.7781350482315113,0.8050053864717484,19980.215042305,0.7219480872154236,0.07017368823289871,1766093090.7996256,363,56478778.0
0.0001,363,0.7802786709539121,0.8063509613275528,20044.613259359,0.7096121907234192,0.03477368503808975,1766093155.197875,364,56640621.0
0.0001,364,0.782422293676313,0.8097285330295563,20109.684538887,0.7103400230407715,0.05057559907436371,1766093220.2692327,365,56808271.0
0.0001,365,0.7845659163987139,0.8105854243040085,20163.182285014,0.7006031274795532,0.03515861928462982,1766093273.7669852,366,56962569.0
0.0001,366,0.7867095391211146,0.8102404773235321,20210.863785602,0.6984083652496338,0.06412653625011444,1766093321.4483325,367,57113382.0
0.0001,367,0.7888531618435155,0.8032719492912292,20272.02319006,0.7237140536308289,0.05029957741498947,1766093382.6077762,368,57283115.0
0.0001,368,0.7909967845659164,0.8157726526260376,20329.982168114,0.6740851998329163,0.050130873918533325,1766093440.5667799,369,57431980.0
0.0001,369,0.7931404072883173,0.8104110509157181,20391.174892122,0.7059371471405029,0.06577388942241669,1766093501.7595668,370,57593151.0
0.0001,370,0.7952840300107181,0.8092335909605026,20464.460051637,0.7080088257789612,0.03824201226234436,1766093575.0447292,371,57769554.0
0.0001,371,0.797427652733119,0.8148082792758942,20523.926929218,0.6955350041389465,0.05214809253811836,1766093634.511581,372,57930187.0
0.0001,372,0.7995712754555199,0.814936637878418,20588.699181061,0.6853221654891968,0.04388965666294098,1766093699.2837365,373,58089895.0
0.0001,373,0.8017148981779206,0.8191358298063278,20633.017294203,0.6692999601364136,0.04216466844081879,1766093743.6020153,374,58237921.0
0.0001,374,0.8038585209003215,0.816699668765068,20683.973344508,0.6787174940109253,0.049699388444423676,1766093794.5580237,375,58386574.0
0.0001,375,0.8060021436227224,0.8188568949699402,20733.508899638,0.6714253425598145,0.0375470295548439,1766093844.0933876,376,58531794.0
0.0001,376,0.8081457663451233,0.8150789141654968,20782.531506457,0.6833284497261047,0.04422486573457718,1766093893.1161845,377,58679304.0
0.0001,377,0.8102893890675241,0.8068873584270477,20838.542008005,0.7147375345230103,0.05451454222202301,1766093949.1266901,378,58827963.0
0.0001,378,0.812433011789925,0.8209714740514755,20886.218931151,0.6708416938781738,0.04660860076546669,1766093996.8036225,379,58968065.0
0.0001,379,0.8145766345123259,0.8153416067361832,20937.910739259,0.692702054977417,0.03654947131872177,1766094048.4954362,380,59119596.0
0.0001,380,0.8167202572347267,0.8148305863142014,20995.656481367,0.6818505525588989,0.05134747177362442,1766094106.24105,381,59282269.0
0.0001,381,0.8188638799571275,0.8143549412488937,21067.45038561,0.690229594707489,0.042152874171733856,1766094178.0349991,382,59449069.0
0.0001,382,0.8210075026795284,0.8124272972345352,21118.716973412,0.6932660341262817,0.039617449045181274,1766094229.3016565,383,59602942.0
0.0001,383,0.8231511254019293,0.8094232678413391,21171.18679753,0.7045261859893799,0.05350201204419136,1766094281.7713253,384,59763486.0
0.0001,384,0.8252947481243301,0.818187415599823,21225.255159589,0.6745064854621887,0.04661790654063225,1766094335.8398736,385,59914007.0
0.0001,385,0.827438370846731,0.8222496956586838,21270.070291755,0.6478413343429565,0.042188920080661774,1766094380.6550314,386,60056933.0
0.0001,386,0.8295819935691319,0.81134033203125,21324.789384527,0.6968141794204712,0.047080546617507935,1766094435.373867,387,60219888.0
0.0001,387,0.8317256162915327,0.8138135075569153,21390.53350864,0.6860079765319824,0.03455096483230591,1766094501.1181898,388,60373832.0
0.0001,388,0.8338692390139335,0.8180808126926422,21438.560370141,0.6783466935157776,0.05702557414770126,1766094549.144997,389,60526958.0
0.0001,389,0.8360128617363344,0.8176225125789642,21487.380062856,0.6777550578117371,0.051668740808963776,1766094597.9647555,390,60680957.0
0.0001,390,0.8381564844587353,0.8093067705631256,21550.222178791,0.7028434872627258,0.03780393302440643,1766094660.8067467,391,60844353.0
0.0001,391,0.8403001071811361,0.8229318261146545,21591.54383632,0.6564607620239258,0.07029344886541367,1766094702.128548,392,60988093.0
0.0001,392,0.842443729903537,0.8136332929134369,21641.075517053,0.6859833598136902,0.05484301596879959,1766094751.6600811,393,61139257.0
0.0001,393,0.8445873526259379,0.8087516576051712,21701.190915777,0.7104036808013916,0.03709473833441734,1766094811.7755966,394,61294373.0
0.0001,394,0.8467309753483387,0.8007348924875259,21759.390499951,0.7368935346603394,0.05160229653120041,1766094869.9751825,395,61460962.0
0.0001,395,0.8488745980707395,0.8256554901599884,21818.435366819,0.6392503976821899,0.03984944894909859,1766094929.0200503,396,61610443.0
0.0001,396,0.8510182207931404,0.8176159858703613,21873.950221002,0.6800111532211304,0.0369180291891098,1766094984.5348382,397,61767622.0
0.0001,397,0.8531618435155413,0.8121412247419357,21918.966844487,0.6985031962394714,0.03500193729996681,1766095029.5514197,398,61927294.0
0.0001,398,0.8553054662379421,0.8141343742609024,21971.175217774,0.6943308115005493,0.035178292542696,1766095081.7597642,399,62087657.0
0.0001,399,0.857449088960343,0.8074493259191513,22029.948757039,0.7150888442993164,0.03428008034825325,1766095140.5333247,400,62242685.0
0.0001,400,0.8595927116827439,0.8196074664592743,22086.354466369,0.6634811162948608,0.03549102321267128,1766095196.9391248,401,62393085.0
0.0001,401,0.8617363344051447,0.8214714825153351,22130.456242551,0.6584315299987793,0.04141717031598091,1766095241.0409274,402,62538285.0
0.0001,402,0.8638799571275455,0.8085774332284927,22188.453093755,0.7154662013053894,0.03957393020391464,1766095299.037752,403,62701391.0
0.0001,403,0.8660235798499464,0.8087118715047836,22247.425504005,0.7068363428115845,0.0364881232380867,1766095358.0100584,404,62848535.0
0.0001,404,0.8681672025723473,0.814566120505333,22304.40866701,0.6802160739898682,0.03968474268913269,1766095414.9932694,405,63001586.0
0.0001,405,0.8703108252947481,0.8108843117952347,22358.315772401,0.7009508609771729,0.03739142045378685,1766095468.9004622,406,63162806.0
0.0001,406,0.872454448017149,0.8097972422838211,22407.586767974,0.6982202529907227,0.03556191176176071,1766095518.171431,407,63324619.0
0.0001,407,0.8745980707395499,0.8082769066095352,22458.875501296,0.7095675468444824,0.035446807742118835,1766095569.4601943,408,63484446.0
0.0001,408,0.8767416934619507,0.8011557459831238,22524.035263715,0.7306718230247498,0.03643161430954933,1766095634.619926,409,63657343.0
0.0001,409,0.8788853161843515,0.7997197955846786,22588.554062407,0.7477249503135681,0.047185081988573074,1766095699.138755,410,63815011.0
0.0001,410,0.8810289389067524,0.8175956457853317,22647.359452696,0.6744465827941895,0.03856602683663368,1766095757.9439867,411,63974464.0
0.0001,411,0.8831725616291533,0.8157828897237778,22707.239753327,0.6894770860671997,0.040528666228055954,1766095817.8244476,412,64130517.0
0.0001,412,0.8853161843515541,0.8146552294492722,22758.691209968,0.6868109703063965,0.05072144791483879,1766095869.275897,413,64283106.0
0.0001,413,0.887459807073955,0.8157766908407211,22809.816930461,0.6792582273483276,0.04606156051158905,1766095920.4015265,414,64430594.0
0.0001,414,0.8896034297963559,0.8034345060586929,22867.913372783,0.7330995798110962,0.036011144518852234,1766095978.4979165,415,64603713.0
0.0001,415,0.8917470525187567,0.8084587305784225,22924.806837419,0.7052631378173828,0.04233914613723755,1766096035.3915358,416,64760293.0
0.0001,416,0.8938906752411575,0.8109454065561295,22974.914763095,0.7007214426994324,0.03706865385174751,1766096085.499399,417,64923933.0
