_timestamp,train/epoch,train/loss,train/learning_rate,train/mean_token_accuracy,_runtime,train/global_step,train/grad_norm,train/num_tokens,_step,eval/accuracy
1765917433.1876864,0.4287245444801715,0.8534965515136719,1e-05,0.7885356843471527,1326.012369402,200.0,0.138567715883255,31184340.0,199,
1765917450.1813962,0.43086816720257237,0.9031333327293396,1e-05,0.7760861217975616,1343.006102688,201.0,0.1280297487974167,31345142.0,200,
1765917456.3621895,0.4330117899249732,0.9187490344047546,1e-05,0.7716774791479111,1349.186883022,202.0,0.13861462473869324,31495847.0,201,
1765917463.2372084,0.43515541264737406,0.8911146521568298,1e-05,0.7780809551477432,1356.061895492,203.0,0.12767134606838226,31654749.0,202,
1765917468.3870919,0.43729903536977494,0.9007004499435425,1e-05,0.7770818024873734,1361.211761149,204.0,0.13303527235984802,31808152.0,203,
1765917475.4425323,0.43944265809217575,0.9154141545295715,1e-05,0.7733230441808701,1368.267225816,205.0,0.12455756962299347,31977458.0,204,
1765917481.3289938,0.4415862808145766,0.8868943452835083,1e-05,0.7793804705142975,1374.153648675,206.0,0.1357766091823578,32129990.0,205,
1765917489.4547458,0.4437299035369775,0.9312083125114441,1e-05,0.7692909240722656,1382.279433683,207.0,0.1295059323310852,32295318.0,206,
1765917496.384133,0.44587352625937837,0.9187760353088379,1e-05,0.7724104523658752,1389.208818453,208.0,0.1304929256439209,32458576.0,207,
1765917503.2124333,0.4480171489817792,0.8977398872375488,1e-05,0.7755118161439896,1396.037103455,209.0,0.12935931980609894,32617496.0,208,
1765917511.0653653,0.45016077170418006,0.884819507598877,1e-05,0.780696228146553,1403.890031686,210.0,0.1393304318189621,32779172.0,209,
1765917517.3220818,0.45230439442658094,0.8740240931510925,1e-05,0.7820385992527008,1410.14673721,211.0,0.14347386360168457,32931223.0,210,
1765917524.5381944,0.45444801714898175,0.892708420753479,1e-05,0.7766461819410324,1417.36287974,212.0,0.14120787382125854,33081708.0,211,
1765917530.5988111,0.4565916398713826,0.8900510668754578,1e-05,0.7789713740348816,1423.4234801,213.0,0.1353686898946762,33234519.0,212,
1765917536.2853703,0.4587352625937835,0.883310854434967,1e-05,0.7807466834783554,1429.110057134,214.0,0.14042271673679352,33380554.0,213,
1765917544.0154345,0.4608788853161844,0.9165854454040527,1e-05,0.7733237445354462,1436.840121407,215.0,0.13958892226219177,33541078.0,214,
1765917551.0386465,0.4630225080385852,0.8913176655769348,1e-05,0.7787044197320938,1443.863349395,216.0,0.13702943921089172,33702070.0,215,
1765917556.8987045,0.46516613076098606,0.8431063890457153,1e-05,0.7907202541828156,1449.723380362,217.0,0.13844633102416992,33851344.0,216,
1765917563.7319818,0.46730975348338694,0.8857412338256836,1e-05,0.779477670788765,1456.556669865,218.0,0.14166387915611267,34005428.0,217,
1765917568.6805687,0.4694533762057878,0.8987447023391724,1e-05,0.7780346125364304,1461.505233138,219.0,0.1548842340707779,34142448.0,218,
1765917574.5411835,0.4715969989281886,0.8468714952468872,1e-05,0.7883411198854446,1467.365856727,220.0,0.13985148072242737,34293582.0,219,
1765917581.0132222,0.4737406216505895,0.9230769872665405,1e-05,0.773678719997406,1473.837922168,221.0,0.135655477643013,34448802.0,220,
1765917587.8909419,0.4758842443729904,0.8716762661933899,1e-05,0.7807614207267761,1480.715600614,222.0,0.13586664199829102,34608650.0,221,
1765917594.1860876,0.4780278670953912,0.8657830953598022,1e-05,0.7841053605079651,1487.010789182,223.0,0.13498248159885406,34765848.0,222,
1765917600.209663,0.48017148981779206,0.855246901512146,1e-05,0.7884874492883682,1493.034354579,224.0,0.13543292880058289,34923587.0,223,
1765917605.0629673,0.48231511254019294,0.8439536094665527,1e-05,0.7898845225572586,1497.887641272,225.0,0.15329448878765106,35061736.0,224,
1765917611.2578828,0.4844587352625938,0.8953476548194885,1e-05,0.7737854570150375,1504.082572817,226.0,0.1357995569705963,35224947.0,225,
1765917618.298908,0.4866023579849946,0.9416906833648682,1e-05,0.7649226039648056,1511.123595376,227.0,0.13856817781925201,35383552.0,226,
1765917625.3107028,0.4887459807073955,0.8902460932731628,1e-05,0.7788074314594269,1518.135398336,228.0,0.14516711235046387,35537848.0,227,
1765917630.7869768,0.4908896034297964,0.8786362409591675,1e-05,0.779658168554306,1523.611652675,229.0,0.13970227539539337,35694801.0,228,
1765917637.3369122,0.4930332261521972,0.8758312463760376,1e-05,0.7813242673873901,1530.161568669,230.0,0.14048638939857483,35847389.0,229,
1765917643.3298023,0.49517684887459806,0.8925575613975525,1e-05,0.7777615040540695,1536.154494675,231.0,0.1438557356595993,36001061.0,230,
1765917650.1695862,0.49732047159699894,0.8906008005142212,1e-05,0.7795009911060333,1542.994275094,232.0,0.14363142848014832,36153435.0,231,
1765917656.1842015,0.4994640943193998,0.8763427734375,1e-05,0.781528502702713,1549.008886912,233.0,0.14299924671649933,36308551.0,232,
1765917661.934374,0.5016077170418006,0.8759621381759644,1e-05,0.7823337614536285,1554.759040272,234.0,0.158424973487854,36451452.0,233,
1765917666.9941092,0.5037513397642015,0.8463045358657837,1e-05,0.7878999263048172,1559.818788808,235.0,0.14772014319896698,36596648.0,234,
1765917674.089677,0.5058949624866024,0.881851851940155,1e-05,0.7757840901613235,1566.914389751,236.0,0.14185304939746857,36751665.0,235,
1765917681.1081202,0.5080385852090032,0.8826913237571716,1e-05,0.7814522087574005,1573.93281967,237.0,0.1402701586484909,36908485.0,236,
1765917687.305606,0.5101822079314041,0.8358197808265686,1e-05,0.793176993727684,1580.130294318,238.0,0.1354319006204605,37064151.0,237,
1765917693.215289,0.5123258306538049,0.8846365809440613,1e-05,0.779106467962265,1586.039973834,239.0,0.13520562648773193,37217517.0,238,
1765917698.501708,0.5144694533762058,0.8351570963859558,1e-05,0.7915670871734619,1591.326397994,240.0,0.13469289243221283,37367961.0,239,
1765917705.0472968,0.5166130760986066,0.8708092570304871,1e-05,0.7818904221057892,1597.871989739,241.0,0.122384212911129,37526897.0,240,
1765917711.2723398,0.5187566988210075,0.9271981120109558,1e-05,0.7673870027065277,1604.097029325,242.0,0.11670608818531036,37685668.0,241,
1765917717.1605532,0.5209003215434084,0.8791103363037109,1e-05,0.7813644707202911,1609.985242171,243.0,0.11239023506641388,37839489.0,242,
1765917723.600896,0.5230439442658092,0.8989810943603516,1e-05,0.7747523784637451,1616.42557586,244.0,0.10669839382171631,37997238.0,243,
1765917731.4392662,0.5251875669882101,0.9401777982711792,1e-05,0.7655491381883621,1624.26396705,245.0,0.09541229158639908,38168011.0,244,
1765917737.6136532,0.5273311897106109,0.8872802257537842,1e-05,0.7787699699401855,1630.438324678,246.0,0.09685009717941284,38326230.0,245,
1765917744.378695,0.5294748124330118,0.837732195854187,1e-05,0.7918441891670227,1637.203365741,247.0,0.0936499834060669,38478252.0,246,
1765917749.8436537,0.5316184351554126,0.8643161058425903,1e-05,0.7847169041633606,1642.66835038,248.0,0.09732141345739365,38625546.0,247,
1765917756.4091866,0.5337620578778135,0.8844054937362671,1e-05,0.778153121471405,1649.233868372,249.0,0.09669782221317291,38771391.0,248,
1765917763.3265607,0.5359056806002144,0.8864112496376038,1e-05,0.7774199694395065,1656.151238069,250.0,0.08889544755220413,38929652.0,249,
1765917769.1335592,0.5380493033226152,0.8932540416717529,1e-05,0.7742412984371185,1661.958255234,251.0,0.09406405687332153,39078825.0,250,
1765917776.073763,0.5401929260450161,0.9016650915145874,1e-05,0.772837832570076,1668.898442756,252.0,0.08769311010837555,39250764.0,251,
1765917782.214888,0.5423365487674169,0.8628499507904053,1e-05,0.7845642268657684,1675.039567468,253.0,0.09574582427740097,39401652.0,252,
1765917788.8665946,0.5444801714898178,0.870009183883667,1e-05,0.7827946096658707,1681.691276825,254.0,0.0896056666970253,39556368.0,253,
1765917794.9158528,0.5466237942122186,0.8524110913276672,1e-05,0.7850408405065536,1687.740622063,255.0,0.09083414822816849,39716091.0,254,
1765917800.4453804,0.5487674169346195,0.8803049325942993,1e-05,0.7814454585313797,1693.270186903,256.0,0.09052690863609314,39864668.0,255,
1765917807.0678656,0.5509110396570204,0.9062353372573853,1e-05,0.7709484249353409,1699.892566222,257.0,0.08790140599012375,40026842.0,256,
1765917813.5748222,0.5530546623794212,0.877541184425354,1e-05,0.7806362211704254,1706.399507504,258.0,0.08779957890510559,40185219.0,257,
1765917819.5385067,0.5551982851018221,0.8943395614624023,1e-05,0.7747334688901901,1712.363204591,259.0,0.09297274798154831,40338073.0,258,
1765917826.27458,0.5573419078242229,0.8979758024215698,1e-05,0.7732053399085999,1719.09934408,260.0,0.092227041721344,40501465.0,259,
1765917832.8820739,0.5594855305466238,0.8847239017486572,1e-05,0.778958797454834,1725.706769412,261.0,0.08486159890890121,40657227.0,260,
1765917839.3379424,0.5616291532690246,0.851015031337738,1e-05,0.7877372652292252,1732.162652167,262.0,0.0909375473856926,40807442.0,261,
1765917846.0001395,0.5637727759914255,0.8920071125030518,1e-05,0.7757697701454163,1738.824846468,263.0,0.11059484630823135,40956359.0,262,
1765917853.1012993,0.5659163987138264,0.8854766488075256,1e-05,0.7771605998277664,1745.926000299,264.0,0.08833935856819153,41113297.0,263,
1765917859.791939,0.5680600214362272,0.8837296962738037,1e-05,0.7787706255912781,1752.616627295,265.0,0.08802603930234909,41267327.0,264,
1765917864.920089,0.5702036441586281,0.8541227579116821,1e-05,0.7886062115430832,1757.744773383,266.0,0.09717779606580734,41416137.0,265,
1765917871.3625143,0.572347266881029,0.8660337328910828,1e-05,0.7827492952346802,1764.187194463,267.0,0.08524186909198761,41572626.0,266,
1765917877.522834,0.5744908896034298,0.8516930341720581,1e-05,0.7893160581588745,1770.347460599,268.0,0.08773334324359894,41724870.0,267,
1765917884.2071495,0.5766345123258306,0.8395054340362549,1e-05,0.7903755456209183,1777.031823091,269.0,0.08999636024236679,41882397.0,268,
1765917890.534031,0.5787781350482315,0.8919481039047241,1e-05,0.7726811021566391,1783.358698504,270.0,0.090576171875,42044695.0,269,
1765917897.5173702,0.5809217577706324,0.9110546708106995,1e-05,0.7720875144004822,1790.342093511,271.0,0.09515756368637085,42195750.0,270,
1765917904.0892377,0.5830653804930332,0.8981058597564697,1e-05,0.7778725326061249,1796.914012462,272.0,0.09096922725439072,42347658.0,271,
1765917910.8851197,0.5852090032154341,0.9062585830688477,1e-05,0.7712220251560211,1803.70981886,273.0,0.09091866761445999,42499617.0,272,
1765917917.3307798,0.587352625937835,0.8450539112091064,1e-05,0.7887497544288635,1810.155471006,274.0,0.09054335206747055,42648060.0,273,
1765917923.4230201,0.5894962486602358,0.8736271858215332,1e-05,0.7793691009283066,1816.247698391,275.0,0.08924905210733414,42799438.0,274,
1765917929.6833532,0.5916398713826366,0.8649265766143799,1e-05,0.7842874974012375,1822.508026786,276.0,0.08836287260055542,42945465.0,275,
1765917935.6732788,0.5937834941050375,0.8548871278762817,1e-05,0.786874920129776,1828.497944459,277.0,0.09246916323900223,43089377.0,276,
1765917944.140054,0.5959271168274384,0.9110853672027588,1e-05,0.7721091657876968,1836.964734739,278.0,0.0814342349767685,43253006.0,277,
1765917951.0319633,0.5980707395498392,0.8677719831466675,1e-05,0.7811317443847656,1843.85663451,279.0,0.0837412104010582,43420433.0,278,
1765917957.53075,0.6002143622722401,0.8704612851142883,1e-05,0.7818098813295364,1850.355444484,280.0,0.08401355892419815,43577695.0,279,
1765917965.3521707,0.602357984994641,0.860759973526001,1e-05,0.7823132574558258,1858.176868387,281.0,0.08235026150941849,43738482.0,280,
1765917972.753568,0.6045016077170418,0.8729966282844543,1e-05,0.7794917076826096,1865.578263386,282.0,0.08315828442573547,43895774.0,281,
1765917978.5774863,0.6066452304394426,0.8687533140182495,1e-05,0.783358097076416,1871.402169613,283.0,0.08810514956712723,44045728.0,282,
1765917985.9917314,0.6087888531618435,0.8772664070129395,1e-05,0.7760222405195236,1878.816419367,284.0,0.09074834734201431,44207082.0,283,
1765917992.7175498,0.6109324758842444,0.8936801552772522,1e-05,0.7759007513523102,1885.542231401,285.0,0.09255336225032806,44360492.0,284,
1765917999.1755319,0.6130760986066452,0.836006224155426,1e-05,0.7907671630382538,1892.000210727,286.0,0.09381451457738876,44507249.0,285,
1765918005.4718237,0.6152197213290461,0.8669076561927795,1e-05,0.7867788821458817,1898.296516127,287.0,0.08679158240556717,44657380.0,286,
1765918011.873045,0.617363344051447,0.8617252707481384,1e-05,0.7821977287530899,1904.697719989,288.0,0.09000955522060394,44809690.0,287,
1765918017.2599676,0.6195069667738478,0.8400622606277466,1e-05,0.7887556701898575,1910.084657309,289.0,0.08922270685434341,44958006.0,288,
1765918023.7029552,0.6216505894962486,0.8895652890205383,1e-05,0.7769113481044769,1916.527644855,290.0,0.09014641493558884,45127484.0,289,
1765918030.6417484,0.6237942122186495,0.9142745733261108,1e-05,0.7721751183271408,1923.466438464,291.0,0.08715659379959106,45288670.0,290,
1765918035.610232,0.6259378349410504,0.8516034483909607,1e-05,0.7850459665060043,1928.434921709,292.0,0.08944167196750641,45435435.0,291,
1765918041.8515415,0.6280814576634512,0.8659663200378418,1e-05,0.782530203461647,1934.676202668,293.0,0.08392103016376495,45582758.0,292,
1765918047.3317175,0.6302250803858521,0.8552138805389404,1e-05,0.7869743257761002,1940.156408178,294.0,0.10409457236528397,45724786.0,293,
1765918052.9280913,0.632368703108253,0.8562507033348083,1e-05,0.7867930680513382,1945.752771783,295.0,0.09097714722156525,45875653.0,294,
1765918058.8040094,0.6345123258306538,0.851960301399231,1e-05,0.7867288440465927,1951.628683442,296.0,0.09357242286205292,46026612.0,295,
1765918063.9823456,0.6366559485530546,0.862320065498352,1e-05,0.7857058197259903,1956.807031053,297.0,0.08878474682569504,46173537.0,296,
1765918070.7654402,0.6387995712754555,0.893174409866333,1e-05,0.7771172076463699,1963.590107493,298.0,0.09001320600509644,46337020.0,297,
1765918076.6603475,0.6409431939978564,0.8820270299911499,1e-05,0.7813338786363602,1969.485021849,299.0,0.0914173424243927,46484878.0,298,
1765918083.375094,0.6430868167202572,0.8762891292572021,1e-05,0.7776786386966705,1976.199776689,300.0,0.09284376353025436,46638837.0,299,
1765918104.14824,0.6452304394426581,0.8634030818939209,1e-05,0.7835659682750702,1996.972928914,301.0,0.09069608151912689,46792654.0,300,
1765918110.318221,0.647374062165059,0.8852651119232178,1e-05,0.7764885127544403,2003.14288527,302.0,0.094682477414608,46956735.0,301,
1765918117.2158706,0.6495176848874598,0.9127242565155029,1e-05,0.7736025452613831,2010.040545734,303.0,0.08753341436386108,47119017.0,302,
1765918124.5552635,0.6516613076098606,0.868741512298584,1e-05,0.7827211916446686,2017.379950248,304.0,0.08816938102245331,47277064.0,303,
1765918131.6577504,0.6538049303322615,0.8703281879425049,1e-05,0.7797939032316208,2024.482420154,305.0,0.08734805136919022,47425177.0,304,
1765918136.8870678,0.6559485530546624,0.8358345627784729,1e-05,0.791761964559555,2029.711755476,306.0,0.08909323811531067,47567815.0,305,
1765918142.722436,0.6580921757770632,0.829931378364563,1e-05,0.7897808253765106,2035.547122528,307.0,0.09211425483226776,47711542.0,306,
1765918149.2908807,0.6602357984994641,0.8886494636535645,1e-05,0.780179962515831,2042.115573664,308.0,0.08617564290761948,47867963.0,307,
1765918155.7830174,0.662379421221865,0.8528467416763306,1e-05,0.784716010093689,2048.607711739,309.0,0.08384182304143906,48027087.0,308,
1765918162.8181145,0.6645230439442658,0.904772162437439,1e-05,0.7720375806093216,2055.642801353,310.0,0.09430012851953506,48181216.0,309,
1765918170.2982554,0.6666666666666666,0.921684205532074,1e-05,0.768550381064415,2063.122936969,311.0,0.09344787150621414,48346653.0,310,
1765918176.5585456,0.6688102893890675,0.905566930770874,1e-05,0.7743844985961914,2069.383224708,312.0,0.08447623997926712,48515202.0,311,
1765918183.5638847,0.6709539121114684,0.8854833841323853,1e-05,0.7792982459068298,2076.388572553,313.0,0.09418969601392746,48681596.0,312,
1765918190.4104495,0.6730975348338692,0.8153756856918335,1e-05,0.7951575815677643,2083.235134961,314.0,0.08513109385967255,48830511.0,313,
1765918197.3282282,0.6752411575562701,0.8962151408195496,1e-05,0.7763098776340485,2090.152929831,315.0,0.09448739141225815,48979750.0,314,
1765918204.353389,0.677384780278671,0.8551338911056519,1e-05,0.7865036725997925,2097.178073696,316.0,0.08599567413330078,49140486.0,315,
1765918212.1684852,0.6795284030010718,0.8619118928909302,1e-05,0.7839425057172775,2104.993177361,317.0,0.08685079216957092,49297672.0,316,
1765918217.9550111,0.6816720257234726,0.8652632832527161,1e-05,0.783279687166214,2110.779687623,318.0,0.08181894570589066,49448662.0,317,
1765918224.377685,0.6838156484458735,0.8614810705184937,1e-05,0.7842599302530289,2117.202366238,319.0,0.09154960513114929,49615721.0,318,
1765918230.4652913,0.6859592711682744,0.8443007469177246,1e-05,0.7857548892498016,2123.289964506,320.0,0.08527825772762299,49770136.0,319,
1765918237.2622845,0.6881028938906752,0.8783325552940369,1e-05,0.7790333926677704,2130.086951562,321.0,0.10002903640270233,49932945.0,320,
1765918244.0321853,0.6902465166130761,0.8431916236877441,1e-05,0.7892748564481735,2136.856878607,322.0,0.09478428959846497,50079045.0,321,
1765918251.7843366,0.692390139335477,0.8780577182769775,1e-05,0.7771530151367188,2144.608991049,323.0,0.08236423879861832,50243726.0,322,
1765918259.3895228,0.6945337620578779,0.8664213418960571,1e-05,0.7828126400709152,2152.21422938,324.0,0.09025897830724716,50404071.0,323,
1765918265.7211053,0.6966773847802786,0.8930284976959229,1e-05,0.7764798551797867,2158.545795946,325.0,0.08894786983728409,50557944.0,324,
1765918272.899813,0.6988210075026795,0.8780010938644409,1e-05,0.7802843153476715,2165.724509335,326.0,0.08915498107671738,50723566.0,325,
1765918278.7904828,0.7009646302250804,0.8073500990867615,1e-05,0.7973423302173615,2171.615184616,327.0,0.08424390107393265,50868735.0,326,
1765918285.095383,0.7031082529474812,0.8771426677703857,1e-05,0.7789947390556335,2177.920078631,328.0,0.0836976021528244,51027679.0,327,
1765918293.4262524,0.7052518756698821,0.9058837890625,1e-05,0.7721642106771469,2186.250940598,329.0,0.08636445552110672,51188474.0,328,
1765918299.2375863,0.707395498392283,0.8407714366912842,1e-05,0.7870873063802719,2192.062271328,330.0,0.09541232883930206,51334182.0,329,
1765918306.0182683,0.7095391211146839,0.8754001259803772,1e-05,0.7802656441926956,2198.84295512,331.0,0.09905915707349777,51499899.0,330,
1765918312.1558034,0.7116827438370846,0.8544940948486328,1e-05,0.7852115780115128,2204.980477795,332.0,0.10246166586875916,51645111.0,331,
1765918318.0709846,0.7138263665594855,0.8378291726112366,1e-05,0.7884810566902161,2210.895669737,333.0,0.08861029893159866,51795720.0,332,
1765918323.9274921,0.7159699892818864,0.8091773390769958,1e-05,0.7949239760637283,2216.752162358,334.0,0.08929494768381119,51934189.0,333,
1765918330.269654,0.7181136120042872,0.8983500599861145,1e-05,0.777026578783989,2223.094331538,335.0,0.09601099044084549,52086111.0,334,
1765918335.8675885,0.7202572347266881,0.8733962774276733,1e-05,0.7807023823261261,2228.692275464,336.0,0.08888513594865799,52241632.0,335,
1765918344.2251577,0.722400857449089,0.8734908699989319,1e-05,0.779079794883728,2237.049848073,337.0,0.09663587063550949,52403245.0,336,
1765918351.1974149,0.7245444801714899,0.8895295858383179,1e-05,0.7769472599029541,2244.022092226,338.0,0.09063215553760529,52567275.0,337,
1765918358.648569,0.7266881028938906,0.8815237283706665,1e-05,0.7783747464418411,2251.473241163,339.0,0.09116508066654205,52733506.0,338,
1765918365.1417499,0.7288317256162915,0.8799543380737305,1e-05,0.7800917476415634,2257.966441175,340.0,0.0914960503578186,52884795.0,339,
1765918371.341314,0.7309753483386924,0.8704476356506348,1e-05,0.7798101156949997,2264.165991092,341.0,0.09486563503742218,53039775.0,340,
1765918379.2255445,0.7331189710610932,0.8913166522979736,1e-05,0.775041252374649,2272.050222879,342.0,0.08359300345182419,53204226.0,341,
1765918384.7936673,0.7352625937834941,0.8556365966796875,1e-05,0.7849439382553101,2277.618359762,343.0,0.09985212236642838,53357002.0,342,
1765918390.4311037,0.737406216505895,0.871250569820404,1e-05,0.7809409201145172,2283.255807761,344.0,0.09793901443481445,53512592.0,343,
1765918397.4147344,0.7395498392282959,0.9140281081199646,1e-05,0.7730651497840881,2290.239383312,345.0,0.08844197541475296,53675222.0,344,
1765918405.4772677,0.7416934619506966,0.925512433052063,1e-05,0.7662484794855118,2298.301955717,346.0,0.08769089728593826,53837794.0,345,
1765918412.1132011,0.7438370846730975,0.8759527206420898,1e-05,0.7807134240865707,2304.937892561,347.0,0.0873781144618988,53990810.0,346,
1765918418.6847525,0.7459807073954984,0.8493509292602539,1e-05,0.7876705676317215,2311.509449669,348.0,0.08767582476139069,54142452.0,347,
1765918426.0829928,0.7481243301178992,0.8438332080841064,1e-05,0.7874521464109421,2318.907683362,349.0,0.08922343701124191,54294279.0,348,
1765918431.5586908,0.7502679528403001,0.8437291979789734,1e-05,0.790140375494957,2324.383372927,350.0,0.08938536792993546,54445597.0,349,
1765918438.4304597,0.752411575562701,0.8760544657707214,1e-05,0.7813157588243484,2331.255141337,351.0,0.09511714428663254,54603343.0,350,
1765918445.1448627,0.7545551982851019,0.8280215263366699,1e-05,0.7923955023288727,2337.969550509,352.0,0.09412617236375809,54759468.0,351,
1765918452.274095,0.7566988210075026,0.8550247550010681,1e-05,0.783846452832222,2345.098764164,353.0,0.09548982232809067,54913059.0,352,
1765918459.4628005,0.7588424437299035,0.8661067485809326,1e-05,0.7821411639451981,2352.287482782,354.0,0.08648723363876343,55070490.0,353,
1765918466.568864,0.7609860664523044,0.8881500363349915,1e-05,0.7771124839782715,2359.393553352,355.0,0.08488157391548157,55234816.0,354,
1765918471.9738972,0.7631296891747053,0.87904953956604,1e-05,0.7789733707904816,2364.798574124,356.0,0.08640555292367935,55387388.0,355,
1765918478.4717128,0.7652733118971061,0.8424124717712402,1e-05,0.7897889167070389,2371.296386485,357.0,0.08333982527256012,55538411.0,356,
1765918485.0536299,0.767416934619507,0.8572573065757751,1e-05,0.7840843796730042,2377.878317475,358.0,0.09178561717271805,55688433.0,357,
1765918490.9016037,0.7695605573419079,0.8606477379798889,1e-05,0.783099889755249,2383.726267945,359.0,0.1003655344247818,55839265.0,358,
1765918497.2773433,0.7717041800643086,0.821247935295105,1e-05,0.7947186082601547,2390.102049474,360.0,0.08744674921035767,55990505.0,359,
1765918504.4318333,0.7738478027867095,0.8847562074661255,1e-05,0.7772794961929321,2397.256519756,361.0,0.08047586679458618,56160090.0,360,
1765918510.059674,0.7759914255091104,0.85817551612854,1e-05,0.784602627158165,2402.884381449,362.0,0.08453276008367538,56315482.0,361,
1765918517.4163616,0.7781350482315113,0.8933603763580322,1e-05,0.7746709585189819,2410.241012266,363.0,0.08394402265548706,56478778.0,362,
1765918525.1324174,0.7802786709539121,0.8838728070259094,1e-05,0.7755913287401199,2417.95709721,364.0,0.10332109034061432,56640621.0,363,
1765918532.5068154,0.782422293676313,0.8790037035942078,1e-05,0.7799362242221832,2425.331501953,365.0,0.08525543659925461,56808271.0,364,
1765918538.9029799,0.7845659163987139,0.8687876462936401,1e-05,0.7819261699914932,2431.727658782,366.0,0.09246351569890976,56962569.0,365,
1765918544.5267727,0.7867095391211146,0.865443229675293,1e-05,0.7809091061353683,2437.351456174,367.0,0.09163911640644073,57113382.0,366,
1765918552.1694162,0.7888531618435155,0.8961243629455566,1e-05,0.7725197225809097,2444.99411815,368.0,0.0795806348323822,57283115.0,367,
1765918559.033382,0.7909967845659164,0.8491685390472412,1e-05,0.7852443903684616,2451.858058184,369.0,0.08665750175714493,57431980.0,368,
1765918566.1863027,0.7931404072883173,0.8759138584136963,1e-05,0.7801782041788101,2459.010976044,370.0,0.08217711001634598,57593151.0,369,
1765918574.9796655,0.7952840300107181,0.8747164011001587,1e-05,0.7802814841270447,2467.804350521,371.0,0.08111800253391266,57769554.0,370,
1765918582.367077,0.797427652733119,0.860077440738678,1e-05,0.7864252477884293,2475.19174939,372.0,0.08740469813346863,57930187.0,371,
1765918589.4200144,0.7995712754555199,0.8525959253311157,1e-05,0.7864626497030258,2482.244693587,373.0,0.0873931497335434,58089895.0,372,
1765918594.513375,0.8017148981779206,0.843748927116394,1e-05,0.7886499464511871,2487.338052595,374.0,0.08542272448539734,58237921.0,373,
1765918600.5963013,0.8038585209003215,0.8465545773506165,1e-05,0.7884591221809387,2493.420999445,375.0,0.08999040722846985,58386574.0,374,
1765918606.7402458,0.8060021436227224,0.8414649963378906,1e-05,0.7900882214307785,2499.564922783,376.0,0.09807349741458893,58531794.0,375,
1765918612.3939106,0.8081457663451233,0.8565367460250854,1e-05,0.7839423567056656,2505.218570721,377.0,0.08306435495615005,58679304.0,376,
1765918618.9109163,0.8102893890675241,0.8927872776985168,1e-05,0.7765182703733444,2511.735588968,378.0,0.09796881675720215,58827963.0,377,
1765918624.3730893,0.812433011789925,0.8470972776412964,1e-05,0.7909726351499557,2517.197763726,379.0,0.0953548401594162,58968065.0,378,
1765918630.093588,0.8145766345123259,0.8689281940460205,1e-05,0.7847821414470673,2522.918284916,380.0,0.08562547713518143,59119596.0,379,
1765918636.6267445,0.8167202572347267,0.8580564260482788,1e-05,0.7836737483739853,2529.451430217,381.0,0.08423198759555817,59282269.0,380,
1765918644.7495658,0.8188638799571275,0.852931022644043,1e-05,0.7862245738506317,2537.574248093,382.0,0.08460468053817749,59449069.0,381,
1765918650.902661,0.8210075026795284,0.8644931316375732,1e-05,0.7831387668848038,2543.727348049,383.0,0.08714921772480011,59602942.0,382,
1765918657.0755448,0.8231511254019293,0.8760628700256348,1e-05,0.7802164405584335,2549.900234502,384.0,0.08542613685131073,59763486.0,383,
1765918663.5971186,0.8252947481243301,0.8480353355407715,1e-05,0.7881230413913727,2556.421808919,385.0,0.09848865866661072,59914007.0,384,
1765918668.9488122,0.827438370846731,0.8221261501312256,1e-05,0.7915012985467911,2561.773463285,386.0,0.10539959371089935,60056933.0,385,
1765918675.5204399,0.8295819935691319,0.8590813875198364,1e-05,0.7834587544202805,2568.345126644,387.0,0.10158922523260117,60219888.0,386,
1765918683.466617,0.8317256162915327,0.851512610912323,1e-05,0.7858937680721283,2576.291272021,388.0,0.08758687227964401,60373832.0,387,
1765918689.169303,0.8338692390139335,0.8460666537284851,1e-05,0.7881424725055695,2581.993989346,389.0,0.09420282393693924,60526958.0,388,
1765918694.9014544,0.8360128617363344,0.8424891233444214,1e-05,0.7884973734617233,2587.726128344,390.0,0.0850568562746048,60680957.0,389,
1765918702.1659677,0.8381564844587353,0.8682324290275574,1e-05,0.7793610990047455,2594.9906755,391.0,0.08502034842967987,60844353.0,390,
1765918707.134769,0.8403001071811361,0.8235388994216919,1e-05,0.7932085394859314,2599.959437621,392.0,0.09680727869272232,60988093.0,391,
1765918712.9974418,0.842443729903537,0.8518338203430176,1e-05,0.7857688367366791,2605.822124239,393.0,0.09325336664915085,61139257.0,392,
1765918720.1634033,0.8445873526259379,0.8853986263275146,1e-05,0.7785421162843704,2612.988102389,394.0,0.0860191360116005,61294373.0,393,
1765918727.1162632,0.8467309753483387,0.9077422618865967,1e-05,0.7709889858961105,2619.940949562,395.0,0.08378928899765015,61460962.0,394,
1765918734.2952542,0.8488745980707395,0.8038995862007141,1e-05,0.7968723326921463,2627.119948055,396.0,0.10276386141777039,61610443.0,395,
1765918740.5539289,0.8510182207931404,0.8545405864715576,1e-05,0.7861222326755524,2633.378611139,397.0,0.09766288846731186,61767622.0,396,
1765918745.8580773,0.8531618435155413,0.8594058752059937,1e-05,0.7831562459468842,2638.682740928,398.0,0.09397536516189575,61927294.0,397,
1765918752.1507993,0.8553054662379421,0.8604292273521423,1e-05,0.7841795533895493,2644.97549934,399.0,0.0840696468949318,62087657.0,398,
