_runtime,train/loss,train/global_step,train/epoch,train/mean_token_accuracy,_timestamp,train/grad_norm,train/num_tokens,train/learning_rate,_step,eval/accuracy
1359.865650969,0.9202415943145752,202.0,0.4330117899249732,0.7712213695049286,1765917479.679835,0.03353079408407211,31495847.0,1e-05,201,
1366.795505874,0.8919965028762817,203.0,0.43515541264737406,0.7781482636928558,1765917486.6096263,0.032070014625787735,31654749.0,1e-05,202,
1372.041199653,0.9019655585289001,204.0,0.43729903536977494,0.7767414003610611,1765917491.85541,0.03341716527938843,31808152.0,1e-05,203,
1379.20331149,0.9162861108779907,205.0,0.43944265809217575,0.7731423676013947,1765917499.017459,0.031063023954629898,31977458.0,1e-05,204,
1385.218164188,0.8886018991470337,206.0,0.4415862808145766,0.7791046500205994,1765917505.0323546,0.033487655222415924,32129990.0,1e-05,205,
1393.497404898,0.9324291944503784,207.0,0.4437299035369775,0.768844485282898,1765917513.311594,0.03166764974594116,32295318.0,1e-05,206,
1400.499098697,0.9199020862579346,208.0,0.44587352625937837,0.7718504518270493,1765917520.3133159,0.03277799114584923,32458576.0,1e-05,207,
1407.370111139,0.8991667628288269,209.0,0.4480171489817792,0.7754854261875153,1765917527.184272,0.03311219811439514,32617496.0,1e-05,208,
1415.307489768,0.885901927947998,210.0,0.45016077170418006,0.7806901633739471,1765917535.1216488,0.032663531601428986,32779172.0,1e-05,209,
1421.74857113,0.875421404838562,211.0,0.45230439442658094,0.7814803421497345,1765917541.5626438,0.034075018018484116,32931223.0,1e-05,210,
1429.032007867,0.8940380811691284,212.0,0.45444801714898175,0.7771739810705185,1765917548.8461874,0.03486872464418411,33081708.0,1e-05,211,
1435.17610363,0.8912691473960876,213.0,0.4565916398713826,0.7790851444005966,1765917554.9902,0.03413278982043266,33234519.0,1e-05,212,
1440.872771538,0.88515305519104,214.0,0.4587352625937835,0.7808170318603516,1765917560.6868756,0.035581592470407486,33380554.0,1e-05,213,
1448.635533338,0.9176033139228821,215.0,0.4608788853161844,0.7731574773788452,1765917568.449666,0.0325666181743145,33541078.0,1e-05,214,
1455.746564698,0.8924155831336975,216.0,0.4630225080385852,0.7788638919591904,1765917575.5607533,0.032728638499975204,33702070.0,1e-05,215,
1461.646228159,0.8442078828811646,217.0,0.46516613076098606,0.7904700189828873,1765917581.4604425,0.03473382070660591,33851344.0,1e-05,216,
1468.65980182,0.8869941234588623,218.0,0.46730975348338694,0.7793006002902985,1765917588.4739904,0.03421502187848091,34005428.0,1e-05,217,
1473.75527634,0.8998911380767822,219.0,0.4694533762057878,0.7779691219329834,1765917593.5694697,0.03802209347486496,34142448.0,1e-05,218,
1479.711114999,0.8478348255157471,220.0,0.4715969989281886,0.7884301841259003,1765917599.5252755,0.03465794026851654,34293582.0,1e-05,219,
1486.319023784,0.9240916967391968,221.0,0.4737406216505895,0.7736414223909378,1765917606.1331947,0.03427684307098389,34448802.0,1e-05,220,
1493.279748939,0.872594952583313,222.0,0.4758842443729904,0.7804785519838333,1765917613.0939376,0.03375617042183876,34608650.0,1e-05,221,
1499.731402344,0.8673473000526428,223.0,0.4780278670953912,0.7837164551019669,1765917619.545595,0.03321110084652901,34765848.0,1e-05,222,
1505.895251503,0.8566797375679016,224.0,0.48017148981779206,0.7886325567960739,1765917625.709453,0.033390793949365616,34923587.0,1e-05,223,
1510.826123432,0.8454196453094482,225.0,0.48231511254019294,0.7899883091449738,1765917630.6403387,0.03764599189162254,35061736.0,1e-05,224,
1517.12285975,0.89674311876297,226.0,0.4844587352625938,0.7736290097236633,1765917636.9370718,0.032941658049821854,35224947.0,1e-05,225,
1524.261427315,0.9431431293487549,227.0,0.4866023579849946,0.7646032124757767,1765917644.075618,0.03493890166282654,35383552.0,1e-05,226,
1531.405875698,0.8916971683502197,228.0,0.4887459807073955,0.7790001630783081,1765917651.2201183,0.035941675305366516,35537848.0,1e-05,227,
1536.973207858,0.8800040483474731,229.0,0.4908896034297964,0.7792033702135086,1765917656.7874138,0.03439075127243996,35694801.0,1e-05,228,
1543.626013726,0.8772376775741577,230.0,0.4930332261521972,0.7811626344919205,1765917663.4402115,0.03583933785557747,35847389.0,1e-05,229,
1549.710505902,0.893539547920227,231.0,0.49517684887459806,0.7776711732149124,1765917669.5247025,0.03565416485071182,36001061.0,1e-05,230,
1556.549003591,0.8919439315795898,232.0,0.49732047159699894,0.7788983732461929,1765917676.3632088,0.037075117230415344,36153435.0,1e-05,231,
1562.57334656,0.8770005702972412,233.0,0.4994640943193998,0.7819036394357681,1765917682.3875287,0.03587275370955467,36308551.0,1e-05,232,
1568.341530494,0.8774864673614502,234.0,0.5016077170418006,0.7821115404367447,1765917688.1557443,0.0387112982571125,36451452.0,1e-05,233,
1573.488758691,0.8475427627563477,235.0,0.5037513397642015,0.7880049049854279,1765917693.3029168,0.03779944032430649,36596648.0,1e-05,234,
1580.71433637,0.8830540776252747,236.0,0.5058949624866024,0.7756113409996033,1765917700.5285413,0.03562210127711296,36751665.0,1e-05,235,
1587.857794183,0.8838468790054321,237.0,0.5080385852090032,0.7807952910661697,1765917707.6719692,0.03527340665459633,36908485.0,1e-05,236,
1594.15460119,0.8366693258285522,238.0,0.5101822079314041,0.7924605906009674,1765917713.9687982,0.03495551273226738,37064151.0,1e-05,237,
1600.122823695,0.8856455087661743,239.0,0.5123258306538049,0.7782192379236221,1765917719.937002,0.03560669720172882,37217517.0,1e-05,238,
1605.450010921,0.8361793756484985,240.0,0.5144694533762058,0.7914150804281235,1765917725.2642274,0.035692404955625534,37367961.0,1e-05,239,
1612.074412005,0.871435284614563,241.0,0.5166130760986066,0.781697228550911,1765917731.8886087,0.03369324654340744,37526897.0,1e-05,240,
1618.338508873,0.9280073642730713,242.0,0.5187566988210075,0.7677072733640671,1765917738.152688,0.033487800508737564,37685668.0,1e-05,241,
1624.357689105,0.8801110982894897,243.0,0.5209003215434084,0.7811756432056427,1765917744.171871,0.03210426867008209,37839489.0,1e-05,242,
1630.874564775,0.8997724056243896,244.0,0.5230439442658092,0.7747513949871063,1765917750.6887863,0.030361555516719818,37997238.0,1e-05,243,
1638.726578076,0.9412781000137329,245.0,0.5251875669882101,0.7653252631425858,1765917758.5407746,0.027771560475230217,38168011.0,1e-05,244,
1645.032361775,0.8885523080825806,246.0,0.5273311897106109,0.7784033864736557,1765917764.8465602,0.027322467416524887,38326230.0,1e-05,245,
1651.848905661,0.8387093544006348,247.0,0.5294748124330118,0.7915740311145782,1765917771.663122,0.028384417295455933,38478252.0,1e-05,246,
1657.413438995,0.865115761756897,248.0,0.5316184351554126,0.7850532084703445,1765917777.2276332,0.02836240455508232,38625546.0,1e-05,247,
1664.056671352,0.884954571723938,249.0,0.5337620578778135,0.778219148516655,1765917783.8708591,0.025488214567303658,38771391.0,1e-05,248,
1671.072981619,0.8871987462043762,250.0,0.5359056806002144,0.7776781618595123,1765917790.8871968,0.023631064221262932,38929652.0,1e-05,249,
1676.894001629,0.8937167525291443,251.0,0.5380493033226152,0.7742051184177399,1765917796.7082036,0.023848412558436394,39078825.0,1e-05,250,
1683.960083371,0.9025292992591858,252.0,0.5401929260450161,0.7726272493600845,1765917803.7742724,0.02247818186879158,39250764.0,1e-05,251,
1690.177384166,0.8633171916007996,253.0,0.5423365487674169,0.7841335386037827,1765917809.9915829,0.02632308006286621,39401652.0,1e-05,252,
1696.966143569,0.8705946207046509,254.0,0.5444801714898178,0.7824145555496216,1765917816.780339,0.022095657885074615,39556368.0,1e-05,253,
1703.094755943,0.8530318737030029,255.0,0.5466237942122186,0.7846464067697525,1765917822.9089484,0.022392675280570984,39716091.0,1e-05,254,
1708.695340096,0.8810158967971802,256.0,0.5487674169346195,0.7813919484615326,1765917828.509542,0.021986640989780426,39864668.0,1e-05,255,
1715.457287302,0.9070698618888855,257.0,0.5509110396570204,0.7703962326049805,1765917835.2715137,0.02085355669260025,40026842.0,1e-05,256,
1722.126431194,0.8783509731292725,258.0,0.5530546623794212,0.7803541868925095,1765917841.9406166,0.021975601091980934,40185219.0,1e-05,257,
1728.215368103,0.8949365615844727,259.0,0.5551982851018221,0.7745335400104523,1765917848.029595,0.02305060811340809,40338073.0,1e-05,258,
1734.977449624,0.8987655639648438,260.0,0.5573419078242229,0.7733019143342972,1765917854.7916458,0.020943311974406242,40501465.0,1e-05,259,
1741.635151017,0.8855165839195251,261.0,0.5594855305466238,0.7788803279399872,1765917861.4493253,0.020611288025975227,40657227.0,1e-05,260,
1748.172034718,0.8517950773239136,262.0,0.5616291532690246,0.7875941246747971,1765917867.9862278,0.022204093635082245,40807442.0,1e-05,261,
1754.862272854,0.8926800489425659,263.0,0.5637727759914255,0.7756547033786774,1765917874.6764717,0.023893920704722404,40956359.0,1e-05,262,
1762.044853253,0.8861532211303711,264.0,0.5659163987138264,0.7776038348674774,1765917881.8590746,0.022415053099393845,41113297.0,1e-05,263,
1768.708566842,0.8845680356025696,265.0,0.5680600214362272,0.7782870531082153,1765917888.522739,0.02207733504474163,41267327.0,1e-05,264,
1773.857501899,0.8548507690429688,266.0,0.5702036441586281,0.7885860204696655,1765917893.671705,0.02397182397544384,41416137.0,1e-05,265,
1780.397957296,0.866580069065094,267.0,0.572347266881029,0.7824739664793015,1765917900.2121866,0.021898631006479263,41572626.0,1e-05,266,
1786.69769952,0.8524836301803589,268.0,0.5744908896034298,0.7889883816242218,1765917906.5118952,0.02253335900604725,41724870.0,1e-05,267,
1793.552953511,0.8396514654159546,269.0,0.5766345123258306,0.7904428690671921,1765917913.367147,0.020861612632870674,41882397.0,1e-05,268,
1800.027900696,0.8922533988952637,270.0,0.5787781350482315,0.7729445993900299,1765917919.8421085,0.02184535190463066,42044695.0,1e-05,269,
1807.041414659,0.9117184281349182,271.0,0.5809217577706324,0.7719779014587402,1765917926.8555918,0.02316002920269966,42195750.0,1e-05,270,
1813.673805375,0.8983790278434753,272.0,0.5830653804930332,0.7778349220752716,1765917933.4879954,0.021832510828971863,42347658.0,1e-05,271,
1820.592385579,0.9064579606056213,273.0,0.5852090032154341,0.7706366777420044,1765917940.4065857,0.02332989312708378,42499617.0,1e-05,272,
1827.200413274,0.8456923365592957,274.0,0.587352625937835,0.7886943221092224,1765917947.0146158,0.0243404358625412,42648060.0,1e-05,273,
1833.363983847,0.8741487860679626,275.0,0.5894962486602358,0.7797766327857971,1765917953.1782053,0.023840010166168213,42799438.0,1e-05,274,
1839.710819774,0.8655260801315308,276.0,0.5916398713826366,0.784235879778862,1765917959.5249865,0.02328205481171608,42945465.0,1e-05,275,
1845.814232916,0.8555502891540527,277.0,0.5937834941050375,0.786856397986412,1765917965.6284566,0.024029716849327087,43089377.0,1e-05,276,
1854.402285923,0.9117262363433838,278.0,0.5959271168274384,0.7721288651227951,1765917974.2164948,0.020293405279517174,43253006.0,1e-05,277,
1861.405231526,0.8682609796524048,279.0,0.5980707395498392,0.780804768204689,1765917981.2194436,0.021348733454942703,43420433.0,1e-05,278,
1868.026638603,0.8711986541748047,280.0,0.6002143622722401,0.7815428823232651,1765917987.8408237,0.020866381004452705,43577695.0,1e-05,279,
1876.005984368,0.8613730669021606,281.0,0.602357984994641,0.7822952568531036,1765917995.820195,0.02127162739634514,43738482.0,1e-05,280,
1883.445273036,0.8733278512954712,282.0,0.6045016077170418,0.77973273396492,1765918003.2594998,0.020598918199539185,43895774.0,1e-05,281,
1889.411453486,0.8690152764320374,283.0,0.6066452304394426,0.7834479361772537,1765918009.2256205,0.022536063566803932,44045728.0,1e-05,282,
1896.845954807,0.8780584931373596,284.0,0.6087888531618435,0.776146188378334,1765918016.6601536,0.02277298830449581,44207082.0,1e-05,283,
1903.664034575,0.8938464522361755,285.0,0.6109324758842444,0.7762938141822815,1765918023.4782498,0.02168479561805725,44360492.0,1e-05,284,
1910.175714489,0.8371646404266357,286.0,0.6130760986066452,0.7903692871332169,1765918029.9899175,0.02852897346019745,44507249.0,1e-05,285,
1916.547631156,0.8671655654907227,287.0,0.6152197213290461,0.7867032289505005,1765918036.3618035,0.021896572783589363,44657380.0,1e-05,286,
1922.977442901,0.8621335029602051,288.0,0.617363344051447,0.7822987288236618,1765918042.79161,0.021685520187020302,44809690.0,1e-05,287,
1928.444743817,0.8409445285797119,289.0,0.6195069667738478,0.7885428369045258,1765918048.258949,0.025929365307092667,44958006.0,1e-05,288,
1934.991492162,0.8898360729217529,290.0,0.6216505894962486,0.7772564589977264,1765918054.8056474,0.02129867486655712,45127484.0,1e-05,289,
1941.995199383,0.9149510860443115,291.0,0.6237942122186495,0.7719567865133286,1765918061.8094103,0.02100018784403801,45288670.0,1e-05,290,
1947.056759451,0.8521406650543213,292.0,0.6259378349410504,0.7849079668521881,1765918066.870944,0.0224408321082592,45435435.0,1e-05,291,
1953.468434176,0.8661419153213501,293.0,0.6280814576634512,0.7823405563831329,1765918073.2826056,0.02200128883123398,45582758.0,1e-05,292,
1959.05653475,0.8558962345123291,294.0,0.6302250803858521,0.7866078168153763,1765918078.8707318,0.028889495879411697,45724786.0,1e-05,293,
1964.705828909,0.8574342727661133,295.0,0.632368703108253,0.7867794334888458,1765918084.520013,0.02774367667734623,45875653.0,1e-05,294,
1970.620659848,0.8526272177696228,296.0,0.6345123258306538,0.7871314734220505,1765918090.4348807,0.0313136950135231,46026612.0,1e-05,295,
1975.921326826,0.862855851650238,297.0,0.6366559485530546,0.7856221199035645,1765918095.73552,0.02094171941280365,46173537.0,1e-05,296,
1982.767274584,0.8939118385314941,298.0,0.6387995712754555,0.7767466008663177,1765918102.5814717,0.020638518035411835,46337020.0,1e-05,297,
1988.777627806,0.8829733729362488,299.0,0.6409431939978564,0.7814123779535294,1765918108.5918014,0.021315407007932663,46484878.0,1e-05,298,
1995.494982755,0.8766575455665588,300.0,0.6430868167202572,0.7775459289550781,1765918115.3091989,0.02301766909658909,46638837.0,1e-05,299,
2018.289252914,0.864252507686615,301.0,0.6452304394426581,0.7831650376319885,1765918138.1033773,0.023840298876166344,46792654.0,1e-05,300,
2024.56639051,0.8854925036430359,302.0,0.647374062165059,0.7762845307588577,1765918144.3805683,0.021900596097111702,46956735.0,1e-05,301,
2031.464699892,0.9131463170051575,303.0,0.6495176848874598,0.7735968232154846,1765918151.2789063,0.020899999886751175,47119017.0,1e-05,302,
2038.927720536,0.8695762157440186,304.0,0.6516613076098606,0.7825286984443665,1765918158.741895,0.02083888091146946,47277064.0,1e-05,303,
2046.156156022,0.8712834715843201,305.0,0.6538049303322615,0.7798872590065002,1765918165.9703214,0.0210851039737463,47425177.0,1e-05,304,
2051.441641261,0.8367272615432739,306.0,0.6559485530546624,0.791497141122818,1765918171.2558467,0.021861782297492027,47567815.0,1e-05,305,
2057.342038702,0.8303044438362122,307.0,0.6580921757770632,0.7895245105028152,1765918177.1562014,0.022762352600693703,47711542.0,1e-05,306,
2064.034398593,0.8895336389541626,308.0,0.6602357984994641,0.7798239439725876,1765918183.8485842,0.022088458761572838,47867963.0,1e-05,307,
2070.542816586,0.8533155918121338,309.0,0.662379421221865,0.7849061191082001,1765918190.3570428,0.02093769982457161,48027087.0,1e-05,308,
2077.595267455,0.9054614901542664,310.0,0.6645230439442658,0.7716688811779022,1765918197.4094625,0.021685879677534103,48181216.0,1e-05,309,
2085.227149781,0.9220535755157471,311.0,0.6666666666666666,0.7687628716230392,1765918205.0413504,0.021209275349974632,48346653.0,1e-05,310,
2091.572525644,0.9062632322311401,312.0,0.6688102893890675,0.7738605737686157,1765918211.3867226,0.021185820922255516,48515202.0,1e-05,311,
2098.580312014,0.8863527774810791,313.0,0.6709539121114684,0.7791429162025452,1765918218.3944826,0.021682579070329666,48681596.0,1e-05,312,
2105.479040367,0.815767765045166,314.0,0.6730975348338692,0.7951776534318924,1765918225.2932336,0.021070396527647972,48830511.0,1e-05,313,
2112.506611819,0.8967769145965576,315.0,0.6752411575562701,0.7762511223554611,1765918232.3208146,0.02192865125834942,48979750.0,1e-05,314,
2119.629582174,0.8554954528808594,316.0,0.677384780278671,0.7865238785743713,1765918239.4437618,0.020868204534053802,49140486.0,1e-05,315,
2127.583542384,0.8624270558357239,317.0,0.6795284030010718,0.7839832752943039,1765918247.39775,0.022177647799253464,49297672.0,1e-05,316,
2133.466730098,0.8658589124679565,318.0,0.6816720257234726,0.783069297671318,1765918253.2809324,0.01987454667687416,49448662.0,1e-05,317,
2139.938478048,0.8616479635238647,319.0,0.6838156484458735,0.7842437028884888,1765918259.7526734,0.020685190334916115,49615721.0,1e-05,318,
2146.1016652,0.8451336622238159,320.0,0.6859592711682744,0.7859359383583069,1765918265.9157732,0.020787371322512627,49770136.0,1e-05,319,
2153.063227741,0.8787918090820312,321.0,0.6881028938906752,0.7788439095020294,1765918272.8774254,0.01978478394448757,49932945.0,1e-05,320,
2159.864178741,0.8438479900360107,322.0,0.6902465166130761,0.7889712750911713,1765918279.6783686,0.02308332733809948,50079045.0,1e-05,321,
2167.6907403,0.8790168762207031,323.0,0.692390139335477,0.7771202176809311,1765918287.5049534,0.020306222140789032,50243726.0,1e-05,322,
2175.318939573,0.8668434023857117,324.0,0.6945337620578779,0.7828187346458435,1765918295.1331284,0.02060924842953682,50404071.0,1e-05,323,
2181.725334256,0.893837571144104,325.0,0.6966773847802786,0.7765410989522934,1765918301.5394816,0.020904527977108955,50557944.0,1e-05,324,
2188.996929772,0.8782559037208557,326.0,0.6988210075026795,0.7803338021039963,1765918308.811016,0.021052762866020203,50723566.0,1e-05,325,
2194.945260865,0.8080865144729614,327.0,0.7009646302250804,0.7969649732112885,1765918314.759439,0.021741939708590508,50868735.0,1e-05,326,
2201.417813918,0.8779715895652771,328.0,0.7031082529474812,0.7790985554456711,1765918321.2320087,0.021893372759222984,51027679.0,1e-05,327,
2209.900280202,0.9066418409347534,329.0,0.7052518756698821,0.7721397578716278,1765918329.714466,0.02180587314069271,51188474.0,1e-05,328,
2215.739141871,0.8413922190666199,330.0,0.707395498392283,0.7870160192251205,1765918335.5533507,0.02236269973218441,51334182.0,1e-05,329,
2222.628271817,0.875806987285614,331.0,0.7095391211146839,0.7800108939409256,1765918342.4424531,0.020281851291656494,51499899.0,1e-05,330,
2228.915311538,0.8549065589904785,332.0,0.7116827438370846,0.7852127850055695,1765918348.72941,0.023626213893294334,51645111.0,1e-05,331,
2234.841435322,0.838614284992218,333.0,0.7138263665594855,0.7882173210382462,1765918354.6556327,0.022381752729415894,51795720.0,1e-05,332,
2240.770758111,0.8099948763847351,334.0,0.7159699892818864,0.795288473367691,1765918360.584983,0.021978775039315224,51934189.0,1e-05,333,
2247.122765753,0.8990291357040405,335.0,0.7181136120042872,0.7764598280191422,1765918366.936873,0.025942066684365273,52086111.0,1e-05,334,
2252.876422593,0.8740444183349609,336.0,0.7202572347266881,0.7806175351142883,1765918372.6906064,0.023766109719872475,52241632.0,1e-05,335,
2261.300513724,0.8739705085754395,337.0,0.722400857449089,0.7786657214164734,1765918381.114688,0.02434617653489113,52403245.0,1e-05,336,
2268.440968813,0.8899581432342529,338.0,0.7245444801714899,0.7767325341701508,1765918388.255143,0.020000753924250603,52567275.0,1e-05,337,
2275.953027806,0.8820046782493591,339.0,0.7266881028938906,0.7780869007110596,1765918395.767241,0.024609921500086784,52733506.0,1e-05,338,
2282.538119283,0.8805436491966248,340.0,0.7288317256162915,0.7797501236200333,1765918402.3523116,0.02575480379164219,52884795.0,1e-05,339,
2288.81911622,0.8709535598754883,341.0,0.7309753483386924,0.7796079069375992,1765918408.6333108,0.022911129519343376,53039775.0,1e-05,340,
2296.830402198,0.8920571804046631,342.0,0.7331189710610932,0.775448814034462,1765918416.6445837,0.021396957337856293,53204226.0,1e-05,341,
2302.540181261,0.855887770652771,343.0,0.7352625937834941,0.7846986502408981,1765918422.3543844,0.022136619314551353,53357002.0,1e-05,342,
2308.296860714,0.8721736073493958,344.0,0.737406216505895,0.7808130532503128,1765918428.111059,0.020712193101644516,53512592.0,1e-05,343,
2315.326079336,0.9147148132324219,345.0,0.7395498392282959,0.7728274017572403,1765918435.140278,0.022936416789889336,53675222.0,1e-05,344,
2323.500085753,0.9261561036109924,346.0,0.7416934619506966,0.765831857919693,1765918443.314272,0.02350514754652977,53837794.0,1e-05,345,
2330.263970537,0.876492977142334,347.0,0.7438370846730975,0.780744805932045,1765918450.078193,0.021039174869656563,53990810.0,1e-05,346,
2336.907798763,0.8499071598052979,348.0,0.7459807073954984,0.7873262465000153,1765918456.7220058,0.028455546125769615,54142452.0,1e-05,347,
2344.423461632,0.8448683023452759,349.0,0.7481243301178992,0.7869613170623779,1765918464.2376497,0.022080866619944572,54294279.0,1e-05,348,
2350.005702934,0.8442977070808411,350.0,0.7502679528403001,0.7899007350206375,1765918469.8199124,0.02323196642100811,54445597.0,1e-05,349,
2356.923387068,0.8765687346458435,351.0,0.752411575562701,0.7813263982534409,1765918476.737598,0.020955223590135574,54603343.0,1e-05,350,
2363.712698198,0.8282824754714966,352.0,0.7545551982851019,0.7922433912754059,1765918483.5269184,0.02082991600036621,54759468.0,1e-05,351,
2370.892500334,0.8550955653190613,353.0,0.7566988210075026,0.7833012789487839,1765918490.7067068,0.022300975397229195,54913059.0,1e-05,352,
2378.132477008,0.866553544998169,354.0,0.7588424437299035,0.7818206697702408,1765918497.946659,0.020903250202536583,55070490.0,1e-05,353,
2385.388787036,0.8883559703826904,355.0,0.7609860664523044,0.776777446269989,1765918505.2028744,0.020730312913656235,55234816.0,1e-05,354,
2390.924010216,0.87993323802948,356.0,0.7631296891747053,0.7789309620857239,1765918510.7382135,0.021404508501291275,55387388.0,1e-05,355,
2397.492251951,0.843370795249939,357.0,0.7652733118971061,0.7897792458534241,1765918517.3064468,0.022351572290062904,55538411.0,1e-05,356,
2404.204911798,0.8576308488845825,358.0,0.767416934619507,0.7841401845216751,1765918524.019091,0.02278834767639637,55688433.0,1e-05,357,
2410.145581988,0.86109858751297,359.0,0.7695605573419079,0.7834601551294327,1765918529.9596882,0.022891584783792496,55839265.0,1e-05,358,
2416.600631681,0.8221186995506287,360.0,0.7717041800643086,0.7946628332138062,1765918536.4146743,0.02174466848373413,55990505.0,1e-05,359,
2423.883045858,0.8851313591003418,361.0,0.7738478027867095,0.7774426639080048,1765918543.6971395,0.01997222565114498,56160090.0,1e-05,360,
2429.567627734,0.8588526844978333,362.0,0.7759914255091104,0.7846401631832123,1765918549.3818042,0.021394241601228714,56315482.0,1e-05,361,
2437.1746186,0.8937460780143738,363.0,0.7781350482315113,0.7748825401067734,1765918556.9887526,0.02087484300136566,56478778.0,1e-05,362,
2445.064521994,0.8840246200561523,364.0,0.7802786709539121,0.7755526304244995,1765918564.8786917,0.02170511893928051,56640621.0,1e-05,363,
2452.538961402,0.8795520663261414,365.0,0.782422293676313,0.7798729240894318,1765918572.3530064,0.020993787795305252,56808271.0,1e-05,364,
2459.095580919,0.8691691160202026,366.0,0.7845659163987139,0.7820592522621155,1765918578.9097397,0.02191806025803089,56962569.0,1e-05,365,
2464.765821796,0.8659167289733887,367.0,0.7867095391211146,0.7806569635868073,1765918584.579925,0.021596364676952362,57113382.0,1e-05,366,
2472.473582006,0.8968208432197571,368.0,0.7888531618435155,0.7724588811397552,1765918592.28777,0.021100984886288643,57283115.0,1e-05,367,
2479.43222539,0.8500864505767822,369.0,0.7909967845659164,0.7856122106313705,1765918599.246301,0.021864669397473335,57431980.0,1e-05,368,
2486.766844407,0.876309871673584,370.0,0.7931404072883173,0.7806231826543808,1765918606.579649,0.021409746259450912,57593151.0,1e-05,369,
2495.701223409,0.8754955530166626,371.0,0.7952840300107181,0.7797490507364273,1765918615.5154088,0.021352652460336685,57769554.0,1e-05,370,
2503.188815757,0.86075359582901,372.0,0.797427652733119,0.7864600569009781,1765918623.0029728,0.020567867904901505,57930187.0,1e-05,371,
2510.344549338,0.8529475331306458,373.0,0.7995712754555199,0.7863773852586746,1765918630.1587691,0.0211146529763937,58089895.0,1e-05,372,
2515.496230661,0.8445300459861755,374.0,0.8017148981779206,0.7884208559989929,1765918635.310417,0.02150857448577881,58237921.0,1e-05,373,
2521.609734885,0.8470464944839478,375.0,0.8038585209003215,0.7881789803504944,1765918641.4239383,0.02049279399216175,58386574.0,1e-05,374,
2527.906834514,0.8421167135238647,376.0,0.8060021436227224,0.7901748865842819,1765918647.721013,0.022835364565253258,58531794.0,1e-05,375,
2533.65502092,0.8570074439048767,377.0,0.8081457663451233,0.7838188111782074,1765918653.469233,0.02152158133685589,58679304.0,1e-05,376,
2540.369367582,0.8931903839111328,378.0,0.8102893890675241,0.776530846953392,1765918660.183571,0.02261393889784813,58827963.0,1e-05,377,
2545.956853683,0.848158597946167,379.0,0.812433011789925,0.7907321602106094,1765918665.7710357,0.0269488375633955,58968065.0,1e-05,378,
2551.746646308,0.8697209358215332,380.0,0.8145766345123259,0.7845932841300964,1765918671.560836,0.021626407280564308,59119596.0,1e-05,379,
2558.436804028,0.8588400483131409,381.0,0.8167202572347267,0.7834623008966446,1765918678.250991,0.020378759130835533,59282269.0,1e-05,380,
2566.667883209,0.853563129901886,382.0,0.8188638799571275,0.7860452234745026,1765918686.4820633,0.020485302433371544,59449069.0,1e-05,381,
2572.898727503,0.865419864654541,383.0,0.8210075026795284,0.78303062915802,1765918692.7128837,0.022926578298211098,59602942.0,1e-05,382,
2579.109612324,0.8765364289283752,384.0,0.8231511254019293,0.780094563961029,1765918698.9238088,0.022742127999663353,59763486.0,1e-05,383,
2585.629717367,0.8487734794616699,385.0,0.8252947481243301,0.7883265912532806,1765918705.4438949,0.023170465603470802,59914007.0,1e-05,384,
2591.007508033,0.8226436376571655,386.0,0.827438370846731,0.7915718108415604,1765918710.8217165,0.02266700752079487,60056933.0,1e-05,385,
2597.750178519,0.8594949245452881,387.0,0.8295819935691319,0.7834126204252243,1765918717.5643442,0.020976584404706955,60219888.0,1e-05,386,
2605.892841861,0.8519896864891052,388.0,0.8317256162915327,0.7857794314622879,1765918725.7070322,0.02182021178305149,60373832.0,1e-05,387,
2611.716315517,0.8468706607818604,389.0,0.8338692390139335,0.7877868413925171,1765918731.5305004,0.024261338636279106,60526958.0,1e-05,388,
2617.520047101,0.843287467956543,390.0,0.8360128617363344,0.7882238030433655,1765918737.3342445,0.02214372530579567,60680957.0,1e-05,389,
2624.929316364,0.8689574003219604,391.0,0.8381564844587353,0.7795620709657669,1765918744.7434886,0.020758282393217087,60844353.0,1e-05,390,
2630.00255448,0.8240947127342224,392.0,0.8403001071811361,0.7931848913431168,1765918749.8167717,0.023225024342536926,60988093.0,1e-05,391,
2635.878574387,0.852381706237793,393.0,0.842443729903537,0.7856772840023041,1765918755.6927526,0.02153058350086212,61139257.0,1e-05,392,
2643.163503474,0.8863335847854614,394.0,0.8445873526259379,0.7785495817661285,1765918762.9777133,0.023058217018842697,61294373.0,1e-05,393,
2650.197130038,0.9084063172340393,395.0,0.8467309753483387,0.7710642218589783,1765918770.0113091,0.025160586461424828,61460962.0,1e-05,394,
2657.497640378,0.8046584725379944,396.0,0.8488745980707395,0.7966188937425613,1765918777.3118012,0.02188357524573803,61610443.0,1e-05,395,
2663.848987593,0.8549673557281494,397.0,0.8510182207931404,0.7860232293605804,1765918783.6631749,0.021209493279457092,61767622.0,1e-05,396,
2669.165210965,0.860162615776062,398.0,0.8531618435155413,0.7831319570541382,1765918788.9793887,0.020403355360031128,61927294.0,1e-05,397,
2675.553263788,0.8610267639160156,399.0,0.8553054662379421,0.7839195281267166,1765918795.3674958,0.02048403210937977,62087657.0,1e-05,398,
2682.406950234,0.8820677995681763,400.0,0.857449088960343,0.7787149250507355,1765918802.2211204,0.022816738113760948,62242685.0,1e-05,399,
2699.699535388,0.8268080949783325,401.0,0.8595927116827439,0.7909263670444489,1765918819.513642,0.022193916141986847,62393085.0,1e-05,400,
