_timestamp,train/global_step,train/mean_token_accuracy,train/loss,train/epoch,train/learning_rate,_runtime,train/grad_norm,_step,train/num_tokens,eval/accuracy
1765917512.156237,211.0,0.7918503731489182,0.8132143020629883,0.45230439442658094,0.0001,1397.158538047,0.08726080507040024,210,32931223.0,
1765917519.4101222,212.0,0.7885961532592773,0.8278243541717529,0.45444801714898175,0.0001,1404.412412315,0.09534478932619095,211,33081708.0,
1765917525.488106,213.0,0.7902643382549286,0.8292587995529175,0.4565916398713826,0.0001,1410.490376449,0.1019866019487381,212,33234519.0,
1765917531.1882813,214.0,0.7923962622880936,0.8182088136672974,0.4587352625937835,0.0001,1416.190565849,0.09120656549930573,213,33380554.0,
1765917538.9205995,215.0,0.7834461331367493,0.8565064668655396,0.4608788853161844,0.0001,1423.92288316,0.093958280980587,214,33541078.0,
1765917545.9284773,216.0,0.7889685034751892,0.8289539813995361,0.4630225080385852,0.0001,1430.930730442,0.11597377061843872,215,33702070.0,
1765917551.81838,217.0,0.8009531944990158,0.783644437789917,0.46516613076098606,0.0001,1436.82066787,0.0926496684551239,216,33851344.0,
1765917558.6549594,218.0,0.7908529788255692,0.8255586624145508,0.46730975348338694,0.0001,1443.65725134,0.1558750420808792,217,34005428.0,
1765917563.6906676,219.0,0.78957299888134,0.8342888355255127,0.4694533762057878,0.0001,1448.692965156,0.10107393562793732,218,34142448.0,
1765917569.6216335,220.0,0.7998100519180298,0.7858467698097229,0.4715969989281886,0.0001,1454.623933893,0.0912620946764946,219,34293582.0,
1765917576.1770558,221.0,0.7838825285434723,0.8638455867767334,0.4737406216505895,0.0001,1461.179324823,0.13056708872318268,220,34448802.0,
1765917583.0241828,222.0,0.7915056496858597,0.8134639263153076,0.4758842443729904,0.0001,1468.026460323,0.09316717088222504,221,34608650.0,
1765917589.4148772,223.0,0.7944706231355667,0.8058470487594604,0.4780278670953912,0.0001,1474.417168156,0.08169946819543839,222,34765848.0,
1765917595.466768,224.0,0.7991165667772293,0.8004683256149292,0.48017148981779206,0.0001,1480.469014248,0.15048183500766754,223,34923587.0,
1765917600.3834677,225.0,0.8017085194587708,0.7793821096420288,0.48231511254019294,0.0001,1485.385706146,0.12420255690813065,224,35061736.0,
1765917606.6453507,226.0,0.7841591089963913,0.8380011320114136,0.4844587352625938,0.0001,1491.647635113,0.10783165693283081,225,35224947.0,
1765917613.734649,227.0,0.7759021669626236,0.8848705291748047,0.4866023579849946,0.0001,1498.736927657,0.17205017805099487,226,35383552.0,
1765917620.782906,228.0,0.791172981262207,0.8275197744369507,0.4887459807073955,0.0001,1505.785211317,0.1272142231464386,227,35537848.0,
1765917626.291178,229.0,0.7911057323217392,0.8196842670440674,0.4908896034297964,0.0001,1511.293488258,0.13054729998111725,228,35694801.0,
1765917632.894274,230.0,0.7910416722297668,0.819578230381012,0.4930332261521972,0.0001,1517.896568277,0.13318192958831787,229,35847389.0,
1765917638.8843453,231.0,0.7885382324457169,0.8313453197479248,0.49517684887459806,0.0001,1523.886632802,0.10946140438318253,230,36001061.0,
1765917645.729276,232.0,0.7907322645187378,0.8313577175140381,0.49732047159699894,0.0001,1530.731538876,0.08727405220270157,231,36153435.0,
1765917651.7777047,233.0,0.7931215614080429,0.8170772790908813,0.4994640943193998,0.0001,1536.780008661,0.13355040550231934,232,36308551.0,
1765917657.5750778,234.0,0.7923943251371384,0.8183637857437134,0.5016077170418006,0.0001,1542.577367784,0.13660576939582825,233,36451452.0,
1765917662.633434,235.0,0.7993905693292618,0.7875465750694275,0.5037513397642015,0.0001,1547.635716863,0.09125801175832748,234,36596648.0,
1765917669.7824416,236.0,0.7867666780948639,0.8236154317855835,0.5058949624866024,0.0001,1554.784700032,0.10716226696968079,235,36751665.0,
1765917676.8504834,237.0,0.7906738221645355,0.8274050951004028,0.5080385852090032,0.0001,1561.852770873,0.14216946065425873,236,36908485.0,
1765917683.1129792,238.0,0.8033343404531479,0.7813140153884888,0.5101822079314041,0.0001,1568.11526712,0.09138422459363937,237,37064151.0,
1765917689.0584393,239.0,0.7897334545850754,0.8277736902236938,0.5123258306538049,0.0001,1574.060720588,0.10309948027133942,238,37217517.0,
1765917694.3386636,240.0,0.8017756193876266,0.7752974033355713,0.5144694533762058,0.0001,1579.340954236,0.11060363799333572,239,37367961.0,
