_step,train/global_step,train/loss,train/epoch,train/learning_rate,_runtime,train/num_tokens,train/mean_token_accuracy,_timestamp,train/grad_norm,eval/accuracy
202,203.0,0.689251184463501,0.43515541264737406,0.001,6892.783778316,31654749.0,0.8128528594970703,1765923457.7102022,0.011957602575421333,
203,204.0,0.6991416215896606,0.43729903536977494,0.001,6918.95703993,31808152.0,0.8107325732707977,1765923483.8833587,0.011573409661650658,
204,205.0,0.7164605855941772,0.43944265809217575,0.001,6953.493495814,31977458.0,0.8064196705818176,1765923518.4199026,0.020950255915522575,
205,206.0,0.6841225028038025,0.4415862808145766,0.001,6981.908303926,32129990.0,0.812960684299469,1765923546.8346875,0.013392755761742592,
206,207.0,0.7409504652023315,0.4437299035369775,0.001,7021.473038452,32295318.0,0.8004682958126068,1765923586.3994732,0.014155342243611813,
207,208.0,0.7216818332672119,0.44587352625937837,0.001,7056.854769017,32458576.0,0.8058847486972809,1765923621.7811985,0.0164782851934433,
208,209.0,0.6982505321502686,0.4480171489817792,0.001,7091.110244198,32617496.0,0.809296041727066,1765923656.0366256,0.01229402981698513,
209,210.0,0.6930398941040039,0.45016077170418006,0.001,7131.865857537,32779172.0,0.8126184940338135,1765923696.7922814,0.012593870051205158,
210,211.0,0.6775256395339966,0.45230439442658094,0.001,7167.816437811,32931223.0,0.8152557909488678,1765923732.7428756,0.013313904404640198,
211,212.0,0.6884795427322388,0.45444801714898175,0.001,7203.290299249,33081708.0,0.8116662502288818,1765923768.216495,0.011671828106045723,
212,213.0,0.699811577796936,0.4565916398713826,0.001,7234.184197971,33234519.0,0.8104788064956665,1765923799.1106021,0.012463640421628952,
213,214.0,0.6818591356277466,0.4587352625937835,0.001,7264.498489235,33380554.0,0.8147957026958466,1765923829.4248927,0.012618716806173325,
214,215.0,0.7243749499320984,0.4608788853161844,0.001,7304.579775687,33541078.0,0.8042985498905182,1765923869.5060453,0.017289014533162117,
215,216.0,0.6991479992866516,0.4630225080385852,0.001,7341.328943169,33702070.0,0.8104167580604553,1765923906.2553554,0.014211024157702923,
216,217.0,0.6521572470664978,0.46516613076098606,0.001,7374.025938405,33851344.0,0.8230330348014832,1765923938.9523468,0.01184871606528759,
217,218.0,0.6876165866851807,0.46730975348338694,0.001,7409.290091181,34005428.0,0.814335286617279,1765923974.2163515,0.015130964107811451,
218,219.0,0.6933919191360474,0.4694533762057878,0.001,7438.458072289,34142448.0,0.8111827373504639,1765924003.3843615,0.013287820853292942,
219,220.0,0.6509780287742615,0.4715969989281886,0.001,7468.716608759,34293582.0,0.8227367699146271,1765924033.6430094,0.012481222860515118,
220,221.0,0.7222208380699158,0.4737406216505895,0.001,7503.800075909,34448802.0,0.8071571886539459,1765924068.7264874,0.01755615696310997,
221,222.0,0.6858483552932739,0.4758842443729904,0.001,7538.09437869,34608650.0,0.8120959401130676,1765924103.0207834,0.01411512028425932,
222,223.0,0.6685914993286133,0.4780278670953912,0.001,7573.656082245,34765848.0,0.8175870776176453,1765924138.5825043,0.011791321448981762,
223,224.0,0.6724136471748352,0.48017148981779206,0.001,7608.077468009,34923587.0,0.81849005818367,1765924173.0038884,0.013344216160476208,
224,225.0,0.6421898007392883,0.48231511254019294,0.001,7631.323052707,35061736.0,0.8240172564983368,1765924196.2494352,0.015999210998415947,
225,226.0,0.7039120197296143,0.4844587352625938,0.001,7661.490578683,35224947.0,0.8079492151737213,1765924226.416972,0.012285548262298107,
226,227.0,0.7491565942764282,0.4866023579849946,0.001,7697.28621777,35383552.0,0.7975409924983978,1765924262.2125394,0.011982361786067486,
227,228.0,0.6913961172103882,0.4887459807073955,0.001,7737.52565597,35537848.0,0.8127573132514954,1765924302.452,0.014595573768019676,
228,229.0,0.6838850975036621,0.4908896034297964,0.001,7766.163588645,35694801.0,0.8135053217411041,1765924331.0899239,0.013996376655995846,
229,230.0,0.6878021359443665,0.4930332261521972,0.001,7800.98505958,35847389.0,0.8134114742279053,1765924365.9114747,0.011264810338616371,
230,231.0,0.6907535791397095,0.49517684887459806,0.001,7835.014101798,36001061.0,0.8135140836238861,1765924399.940564,0.010564273223280907,
231,232.0,0.7005584836006165,0.49732047159699894,0.001,7867.975994971,36153435.0,0.8121229112148285,1765924432.9024253,0.011982879601418972,
232,233.0,0.6801686882972717,0.4994640943193998,0.001,7898.647360829,36308551.0,0.8166027069091797,1765924463.5737846,0.013860756531357765,
233,234.0,0.6805290579795837,0.5016077170418006,0.001,7928.511074017,36451452.0,0.8158385455608368,1765924493.43747,0.011358934454619884,
234,235.0,0.6499630808830261,0.5037513397642015,0.001,7956.209200061,36596648.0,0.8217944204807281,1765924521.1355977,0.011441114358603954,
235,236.0,0.694021463394165,0.5058949624866024,0.001,7994.994641569,36751665.0,0.8093632161617279,1765924559.9211097,0.012757604941725731,
236,237.0,0.6969323754310608,0.5080385852090032,0.001,8036.142885012,36908485.0,0.812754213809967,1765924601.0693092,0.015951834619045258,
237,238.0,0.6506073474884033,0.5101822079314041,0.001,8066.008588815,37064151.0,0.8249914646148682,1765924630.9350355,0.014269250445067883,
238,239.0,0.6919000148773193,0.5123258306538049,0.001,8096.033728125,37217517.0,0.8119456768035889,1765924660.960164,0.012280935421586037,
239,240.0,0.6449882388114929,0.5144694533762058,0.001,8123.224120264,37367961.0,0.8239116370677948,1765924688.1505132,0.02017032913863659,
240,241.0,0.6792070865631104,0.5166130760986066,0.001,8161.248365009,37526897.0,0.8146254420280457,1765924726.1748216,0.017590932548046112,
241,242.0,0.7276469469070435,0.5187566988210075,0.001,8191.915320979,37685668.0,0.8030900061130524,1765924756.841743,0.016565807163715363,
242,243.0,0.6841003894805908,0.5209003215434084,0.001,8225.633688981,37839489.0,0.8145178556442261,1765924790.5601168,0.01368890330195427,
243,244.0,0.7105652689933777,0.5230439442658092,0.001,8256.76153053,37997238.0,0.8075556755065918,1765924821.6879528,0.019094981253147125,
244,245.0,0.7500762939453125,0.5251875669882101,0.001,8297.248734984,38168011.0,0.7974482774734497,1765924862.175115,0.017778197303414345,
245,246.0,0.7012577056884766,0.5273311897106109,0.001,8328.56085482,38326230.0,0.8102325797080994,1765924893.4871154,0.014398675411939621,
246,247.0,0.6516783237457275,0.5294748124330118,0.001,8361.525346684,38478252.0,0.8243383169174194,1765924926.4516616,0.022888902574777603,
247,248.0,0.6655607223510742,0.5316184351554126,0.001,8388.611319484,38625546.0,0.8191120326519012,1765924953.5376005,0.01686220057308674,
248,249.0,0.6713991761207581,0.5337620578778135,0.001,8425.017932012,38771391.0,0.8163907527923584,1765924989.9443285,0.013585802167654037,
249,250.0,0.6940129995346069,0.5359056806002144,0.001,8461.205716429,38929652.0,0.8104576766490936,1765925026.1321607,0.019470177590847015,
250,251.0,0.7001440525054932,0.5380493033226152,0.001,8490.986419845,39078825.0,0.8073926568031311,1765925055.912856,0.024122921749949455,
251,252.0,0.711026668548584,0.5401929260450161,0.001,8526.649073564,39250764.0,0.8070132732391357,1765925091.5753913,0.017166033387184143,
252,253.0,0.6656153202056885,0.5423365487674169,0.001,8561.905331416,39401652.0,0.8183541893959045,1765925126.8316495,0.010292377322912216,
253,254.0,0.6870383024215698,0.5444801714898178,0.001,8595.300031763,39556368.0,0.8142596483230591,1765925160.2263384,0.01852843537926674,
254,255.0,0.6665959358215332,0.5466237942122186,0.001,8625.208210235,39716091.0,0.8182663023471832,1765925190.1345615,0.018578743562102318,
255,256.0,0.6899678111076355,0.5487674169346195,0.001,8654.36411288,39864668.0,0.8132548332214355,1765925219.290509,0.014823525212705135,
256,257.0,0.724514365196228,0.5509110396570204,0.001,8687.395945303,40026842.0,0.8011650443077087,1765925252.322413,0.016251442953944206,
257,258.0,0.6836754083633423,0.5530546623794212,0.001,8722.359389489,40185219.0,0.8144921958446503,1765925287.2856576,0.020480774343013763,
258,259.0,0.7047919034957886,0.5551982851018221,0.001,8753.403492958,40338073.0,0.8087857961654663,1765925318.3298006,0.011798513121902943,
259,260.0,0.7198638916015625,0.5573419078242229,0.001,8789.256291434,40501465.0,0.8056666553020477,1765925354.18256,0.019063495099544525,
260,261.0,0.6931394934654236,0.5594855305466238,0.001,8825.801346382,40657227.0,0.810898631811142,1765925390.7277718,0.017814917489886284,
261,262.0,0.6675554513931274,0.5616291532690246,0.001,8861.33994525,40807442.0,0.818544864654541,1765925426.266341,0.012368843890726566,
262,263.0,0.6978529095649719,0.5637727759914255,0.001,8895.400998708,40956359.0,0.8097828030586243,1765925460.327407,0.017946362495422363,
263,264.0,0.6907308101654053,0.5659163987138264,0.001,8930.199589613,41113297.0,0.8109893798828125,1765925495.1259828,0.02035650610923767,
264,265.0,0.6920480728149414,0.5680600214362272,0.001,8970.299422394,41267327.0,0.8103170096874237,1765925535.2258642,0.012654309161007404,
265,266.0,0.6610589027404785,0.5702036441586281,0.001,8995.484489442,41416137.0,0.8204813003540039,1765925560.4109013,0.018093422055244446,
266,267.0,0.6807000637054443,0.572347266881029,0.001,9028.087182915,41572626.0,0.8160702586174011,1765925593.013617,0.01555156521499157,
267,268.0,0.6661375761032104,0.5744908896034298,0.001,9059.077813051,41724870.0,0.8199388384819031,1765925624.0042815,0.011562476865947247,
268,269.0,0.6606324911117554,0.5766345123258306,0.001,9096.608126013,41882397.0,0.8196716606616974,1765925661.5345757,0.017637567594647408,
269,270.0,0.7027028203010559,0.5787781350482315,0.001,9128.995121249,42044695.0,0.8061509430408478,1765925693.9214208,0.011088126339018345,
270,271.0,0.710198163986206,0.5809217577706324,0.001,9161.330006356,42195750.0,0.8071199655532837,1765925726.256418,0.01577620580792427,
271,272.0,0.7051827907562256,0.5830653804930332,0.001,9195.119180544,42347658.0,0.810598760843277,1765925760.0456176,0.01694701611995697,
272,273.0,0.7042543888092041,0.5852090032154341,0.001,9227.948875948,42499617.0,0.8062687516212463,1765925792.875304,0.011514325626194477,
273,274.0,0.6651239395141602,0.587352625937835,0.001,9260.709547338,42648060.0,0.8194446265697479,1765925825.63596,0.016003616154193878,
274,275.0,0.6719473600387573,0.5894962486602358,0.001,9292.564437239,42799438.0,0.8164968490600586,1765925857.4908497,0.014986483380198479,
275,276.0,0.6718428730964661,0.5916398713826366,0.001,9328.908026546,42945465.0,0.8171864748001099,1765925893.8344445,0.01173392217606306,
276,277.0,0.6603015661239624,0.5937834941050375,0.001,9360.291497121,43089377.0,0.8196209073066711,1765925925.2179246,0.01680207997560501,
277,278.0,0.720492422580719,0.5959271168274384,0.001,9401.422124761,43253006.0,0.805375337600708,1765925966.348545,0.01298186369240284,
278,279.0,0.6860705614089966,0.5980707395498392,0.001,9439.436184833,43420433.0,0.8127730190753937,1765926004.3626053,0.01315696258097887,
279,280.0,0.6871598958969116,0.6002143622722401,0.001,9470.676679668,43577695.0,0.8145571053028107,1765926035.6031141,0.012856167741119862,
280,281.0,0.6795554161071777,0.602357984994641,0.001,9510.790296211,43738482.0,0.8144843876361847,1765926075.7166448,0.013876352459192276,
281,282.0,0.6858267188072205,0.6045016077170418,0.001,9550.507055525,43895774.0,0.812814861536026,1765926115.4334838,0.01742067001760006,
282,283.0,0.6826887130737305,0.6066452304394426,0.001,9579.681332389,44045728.0,0.8147068917751312,1765926144.6075883,0.012136593461036682,
283,284.0,0.6813938617706299,0.6087888531618435,0.001,9616.239717894,44207082.0,0.8111617863178253,1765926181.1661348,0.01754995808005333,
284,285.0,0.7018892765045166,0.6109324758842444,0.001,9652.276021493,44360492.0,0.8091906607151031,1765926217.2024608,0.01704244874417782,
285,286.0,0.6350605487823486,0.6130760986066452,0.001,9686.02422886,44507249.0,0.8257864117622375,1765926250.950685,0.013079570606350899,
286,287.0,0.6793349981307983,0.6152197213290461,0.001,9721.276007149,44657380.0,0.8188024759292603,1765926286.2024233,0.018747230991721153,
287,288.0,0.6784579157829285,0.617363344051447,0.001,9750.477566673,44809690.0,0.8150030970573425,1765926315.4039826,0.013974219560623169,
288,289.0,0.6546029448509216,0.6195069667738478,0.001,9777.42748552,44958006.0,0.8211212456226349,1765926342.3539033,0.013365163467824459,
289,290.0,0.6975910067558289,0.6216505894962486,0.001,9810.017245329,45127484.0,0.8113186359405518,1765926374.9436693,0.018026389181613922,
290,291.0,0.7265803813934326,0.6237942122186495,0.001,9846.809434087,45288670.0,0.8038451373577118,1765926411.735901,0.00974426418542862,
291,292.0,0.6638516187667847,0.6259378349410504,0.001,9873.083441456,45435435.0,0.8181680142879486,1765926438.009912,0.017077742144465446,
292,293.0,0.677655041217804,0.6280814576634512,0.001,9905.546520986,45582758.0,0.8159179985523224,1765926470.4729433,0.016928019002079964,
293,294.0,0.6565468907356262,0.6302250803858521,0.001,9937.202167176,45724786.0,0.8210888206958771,1765926502.1286354,0.01055588386952877,
294,295.0,0.6685842871665955,0.632368703108253,0.001,9966.924295104,45875653.0,0.8181812167167664,1765926531.8507583,0.017345987260341644,
295,296.0,0.6671856045722961,0.6345123258306538,0.001,9998.848132541,46026612.0,0.8177740275859833,1765926563.7745569,0.014009397476911545,
296,297.0,0.6671972274780273,0.6366559485530546,0.001,10028.765606302,46173537.0,0.8184590339660645,1765926593.6920452,0.012448614463210106,
297,298.0,0.7045890092849731,0.6387995712754555,0.001,10063.127605901,46337020.0,0.809637188911438,1765926628.0540128,0.015028131194412708,
298,299.0,0.6878089904785156,0.6409431939978564,0.001,10094.403841141,46484878.0,0.8151927590370178,1765926659.3302364,0.012401213869452477,
299,300.0,0.6764330863952637,0.6430868167202572,0.001,10126.319383707,46638837.0,0.8140629231929779,1765926691.2458096,0.013298413716256618,
300,301.0,0.6799248456954956,0.6452304394426581,0.001,10173.51500648,46792654.0,0.8156691789627075,1765926738.4414628,0.018626375123858452,
301,302.0,0.7011539936065674,0.647374062165059,0.001,10204.573311775,46956735.0,0.8080792129039764,1765926769.499698,0.011759145185351372,
302,303.0,0.7185096144676208,0.6495176848874598,0.001,10245.199453749,47119017.0,0.8061676323413849,1765926810.1258726,0.01164972223341465,
303,304.0,0.6826151609420776,0.6516613076098606,0.001,10283.954140918,47277064.0,0.8139742910861969,1765926848.88047,0.012610574252903461,
304,305.0,0.6849653720855713,0.6538049303322615,0.001,10324.305052753,47425177.0,0.8113814294338226,1765926889.2314315,0.014278282411396503,
305,306.0,0.6507493257522583,0.6559485530546624,0.001,10350.968758449,47567815.0,0.8226991891860962,1765926915.8951907,0.010707068257033825,
306,307.0,0.6370420455932617,0.6580921757770632,0.001,10381.395681478,47711542.0,0.8230498731136322,1765926946.3220518,0.01137236412614584,
307,308.0,0.6860594749450684,0.6602357984994641,0.001,10414.093342654,47867963.0,0.8158647119998932,1765926979.0197322,0.01254442147910595,
308,309.0,0.6699472665786743,0.662379421221865,0.001,10449.604719779,48027087.0,0.8168057203292847,1765927014.5311806,0.014060824178159237,
309,310.0,0.7090164422988892,0.6645230439442658,0.001,10482.500144596,48181216.0,0.8068403601646423,1765927047.426615,0.010116909630596638,
310,311.0,0.7249590158462524,0.6666666666666666,0.001,10518.363154115,48346653.0,0.804901659488678,1765927083.2895615,0.012426509521901608,
311,312.0,0.7243040204048157,0.6688102893890675,0.001,10551.14776601,48515202.0,0.8046667575836182,1765927116.0741951,0.010784805752336979,
312,313.0,0.6986321806907654,0.6709539121114684,0.001,10584.614857699,48681596.0,0.8113487958908081,1765927149.5412612,0.013171656057238579,
313,314.0,0.6332881450653076,0.6730975348338692,0.001,10619.345318672,48830511.0,0.8264289200305939,1765927184.2717855,0.010904739610850811,
314,315.0,0.702829122543335,0.6752411575562701,0.001,10657.26295934,48979750.0,0.8097019493579865,1765927222.1893663,0.011402170173823833,
315,316.0,0.6798058748245239,0.677384780278671,0.001,10695.863509949,49140486.0,0.8173680305480957,1765927260.7899182,0.010590664111077785,
316,317.0,0.6756792068481445,0.6795284030010718,0.001,10736.514018581,49297672.0,0.8174625635147095,1765927301.4403455,0.010961473919451237,
317,318.0,0.6734157204627991,0.6816720257234726,0.001,10766.223697916,49448662.0,0.8173241317272186,1765927331.1501245,0.00897807627916336,
318,319.0,0.6795684099197388,0.6838156484458735,0.001,10800.17172694,49615721.0,0.8157991170883179,1765927365.0981271,0.01084977202117443,
319,320.0,0.6493315696716309,0.6859592711682744,0.001,10831.907223581,49770136.0,0.8220075964927673,1765927396.8336532,0.012082919478416443,
320,321.0,0.69481360912323,0.6881028938906752,0.001,10865.853729315,49932945.0,0.8124872446060181,1765927430.780155,0.01150127686560154,
321,322.0,0.6487365365028381,0.6902465166130761,0.001,10900.11916176,50079045.0,0.8230562806129456,1765927465.0456092,0.012213521637022495,
322,323.0,0.6954004764556885,0.692390139335477,0.001,10936.816422049,50243726.0,0.810179740190506,1765927501.742812,0.01074958685785532,
323,324.0,0.6693645715713501,0.6945337620578779,0.001,10977.030350682,50404071.0,0.8201958537101746,1765927541.9567776,0.012261433526873589,
324,325.0,0.6924696564674377,0.6966773847802786,0.001,11013.468496077,50557944.0,0.811308741569519,1765927578.3948903,0.01270551048219204,
325,326.0,0.6968878507614136,0.6988210075026795,0.001,11049.250090762,50723566.0,0.8113427460193634,1765927614.176487,0.011361599899828434,
326,327.0,0.6213058829307556,0.7009646302250804,0.001,11081.173399167,50868735.0,0.8298375308513641,1765927646.0997944,0.011218148283660412,
327,328.0,0.6963057518005371,0.7031082529474812,0.001,11113.170259492,51027679.0,0.8110094666481018,1765927678.0965934,0.010328835807740688,
328,329.0,0.7127441167831421,0.7052518756698821,0.001,11154.209259431,51188474.0,0.8072339296340942,1765927719.1357014,0.011058312840759754,
329,330.0,0.6528245806694031,0.707395498392283,0.001,11185.534313677,51334182.0,0.8202812075614929,1765927750.4606616,0.013361840508878231,
330,331.0,0.6830540895462036,0.7095391211146839,0.001,11221.530592622,51499899.0,0.8146387040615082,1765927786.4569757,0.011477664113044739,
331,332.0,0.6550627946853638,0.7116827438370846,0.001,11252.913419814,51645111.0,0.8214777410030365,1765927817.839746,0.011189751327037811,
332,333.0,0.6505043506622314,0.7138263665594855,0.001,11283.512293309,51795720.0,0.8220433294773102,1765927848.4386094,0.01682083122432232,
333,334.0,0.6214092969894409,0.7159699892818864,0.001,11314.174058934,51934189.0,0.8282062411308289,1765927879.1005156,0.02531912922859192,
334,335.0,0.7025688886642456,0.7181136120042872,0.001,11352.808413576,52086111.0,0.8080900609493256,1765927917.7348273,0.022527022287249565,
335,336.0,0.6801297664642334,0.7202572347266881,0.001,11380.355877834,52241632.0,0.8154679238796234,1765927945.282346,0.010104148648679256,
336,337.0,0.6790982484817505,0.722400857449089,0.001,11419.89858075,52403245.0,0.8143635988235474,1765927984.824929,0.021164583042263985,
337,338.0,0.707927405834198,0.7245444801714899,0.001,11453.089876714,52567275.0,0.8089828193187714,1765928018.0163221,0.02080058678984642,
338,339.0,0.6967118978500366,0.7266881028938906,0.001,11488.007966634,52733506.0,0.8103194832801819,1765928052.9342873,0.011821718886494637,
339,340.0,0.681939423084259,0.7288317256162915,0.001,11522.39704726,52884795.0,0.8154676258563995,1765928087.3234093,0.024911504238843918,
340,341.0,0.6836260557174683,0.7309753483386924,0.001,11554.633858977,53039775.0,0.8127527236938477,1765928119.5603216,0.018844518810510635,
341,342.0,0.6965851783752441,0.7331189710610932,0.001,11592.229687375,53204226.0,0.8097019195556641,1765928157.1561072,0.013561016879975796,
342,343.0,0.6656613945960999,0.7352625937834941,0.001,11621.467853934,53357002.0,0.8180531859397888,1765928186.3943017,0.023273620754480362,
343,344.0,0.6846660375595093,0.737406216505895,0.001,11651.286198796,53512592.0,0.8134906888008118,1765928216.212592,0.017695602029561996,
344,345.0,0.7306634783744812,0.7395498392282959,0.001,11688.724120855,53675222.0,0.8034471273422241,1765928253.6505334,0.015414886176586151,
345,346.0,0.7409088611602783,0.7416934619506966,0.001,11729.102334809,53837794.0,0.7979041039943695,1765928294.0287337,0.020112572237849236,
346,347.0,0.6887396574020386,0.7438370846730975,0.001,11765.217171455,53990810.0,0.8135743737220764,1765928330.1436064,0.009931650944054127,
347,348.0,0.666020393371582,0.7459807073954984,0.001,11803.33259876,54142452.0,0.8193413019180298,1765928368.2590256,0.019067322835326195,
348,349.0,0.6641632318496704,0.7481243301178992,0.001,11841.345977696,54294279.0,0.818732887506485,1765928406.2724364,0.018479442223906517,
349,350.0,0.6515410542488098,0.7502679528403001,0.001,11869.917446036,54445597.0,0.8250133395195007,1765928434.8439116,0.010390711016952991,
350,351.0,0.6912002563476562,0.752411575562701,0.001,11906.880014103,54603343.0,0.814585268497467,1765928471.806435,0.01792951300740242,
351,352.0,0.6465436220169067,0.7545551982851019,0.001,11940.539157557,54759468.0,0.8237152099609375,1765928505.4655945,0.01845988817512989,
352,353.0,0.6645416617393494,0.7566988210075026,0.001,11975.022327125,54913059.0,0.8169377744197845,1765928539.948794,0.011416266672313213,
353,354.0,0.6784967184066772,0.7588424437299035,0.001,12012.819792896,55070490.0,0.8160272240638733,1765928577.7462218,0.016021545976400375,
354,355.0,0.7024178504943848,0.7609860664523044,0.001,12048.832859306,55234816.0,0.8097443580627441,1765928613.7591143,0.012126763351261616,
355,356.0,0.6862608194351196,0.7631296891747053,0.001,12075.772444872,55387388.0,0.8122563660144806,1765928640.6988494,0.01472511887550354,
356,357.0,0.6564698219299316,0.7652733118971061,0.001,12110.412622567,55538411.0,0.8223089277744293,1765928675.339082,0.014279247261583805,
357,358.0,0.6667776107788086,0.767416934619507,0.001,12147.50378161,55688433.0,0.8176185488700867,1765928712.4302106,0.01171503122895956,
358,359.0,0.6782768964767456,0.7695605573419079,0.001,12175.923790264,55839265.0,0.8151281177997589,1765928740.8502157,0.017155282199382782,
359,360.0,0.6367651224136353,0.7717041800643086,0.001,12211.229224589,55990505.0,0.826389878988266,1765928776.1556976,0.011746718548238277,
360,361.0,0.7057753801345825,0.7738478027867095,0.001,12250.475241382,56160090.0,0.8098075687885284,1765928815.40148,0.011893993243575096,
361,362.0,0.6664859056472778,0.7759914255091104,0.001,12279.951409203,56315482.0,0.818808913230896,1765928844.8778136,0.01428548339754343,
362,363.0,0.7065790295600891,0.7781350482315113,0.001,12317.905077356,56478778.0,0.8078311681747437,1765928882.8314946,0.010577069595456123,
363,364.0,0.6908501982688904,0.7802786709539121,0.001,12356.249106549,56640621.0,0.809540867805481,1765928921.1755116,0.016040056943893433,
364,365.0,0.693121612071991,0.782422293676313,0.001,12395.206080865,56808271.0,0.8109736442565918,1765928960.1325424,0.015053465031087399,
365,366.0,0.68304443359375,0.7845659163987139,0.001,12431.607509442,56962569.0,0.8140568733215332,1765928996.5339742,0.012580572627484798,
366,367.0,0.6784493923187256,0.7867095391211146,0.001,12462.622350221,57113382.0,0.8143394291400909,1765929027.548789,0.013348652049899101,
367,368.0,0.7078531980514526,0.7888531618435155,0.001,12503.676283965,57283115.0,0.8064029812812805,1765929068.6027007,0.011522463522851467,
368,369.0,0.654980480670929,0.7909967845659164,0.001,12539.042914088,57431980.0,0.8197784125804901,1765929103.969313,0.015476956963539124,
369,370.0,0.6867666244506836,0.7931404072883173,0.001,12579.885108595,57593151.0,0.8126160502433777,1765929144.8114142,0.01078749168664217,
370,371.0,0.689670205116272,0.7952840300107181,0.001,12621.268237546,57769554.0,0.8126069903373718,1765929186.194544,0.012273418717086315,
371,372.0,0.6790414452552795,0.797427652733119,0.001,12662.389599884,57930187.0,0.8170068264007568,1765929227.3160343,0.011647410690784454,
372,373.0,0.6680746674537659,0.7995712754555199,0.001,12702.718967375,58089895.0,0.8185758590698242,1765929267.6453922,0.011676594614982605,
373,374.0,0.6447166204452515,0.8017148981779206,0.001,12729.48654055,58237921.0,0.8238277435302734,1765929294.4128542,0.014835875481367111,
374,375.0,0.6581595540046692,0.8038585209003215,0.001,12763.432525627,58386574.0,0.8195159435272217,1765929328.3589613,0.011003712192177773,
375,376.0,0.6524965167045593,0.8060021436227224,0.001,12794.202188721,58531794.0,0.8226881921291351,1765929359.1285305,0.01184561476111412,
376,377.0,0.6656516194343567,0.8081457663451233,0.001,12823.867932378,58679304.0,0.8186185956001282,1765929388.7943456,0.01680656708776951,
377,378.0,0.6936470866203308,0.8102893890675241,0.001,12857.06592918,58827963.0,0.8120047748088837,1765929421.9923437,0.014581010676920414,
378,379.0,0.6520972847938538,0.812433011789925,0.001,12886.959115382,58968065.0,0.8249521255493164,1765929451.8855243,0.013808388262987137,
379,380.0,0.6662367582321167,0.8145766345123259,0.001,12920.583063595,59119596.0,0.8202572464942932,1765929485.5095017,0.01448605116456747,
380,381.0,0.6415470838546753,0.8167202572347267,0.001,12955.357578414,59282269.0,0.8240514099597931,1765929520.2839975,0.014376617968082428,
381,382.0,0.6743730902671814,0.8188638799571275,0.001,12996.23720265,59449069.0,0.8174931108951569,1765929561.1636162,0.012662972323596478,
382,383.0,0.6762346029281616,0.8210075026795284,0.001,13026.404240956,59602942.0,0.8156733214855194,1765929591.3306901,0.012367082759737968,
383,384.0,0.6856279373168945,0.8231511254019293,0.001,13058.467315377,59763486.0,0.8131844401359558,1765929623.3936229,0.015553215518593788,
384,385.0,0.6588928699493408,0.8252947481243301,0.001,13094.24086145,59914007.0,0.8194342851638794,1765929659.167028,0.018020320683717728,
385,386.0,0.626205325126648,0.827438370846731,0.001,13120.838540931,60056933.0,0.8270680010318756,1765929685.764791,0.021501334384083748,
386,387.0,0.6821190118789673,0.8295819935691319,0.001,13157.118657489,60219888.0,0.8149146139621735,1765929722.044994,0.020428473129868507,
387,388.0,0.6714879870414734,0.8317256162915327,0.001,13197.155741761,60373832.0,0.8166709542274475,1765929762.0820842,0.011487849988043308,
388,389.0,0.6593533754348755,0.8338692390139335,0.001,13224.830966763,60526958.0,0.8227961659431458,1765929789.7574081,0.014352361671626568,
389,390.0,0.6528072357177734,0.8360128617363344,0.001,13252.311726866,60680957.0,0.8229447901248932,1765929817.238189,0.013904108665883541,
390,391.0,0.6861227750778198,0.8381564844587353,0.001,13292.726478797,60844353.0,0.811816394329071,1765929857.6529357,0.010338193736970425,
391,392.0,0.6382278203964233,0.8403001071811361,0.001,13318.451595388,60988093.0,0.8259486556053162,1765929883.3780065,0.012889551930129528,
392,393.0,0.664268434047699,0.842443729903537,0.001,13349.531894735,61139257.0,0.8182205259799957,1765929914.4582856,0.0176144540309906,
393,394.0,0.6788873672485352,0.8445873526259379,0.001,13384.477410039,61294373.0,0.8156561553478241,1765929949.403847,0.015929915010929108,
394,395.0,0.7186556458473206,0.8467309753483387,0.001,13421.718729963,61460962.0,0.8044179975986481,1765929986.6451998,0.010193984024226665,
395,396.0,0.6218678951263428,0.8488745980707395,0.001,13460.235059844,61610443.0,0.8296026885509491,1765930025.161438,0.01687127910554409,
396,397.0,0.6586654186248779,0.8510182207931404,0.001,13493.504423662,61767622.0,0.8215630948543549,1765930058.43086,0.011927256360650063,
397,398.0,0.6839295625686646,0.8531618435155413,0.001,13520.984793979,61927294.0,0.8146059215068817,1765930085.9111896,0.011624629609286785,
398,399.0,0.6757165193557739,0.8553054662379421,0.001,13553.713191584,62087657.0,0.8175029158592224,1765930118.6395385,0.017153585329651833,
399,400.0,0.6961687803268433,0.857449088960343,0.001,13588.622719224,62242685.0,0.8114933371543884,1765930153.5490797,0.01048715878278017,
400,401.0,0.6446820497512817,0.8595927116827439,0.001,13632.248388657,62393085.0,0.8237088918685913,1765930197.174804,0.015189414843916893,
401,402.0,0.6399731636047363,0.8617363344051447,0.001,13658.932281712,62538285.0,0.8255688548088074,1765930223.8586059,0.01654113456606865,
402,403.0,0.6969707012176514,0.8638799571275455,0.001,13696.003830789,62701391.0,0.8120910227298737,1765930260.9302285,0.013911535032093525,
403,404.0,0.6895068883895874,0.8660235798499464,0.001,13736.081684564,62848535.0,0.8122035264968872,1765930301.0079598,0.011862915940582752,
404,405.0,0.662533164024353,0.8681672025723473,0.001,13771.414479287,63001586.0,0.8180888891220093,1765930336.3408973,0.013316555880010128,
