train/num_tokens,train/learning_rate,_step,_runtime,_timestamp,train/loss,train/mean_token_accuracy,train/global_step,train/epoch,train/grad_norm,eval/accuracy
62087657.0,0.0001,398,12430.641840655,1765928967.3198159,0.6925433874130249,0.8135347068309784,399.0,0.8553054662379421,0.23452408611774445,
62242685.0,0.0001,399,12462.810095757,1765928999.4880743,0.7127405405044556,0.8079665303230286,400.0,0.857449088960343,0.4245862066745758,
62393085.0,0.0001,400,12495.311900423,1765929031.9900029,0.6613477468490601,0.8199834227561951,401.0,0.8595927116827439,0.22971710562705994,
62538285.0,0.0001,401,12520.393341392,1765929057.071422,0.6566311120986938,0.8223638236522675,402.0,0.8617363344051447,0.5471161603927612,
62701391.0,0.0001,402,12554.361276338,1765929091.039413,0.7132680416107178,0.8088398873806,403.0,0.8638799571275455,0.22581851482391357,
62848535.0,0.0001,403,12591.127494442,1765929127.8056219,0.70541912317276,0.8087959289550781,404.0,0.8660235798499464,0.5867828130722046,
63001586.0,0.0001,404,12624.085996284,1765929160.7641497,0.6783323884010315,0.8146621286869049,405.0,0.8681672025723473,0.23365099728107452,
63162806.0,0.0001,405,12654.698151532,1765929191.3763053,0.6986981630325317,0.8109578788280487,406.0,0.8703108252947481,0.4923323094844818,
63324619.0,0.0001,406,12681.779056522,1765929218.4571714,0.696148693561554,0.8098326921463013,407.0,0.872454448017149,0.22858183085918427,
63484446.0,0.0001,407,12712.266901639,1765929248.944913,0.707210123538971,0.807959794998169,408.0,0.8745980707395499,0.3621889054775238,
63657343.0,0.0001,408,12749.740267238,1765929286.4182262,0.7281630039215088,0.8012044429779053,409.0,0.8767416934619507,0.24485497176647186,
63815011.0,0.0001,409,12784.831223705,1765929321.5093205,0.7449778318405151,0.8003345131874084,410.0,0.8788853161843515,0.34076735377311707,
63974464.0,0.0001,410,12819.41744801,1765929356.095516,0.6721739768981934,0.8170593678951263,411.0,0.8810289389067524,0.2599090337753296,
64130517.0,0.0001,411,12853.223006987,1765929389.9010623,0.6881141662597656,0.8158310353755951,412.0,0.8831725616291533,0.373917818069458,
64283106.0,0.0001,412,12880.875488726,1765929417.5535712,0.6845757365226746,0.8154126405715942,413.0,0.8853161843515541,0.2815709710121155,
64430594.0,0.0001,413,12910.710283428,1765929447.388374,0.677046537399292,0.8164604008197784,414.0,0.887459807073955,0.36880356073379517,
64603713.0,0.0001,414,12943.001135845,1765929479.6791945,0.7312130331993103,0.8028920590877533,415.0,0.8896034297963559,0.31831085681915283,
64760293.0,0.0001,415,12977.193215116,1765929513.8712804,0.7030295729637146,0.8099663555622101,416.0,0.8917470525187567,0.4157126247882843,
64923933.0,0.0001,416,13004.663847306,1765929541.3419912,0.6983715295791626,0.8111625611782074,417.0,0.8938906752411575,0.3001650273799896,
65087097.0,0.0001,417,13039.632760043,1765929576.3109004,0.7209873199462891,0.8054989576339722,418.0,0.8960342979635584,0.40836602449417114,
65242953.0,0.0001,418,13071.775747378,1765929608.4538894,0.6763696670532227,0.8186971247196198,419.0,0.8981779206859593,0.31260132789611816,
65403795.0,0.0001,419,13108.492147205,1765929645.1701443,0.7003041505813599,0.8098772466182709,420.0,0.9003215434083601,0.4573487341403961,
65567087.0,0.0001,420,13142.546096239,1765929679.2241673,0.7202569842338562,0.8079536259174347,421.0,0.902465166130761,0.3384680151939392,
65727717.0,0.0001,421,13177.769974143,1765929714.4481287,0.6766940951347351,0.816790372133255,422.0,0.9046087888531619,0.5220357775688171,
65883913.0,0.0001,422,13209.836954229,1765929746.5149212,0.7186179161071777,0.804841548204422,423.0,0.9067524115755627,0.3720855116844177,
66040928.0,0.0001,423,13244.141397765,1765929780.819541,0.62868332862854,0.8277670741081238,424.0,0.9088960342979635,0.5194125771522522,
66182158.0,0.0001,424,13265.723173937,1765929802.4012187,0.6466238498687744,0.8206416070461273,425.0,0.9110396570203644,0.439741849899292,
66333993.0,0.0001,425,13295.437571988,1765929832.11561,0.6945496201515198,0.810160368680954,426.0,0.9131832797427653,0.4612036347389221,
66494673.0,0.0001,426,13331.394615776,1765929868.0725255,0.7315269708633423,0.8031303882598877,427.0,0.9153269024651661,0.5096152424812317,
66655725.0,0.0001,427,13366.727575975,1765929903.4039142,0.7224431037902832,0.804280549287796,428.0,0.917470525187567,0.4272382855415344,
66812443.0,0.0001,428,13397.902295563,1765929934.580339,0.691583514213562,0.8106724619865417,429.0,0.9196141479099679,0.481012225151062,
66967415.0,0.0001,429,13432.223427005,1765929968.9015439,0.7075159549713135,0.8086185157299042,430.0,0.9217577706323687,0.42185112833976746,
67121525.0,0.0001,430,13464.673650449,1765930001.3516533,0.7206186652183533,0.8042923510074615,431.0,0.9239013933547695,0.3079412877559662,
67280398.0,0.0001,431,13496.082864994,1765930032.760999,0.7009197473526001,0.8103722333908081,432.0,0.9260450160771704,0.24723559617996216,
67430621.0,0.0001,432,13529.357547816,1765930066.0356688,0.7026399374008179,0.8084854185581207,433.0,0.9281886387995713,0.2836124002933502,
67586335.0,0.0001,433,13561.639060675,1765930098.3171725,0.6657729148864746,0.8190852999687195,434.0,0.9303322615219721,0.2384379506111145,
67746263.0,0.0001,434,13591.487826202,1765930128.1658723,0.6856689453125,0.8147439956665039,435.0,0.932475884244373,0.2448819875717163,
67898321.0,0.0001,435,13619.171056269,1765930155.8491473,0.6891371011734009,0.8133530020713806,436.0,0.9346195069667739,0.2480110377073288,
68043187.0,0.0001,436,13650.859265594,1765930187.5372975,0.6735441088676453,0.8176454305648804,437.0,0.9367631296891747,0.25786271691322327,
68188476.0,0.0001,437,13671.910660277,1765930208.588662,0.6909388303756714,0.8121322691440582,438.0,0.9389067524115756,0.2837776839733124,
68339622.0,0.0001,438,13709.151737024,1765930245.829728,0.6801544427871704,0.8131293058395386,439.0,0.9410503751339764,0.24502840638160706,
68495777.0,0.0001,439,13739.259660761,1765930275.937693,0.670289158821106,0.8168813288211823,440.0,0.9431939978563773,0.3213752806186676,
68660269.0,0.0001,440,13776.064505256,1765930312.7425334,0.7189007997512817,0.8052962124347687,441.0,0.9453376205787781,0.2308952808380127,
68808933.0,0.0001,441,13801.325939859,1765930338.00392,0.645472526550293,0.8254846334457397,442.0,0.947481243301179,0.2684580683708191,
68971728.0,0.0001,442,13835.597115552,1765930372.275099,0.700946569442749,0.8104429244995117,443.0,0.9496248660235799,0.2470485270023346,
69132008.0,0.0001,443,13872.825167215,1765930409.5032299,0.7071940898895264,0.8087421655654907,444.0,0.9517684887459807,0.3104347884654999,
69278688.0,0.0001,444,13902.382020636,1765930439.0600097,0.6800288558006287,0.813105970621109,445.0,0.9539121114683816,0.2402799427509308,
69432305.0,0.0001,445,13938.281823261,1765930474.959844,0.672046422958374,0.815788984298706,446.0,0.9560557341907824,0.2773268222808838,
69591761.0,0.0001,446,13975.076822732,1765930511.754905,0.7121970653533936,0.8071776628494263,447.0,0.9581993569131833,0.21825647354125977,
69743971.0,0.0001,447,14001.293351553,1765930537.9714305,0.7137197256088257,0.805759847164154,448.0,0.9603429796355841,0.2664022743701935,
69898458.0,0.0001,448,14036.919038634,1765930573.5971427,0.7069924473762512,0.8084184229373932,449.0,0.962486602357985,0.23510640859603882,
70067672.0,0.0001,449,14073.995285761,1765930610.6732848,0.7160549163818359,0.8065893054008484,450.0,0.9646302250803859,0.2334737330675125,
70220457.0,0.0001,450,14104.368011451,1765930641.0459225,0.6594904065132141,0.8189754486083984,451.0,0.9667738478027867,0.23335854709148407,
70371898.0,0.0001,451,14134.121789859,1765930670.7997973,0.6919599771499634,0.8114113807678223,452.0,0.9689174705251876,0.29845693707466125,
70531855.0,0.0001,452,14168.908618096,1765930705.5865893,0.7320900559425354,0.8013289272785187,453.0,0.9710610932475884,0.23460981249809265,
70671343.0,0.0001,453,14195.87956082,1765930732.5574882,0.6289704442024231,0.8284265398979187,454.0,0.9732047159699893,0.3021048605442047,
70824566.0,0.0001,454,14222.636019245,1765930759.3140423,0.6776319742202759,0.8170009255409241,455.0,0.9753483386923901,0.25978511571884155,
70978442.0,0.0001,455,14254.259622961,1765930790.9376712,0.6717109680175781,0.8184432685375214,456.0,0.977491961414791,0.31877174973487854,
71138566.0,0.0001,456,14283.157890453,1765930819.83593,0.6939224004745483,0.8121429085731506,457.0,0.9796355841371919,0.2480645775794983,
71297085.0,0.0001,457,14316.356218087,1765930853.03424,0.6726387739181519,0.8185387849807739,458.0,0.9817792068595927,0.2873522937297821,
71450804.0,0.0001,458,14348.783905024,1765930885.4619992,0.7183124423027039,0.8075475096702576,459.0,0.9839228295819936,0.24893546104431152,
71611452.0,0.0001,459,14376.00639864,1765930912.6844416,0.6578491926193237,0.819955974817276,460.0,0.9860664523043944,0.31848448514938354,
71764514.0,0.0001,460,14400.92906661,1765930937.607165,0.6765251159667969,0.8160028159618378,461.0,0.9882100750267953,0.23520442843437195,
71924545.0,0.0001,461,14430.823165716,1765930967.5012393,0.714300274848938,0.8079913854598999,462.0,0.9903536977491961,0.29208841919898987,
72084518.0,0.0001,462,14463.01849529,1765930999.6965055,0.736289918422699,0.8004294633865356,463.0,0.992497320471597,0.22285187244415283,
72247869.0,0.0001,463,14492.619260622,1765931029.2972038,0.6738736629486084,0.8164140582084656,464.0,0.9946409431939979,0.2515827417373657,
72411161.0,0.0001,464,14525.690858749,1765931062.3688612,0.691922128200531,0.8120062053203583,465.0,0.9967845659163987,0.24091441929340363,
72572058.0,0.0001,465,14556.915685438,1765931093.5935888,0.6700665950775146,0.8186090290546417,466.0,0.9989281886387996,0.21688401699066162,
72643344.0,0.0001,466,14570.773532905,1765931107.4515254,0.643570065498352,0.8237788677215576,467.0,1.0,0.21688401699066162,
,,467,14577.041993879,1765931113.7203124,,,467.0,1.0,,
,,468,14582.106979273,1766156461.8838096,,,,,,0.8305582761998042
