train/global_step,train/learning_rate,train/grad_norm,_step,train/epoch,train/mean_token_accuracy,_runtime,_timestamp,train/loss,train/num_tokens,eval/accuracy
401.0,0.0001,0.3301861584186554,400,0.8595927116827439,0.8222375214099884,5470.738426447,1765935015.0061421,0.6570215225219727,62393085.0,
402.0,0.0001,0.28737014532089233,401,0.8617363344051447,0.8236271739006042,5480.977957008,1765935025.2454987,0.6549937725067139,62538285.0,
403.0,0.0001,0.2731502652168274,402,0.8638799571275455,0.8103547841310501,5494.355468831,1765935038.6232378,0.7167263031005859,62701391.0,
404.0,0.0001,0.29919660091400146,403,0.8660235798499464,0.8105689287185669,5507.876375982,1765935052.144104,0.7045621871948242,62848535.0,
405.0,0.0001,0.25397989153862,404,0.8681672025723473,0.8179934918880463,5520.696812624,1765935064.964509,0.6721811294555664,63001586.0,
406.0,0.0001,0.354592889547348,405,0.8703108252947481,0.813702404499054,5533.301461087,1765935077.5692008,0.6957271099090576,63162806.0,
407.0,0.0001,0.27437177300453186,406,0.872454448017149,0.8096672743558884,5544.518165561,1765935088.785927,0.7014985084533691,63324619.0,
408.0,0.0001,0.2764122188091278,407,0.8745980707395499,0.814766988158226,5556.15590951,1765935100.4236665,0.6925015449523926,63484446.0,
409.0,0.0001,0.3642267882823944,408,0.8767416934619507,0.803835391998291,5570.72868104,1765935114.9964032,0.721947193145752,63657343.0,
410.0,0.0001,0.25543153285980225,409,0.8788853161843515,0.8014009147882462,5585.46208203,1765935129.7297924,0.7463259696960449,63815011.0,
411.0,0.0001,0.2345903217792511,410,0.8810289389067524,0.817828893661499,5598.598486194,1765935142.8662217,0.6765396595001221,63974464.0,
412.0,0.0001,0.2745896279811859,411,0.8831725616291533,0.8152213990688324,5612.420571275,1765935156.6883214,0.6976818442344666,64130517.0,
413.0,0.0001,0.34030625224113464,412,0.8853161843515541,0.8161735981702805,5624.444894181,1765935168.7126725,0.684599757194519,64283106.0,
414.0,0.0001,0.22327744960784912,413,0.887459807073955,0.8166344165802002,5636.313460781,1765935180.581215,0.6770117878913879,64430594.0,
415.0,0.0001,0.34451058506965637,414,0.8896034297963559,0.8097342550754547,5649.678030655,1765935193.9457865,0.7118179798126221,64603713.0,
416.0,0.0001,0.31221115589141846,415,0.8917470525187567,0.8122741281986237,5662.790629415,1765935207.0583706,0.6960935592651367,64760293.0,
417.0,0.0001,0.337679386138916,416,0.8938906752411575,0.8139647096395493,5674.442005759,1765935218.7097692,0.6918991804122925,64923933.0,
418.0,0.0001,0.3286025822162628,417,0.8960342979635584,0.8095816224813461,5689.078381161,1765935233.3461607,0.7069597244262695,65087097.0,
419.0,0.0001,0.24412690103054047,418,0.8981779206859593,0.8170622289180756,5701.846229557,1765935246.1140063,0.6902751922607422,65242953.0,
420.0,0.0001,0.39610758423805237,419,0.9003215434083601,0.8123622536659241,5717.300837816,1765935261.5685794,0.6970185041427612,65403795.0,
421.0,0.0001,0.28886258602142334,420,0.902465166130761,0.811650276184082,5730.598989132,1765935274.8667388,0.7086886763572693,65567087.0,
422.0,0.0001,0.267086923122406,421,0.9046087888531619,0.8190751671791077,5743.867638411,1765935288.1353784,0.6723214983940125,65727717.0,
423.0,0.0001,0.3387264907360077,422,0.9067524115755627,0.8086728900671005,5756.72052078,1765935300.9882832,0.7026776671409607,65883913.0,
424.0,0.0001,0.35809391736984253,423,0.9088960342979635,0.8298974484205246,5769.099140594,1765935313.3669186,0.6246999502182007,66040928.0,
425.0,0.0001,0.32452142238616943,424,0.9110396570203644,0.8243690878152847,5778.559389818,1765935322.8271732,0.6388410329818726,66182158.0,
426.0,0.0001,0.3786533772945404,425,0.9131832797427653,0.8149264752864838,5791.090441521,1765935335.358206,0.6797102689743042,66333993.0,
427.0,0.0001,0.27629467844963074,426,0.9153269024651661,0.8052418529987335,5805.207861124,1765935349.475629,0.7323122024536133,66494673.0,
428.0,0.0001,0.2252800166606903,427,0.917470525187567,0.8049701899290085,5819.686399922,1765935363.9541624,0.7254312038421631,66655725.0,
429.0,0.0001,0.2630414068698883,428,0.9196141479099679,0.8138054609298706,5832.533443246,1765935376.801194,0.6834992170333862,66812443.0,
430.0,0.0001,0.3793204724788666,429,0.9217577706323687,0.8124048858880997,5846.078009389,1765935390.3457844,0.6970901489257812,66967415.0,
431.0,0.0001,0.2727678418159485,430,0.9239013933547695,0.8058213591575623,5859.436806695,1765935403.7045739,0.7198249101638794,67121525.0,
432.0,0.0001,0.2855716943740845,431,0.9260450160771704,0.8173285722732544,5872.496731817,1765935416.7645082,0.6788868308067322,67280398.0,
433.0,0.0001,0.4658157527446747,432,0.9281886387995713,0.8133836835622787,5885.341450392,1765935429.6092122,0.693991482257843,67430621.0,
434.0,0.0001,0.30072125792503357,433,0.9303322615219721,0.8210809826850891,5898.319265118,1765935442.58699,0.6677168607711792,67586335.0,
435.0,0.0001,0.32785630226135254,434,0.932475884244373,0.8166005462408066,5910.168088093,1765935454.435846,0.6824245452880859,67746263.0,
436.0,0.0001,0.30619096755981445,435,0.9346195069667739,0.8150653690099716,5922.051019466,1765935466.318773,0.6807403564453125,67898321.0,
437.0,0.0001,0.3091343343257904,436,0.9367631296891747,0.8209827244281769,5933.539186981,1765935477.8069642,0.6615323424339294,68043187.0,
438.0,0.0001,0.3808618187904358,437,0.9389067524115756,0.8139541894197464,5943.115088565,1765935487.3828747,0.6853058338165283,68188476.0,
439.0,0.0001,0.35361284017562866,438,0.9410503751339764,0.8185015320777893,5956.148657755,1765935500.4163315,0.6666673421859741,68339622.0,
440.0,0.0001,0.3919870853424072,439,0.9431939978563773,0.8215214610099792,5968.167690894,1765935512.435463,0.6579610109329224,68495777.0,
441.0,0.0001,0.48858004808425903,440,0.9453376205787781,0.8093777894973755,5982.559573881,1765935526.8272636,0.70337975025177,68660269.0,
442.0,0.0001,0.29165372252464294,441,0.947481243301179,0.829428642988205,5993.024324483,1765935537.2920163,0.6368473768234253,68808933.0,
443.0,0.0001,0.26173916459083557,442,0.9496248660235799,0.8203774094581604,6006.334069869,1765935550.601702,0.6665605306625366,68971728.0,
444.0,0.0001,0.34030288457870483,443,0.9517684887459807,0.8113790899515152,6019.457060715,1765935563.7247272,0.6962040662765503,69132008.0,
445.0,0.0001,0.275116890668869,444,0.9539121114683816,0.8199459463357925,6031.248581894,1765935575.516272,0.6550489664077759,69278688.0,
446.0,0.0001,0.2885182201862335,445,0.9560557341907824,0.8208130300045013,6046.710633053,1765935590.978404,0.6484495401382446,69432305.0,
447.0,0.0001,0.2696807384490967,446,0.9581993569131833,0.8119283020496368,6060.297289342,1765935604.565039,0.6986029148101807,69591761.0,
448.0,0.0001,0.32463696599006653,447,0.9603429796355841,0.8094409555196762,6071.351657538,1765935615.6193871,0.7067213654518127,69743971.0,
449.0,0.0001,0.2674410939216614,448,0.962486602357985,0.8129126727581024,6085.55076386,1765935629.8185413,0.6887015104293823,69898458.0,
450.0,0.0001,0.22985364496707916,449,0.9646302250803859,0.8090954273939133,6100.27154432,1765935644.539313,0.7104281187057495,70067672.0,
451.0,0.0001,0.3550524413585663,450,0.9667738478027867,0.8299302160739899,6111.834147902,1765935656.1019106,0.6195149421691895,70220457.0,
452.0,0.0001,0.28642645478248596,451,0.9689174705251876,0.8137370496988297,6123.72193576,1765935667.9897034,0.6856837272644043,70371898.0,
453.0,0.0001,0.30579712986946106,452,0.9710610932475884,0.8021767884492874,6137.117731998,1765935681.3854773,0.7339903116226196,70531855.0,
454.0,0.0001,0.3523350954055786,453,0.9732047159699893,0.8334073275327682,6147.634300875,1765935691.9020746,0.6095521450042725,70671343.0,
455.0,0.0001,0.29774361848831177,454,0.9753483386923901,0.8194610476493835,6158.368590053,1765935702.636357,0.6767266988754272,70824566.0,
456.0,0.0001,0.245030477643013,455,0.977491961414791,0.8221256285905838,6171.204987729,1765935715.4727683,0.6629980206489563,70978442.0,
457.0,0.0001,0.27395951747894287,456,0.9796355841371919,0.8154125362634659,6183.700089605,1765935727.9678738,0.6886453628540039,71138566.0,
458.0,0.0001,0.23259109258651733,457,0.9817792068595927,0.822033703327179,6196.430115578,1765935740.6977196,0.6613600850105286,71297085.0,
459.0,0.0001,0.2892245948314667,458,0.9839228295819936,0.8119607865810394,6211.022657747,1765935755.2904088,0.7075419425964355,71450804.0,
460.0,0.0001,0.2573753893375397,459,0.9860664523043944,0.8215841203927994,6222.528731091,1765935766.7963934,0.6555602550506592,71611452.0,
461.0,0.0001,0.2666785717010498,460,0.9882100750267953,0.8193221241235733,6233.414792791,1765935777.6825225,0.6653856039047241,71764514.0,
462.0,0.0001,0.24221771955490112,461,0.9903536977491961,0.8112021535634995,6246.645131461,1765935790.9128404,0.7050323486328125,71924545.0,
463.0,0.0001,0.48397547006607056,462,0.992497320471597,0.8046828359365463,6259.880417605,1765935804.1480777,0.7213356494903564,72084518.0,
464.0,0.0001,0.3407619297504425,463,0.9946409431939979,0.8183041661977768,6271.652654302,1765935815.9204013,0.6691690683364868,72247869.0,
465.0,0.0001,0.23426170647144318,464,0.9967845659163987,0.8182702958583832,6285.760428091,1765935830.0281947,0.6688370704650879,72411161.0,
466.0,0.0001,0.30253899097442627,465,0.9989281886387996,0.8254910856485367,6298.917855769,1765935843.185523,0.6496556401252747,72572058.0,
467.0,0.0001,0.30253899097442627,466,1.0,0.8299908638000488,6304.904322074,1765935849.1719491,0.6200482845306396,72643344.0,
467.0,,,467,1.0,,6404.72940135,1765935948.997247,,,
,,,468,,,6431.11010177,1766156516.0169792,,,0.8140807743273607
