train/global_step,_step,_runtime,train/epoch,train/num_tokens,train/learning_rate,train/loss,train/grad_norm,train/mean_token_accuracy,_timestamp,eval/accuracy
408.0,407,2750.948734141,0.8745980707395499,63484446.0,0.001,0.7882916331291199,0.05339465290307999,0.7971352338790894,1765918878.312121,
409.0,408,2759.043949132,0.8767416934619507,63657343.0,0.001,0.8031911253929138,0.039991702884435654,0.7906986325979233,1765918886.4072964,
410.0,409,2766.854255493,0.8788853161843515,63815011.0,0.001,0.8262555599212646,0.047537725418806076,0.7881135493516922,1765918894.2176104,
411.0,410,2774.008739574,0.8810289389067524,63974464.0,0.001,0.751136064529419,0.04177544265985489,0.8050683438777924,1765918901.3720891,
412.0,411,2780.816978344,0.8831725616291533,64130517.0,0.001,0.7687009572982788,0.04215493053197861,0.8034218847751617,1765918908.1803348,
413.0,412,2786.804961636,0.8853161843515541,64283106.0,0.001,0.7624483108520508,0.042934805154800415,0.8027505874633789,1765918914.168296,
414.0,413,2792.89791472,0.887459807073955,64430594.0,0.001,0.7631285190582275,0.04966122284531593,0.8023152351379395,1765918920.2612638,
415.0,414,2800.303207675,0.8896034297963559,64603713.0,0.001,0.8073878288269043,0.04471016675233841,0.791750580072403,1765918927.666602,
416.0,415,2807.459981777,0.8917470525187567,64760293.0,0.001,0.7857416868209839,0.049094073474407196,0.7958723157644272,1765918934.8233366,
417.0,416,2813.546917159,0.8938906752411575,64923933.0,0.001,0.7763500213623047,0.04818233847618103,0.7995532900094986,1765918940.9102705,
418.0,417,2821.418798269,0.8960342979635584,65087097.0,0.001,0.7957940697669983,0.04522538557648659,0.7946510761976242,1765918948.7821586,
419.0,418,2828.036730075,0.8981779206859593,65242953.0,0.001,0.7555197477340698,0.044952698051929474,0.807178869843483,1765918955.4000764,
420.0,419,2835.911830324,0.9003215434083601,65403795.0,0.001,0.7768937945365906,0.04456492140889168,0.7985957860946655,1765918963.2751937,
421.0,420,2842.444445367,0.902465166130761,65567087.0,0.001,0.8013091087341309,0.04379400238394737,0.7949687093496323,1765918969.807803,
422.0,421,2849.237106948,0.9046087888531619,65727717.0,0.001,0.7496922016143799,0.04584212973713875,0.8052131682634354,1765918976.6004577,
423.0,422,2856.084611488,0.9067524115755627,65883913.0,0.001,0.7962968349456787,0.05107635259628296,0.793442115187645,1765918983.4479754,
424.0,423,2862.664570156,0.9088960342979635,66040928.0,0.001,0.7043114900588989,0.043192557990550995,0.816454753279686,1765918990.027949,
425.0,424,2867.586285533,0.9110396570203644,66182158.0,0.001,0.7267946004867554,0.048572540283203125,0.8089943677186966,1765918994.949635,
426.0,425,2873.494315503,0.9131832797427653,66333993.0,0.001,0.7740098237991333,0.049211595207452774,0.7985410541296005,1765919000.85769,
427.0,426,2880.492303506,0.9153269024651661,66494673.0,0.001,0.810096025466919,0.04773753881454468,0.7917540073394775,1765919007.8556547,
428.0,427,2888.009843079,0.917470525187567,66655725.0,0.001,0.80851811170578,0.044370852410793304,0.7907420098781586,1765919015.37321,
429.0,428,2894.600199387,0.9196141479099679,66812443.0,0.001,0.7666892409324646,0.046167511492967606,0.7995325475931168,1765919021.963566,
430.0,429,2901.348440002,0.9217577706323687,66967415.0,0.001,0.7839686870574951,0.04439276084303856,0.7973053157329559,1765919028.7118125,
431.0,430,2908.597083888,0.9239013933547695,67121525.0,0.001,0.8019347190856934,0.04473845288157463,0.792715847492218,1765919035.9604452,
432.0,431,2915.814578436,0.9260450160771704,67280398.0,0.001,0.7790908813476562,0.04317570850253105,0.7985564172267914,1765919043.1779208,
433.0,432,2922.745250774,0.9281886387995713,67430621.0,0.001,0.7817050814628601,0.046408090740442276,0.7982207834720612,1765919050.1086252,
434.0,433,2929.277476759,0.9303322615219721,67586335.0,0.001,0.7398135662078857,0.04693428426980972,0.8094130605459213,1765919056.640831,
435.0,434,2935.585846731,0.932475884244373,67746263.0,0.001,0.7627412676811218,0.04158933088183403,0.8029183447360992,1765919062.9492157,
436.0,435,2941.689032311,0.9346195069667739,67898321.0,0.001,0.7659950256347656,0.04245898127555847,0.8014903366565704,1765919069.0523927,
437.0,436,2947.695767546,0.9367631296891747,68043187.0,0.001,0.7524733543395996,0.04345695674419403,0.8061002045869827,1765919075.0591066,
438.0,437,2952.464277938,0.9389067524115756,68188476.0,0.001,0.7701469659805298,0.04786903038620949,0.8003349453210831,1765919079.8276274,
439.0,438,2959.078756052,0.9410503751339764,68339622.0,0.001,0.7515621781349182,0.04287005215883255,0.8033586740493774,1765919086.442105,
440.0,439,2965.541812351,0.9431939978563773,68495777.0,0.001,0.7486810088157654,0.043937455862760544,0.8057683408260345,1765919092.9051733,
441.0,440,2973.088531884,0.9453376205787781,68660269.0,0.001,0.7959791421890259,0.04623682424426079,0.7932250201702118,1765919100.4518917,
442.0,441,2978.590149636,0.947481243301179,68808933.0,0.001,0.7195968627929688,0.04393758624792099,0.8154048770666122,1765919105.9534843,
443.0,442,2985.812960925,0.9496248660235799,68971728.0,0.001,0.7728758454322815,0.04714631661772728,0.8007460832595825,1765919113.1763232,
444.0,443,2992.82380948,0.9517684887459807,69132008.0,0.001,0.7823976874351501,0.044442083686590195,0.7974838316440582,1765919120.1871722,
445.0,444,2999.038395233,0.9539121114683816,69278688.0,0.001,0.7516137361526489,0.04563738405704498,0.802069753408432,1765919126.4017568,
446.0,445,3006.780726968,0.9560557341907824,69432305.0,0.001,0.7418774366378784,0.04637591913342476,0.804940789937973,1765919134.1440804,
447.0,446,3013.799706539,0.9581993569131833,69591761.0,0.001,0.789902925491333,0.044603072106838226,0.795710876584053,1765919141.1630692,
448.0,447,3019.709639563,0.9603429796355841,69743971.0,0.001,0.7926097512245178,0.048866331577301025,0.794654130935669,1765919147.073004,
449.0,448,3027.096668031,0.962486602357985,69898458.0,0.001,0.7814367413520813,0.045333825051784515,0.7970643490552902,1765919154.4600165,
450.0,449,3034.797057726,0.9646302250803859,70067672.0,0.001,0.7946441173553467,0.04448815807700157,0.7943805009126663,1765919162.160419,
451.0,450,3040.907461273,0.9667738478027867,70220457.0,0.001,0.7340320348739624,0.047532010823488235,0.8092213869094849,1765919168.2708328,
452.0,451,3046.82315302,0.9689174705251876,70371898.0,0.001,0.7686818838119507,0.047637004405260086,0.8001161515712738,1765919174.1865163,
453.0,452,3053.856581679,0.9710610932475884,70531855.0,0.001,0.810626208782196,0.04870206117630005,0.7897607982158661,1765919181.2199514,
454.0,453,3059.203575111,0.9732047159699893,70671343.0,0.001,0.7068194150924683,0.04853074252605438,0.8170718550682068,1765919186.5669281,
455.0,454,3064.700342979,0.9753483386923901,70824566.0,0.001,0.7545084953308105,0.05017147213220596,0.805716022849083,1765919192.0636957,
456.0,455,3071.268172233,0.977491961414791,70978442.0,0.001,0.7475060820579529,0.04598592594265938,0.807800218462944,1765919198.6315403,
457.0,456,3077.618902192,0.9796355841371919,71138566.0,0.001,0.7722895741462708,0.04846937581896782,0.8012943118810654,1765919204.982244,
458.0,457,3084.251248801,0.9817792068595927,71297085.0,0.001,0.7463312149047852,0.0439249649643898,0.8080748915672302,1765919211.614605,
459.0,458,3092.215986655,0.9839228295819936,71450804.0,0.001,0.8011664152145386,0.057960107922554016,0.7958903014659882,1765919219.5793426,
460.0,459,3098.056328424,0.9860664523043944,71611452.0,0.001,0.7327153086662292,0.04588833078742027,0.8089130371809006,1765919225.4196823,
461.0,460,3103.816150101,0.9882100750267953,71764514.0,0.001,0.7525641918182373,0.05700824037194252,0.8041231632232666,1765919231.1794996,
462.0,461,3110.637299044,0.9903536977491961,71924545.0,0.001,0.7904073596000671,0.04607941210269928,0.796049565076828,1765919238.0006812,
463.0,462,3117.540904474,0.992497320471597,72084518.0,0.001,0.8104403018951416,0.05289052799344063,0.7894263565540314,1765919244.904254,
464.0,463,3123.56787283,0.9946409431939979,72247869.0,0.001,0.7480009198188782,0.0422552190721035,0.8049724102020264,1765919250.9312198,
465.0,464,3130.989559903,0.9967845659163987,72411161.0,0.001,0.7642635107040405,0.04631195217370987,0.8009586334228516,1765919258.352935,
466.0,465,3138.019436425,0.9989281886387996,72572058.0,0.001,0.7419536113739014,0.0424332357943058,0.8087530434131622,1765919265.382787,
467.0,466,3141.335034663,1.0,72643344.0,0.001,0.7239017486572266,0.0424332357943058,0.8106657862663269,1765919268.6983001,
467.0,467,3150.7212903,1.0,,,,,,1765919278.0848112,
,468,3161.107026588,,,,,,,1766156560.256821,0.8223195252635824
