_step,_timestamp,train/mean_token_accuracy,train/learning_rate,_runtime,train/loss,train/epoch,train/grad_norm,train/num_tokens,train/global_step,eval/accuracy
401,1765918871.2721326,0.8037784397602081,0.0001,2753.067452894,0.7751079201698303,0.8617363344051447,0.03509391099214554,62538285.0,402.0,
402,1765918878.4880464,0.7889748066663742,0.0001,2760.283462313,0.8365862369537354,0.8638799571275455,0.03040160797536373,62701391.0,403.0,
403,1765918885.9373758,0.7899777740240097,0.0001,2767.732692915,0.8276417851448059,0.8660235798499464,0.04062015563249588,62848535.0,404.0,
404,1765918892.4070585,0.7954917401075363,0.0001,2774.202422404,0.7951988577842712,0.8681672025723473,0.03479211404919624,63001586.0,405.0,
405,1765918899.1321099,0.7905847281217575,0.0001,2780.927486002,0.8206969499588013,0.8703108252947481,0.036782000213861465,63162806.0,406.0,
406,1765918905.1372619,0.7912578135728836,0.0001,2786.932598834,0.8138887882232666,0.872454448017149,0.03224102780222893,63324619.0,407.0,
407,1765918911.483317,0.7876477986574173,0.0001,2793.278687965,0.8354735374450684,0.8745980707395499,0.038657672703266144,63484446.0,408.0,
408,1765918919.7398846,0.7816437482833862,0.0001,2801.535203031,0.8487581014633179,0.8767416934619507,0.026251208037137985,63657343.0,409.0,
409,1765918927.7969248,0.7800618559122086,0.0001,2809.592320534,0.8674542903900146,0.8788853161843515,0.03628502041101456,63815011.0,410.0,
410,1765918935.1495144,0.7971589416265488,0.0001,2816.944834921,0.7897636890411377,0.8810289389067524,0.026785314083099365,63974464.0,411.0,
411,1765918942.1562386,0.7953052967786789,0.0001,2823.951653356,0.8085072040557861,0.8831725616291533,0.027994217351078987,64130517.0,412.0,
412,1765918948.4008477,0.7948365956544876,0.0001,2830.196219856,0.8048362731933594,0.8853161843515541,0.0329061783850193,64283106.0,413.0,
413,1765918954.7579935,0.793623685836792,0.0001,2836.553307519,0.8056018352508545,0.887459807073955,0.027743181213736534,64430594.0,414.0,
414,1765918962.4173422,0.7833082377910614,0.0001,2844.212650125,0.8513940572738647,0.8896034297963559,0.03933096304535866,64603713.0,415.0,
415,1765918969.6212122,0.7881019860506058,0.0001,2851.416499358,0.8289709687232971,0.8917470525187567,0.03584612160921097,64760293.0,416.0,
416,1765918975.876003,0.7919030636548996,0.0001,2857.671287384,0.8162277936935425,0.8938906752411575,0.03740965947508812,64923933.0,417.0,
417,1765918983.8716624,0.7855377048254013,0.0001,2865.666958053,0.8427741527557373,0.8960342979635584,0.03141395002603531,65087097.0,418.0,
418,1765918990.656002,0.7992359697818756,0.0001,2872.451290705,0.792680561542511,0.8981779206859593,0.03195000812411308,65242953.0,419.0,
419,1765918998.7223067,0.7914863526821136,0.0001,2880.517577805,0.8168561458587646,0.9003215434083601,0.038363970816135406,65403795.0,420.0,
420,1765919005.518794,0.7865375727415085,0.0001,2887.314091125,0.843206524848938,0.902465166130761,0.038981568068265915,65567087.0,421.0,
421,1765919012.565911,0.7973327487707138,0.0001,2894.361167127,0.7907449007034302,0.9046087888531619,0.026359396055340767,65727717.0,422.0,
422,1765919019.5429204,0.7846046984195709,0.0001,2901.338215927,0.8411810398101807,0.9067524115755627,0.04552984982728958,65883913.0,423.0,
423,1765919026.3110552,0.807964026927948,0.0001,2908.106339129,0.7452861666679382,0.9088960342979635,0.028423162177205086,66040928.0,424.0,
424,1765919031.4328048,0.8009205013513565,0.0001,2913.228081971,0.7680565118789673,0.9110396570203644,0.04117093235254288,66182158.0,425.0,
425,1765919037.5240526,0.7896159589290619,0.0001,2919.319353128,0.816368818283081,0.9131832797427653,0.03395400196313858,66333993.0,426.0,
426,1765919044.7454565,0.7825991064310074,0.0001,2926.540762367,0.8518347144126892,0.9153269024651661,0.03819015249609947,66494673.0,427.0,
427,1765919052.5567684,0.7817385196685791,0.0001,2934.352047554,0.8530374765396118,0.917470525187567,0.03032696433365345,66655725.0,428.0,
428,1765919059.4397433,0.7920168340206146,0.0001,2941.235028017,0.808364987373352,0.9196141479099679,0.031286124140024185,66812443.0,429.0,
429,1765919066.3452246,0.7883591502904892,0.0001,2948.140522908,0.8274005651473999,0.9217577706323687,0.04624069482088089,66967415.0,430.0,
430,1765919073.6558464,0.7842175215482712,0.0001,2955.451319559,0.8434816598892212,0.9239013933547695,0.03285379707813263,67121525.0,431.0,
431,1765919080.9461186,0.7894332557916641,0.0001,2962.741509094,0.8267351388931274,0.9260450160771704,0.03201194480061531,67280398.0,432.0,
432,1765919088.0220506,0.7905173450708389,0.0001,2969.817519639,0.8218871355056763,0.9281886387995713,0.0402546264231205,67430621.0,433.0,
433,1765919094.7381039,0.8021811693906784,0.0001,2976.533550154,0.77744460105896,0.9303322615219721,0.03307899460196495,67586335.0,434.0,
434,1765919101.1993153,0.7948561310768127,0.0001,2982.994748783,0.8043546676635742,0.932475884244373,0.03189658001065254,67746263.0,435.0,
435,1765919107.4620664,0.7929196059703827,0.0001,2989.257454637,0.8106410503387451,0.9346195069667739,0.043065812438726425,67898321.0,436.0,
436,1765919113.5757058,0.7984037697315216,0.0001,2995.37113867,0.7954642176628113,0.9367631296891747,0.029346749186515808,68043187.0,437.0,
437,1765919118.5607665,0.7911181449890137,0.0001,3000.356102039,0.8129016757011414,0.9389067524115756,0.042216707020998,68188476.0,438.0,
438,1765919125.407365,0.7948470115661621,0.0001,3007.202852875,0.7965166568756104,0.9410503751339764,0.036899957805871964,68339622.0,439.0,
439,1765919131.9124901,0.7971116304397583,0.0001,3013.707966285,0.7925134897232056,0.9431939978563773,0.03129713982343674,68495777.0,440.0,
440,1765919139.60078,0.7844553738832474,0.0001,3021.39618175,0.8417057991027832,0.9453376205787781,0.038094304502010345,68660269.0,441.0,
441,1765919145.1872072,0.8067960143089294,0.0001,3026.982582578,0.7605252861976624,0.947481243301179,0.032149169594049454,68808933.0,442.0,
442,1765919152.563312,0.7904019057750702,0.0001,3034.358707628,0.8236022591590881,0.9496248660235799,0.02859506756067276,68971728.0,443.0,
443,1765919159.7546077,0.7884134203195572,0.0001,3041.549959372,0.8259409666061401,0.9517684887459807,0.029186004772782326,69132008.0,444.0,
444,1765919166.0846684,0.7931808084249496,0.0001,3047.880027843,0.800265908241272,0.9539121114683816,0.03219395875930786,69278688.0,445.0,
445,1765919174.0643725,0.7956812828779221,0.0001,3055.859729801,0.7869867086410522,0.9560557341907824,0.029580753296613693,69432305.0,446.0,
446,1765919181.220537,0.7870211005210876,0.0001,3063.015873928,0.8348827362060547,0.9581993569131833,0.031795307993888855,69591761.0,447.0,
447,1765919187.195628,0.7859102636575699,0.0001,3068.990934966,0.8346420526504517,0.9603429796355841,0.035110872238874435,69743971.0,448.0,
448,1765919194.7954574,0.7871495485305786,0.0001,3076.590909067,0.831360936164856,0.962486602357985,0.028051864355802536,69898458.0,449.0,
449,1765919202.609918,0.7858214974403381,0.0001,3084.405366297,0.8375325202941895,0.9646302250803859,0.03270653635263443,70067672.0,450.0,
450,1765919208.7967486,0.7987423241138458,0.0001,3090.592196817,0.783157467842102,0.9667738478027867,0.030601100996136665,70220457.0,451.0,
451,1765919214.901473,0.7921727150678635,0.0001,3096.696936755,0.8109575510025024,0.9689174705251876,0.029196983203291893,70371898.0,452.0,
452,1765919222.243656,0.7811621427536011,0.0001,3104.039078113,0.8519858121871948,0.9710610932475884,0.03253063187003136,70531855.0,453.0,
453,1765919227.7200248,0.8073195517063141,0.0001,3109.515484392,0.7530820965766907,0.9732047159699893,0.029358258470892906,70671343.0,454.0,
454,1765919233.4505413,0.7977498769760132,0.0001,3115.245975392,0.7961598038673401,0.9753483386923901,0.02827376127243042,70824566.0,455.0,
455,1765919240.2594125,0.7985633164644241,0.0001,3122.054780503,0.7918166518211365,0.977491961414791,0.026740016415715218,70978442.0,456.0,
456,1765919246.7981641,0.7924886792898178,0.0001,3128.593527739,0.8162447214126587,0.9796355841371919,0.02708418481051922,71138566.0,457.0,
457,1765919253.7101128,0.798835277557373,0.0001,3135.505578914,0.7919998168945312,0.9817792068595927,0.02768748253583908,71297085.0,458.0,
458,1765919262.019535,0.7877132743597031,0.0001,3143.814902131,0.8430100083351135,0.9839228295819936,0.028292551636695862,71450804.0,459.0,
459,1765919268.0333586,0.8006409257650375,0.0001,3149.828808282,0.7752441763877869,0.9860664523043944,0.02881762571632862,71611452.0,460.0,
460,1765919273.945917,0.794633150100708,0.0001,3155.741295611,0.7977249622344971,0.9882100750267953,0.029874058440327644,71764514.0,461.0,
461,1765919280.9304013,0.7877589464187622,0.0001,3162.725718616,0.8377171754837036,0.9903536977491961,0.028872307389974594,71924545.0,462.0,
462,1765919287.977467,0.7813073396682739,0.0001,3169.772834222,0.8529596328735352,0.992497320471597,0.028008120134472847,72084518.0,463.0,
463,1765919294.2009385,0.7971058487892151,0.0001,3175.996285267,0.7890976667404175,0.9946409431939979,0.02896289899945259,72247869.0,464.0,
464,1765919301.7637556,0.7921717613935471,0.0001,3183.559181254,0.8084803819656372,0.9967845659163987,0.027672551572322845,72411161.0,465.0,
465,1765919309.0898352,0.8013222813606262,0.0001,3190.885169384,0.7857503890991211,0.9989281886387996,0.03061850368976593,72572058.0,466.0,
466,1765919312.5525496,0.8000917732715607,0.0001,3194.348009957,0.7721713781356812,1.0,0.03061850368976593,72643344.0,467.0,
467,1765919325.54705,,,3207.3422691,,1.0,,,467.0,
468,1766156639.6489325,,,3224.107108734,,,,,,0.8060148643198709
