_step,_runtime,_timestamp,train/loss,train/learning_rate,train/grad_norm,train/mean_token_accuracy,train/epoch,train/num_tokens,train/global_step,eval/accuracy
198,6081.76894693,1765922615.302259,0.7048893570899963,0.0001,0.0809766948223114,0.8096987009048462,0.4265809217577706,31036663.0,199.0,
199,6107.101038043,1765922640.6343358,0.6674367785453796,0.0001,0.0730389654636383,0.8202130198478699,0.4287245444801715,31184340.0,200.0,
200,6143.798534469,1765922677.3317068,0.7128827571868896,0.0001,0.06644891202449799,0.8067356646060944,0.43086816720257237,31345142.0,201.0,
201,6170.244856543,1765922703.7780135,0.7304593324661255,0.0001,0.09564416110515594,0.8023274540901184,0.4330117899249732,31495847.0,202.0,
202,6203.789270031,1765922737.3225691,0.7006492018699646,0.0001,0.0671728104352951,0.8103700876235962,0.43515541264737406,31654749.0,203.0,
203,6227.47611881,1765922761.0094006,0.711851954460144,0.0001,0.07546557486057281,0.8074717223644257,0.43729903536977494,31808152.0,204.0,
204,6258.486869364,1765922792.0201237,0.7288458347320557,0.0001,0.07263998687267303,0.8042746186256409,0.43944265809217575,31977458.0,205.0,
205,6284.605910581,1765922818.139186,0.6974515914916992,0.0001,0.061907269060611725,0.8113193809986115,0.4415862808145766,32129990.0,206.0,
206,6319.957645327,1765922853.490936,0.7526997923851013,0.0001,0.06355936080217361,0.7986571192741394,0.4437299035369775,32295318.0,207.0,
207,6351.725972897,1765922885.2592978,0.7339773774147034,0.0001,0.059350669384002686,0.8027913868427277,0.44587352625937837,32458576.0,208.0,
208,6382.126221556,1765922915.659475,0.7103679180145264,0.0001,0.06565751135349274,0.8077189922332764,0.4480171489817792,32617496.0,209.0,
209,6418.759945499,1765922952.2932317,0.7053282260894775,0.0001,0.10565141588449478,0.8108642101287842,0.45016077170418006,32779172.0,210.0,
210,6451.143712778,1765922984.6770263,0.688928484916687,0.0001,0.10061950236558914,0.813103199005127,0.45230439442658094,32931223.0,211.0,
211,6482.761604287,1765923016.2948875,0.6998393535614014,0.0001,0.06191146746277809,0.8088529706001282,0.45444801714898175,33081708.0,212.0,
212,6511.16738448,1765923044.7007148,0.7100392580032349,0.0001,0.08829079568386078,0.8084514141082764,0.4565916398713826,33234519.0,213.0,
213,6538.333803145,1765923071.8670657,0.6930757761001587,0.0001,0.06293618679046631,0.8121680319309235,0.4587352625937835,33380554.0,214.0,
214,6574.476111801,1765923108.0093896,0.7350001931190491,0.0001,0.07258860766887665,0.8021553754806519,0.4608788853161844,33541078.0,215.0,
215,6607.656396722,1765923141.1896844,0.7081730961799622,0.0001,0.06539788842201233,0.8086957931518555,0.4630225080385852,33702070.0,216.0,
216,6635.726622667,1765923169.2598708,0.6642873287200928,0.0001,0.06457532197237015,0.8210155665874481,0.46516613076098606,33851344.0,217.0,
217,6667.845718708,1765923201.3789864,0.7022403478622437,0.0001,0.0739249512553215,0.8105827569961548,0.46730975348338694,34005428.0,218.0,
218,6694.507470887,1765923228.0407598,0.7054855823516846,0.0001,0.06321573257446289,0.808809220790863,0.4694533762057878,34142448.0,219.0,
219,6721.641394361,1765923255.1745937,0.6665741801261902,0.0001,0.06729114055633545,0.8194333016872406,0.4715969989281886,34293582.0,220.0,
220,6753.450226732,1765923286.9835155,0.7360579371452332,0.0001,0.06358141452074051,0.8038975298404694,0.4737406216505895,34448802.0,221.0,
221,6784.442794455,1765923317.9760664,0.6975976824760437,0.0001,0.05769945681095123,0.809940755367279,0.4758842443729904,34608650.0,222.0,
222,6816.723815401,1765923350.2570894,0.6840476989746094,0.0001,0.06602493673563004,0.8147768080234528,0.4780278670953912,34765848.0,223.0,
223,6847.945777745,1765923381.4790218,0.6832190155982971,0.0001,0.05605238303542137,0.8162740170955658,0.48017148981779206,34923587.0,224.0,
224,6869.189093532,1765923402.7221117,0.6544831991195679,0.0001,0.09258707612752914,0.8218272626399994,0.48231511254019294,35061736.0,225.0,
225,6896.301923867,1765923429.8351061,0.7175878286361694,0.0001,0.10008979588747025,0.8057443201541901,0.4844587352625938,35224947.0,226.0,
226,6928.535916976,1765923462.0691743,0.7595721483230591,0.0001,0.059972312301397324,0.7954343557357788,0.4866023579849946,35383552.0,227.0,
227,6965.000580503,1765923498.533727,0.7036877870559692,0.0001,0.08955125510692596,0.810501366853714,0.4887459807073955,35537848.0,228.0,
228,6990.489565306,1765923524.0228891,0.6962836980819702,0.0001,0.06424956023693085,0.8112626075744629,0.4908896034297964,35694801.0,229.0,
229,7021.933214851,1765923555.4664903,0.7000575065612793,0.0001,0.06323865056037903,0.8108610510826111,0.4930332261521972,35847389.0,230.0,
230,7053.295037321,1765923586.8283024,0.7059370279312134,0.0001,0.06547350436449051,0.8104881942272186,0.49517684887459806,36001061.0,231.0,
231,7083.161816954,1765923616.6950765,0.7115083932876587,0.0001,0.060847822576761246,0.8097694516181946,0.49732047159699894,36153435.0,232.0,
232,7110.807613622,1765923644.3408108,0.6949143409729004,0.0001,0.08164619654417038,0.8130016624927521,0.4994640943193998,36308551.0,233.0,
233,7137.834834433,1765923671.3681161,0.6930147409439087,0.0001,0.06284543871879578,0.8133397698402405,0.5016077170418006,36451452.0,234.0,
234,7162.741565382,1765923696.2748234,0.6648945212364197,0.0001,0.07952828705310822,0.8189407289028168,0.5037513397642015,36596648.0,235.0,
235,7197.685365627,1765923731.2185314,0.7069311738014221,0.0001,0.09203489124774933,0.8065957725048065,0.5058949624866024,36751665.0,236.0,
236,7235.146501681,1765923768.6797936,0.7104135155677795,0.0001,0.06657176464796066,0.8096358180046082,0.5080385852090032,36908485.0,237.0,
237,7261.892530123,1765923795.425839,0.6626440286636353,0.0001,0.06519684195518494,0.8229884803295135,0.5101822079314041,37064151.0,238.0,
238,7289.071547584,1765923822.6048243,0.7065812349319458,0.0001,0.07636594772338867,0.8090673089027405,0.5123258306538049,37217517.0,239.0,
239,7313.129414504,1765923846.6627104,0.6577200293540955,0.0001,0.06583470106124878,0.8213054835796356,0.5144694533762058,37367961.0,240.0,
240,7347.564003406,1765923881.0971646,0.6950686573982239,0.0001,0.06309035420417786,0.8112919628620148,0.5166130760986066,37526897.0,241.0,
241,7375.005986533,1765923908.5392792,0.7431607842445374,0.0001,0.07694146037101746,0.799540787935257,0.5187566988210075,37685668.0,242.0,
242,7405.992824235,1765923939.5260744,0.6952077150344849,0.0001,0.0666508674621582,0.8122921288013458,0.5209003215434084,37839489.0,243.0,
243,7433.856210702,1765923967.3894281,0.7229060530662537,0.0001,0.06308840960264206,0.8047613501548767,0.5230439442658092,37997238.0,244.0,
244,7470.632670868,1765924004.1659193,0.7642956972122192,0.0001,0.06642064452171326,0.7946772575378418,0.5251875669882101,38168011.0,245.0,
245,7498.627412438,1765924032.1607022,0.7153702974319458,0.0001,0.061945073306560516,0.80818772315979,0.5273311897106109,38326230.0,246.0,
246,7528.084731653,1765924061.6179967,0.6648969650268555,0.0001,0.07819347083568573,0.8221384584903717,0.5294748124330118,38478252.0,247.0,
247,7552.063634528,1765924085.596872,0.6829588413238525,0.0001,0.07847021520137787,0.8143801391124725,0.5316184351554126,38625546.0,248.0,
248,7585.165652797,1765924118.6988754,0.6900844573974609,0.0001,0.06756749749183655,0.8125828206539154,0.5337620578778135,38771391.0,249.0,
249,7618.022815307,1765924151.556089,0.7095415592193604,0.0001,0.06961694359779358,0.8079753816127777,0.5359056806002144,38929652.0,250.0,
250,7644.621305047,1765924178.1544724,0.7123358845710754,0.0001,0.07477385550737381,0.805345892906189,0.5380493033226152,39078825.0,251.0,
251,7677.242224411,1765924210.7753925,0.7266148924827576,0.0001,0.05952134355902672,0.8038411438465118,0.5401929260450161,39250764.0,252.0,
252,7708.944482741,1765924242.4775004,0.6811771392822266,0.0001,0.06486636400222778,0.8159518241882324,0.5423365487674169,39401652.0,253.0,
253,7738.798894596,1765924272.3321798,0.6975500583648682,0.0001,0.06377287209033966,0.8123602271080017,0.5444801714898178,39556368.0,254.0,
254,7765.761599652,1765924299.294774,0.6794851422309875,0.0001,0.06144034489989281,0.8154703974723816,0.5466237942122186,39716091.0,255.0,
255,7791.396485603,1765924324.9297497,0.7022700309753418,0.0001,0.06261496245861053,0.8111671507358551,0.5487674169346195,39864668.0,256.0,
256,7820.850593084,1765924354.3837605,0.7366317510604858,0.0001,0.06975991278886795,0.7998406291007996,0.5509110396570204,40026842.0,257.0,
257,7852.061271013,1765924385.594466,0.6982706785202026,0.0001,0.06453058868646622,0.8114277124404907,0.5530546623794212,40185219.0,258.0,
258,7879.662119058,1765924413.1952453,0.7181411981582642,0.0001,0.06855957955121994,0.8054423034191132,0.5551982851018221,40338073.0,259.0,
259,7912.013226495,1765924445.5465298,0.7328548431396484,0.0001,0.06974885612726212,0.8020774126052856,0.5573419078242229,40501465.0,260.0,
260,7945.139372591,1765924478.6724598,0.7053593993186951,0.0001,0.06617961078882217,0.8086670935153961,0.5594855305466238,40657227.0,261.0,
261,7977.790753525,1765924511.3240473,0.6813223361968994,0.0001,0.06282114237546921,0.8160247504711151,0.5616291532690246,40807442.0,262.0,
262,8008.145518491,1765924541.678681,0.7132608294487,0.0001,0.0690469965338707,0.806181788444519,0.5637727759914255,40956359.0,263.0,
263,8039.608942589,1765924573.142094,0.7064340710639954,0.0001,0.06613519787788391,0.8083707094192505,0.5659163987138264,41113297.0,264.0,
264,8075.951454989,1765924609.484739,0.706828236579895,0.0001,0.06246791407465935,0.8077042102813721,0.5680600214362272,41267327.0,265.0,
265,8098.320442952,1765924631.853704,0.6756976842880249,0.0001,0.06543424725532532,0.8180549144744873,0.5702036441586281,41416137.0,266.0,
266,8127.763824439,1765924661.297087,0.6945814490318298,0.0001,0.06143888831138611,0.8132047057151794,0.572347266881029,41572626.0,267.0,
267,8155.747005096,1765924689.2803245,0.6780338287353516,0.0001,0.06260902434587479,0.8171350359916687,0.5744908896034298,41724870.0,268.0,
268,8189.607280906,1765924723.1403973,0.6729609966278076,0.0001,0.060935910791158676,0.8175987303256989,0.5766345123258306,41882397.0,269.0,
269,8218.569550084,1765924752.1026936,0.7170568108558655,0.0001,0.06608017534017563,0.8036866784095764,0.5787781350482315,42044695.0,270.0,
270,8247.253717571,1765924780.786828,0.7257004976272583,0.0001,0.06660294532775879,0.8041391372680664,0.5809217577706324,42195750.0,271.0,
271,8277.526109575,1765924811.059371,0.7188515663146973,0.0001,0.06431007385253906,0.8075969517230988,0.5830653804930332,42347658.0,272.0,
272,8306.682541988,1765924840.2157166,0.7224326133728027,0.0001,0.07405724376440048,0.8027805984020233,0.5852090032154341,42499617.0,273.0,
273,8336.615581165,1765924870.1488695,0.6757379174232483,0.0001,0.07349062711000443,0.8172898888587952,0.587352625937835,42648060.0,274.0,
274,8365.30105094,1765924898.8343437,0.689517617225647,0.0001,0.06928073614835739,0.8135245144367218,0.5894962486602358,42799438.0,275.0,
275,8397.675962076,1765924931.2092326,0.6884411573410034,0.0001,0.07206829637289047,0.8137694895267487,0.5916398713826366,42945465.0,276.0,
276,8425.891920171,1765924959.425184,0.6734310388565063,0.0001,0.09793377667665482,0.8173128664493561,0.5937834941050375,43089377.0,277.0,
277,8462.887221406,1765924996.4205108,0.7380291223526001,0.0001,0.08791429549455643,0.8028162717819214,0.5959271168274384,43253006.0,278.0,
278,8497.082909134,1765925030.6161945,0.6992588043212891,0.0001,0.05942429229617119,0.8102533519268036,0.5980707395498392,43420433.0,279.0,
279,8525.046346606,1765925058.5796173,0.6984152793884277,0.0001,0.08353656530380249,0.8124194741249084,0.6002143622722401,43577695.0,280.0,
280,8561.520624508,1765925095.0538287,0.6909165382385254,0.0001,0.09004833549261093,0.8127762973308563,0.602357984994641,43738482.0,281.0,
281,8596.853491594,1765925130.3866968,0.7001208066940308,0.0001,0.06451762467622757,0.8100157678127289,0.6045016077170418,43895774.0,282.0,
282,8622.703786135,1765925156.2370787,0.699249804019928,0.0001,0.09275858104228973,0.8115208745002747,0.6066452304394426,44045728.0,283.0,
283,8656.004947305,1765925189.5382068,0.7009074687957764,0.0001,0.11740598827600479,0.8069731891155243,0.6087888531618435,44207082.0,284.0,
284,8688.415084305,1765925221.9482658,0.718490481376648,0.0001,0.06521330773830414,0.8061690032482147,0.6109324758842444,44360492.0,285.0,
285,8719.983133825,1765925253.5162473,0.6566451191902161,0.0001,0.106105737388134,0.8208137154579163,0.6130760986066452,44507249.0,286.0,
286,8751.341251774,1765925284.8745046,0.6932007074356079,0.0001,0.1292106658220291,0.8152112066745758,0.6152197213290461,44657380.0,287.0,
287,8777.472148624,1765925311.00541,0.692446231842041,0.0001,0.10167215019464493,0.8125210702419281,0.617363344051447,44809690.0,288.0,
288,8801.620736278,1765925335.154037,0.6673649549484253,0.0001,0.06505779922008514,0.8183539509773254,0.6195069667738478,44958006.0,289.0,
289,8830.959473782,1765925364.4927595,0.7144709825515747,0.0001,0.0678330734372139,0.8081362247467041,0.6216505894962486,45127484.0,290.0,
290,8864.266853883,1765925397.8001454,0.7426140904426575,0.0001,0.0624983087182045,0.8010120391845703,0.6237942122186495,45288670.0,291.0,
291,8887.827598609,1765925421.3608587,0.6779142618179321,0.0001,0.09442196786403656,0.8151890635490417,0.6259378349410504,45435435.0,292.0,
292,8916.798311103,1765925450.3315883,0.6922358274459839,0.0001,0.1284160166978836,0.8131433725357056,0.6280814576634512,45582758.0,293.0,
293,8945.467441246,1765925479.0007367,0.6700665950775146,0.0001,0.07365003973245621,0.8183107376098633,0.6302250803858521,45724786.0,294.0,
294,8972.311119312,1765925505.844393,0.6834050416946411,0.0001,0.06740440428256989,0.8146411180496216,0.632368703108253,45875653.0,295.0,
295,9001.156099689,1765925534.689396,0.680121660232544,0.0001,0.09114503115415573,0.8149610161781311,0.6345123258306538,46026612.0,296.0,
296,9028.084249112,1765925561.6174994,0.683678150177002,0.0001,0.10188357532024384,0.8148022592067719,0.6366559485530546,46173537.0,297.0,
297,9058.444938456,1765925591.9782233,0.7202426195144653,0.0001,0.06859201192855835,0.8059776127338409,0.6387995712754555,46337020.0,298.0,
298,9087.061818984,1765925620.5951102,0.702823281288147,0.0001,0.12394578009843826,0.8121904730796814,0.6409431939978564,46484878.0,299.0,
299,9115.596229762,1765925649.1295187,0.6983214616775513,0.0001,0.10726042091846466,0.8092575669288635,0.6430868167202572,46638837.0,300.0,
300,9148.633080936,1765925682.1663353,0.6931638717651367,0.0001,0.06987247616052628,0.812782496213913,0.6452304394426581,46792654.0,301.0,
301,9176.155771018,1765925709.689038,0.7153488397598267,0.0001,0.13373179733753204,0.805067241191864,0.647374062165059,46956735.0,302.0,
302,9212.232452618,1765925745.7657514,0.7361526489257812,0.0001,0.11398494243621826,0.802746444940567,0.6495176848874598,47119017.0,303.0,
303,9247.893665975,1765925781.426758,0.6948422193527222,0.0001,0.06861952692270279,0.8116238117218018,0.6516613076098606,47277064.0,304.0,
304,9283.966940984,1765925817.5002072,0.6994149684906006,0.0001,0.1153249591588974,0.8088531494140625,0.6538049303322615,47425177.0,305.0,
305,9307.570496854,1765925841.1037395,0.6661790013313293,0.0001,0.11351870745420456,0.8190431892871857,0.6559485530546624,47567815.0,306.0,
306,9334.845078206,1765925868.378367,0.6512382626533508,0.0001,0.06957603245973587,0.8198889195919037,0.6580921757770632,47711542.0,307.0,
307,9363.996175873,1765925897.5293489,0.703537106513977,0.0001,0.08174072206020355,0.8120144903659821,0.6602357984994641,47867963.0,308.0,
308,9396.119807605,1765925929.6530995,0.6852502226829529,0.0001,0.07788971066474915,0.8127575516700745,0.662379421221865,48027087.0,309.0,
309,9425.689237405,1765925959.2225182,0.7256114482879639,0.0001,0.07284889370203018,0.8029918670654297,0.6645230439442658,48181216.0,310.0,
310,9458.753194363,1765925992.2864878,0.7462253570556641,0.0001,0.10301535576581955,0.8005519807338715,0.6666666666666666,48346653.0,311.0,
311,9488.181135199,1765926021.7144408,0.7401204705238342,0.0001,0.07767357677221298,0.8021454811096191,0.6688102893890675,48515202.0,312.0,
312,9518.281410654,1765926051.814699,0.7188588380813599,0.0001,0.07431578636169434,0.8074686825275421,0.6709539121114684,48681596.0,313.0,
313,9549.528631067,1765926083.0619154,0.6482791900634766,0.0001,0.1279533952474594,0.8230546116828918,0.6730975348338692,48830511.0,314.0,
314,9584.064215835,1765926117.597515,0.7184357643127441,0.0001,0.10436434298753738,0.8069749176502228,0.6752411575562701,48979750.0,315.0,
315,9619.360957067,1765926152.8940258,0.6940305233001709,0.0001,0.06786518543958664,0.814356118440628,0.677384780278671,49140486.0,316.0,
316,9655.866714803,1765926189.399855,0.6919077634811401,0.0001,0.1300579160451889,0.8137367963790894,0.6795284030010718,49297672.0,317.0,
317,9682.488568298,1765926216.0217395,0.6909773349761963,0.0001,0.1079649031162262,0.8142599761486053,0.6816720257234726,49448662.0,318.0,
318,9712.923974725,1765926246.4571402,0.6922775506973267,0.0001,0.07904889434576035,0.8134024739265442,0.6838156484458735,49615721.0,319.0,
319,9741.330156732,1765926274.8634722,0.668624997138977,0.0001,0.14515070617198944,0.8176973760128021,0.6859592711682744,49770136.0,320.0,
320,9771.818942471,1765926305.3522067,0.7096487283706665,0.0001,0.08051086962223053,0.809312254190445,0.6881028938906752,49932945.0,321.0,
321,9802.513997878,1765926336.0472813,0.6689159870147705,0.0001,0.10751406848430634,0.8182008862495422,0.6902465166130761,50079045.0,322.0,
322,9836.893044416,1765926370.4263434,0.7123792171478271,0.0001,0.12628626823425293,0.8066392540931702,0.692390139335477,50243726.0,323.0,
323,9872.949313632,1765926406.482517,0.6933972239494324,0.0001,0.0692487508058548,0.81427863240242,0.6945337620578779,50404071.0,324.0,
324,9905.213820988,1765926438.746919,0.7162973284721375,0.0001,0.08797525614500046,0.8063879013061523,0.6966773847802786,50557944.0,325.0,
325,9937.104683085,1765926470.6378417,0.709045946598053,0.0001,0.10080178827047348,0.8096752464771271,0.6988210075026795,50723566.0,326.0,
326,9965.888465246,1765926499.421648,0.6348972916603088,0.0001,0.06809835135936737,0.8270351588726044,0.7009646302250804,50868735.0,327.0,
327,9994.953690802,1765926528.4868474,0.711823582649231,0.0001,0.06434369087219238,0.8073895275592804,0.7031082529474812,51027679.0,328.0,
328,10031.335823205,1765926564.8690276,0.7299489974975586,0.0001,0.06720738857984543,0.8027931749820709,0.7052518756698821,51188474.0,329.0,
329,10059.644070889,1765926593.1773176,0.6673885583877563,0.0001,0.06417013704776764,0.8181652128696442,0.707395498392283,51334182.0,330.0,
330,10092.557714677,1765926626.0909822,0.7039059400558472,0.0001,0.06461279839277267,0.8101246356964111,0.7095391211146839,51499899.0,331.0,
331,10120.885188903,1765926654.4184635,0.674593448638916,0.0001,0.06924237310886383,0.8173226118087769,0.7116827438370846,51645111.0,332.0,
332,10148.12949004,1765926681.6627517,0.665709376335144,0.0001,0.06466544419527054,0.8187817633152008,0.7138263665594855,51795720.0,333.0,
333,10176.072101177,1765926709.6053576,0.6354284286499023,0.0001,0.06850840151309967,0.8254813551902771,0.7159699892818864,51934189.0,334.0,
334,10211.534166674,1765926745.0674937,0.7203236818313599,0.0001,0.07602324336767197,0.8045529127120972,0.7181136120042872,52086111.0,335.0,
335,10236.854429389,1765926770.387548,0.6963880658149719,0.0001,0.06499183177947998,0.8117514550685883,0.7202572347266881,52241632.0,336.0,
336,10272.143698642,1765926805.6769097,0.7015398740768433,0.0001,0.0768829956650734,0.8094412684440613,0.722400857449089,52403245.0,337.0,
337,10301.841101535,1765926835.3743026,0.7208579778671265,0.0001,0.07157517969608307,0.8069649040699005,0.7245444801714899,52567275.0,338.0,
338,10333.124000355,1765926866.6572738,0.7104714512825012,0.0001,0.07103125005960464,0.8079908788204193,0.7266881028938906,52733506.0,339.0,
339,10364.357382093,1765926897.890677,0.7002140283584595,0.0001,0.0890066996216774,0.8119654953479767,0.7288317256162915,52884795.0,340.0,
340,10393.890471405,1765926927.4237525,0.6991080045700073,0.0001,0.08238930255174637,0.8098131418228149,0.7309753483386924,53039775.0,341.0,
341,10427.480437653,1765926961.013748,0.7189422845840454,0.0001,0.06836236268281937,0.8048725426197052,0.7331189710610932,53204226.0,342.0,
342,10453.688781564,1765926987.222075,0.6831313371658325,0.0001,0.06579199433326721,0.814385712146759,0.7352625937834941,53357002.0,343.0,
343,10480.278421309,1765927013.8116763,0.7001988887786865,0.0001,0.07533852756023407,0.8096793591976166,0.737406216505895,53512592.0,344.0,
344,10513.931088857,1765927047.4643145,0.7435864210128784,0.0001,0.07686691731214523,0.8008308708667755,0.7395498392282959,53675222.0,345.0,
345,10550.32543789,1765927083.8587284,0.7546967267990112,0.0001,0.06894014030694962,0.7941119372844696,0.7416934619506966,53837794.0,346.0,
346,10583.998922686,1765927117.5322137,0.7044463157653809,0.0001,0.10254108905792236,0.8101195096969604,0.7438370846730975,53990810.0,347.0,
347,10618.780570582,1765927152.3138435,0.6815053820610046,0.0001,0.08892560750246048,0.8159230649471283,0.7459807073954984,54142452.0,348.0,
348,10652.955288322,1765927186.4885592,0.6779924035072327,0.0001,0.06830798089504242,0.8161798119544983,0.7481243301178992,54294279.0,349.0,
349,10678.633847371,1765927212.167096,0.6700151562690735,0.0001,0.09168694168329239,0.8211658596992493,0.7502679528403001,54445597.0,350.0,
350,10712.160516884,1765927245.6937933,0.7063297033309937,0.0001,0.07395416498184204,0.8100945353507996,0.752411575562701,54603343.0,351.0,
351,10742.642165977,1765927276.1754532,0.6609379053115845,0.0001,0.07178125530481339,0.8211731910705566,0.7545551982851019,54759468.0,352.0,
352,10773.745161123,1765927307.278468,0.6820102334022522,0.0001,0.09712664037942886,0.8133092522621155,0.7566988210075026,54913059.0,353.0,
353,10807.552982827,1765927341.086259,0.6929763555526733,0.0001,0.0902053639292717,0.8127633333206177,0.7588424437299035,55070490.0,354.0,
354,10839.915169746,1765927373.4484422,0.7176030874252319,0.0001,0.06713973730802536,0.8062123656272888,0.7609860664523044,55234816.0,355.0,
355,10863.880708098,1765927397.413903,0.7029349207878113,0.0001,0.09194658696651459,0.8089225590229034,0.7631296891747053,55387388.0,356.0,
356,10895.51330008,1765927429.0464904,0.6740107536315918,0.0001,0.13452601432800293,0.8191944658756256,0.7652733118971061,55538411.0,357.0,
357,10928.973045337,1765927462.506221,0.6850063800811768,0.0001,0.111464723944664,0.8136480450630188,0.767416934619507,55688433.0,358.0,
358,10954.069243387,1765927487.6024976,0.6919928193092346,0.0001,0.07538645714521408,0.8122123181819916,0.7695605573419079,55839265.0,359.0,
359,10986.35365744,1765927519.886952,0.6536939144134521,0.0001,0.13923636078834534,0.8230133354663849,0.7717041800643086,55990505.0,360.0,
360,11022.282029406,1765927555.8152082,0.7206733226776123,0.0001,0.09955107420682907,0.8068856000900269,0.7738478027867095,56160090.0,361.0,
361,11048.927512309,1765927582.4606888,0.6898267865180969,0.0001,0.10633458197116852,0.8131143748760223,0.7759914255091104,56315482.0,362.0,
362,11083.044088856,1765927616.577374,0.7215458154678345,0.0001,0.14579004049301147,0.8049725294113159,0.7781350482315113,56478778.0,363.0,
363,11117.578981875,1765927651.1122732,0.7091834545135498,0.0001,0.06768126785755157,0.8057234287261963,0.7802786709539121,56640621.0,364.0,
364,11153.110863171,1765927686.6441627,0.7099653482437134,0.0001,0.15264655649662018,0.8073562383651733,0.782422293676313,56808271.0,365.0,
365,11185.656309525,1765927719.1896024,0.7001488208770752,0.0001,0.12229844927787781,0.8110038340091705,0.7845659163987139,56962569.0,366.0,
366,11213.099324265,1765927746.6326334,0.6978044509887695,0.0001,0.07385207712650299,0.8102340698242188,0.7867095391211146,57113382.0,367.0,
367,11249.960702134,1765927783.4939125,0.7233088612556458,0.0001,0.11819269508123398,0.8034319579601288,0.7888531618435155,57283115.0,368.0,
368,11282.098730389,1765927815.631906,0.6733394861221313,0.0001,0.0733829066157341,0.8160734176635742,0.7909967845659164,57431980.0,369.0,
369,11318.299581728,1765927851.8328433,0.7050104141235352,0.0001,0.10379169881343842,0.8098063468933105,0.7931404072883173,57593151.0,370.0,
370,11356.046887007,1765927889.5801902,0.7075495719909668,0.0001,0.10853362828493118,0.809497743844986,0.7952840300107181,57769554.0,371.0,
371,11394.158280378,1765927927.691474,0.6949440240859985,0.0001,0.07250934839248657,0.8141625225543976,0.797427652733119,57930187.0,372.0,
372,11430.848904107,1765927964.3822331,0.6851091980934143,0.0001,0.12229197472333908,0.8148770034313202,0.7995712754555199,58089895.0,373.0,
373,11454.698443345,1765927988.231742,0.668779730796814,0.0001,0.10209580510854721,0.8191360235214233,0.8017148981779206,58237921.0,374.0,
374,11485.228469995,1765928018.7617757,0.6783236265182495,0.0001,0.07298076897859573,0.8156442642211914,0.8038585209003215,58386574.0,375.0,
375,11512.629874077,1765928046.163179,0.6712709665298462,0.0001,0.12281394004821777,0.8187357485294342,0.8060021436227224,58531794.0,376.0,
376,11539.907984098,1765928073.4412556,0.682770848274231,0.0001,0.11868097633123398,0.81513911485672,0.8081457663451233,58679304.0,377.0,
377,11570.166977557,1765928103.7002757,0.7139067649841309,0.0001,0.07911230623722076,0.8072391748428345,0.8102893890675241,58827963.0,378.0,
378,11596.692233553,1765928130.225543,0.670231819152832,0.0001,0.07067403197288513,0.8210072219371796,0.812433011789925,58968065.0,379.0,
379,11626.800855322,1765928160.3341506,0.6921464800834656,0.0001,0.07351536303758621,0.8145988583564758,0.8145766345123259,59119596.0,380.0,
380,11657.926786561,1765928191.4600804,0.6811109781265259,0.0001,0.08186282217502594,0.8144700229167938,0.8167202572347267,59282269.0,381.0,
381,11694.932137112,1765928228.4654193,0.6898178458213806,0.0001,0.07309714704751968,0.8144037127494812,0.8188638799571275,59449069.0,382.0,
382,11721.225411959,1765928254.7587209,0.6927611827850342,0.0001,0.07486017793416977,0.812545508146286,0.8210075026795284,59602942.0,383.0,
383,11750.237073354,1765928283.7703478,0.703830361366272,0.0001,0.072265625,0.809281587600708,0.8231511254019293,59763486.0,384.0,
384,11783.097946815,1765928316.6311154,0.6736921072006226,0.0001,0.07056345045566559,0.8174124658107758,0.8252947481243301,59914007.0,385.0,
385,11807.106681783,1765928340.6399126,0.6468809843063354,0.0001,0.09331575036048889,0.8220532536506653,0.827438370846731,60056933.0,386.0,
386,11840.006499256,1765928373.5396798,0.6958457231521606,0.0001,0.07994531840085983,0.8115847110748291,0.8295819935691319,60219888.0,387.0,
387,11876.596449332,1765928410.1297145,0.6854329109191895,0.0001,0.07128570228815079,0.8135562837123871,0.8317256162915327,60373832.0,388.0,
388,11900.81715751,1765928434.3502629,0.6777282953262329,0.0001,0.09178001433610916,0.8184191584587097,0.8338692390139335,60526958.0,389.0,
389,11925.594334205,1765928459.1275702,0.6765717267990112,0.0001,0.07792036980390549,0.8174291551113129,0.8360128617363344,60680957.0,390.0,
390,11961.845283727,1765928495.3785841,0.7025040984153748,0.0001,0.07076288014650345,0.8087051510810852,0.8381564844587353,60844353.0,391.0,
391,11984.519679542,1765928518.0528996,0.6560527086257935,0.0001,0.10066549479961395,0.8223081529140472,0.8403001071811361,60988093.0,392.0,
392,12012.156188509,1765928545.689403,0.6852779388427734,0.0001,0.07528414577245712,0.8136963546276093,0.842443729903537,61139257.0,393.0,
393,12043.59523798,1765928577.1285424,0.7095987796783447,0.0001,0.07715096324682236,0.8088450133800507,0.8445873526259379,61294373.0,394.0,
394,12077.378029378,1765928610.9111981,0.7361968755722046,0.0001,0.0760493129491806,0.8005628287792206,0.8467309753483387,61460962.0,395.0,
395,12112.52505174,1765928646.058353,0.6386798620223999,0.0001,0.07289204001426697,0.8252190053462982,0.8488745980707395,61610443.0,396.0,
396,12143.084242178,1765928676.6174195,0.6795041561126709,0.0001,0.06862283498048782,0.8175194263458252,0.8510182207931404,61767622.0,397.0,
397,12167.523973529,1765928701.0571969,0.6980628967285156,0.0001,0.08157967776060104,0.8115843534469604,0.8531618435155413,61927294.0,398.0,
