_timestamp,train/global_step,_step,train/loss,train/epoch,train/grad_norm,train/num_tokens,train/learning_rate,train/mean_token_accuracy,_runtime,eval/accuracy
1765916908.087337,107.0,106,1.024721384048462,0.22936763129689175,0.047233279794454575,16650964.0,1e-05,0.761211946606636,785.030590011,
1765916915.1043882,108.0,107,1.028381109237671,0.2315112540192926,0.04584110155701637,16806131.0,1e-05,0.7589890360832214,792.047638654,
1765916922.534205,109.0,108,1.0220186710357666,0.23365487674169347,0.04318983480334282,16971757.0,1e-05,0.7604920715093613,799.477452264,
1765916930.295405,110.0,109,0.9775180816650391,0.2357984994640943,0.04520142823457718,17125261.0,1e-05,0.7700986117124557,807.238660568,
1765916937.8424506,111.0,110,0.9620721340179443,0.2379421221864952,0.04299589991569519,17285808.0,1e-05,0.77070651948452,814.785696092,
1765916945.5371742,112.0,111,0.9614210724830627,0.24008574490889603,0.04719298332929611,17436207.0,1e-05,0.7728387862443924,822.480412526,
1765916953.0310693,113.0,112,0.9734990000724792,0.2422293676312969,0.03954990953207016,17609651.0,1e-05,0.7636487632989883,829.974301054,
1765916960.6856294,114.0,113,0.9769279360771179,0.24437299035369775,0.041565362364053726,17764531.0,1e-05,0.766467809677124,837.628855946,
1765916968.4003987,115.0,114,0.9243015050888062,0.2465166130760986,0.0365586131811142,17923936.0,1e-05,0.7800138741731644,845.343675626,
1765916976.4997454,116.0,115,0.941009521484375,0.24866023579849947,0.034438762813806534,18080869.0,1e-05,0.7742176055908203,853.442981577,
1765916983.2532597,117.0,116,0.9760598540306091,0.2508038585209003,0.030827989801764488,18244414.0,1e-05,0.7650567591190338,860.196508225,
1765916991.529921,118.0,117,0.9781460762023926,0.2529474812433012,0.029311463236808777,18401734.0,1e-05,0.7663349360227585,868.473155619,
1765916998.4346788,119.0,118,0.9355875253677368,0.25509110396570206,0.027263520285487175,18555213.0,1e-05,0.7752735316753387,875.377919868,
1765917007.4895382,120.0,119,1.0204901695251465,0.2572347266881029,0.023933568969368935,18729596.0,1e-05,0.7530378997325897,884.432777147,
1765917013.4845362,121.0,120,0.948763370513916,0.25937834941050375,0.02722431905567646,18874599.0,1e-05,0.772069975733757,890.427758768,
1765917021.8134067,122.0,121,0.9548667073249817,0.2615219721329046,0.02325558289885521,19043580.0,1e-05,0.7663964778184891,898.756643091,
1765917028.2562873,123.0,122,0.9581810832023621,0.26366559485530544,0.027125583961606026,19188254.0,1e-05,0.770516648888588,905.199548223,
1765917034.6900575,124.0,123,0.9200558662414551,0.2658092175777063,0.0256756953895092,19336517.0,1e-05,0.7778234928846359,911.633283681,
1765917042.2087345,125.0,124,0.9299496412277222,0.2679528403001072,0.02496364153921604,19494094.0,1e-05,0.7763015478849411,919.151977938,
1765917048.8229039,126.0,125,0.9514025449752808,0.27009646302250806,0.024864336475729942,19648425.0,1e-05,0.7697664052248001,925.766132367,
1765917055.60854,127.0,126,0.9559037089347839,0.2722400857449089,0.02508971281349659,19798344.0,1e-05,0.7689123302698135,932.551773975,
1765917062.4685044,128.0,127,0.9379647374153137,0.27438370846730975,0.023316243663430214,19955841.0,1e-05,0.7722927927970886,939.41174631,
1765917068.8244705,129.0,128,0.9297193288803101,0.2765273311897106,0.02227100357413292,20107598.0,1e-05,0.7758550196886063,945.767691286,
1765917075.1112409,130.0,129,0.9267183542251587,0.27867095391211144,0.022417644038796425,20258362.0,1e-05,0.7778784930706024,952.054466017,
1765917082.1869133,131.0,130,0.9785352945327759,0.2808145766345123,0.021959688514471054,20412165.0,1e-05,0.7623822689056396,959.130165581,
1765917088.282842,132.0,131,0.90476393699646,0.2829581993569132,0.021786903962492943,20561798.0,1e-05,0.78116574883461,965.226078257,
1765917095.1062424,133.0,132,0.9507673978805542,0.28510182207931406,0.021843547001481056,20720111.0,1e-05,0.7679574489593506,972.04951379,
1765917102.079365,134.0,133,0.9169061183929443,0.2872454448017149,0.020709063857793808,20876095.0,1e-05,0.7776263505220413,979.022629938,
