train/mean_token_accuracy,_step,train/loss,train/learning_rate,_runtime,_timestamp,train/grad_norm,train/epoch,train/global_step,train/num_tokens
0.8003919124603271,191,0.7528557777404785,5.586582664983168e-06,4076.753942742,1765495709.771559,0.25449493527412415,0.7204502814258912,192,59352420.0
0.8011919409036636,192,0.7482409477233887,5.499436573119357e-06,4096.801549097,1765495729.8192158,0.33790677785873413,0.724202626641651,193,59657180.0
0.8005812466144562,193,0.7454130053520203,5.413106052949264e-06,4118.294565815,1765495751.3121548,0.27991387248039246,0.7279549718574109,194,59971630.0
0.7962419837713242,194,0.7669938802719116,5.3276039047486215e-06,4139.436068089,1765495772.4536626,0.3133295774459839,0.7317073170731707,195,60288968.0
0.799131378531456,195,0.7537797093391418,5.242942805969982e-06,4158.165381795,1765495791.1830356,0.29784098267555237,0.7354596622889306,196,60604192.0
0.79839788377285,196,0.7555572986602783,5.159135309363001e-06,4180.623941863,1765495813.6415877,0.29681551456451416,0.7392120075046904,197,60915723.0
0.802375078201294,197,0.7398767471313477,5.07619384111327e-06,4200.459441944,1765495833.4770908,0.30854758620262146,0.7429643527204502,198,61227432.0
0.7906179875135422,198,0.7916507124900818,4.9941306989998465e-06,4221.320737193,1765495854.338364,0.26499852538108826,0.7467166979362101,199,61540222.0
0.8025774657726288,199,0.7381808757781982,4.9129580505718754e-06,4245.19537794,1765495878.212933,0.2526465058326721,0.7504690431519699,200,61860995.0
0.793619379401207,200,0.7753220796585083,4.832687931344488e-06,4267.423642304,1765495900.441224,0.2570095658302307,0.7542213883677298,201,62185267.0
0.8050887286663055,201,0.7373971939086914,4.753332243014295e-06,4288.244985374,1765495921.2625518,0.22462093830108643,0.7579737335834896,202,62486445.0
0.8078193515539169,202,0.7219409942626953,4.674902751694715e-06,4308.05551826,1765495941.0731113,0.29245877265930176,0.7617260787992496,203,62779639.0
0.8063625991344452,203,0.7229715585708618,4.597411086171402e-06,4329.470623169,1765495962.4881945,0.25430917739868164,0.7654784240150094,204,63076085.0
0.8020478188991547,204,0.7398134469985962,4.52086873617804e-06,4349.967077842,1765495982.9846404,0.28523725271224976,0.7692307692307693,205,63382565.0
0.7943768203258514,205,0.7756054997444153,4.445287050692758e-06,4372.376943269,1765496005.394575,0.40121185779571533,0.7729831144465291,206,63687713.0
0.7932046204805374,206,0.7766211032867432,4.370677236255409e-06,4394.043013176,1765496027.0606372,0.27356651425361633,0.776735459662289,207,64006019.0
0.7956066578626633,207,0.7688578367233276,4.297050355305964e-06,4416.51139902,1765496049.5290108,0.3164328336715698,0.7804878048780488,208,64333728.0
0.7974874824285507,208,0.7576109170913696,4.224417324544285e-06,4436.950894722,1765496069.9684856,0.2164505571126938,0.7842401500938087,209,64645528.0
0.8114713728427887,209,0.7073737382888794,4.152788913311498e-06,4457.038138994,1765496090.0557404,0.2313135862350464,0.7879924953095685,210,64935240.0
0.7990970015525818,210,0.750264048576355,4.082175741993211e-06,4477.529318749,1765496110.5469012,0.30969664454460144,0.7917448405253283,211,65234953.0
0.7978197038173676,211,0.7589653730392456,4.012588280444832e-06,4500.435685405,1765496133.4531808,0.3014915883541107,0.7954971857410882,212,65574475.0
0.7955970615148544,212,0.7627887725830078,3.944036846439189e-06,4521.170346255,1765496154.1879306,0.3403584063053131,0.799249530956848,213,65894718.0
0.7899158000946045,213,0.7852320075035095,3.8765316041367144e-06,4544.076119292,1765496177.093716,0.3156798481941223,0.8030018761726079,214,66216674.0
0.8017508536577225,214,0.7374914884567261,3.8100825625783967e-06,4562.625668545,1765496195.643002,0.2037695199251175,0.8067542213883677,215,66531679.0
0.8043832182884216,215,0.7366873025894165,3.7446995742017356e-06,4580.640255533,1765496213.6577606,0.21503865718841553,0.8105065666041276,216,66831782.0
0.7998463362455368,216,0.7521089911460876,3.680392333379912e-06,4598.94351818,1765496231.9610202,0.40586674213409424,0.8142589118198874,217,67128734.0
0.806294783949852,217,0.7318738698959351,3.6171703749844024e-06,4619.883177665,1765496252.9006321,0.3057537078857422,0.8180112570356473,218,67429593.0
0.8042637407779694,218,0.7358956933021545,3.5550430729712336e-06,4643.416945604,1765496276.4345362,0.2623829245567322,0.8217636022514071,219,67735990.0
0.7906069159507751,219,0.7884012460708618,3.4940196389911003e-06,4664.857937214,1765496297.8755279,0.39941710233688354,0.8255159474671669,220,68065955.0
0.7977656871080399,220,0.7563403844833374,3.4341091210235566e-06,4686.350441574,1765496319.368052,0.4298539161682129,0.8292682926829268,221,68388611.0
0.8049235045909882,221,0.7270082831382751,3.375320402035458e-06,4705.522503015,1765496338.54007,0.2524855136871338,0.8330206378986866,222,68691286.0
0.8002274632453918,222,0.7494056224822998,3.3176621986638823e-06,4726.800971369,1765496359.8186185,0.23869772255420685,0.8367729831144465,223,69002829.0
0.7921470105648041,223,0.7789515256881714,3.2611430599237094e-06,4745.383849034,1765496378.401498,0.39758050441741943,0.8405253283302064,224,69310074.0
0.8009662479162216,224,0.74730384349823,3.205771365940052e-06,4766.178754297,1765496399.1963563,0.30020350217819214,0.8442776735459663,225,69625019.0
0.7936236411333084,225,0.7812654972076416,3.151555326705731e-06,4788.034337697,1765496421.0519736,0.26124119758605957,0.8480300187617261,226,69952201.0
0.7922283411026001,226,0.7753556370735168,3.0985029808639756e-06,4810.319294283,1765496443.336932,0.2526279389858246,0.851782363977486,227,70270512.0
0.8014611452817917,227,0.747241735458374,3.046622194516529e-06,4830.554507013,1765496463.5716128,0.2681569755077362,0.8555347091932458,228,70576586.0
0.7957348227500916,228,0.7593299150466919,2.995920660057331e-06,4853.266385484,1765496486.2838876,0.2094860076904297,0.8592870544090057,229,70889626.0
0.7976283580064774,229,0.7555803060531616,2.946405895031974e-06,4873.745142664,1765496506.76272,0.27776890993118286,0.8630393996247655,230,71195832.0
0.7975404113531113,230,0.7579876780509949,2.8980852410230643e-06,4894.584785502,1765496527.6023307,0.25778308510780334,0.8667917448405253,231,71505026.0
0.7907712757587433,231,0.7884203195571899,2.850965862561681e-06,4917.991778445,1765496551.0093398,0.3802150785923004,0.8705440900562852,232,71825878.0
0.7872182577848434,232,0.7992613315582275,2.8050547460650924e-06,4941.363015394,1765496574.3806674,0.341797798871994,0.874296435272045,233,72158202.0
0.7942181378602982,233,0.7761433124542236,2.7603586988008673e-06,4963.85089976,1765496596.868479,0.33028465509414673,0.8780487804878049,234,72469038.0
0.8051099926233292,234,0.7273210287094116,2.7168843478775662e-06,4984.649054475,1765496617.6666503,0.24203871190547943,0.8818011257035647,235,72769809.0
0.8046608716249466,235,0.7337373495101929,2.6746381392621327e-06,5007.069775798,1765496640.087362,0.2301139533519745,0.8855534709193246,236,73078316.0
0.8026769012212753,236,0.7454171180725098,2.6336263368241447e-06,5027.760256782,1765496660.777817,0.304494172334671,0.8893058161350844,237,73395211.0
0.7971389591693878,237,0.759311318397522,2.593855021407069e-06,5046.999815555,1765496680.0174754,0.22806721925735474,0.8930581613508443,238,73704290.0
0.7988257110118866,238,0.7540573477745056,2.555330089926649e-06,5069.470057142,1765496702.4876397,0.34145715832710266,0.8968105065666041,239,74020001.0
0.7946754395961761,239,0.7729780077934265,2.5180572544965703e-06,5090.770355111,1765496723.7879412,0.24604591727256775,0.900562851782364,240,74333585.0
0.7940892428159714,240,0.7683053612709045,2.4820420415815157e-06,5112.799767519,1765496745.8173723,0.21146243810653687,0.9043151969981238,241,74640110.0
0.7988344579935074,241,0.7521402835845947,2.4472897911777585e-06,5133.116984704,1765496766.1346266,0.2815682888031006,0.9080675422138836,242,74955351.0
0.7947780042886734,242,0.7730183601379395,2.4138056560213946e-06,5155.504530217,1765496788.5221605,0.26421451568603516,0.9118198874296435,243,75282418.0
0.796373039484024,243,0.7679322957992554,2.381594600824348e-06,5177.549217266,1765496810.5668328,0.23480233550071716,0.9155722326454033,244,75596581.0
0.8035854697227478,244,0.7355565428733826,2.350661401538241e-06,5198.825893396,1765496831.8434634,0.36244332790374756,0.9193245778611632,245,75913700.0
0.802512601017952,245,0.7362306714057922,2.3210106446462734e-06,5219.439520197,1765496852.4571342,0.29055267572402954,0.9230769230769231,246,76217028.0
0.8015407770872116,246,0.743758499622345,2.292646726483173e-06,5240.26427064,1765496873.281884,0.2501056492328644,0.926829268292683,247,76514411.0
0.802122637629509,247,0.7396230697631836,2.265573852583353e-06,5260.753281969,1765496893.7708647,0.23362499475479126,0.9305816135084428,248,76812588.0
0.7934240251779556,248,0.7777283191680908,2.2397960370573505e-06,5283.52910857,1765496916.5465393,0.250316858291626,0.9343339587242027,249,77128619.0
0.8035155981779099,249,0.735799252986908,2.215317101996657e-06,5303.481999584,1765496936.4995513,0.2229873090982437,0.9380863039399625,250,77429669.0
0.7986875623464584,250,0.7554548382759094,2.1921406769070104e-06,5323.671942049,1765496956.6893942,0.3426697552204132,0.9418386491557224,251,77743670.0
0.7962250858545303,251,0.7662178874015808,2.170270198170252e-06,5345.422400459,1765496978.4398344,0.26044225692749023,0.9455909943714822,252,78060486.0
0.7973880916833878,252,0.7597697377204895,2.1497089085348057e-06,5369.040657468,1765497002.0580983,0.2135007381439209,0.949343339587242,253,78376693.0
0.8059499859809875,253,0.7313368916511536,2.130459856634876e-06,5389.76446795,1765497022.78204,0.31240108609199524,0.9530956848030019,254,78693727.0
0.7948007732629776,254,0.7760835886001587,2.1125258965384275e-06,5411.747456128,1765497044.7650938,0.21589143574237823,0.9568480300187617,255,79003816.0
0.801260232925415,255,0.7432993054389954,2.095909687324008e-06,5434.197729106,1765497067.215354,0.2982349395751953,0.9606003752345216,256,79306522.0
0.8030229061841965,256,0.7361507415771484,2.0806136926864873e-06,5455.316203672,1765497088.3338006,0.35510972142219543,0.9643527204502814,257,79611030.0
0.8022776991128922,257,0.7388869524002075,2.066640180571763e-06,5475.760942888,1765497108.778556,0.21852688491344452,0.9681050656660413,258,79916521.0
0.7990188151597977,258,0.7493939399719238,2.053991222840487e-06,5496.189380369,1765497129.206969,0.29777657985687256,0.9718574108818011,259,80230585.0
0.8028642237186432,259,0.7393954992294312,2.042668694960878e-06,5516.079168892,1765497149.0967493,0.2871161103248596,0.975609756097561,260,80533172.0
0.8018734604120255,260,0.7399886846542358,2.032674275730637e-06,5535.355616681,1765497168.3731954,0.2964392304420471,0.9793621013133208,261,80831070.0
0.7997001111507416,261,0.742716372013092,2.0240094470280356e-06,5559.080563532,1765497192.098158,0.2957702577114105,0.9831144465290806,262,81140345.0
0.8025849908590317,262,0.736778736114502,2.016675493592194e-06,5580.413038612,1765497213.430642,0.31793999671936035,0.9868667917448405,263,81442427.0
0.8039356768131256,263,0.7325772047042847,2.0106735028325935e-06,5603.540905422,1765497236.558542,0.2379457652568817,0.9906191369606003,264,81741408.0
0.7970548868179321,264,0.758281409740448,2.0060043646678458e-06,5626.562105863,1765497259.5797026,0.26180097460746765,0.9943714821763602,265,82052750.0
0.7964727282524109,265,0.7617919445037842,2.002668771393746e-06,5647.363274073,1765497280.3807516,0.30539241433143616,0.99812382739212,266,82370196.0
0.8033139705657959,266,0.7284177541732788,2.0006672175806196e-06,5656.567555208,1765497289.585115,0.30539241433143616,1.0,267,82519579.0
,267,,,5673.256698173,1765497306.2744837,,1.0,267,
