_step,train/grad_norm,train/loss,train/entropy,train/num_tokens,train/learning_rate,_timestamp,train/epoch,train/global_step,_runtime,train/mean_token_accuracy
382,0.023487495258450508,0.8032516241073608,0.787109375,59554238.0,0.0002,1766072194.7924507,0.8210075026795284,383,3939.500686597,0.7936118543148041
383,0.022512705996632576,0.8112196922302246,0.7998046875,59714654.0,0.0002,1766072203.9816616,0.8231511254019293,384,3948.689905321,0.7916652858257294
384,0.023605141788721085,0.7851160764694214,0.7626953125,59865048.0,0.0002,1766072213.2799056,0.8252947481243301,385,3957.988183297,0.8000591993331909
385,0.0250411294400692,0.7573515176773071,0.7431640625,60007846.0,0.0002,1766072222.0440185,0.827438370846731,386,3966.752271783,0.803826317191124
386,0.021674806252121925,0.8009363412857056,0.794921875,60170674.0,0.0002,1766072231.397793,0.8295819935691319,387,3976.105995151,0.7946261763572693
387,0.02221265435218811,0.79291832447052,0.78125,60324493.0,0.0002,1766072241.36841,0.8317256162915327,388,3986.076654843,0.7962483614683151
388,0.022564569488167763,0.7835655212402344,0.7841796875,60477491.0,0.0002,1766072250.4490342,0.8338692390139335,389,3995.157287458,0.8002393394708633
389,0.021001221612095833,0.7834921479225159,0.783203125,60631362.0,0.0002,1766072259.31412,0.8360128617363344,390,4004.022360082,0.7999774813652039
390,0.02335423044860363,0.806547224521637,0.7958984375,60794632.0,0.0002,1766072269.1481133,0.8381564844587353,391,4013.856385754,0.7903652042150497
391,0.024134421721100807,0.7602595686912537,0.7509765625,60938244.0,0.0002,1766072277.8888547,0.8403001071811361,392,4022.597083836,0.8051722794771194
392,0.021953439339995384,0.7921952605247498,0.7705078125,61089280.0,0.0002,1766072286.8566346,0.842443729903537,393,4031.564861535,0.7960187196731567
393,0.02439570240676403,0.8206944465637207,0.7998046875,61244269.0,0.0002,1766072296.8753269,0.8445873526259379,394,4041.583552213,0.7893953919410706
394,0.02287919819355011,0.8457823991775513,0.8369140625,61410731.0,0.0002,1766072306.7530859,0.8467309753483387,395,4051.461340179,0.7819405943155289
395,0.025200730189681053,0.7420365214347839,0.728515625,61560085.0,0.0002,1766072317.2685518,0.8488745980707395,396,4061.976803048,0.8090410232543945
396,0.022583600133657455,0.7892772555351257,0.7783203125,61717136.0,0.0002,1766072326.2990546,0.8510182207931404,397,4071.007321162,0.798708438873291
397,0.023262394592165947,0.8019868731498718,0.80078125,61876680.0,0.0002,1766072335.118489,0.8531618435155413,398,4079.826735216,0.7940059006214142
398,0.022145487368106842,0.7980188727378845,0.787109375,62036916.0,0.0002,1766072344.2578738,0.8553054662379421,399,4088.966135502,0.7962852567434311
399,0.02373129315674305,0.8225602507591248,0.81640625,62191818.0,0.0002,1766072353.5863886,0.857449088960343,400,4098.294749906,0.7901808470487595
400,0.023468319326639175,0.7678824067115784,0.76171875,62342090.0,0.0002,1766072364.1735811,0.8595927116827439,401,4108.881866325,0.8028607368469238
401,0.022661283612251282,0.7634931802749634,0.7421875,62487162.0,0.0002,1766072372.6838973,0.8617363344051447,402,4117.392196985,0.8049775511026382
402,0.022294294089078903,0.8252118825912476,0.8017578125,62650141.0,0.0002,1766072382.0272222,0.8638799571275455,403,4126.735449371,0.7904983311891556
403,0.026683345437049866,0.8170022964477539,0.7890625,62797159.0,0.0002,1766072391.5186498,0.8660235798499464,404,4136.226974604,0.7911523729562759
404,0.02342887967824936,0.7829498052597046,0.78515625,62950083.0,0.0002,1766072400.8153381,0.8681672025723473,405,4145.52366498,0.7976393103599548
405,0.027256617322564125,0.8091632127761841,0.822265625,63111175.0,0.0002,1766072409.9333878,0.8703108252947481,406,4154.641645268,0.7927052229642868
406,0.023898646235466003,0.8011321425437927,0.7939453125,63272860.0,0.0002,1766072418.8135312,0.872454448017149,407,4163.521768712,0.793388232588768
407,0.02438359521329403,0.8235301375389099,0.8076171875,63432560.0,0.0002,1766072428.0463574,0.8745980707395499,408,4172.754707604,0.790295198559761
408,0.025758234784007072,0.8374308347702026,0.8095703125,63605332.0,0.0002,1766072438.038242,0.8767416934619507,409,4182.746473232,0.7833731025457382
409,0.024780750274658203,0.8557358980178833,0.8291015625,63762873.0,0.0002,1766072447.628754,0.8788853161843515,410,4192.337029604,0.7824638038873672
410,0.025693263858556747,0.7794737219810486,0.763671875,63922200.0,0.0002,1766072457.481573,0.8810289389067524,411,4202.189801466,0.798686221241951
411,0.026199504733085632,0.7971993088722229,0.7998046875,64078126.0,0.0002,1766072467.6597316,0.8831725616291533,412,4212.367987222,0.7967570722103119
412,0.022900529205799103,0.7928758859634399,0.7890625,64230587.0,0.0002,1766072476.6745844,0.8853161843515541,413,4221.382843679,0.7969142496585846
413,0.028038939461112022,0.7944430112838745,0.779296875,64377947.0,0.0002,1766072485.4905813,0.887459807073955,414,4230.198821834,0.7950736731290817
414,0.025123106315732002,0.8399523496627808,0.8134765625,64550939.0,0.0002,1766072495.1219203,0.8896034297963559,415,4239.830193759,0.785497322678566
415,0.023259242996573448,0.8170138597488403,0.798828125,64707392.0,0.0002,1766072504.4998434,0.8917470525187567,416,4249.208076195,0.7899569869041443
416,0.02372540719807148,0.8048189282417297,0.7900390625,64870904.0,0.0002,1766072513.334627,0.8938906752411575,417,4258.042868293,0.7934455424547195
417,0.024633588269352913,0.8301146030426025,0.828125,65033942.0,0.0002,1766072523.334955,0.8960342979635584,418,4268.043202688,0.7873989343643188
418,0.02224237099289894,0.7825264930725098,0.76953125,65189671.0,0.0002,1766072532.6618092,0.8981779206859593,419,4277.37003453,0.8009541034698486
419,0.023645823821425438,0.8058022856712341,0.771484375,65350386.0,0.0002,1766072542.572939,0.9003215434083601,420,4287.281185443,0.7933743894100189
420,0.02288929559290409,0.8322330713272095,0.8203125,65513551.0,0.0002,1766072552.1233623,0.902465166130761,421,4296.831651666,0.788254052400589
421,0.021514620631933212,0.7798943519592285,0.7724609375,65674054.0,0.0002,1766072561.4833713,0.9046087888531619,422,4306.191624055,0.799361377954483
422,0.023874444887042046,0.8288216590881348,0.8056640625,65830123.0,0.0002,1766072570.9147382,0.9067524115755627,423,4315.623008991,0.7867380529642105
423,0.02131526730954647,0.7337989211082458,0.732421875,65987011.0,0.0002,1766072580.2822742,0.9088960342979635,424,4324.990516961,0.810024231672287
424,0.02425149828195572,0.7568034529685974,0.740234375,66128113.0,0.0002,1766072588.893759,0.9110396570203644,425,4333.601997052,0.8027238100767136
425,0.024111488834023476,0.8042416572570801,0.7841796875,66279820.0,0.0002,1766072598.0749655,0.9131832797427653,426,4342.783219787,0.7923858910799026
426,0.022214461117982864,0.8398987054824829,0.8134765625,66440373.0,0.0002,1766072607.6287522,0.9153269024651661,427,4352.337008577,0.7845579087734222
427,0.023857906460762024,0.840942919254303,0.828125,66601298.0,0.0002,1766072617.7470882,0.917470525187567,428,4362.455341029,0.783610925078392
428,0.023092253133654594,0.7969390153884888,0.7900390625,66757889.0,0.0002,1766072628.3290331,0.9196141479099679,429,4373.037339196,0.7939253002405167
429,0.02298668399453163,0.8153979778289795,0.8017578125,66912734.0,0.0002,1766072637.7981875,0.9217577706323687,430,4382.5065582,0.7905784994363785
430,0.02286740019917488,0.8323708772659302,0.80859375,67066717.0,0.0002,1766072647.291823,0.9239013933547695,431,4392.000035135,0.7872720211744308
431,0.022005848586559296,0.81370609998703,0.8037109375,67225463.0,0.0002,1766072656.6438892,0.9260450160771704,432,4401.352122031,0.7915909290313721
432,0.02287488989531994,0.8100442886352539,0.796875,67375559.0,0.0002,1766072665.9397926,0.9281886387995713,433,4410.647996531,0.7924128621816635
433,0.021986637264490128,0.766355037689209,0.767578125,67531146.0,0.0002,1766072675.1295638,0.9303322615219721,434,4419.837796224,0.8038638383150101
434,0.021056724712252617,0.7923398017883301,0.7685546875,67690946.0,0.0002,1766072684.2403183,0.932475884244373,435,4428.948565098,0.7970604598522186
435,0.023306962102651596,0.7981170415878296,0.7822265625,67842876.0,0.0002,1766072693.2805347,0.9346195069667739,436,4437.988809899,0.7948515266180038
436,0.022714994847774506,0.7840627431869507,0.7705078125,67987615.0,0.0002,1766072702.5094037,0.9367631296891747,437,4447.217665848,0.7994297593832016
437,0.02237061597406864,0.8005224466323853,0.80078125,68132776.0,0.0002,1766072711.1315038,0.9389067524115756,438,4455.8397498,0.7934602946043015
438,0.022748010233044624,0.784282922744751,0.763671875,68283796.0,0.0002,1766072720.6816387,0.9410503751339764,439,4465.389899662,0.796583890914917
439,0.023426927626132965,0.7804446816444397,0.7587890625,68439823.0,0.0002,1766072729.676584,0.9431939978563773,440,4474.384830577,0.7994895428419113
440,0.022323694080114365,0.8294596672058105,0.8154296875,68604189.0,0.0002,1766072739.5838122,0.9453376205787781,441,4484.292052257,0.7866520434617996
441,0.023346630856394768,0.748855471611023,0.7431640625,68752725.0,0.0002,1766072748.207204,0.947481243301179,442,4492.915453833,0.808943584561348
442,0.02227022498846054,0.8110031485557556,0.7998046875,68915393.0,0.0002,1766072757.5508556,0.9496248660235799,443,4502.259074013,0.7930333316326141
443,0.022291945293545723,0.8146899342536926,0.8017578125,69075547.0,0.0002,1766072767.651146,0.9517684887459807,444,4512.35940245,0.7906252890825272
444,0.0239394623786211,0.7871337532997131,0.7841796875,69222099.0,0.0002,1766072777.6405652,0.9539121114683816,445,4522.348809628,0.7949431985616684
445,0.02351583167910576,0.7751762866973877,0.759765625,69375589.0,0.0002,1766072787.5050545,0.9560557341907824,446,4532.213329787,0.7974507808685303
446,0.022496577352285385,0.8228301405906677,0.80078125,69534919.0,0.0002,1766072797.238299,0.9581993569131833,447,4541.946537039,0.7890417575836182
447,0.02455461397767067,0.8222619295120239,0.8095703125,69687001.0,0.0002,1766072806.1459415,0.9603429796355841,448,4550.854140812,0.7878749817609787
448,0.022879885509610176,0.8184934854507446,0.802734375,69841361.0,0.0002,1766072815.7255628,0.962486602357985,449,4560.433723952,0.7891970723867416
449,0.022297140210866928,0.825812578201294,0.810546875,70010449.0,0.0002,1766072825.6875963,0.9646302250803859,450,4570.39575789,0.7873846143484116
450,0.022799799218773842,0.7701250314712524,0.76953125,70163107.0,0.0002,1766072834.7451177,0.9667738478027867,451,4579.453355744,0.8011746257543564
451,0.0241450984030962,0.7988601922988892,0.7841796875,70314420.0,0.0002,1766072843.6543632,0.9689174705251876,452,4588.36263672,0.7935923784971237
452,0.02312091551721096,0.840297520160675,0.8359375,70474250.0,0.0002,1766072852.990499,0.9710610932475884,453,4597.698798084,0.7833608984947205
453,0.02417919598519802,0.7410129308700562,0.740234375,70613610.0,0.0002,1766072861.6288347,0.9732047159699893,454,4606.337067741,0.8090659081935883
454,0.02333902195096016,0.7833287119865417,0.775390625,70766705.0,0.0002,1766072870.5057254,0.9753483386923901,455,4615.213949718,0.8000125288963318
455,0.022628167644143105,0.7794595956802368,0.759765625,70920453.0,0.0002,1766072879.5996604,0.977491961414791,456,4624.307856342,0.8010868728160858
456,0.022005237638950348,0.8037961721420288,0.7880859375,71080449.0,0.0002,1766072888.835431,0.9796355841371919,457,4633.543662114,0.7947322130203247
457,0.023082122206687927,0.7795642614364624,0.7705078125,71238841.0,0.0002,1766072898.2125812,0.9817792068595927,458,4642.920806767,0.8009666353464127
458,0.0230848528444767,0.8312199711799622,0.802734375,71392434.0,0.0002,1766072907.9004402,0.9839228295819936,459,4652.608655255,0.7898127734661102
459,0.023741744458675385,0.7628598809242249,0.7626953125,71552954.0,0.0002,1766072916.8592372,0.9860664523043944,460,4661.5674703,0.8027817457914352
460,0.02343420498073101,0.7851608991622925,0.7734375,71705888.0,0.0002,1766072926.2279751,0.9882100750267953,461,4670.936215173,0.7968080341815948
461,0.02452632412314415,0.8248946666717529,0.8056640625,71865793.0,0.0002,1766072936.4884794,0.9903536977491961,462,4681.196729008,0.7895444184541702
462,0.02310744673013687,0.8413515686988831,0.822265625,72025638.0,0.0002,1766072946.128465,0.992497320471597,463,4690.836679918,0.7825409919023514
463,0.022842444479465485,0.7775030136108398,0.77734375,72188861.0,0.0002,1766072955.137523,0.9946409431939979,464,4699.845788771,0.7991717755794525
464,0.02169879898428917,0.796332597732544,0.783203125,72352027.0,0.0002,1766072964.8915617,0.9967845659163987,465,4709.599808404,0.7950418889522552
465,0.0223830696195364,0.7736994028091431,0.7607421875,72512796.0,0.0002,1766072973.9110267,0.9989281886387996,466,4718.619303148,0.802227333188057
466,0.03323523700237274,0.7591160535812378,0.751953125,72584018.0,0.0002,1766072978.3565297,1.0,467,4723.064866629,0.8031163513660431
467,,,,,,1766072980.1376145,1.0,467,4724.845575838,
