_step,train/loss,train/epoch,train/global_step,train/mean_token_accuracy,train/num_tokens,train/grad_norm,_runtime,_timestamp,train/learning_rate
420,0.8916431665420532,0.902465166130761,421,0.7773991227149963,65567087.0,0.06078937649726868,2830.953890884,1765920076.6311908,1e-05
421,0.8414226174354553,0.9046087888531619,422,0.7869073152542114,65727717.0,0.07623587548732758,2837.784967676,1765920083.4622738,1e-05
422,0.896679162979126,0.9067524115755627,423,0.7743277847766876,65883913.0,0.06801523268222809,2844.665106568,1765920090.342393,1e-05
423,0.7946562767028809,0.9088960342979635,424,0.7988251000642776,66040928.0,0.0695900097489357,2851.281031314,1765920096.95836,1e-05
424,0.8194323778152466,0.9110396570203644,425,0.7904237806797028,66182158.0,0.06728503108024597,2856.24372133,1765920101.9210355,1e-05
425,0.8668214678764343,0.9131832797427653,426,0.7803484350442886,66333993.0,0.07221923768520355,2862.221388663,1765920107.898702,1e-05
426,0.9025717973709106,0.9153269024651661,427,0.7723657488822937,66494673.0,0.06463757902383804,2869.288081693,1765920114.965379,1e-05
427,0.9053553938865662,0.917470525187567,428,0.7715764492750168,66655725.0,0.07078955322504044,2876.849959129,1765920122.5272565,1e-05
428,0.859748363494873,0.9196141479099679,429,0.7813982367515564,66812443.0,0.059083759784698486,2883.49743217,1765920129.1747396,1e-05
429,0.8759433031082153,0.9217577706323687,430,0.7791468352079391,66967415.0,0.06013336777687073,2890.265215386,1765920135.9425216,1e-05
430,0.8920950889587402,0.9239013933547695,431,0.7750555723905563,67121525.0,0.09870247542858124,2897.506715535,1765920143.1840053,1e-05
431,0.8778359889984131,0.9260450160771704,432,0.7795354723930359,67280398.0,0.06846538186073303,2904.749142413,1765920150.4264512,1e-05
432,0.8709644675254822,0.9281886387995713,433,0.781085878610611,67430621.0,0.05812971293926239,2911.666531514,1765920157.3438425,1e-05
433,0.8268662095069885,0.9303322615219721,434,0.7929189056158066,67586335.0,0.06571079790592194,2918.232926529,1765920163.910221,1e-05
434,0.8533778190612793,0.932475884244373,435,0.7848162651062012,67746263.0,0.06309043616056442,2924.596646178,1765920170.273938,1e-05
435,0.8619580268859863,0.9346195069667739,436,0.7832844406366348,67898321.0,0.06039968132972717,2930.740723003,1765920176.4180305,1e-05
436,0.8463520407676697,0.9367631296891747,437,0.7892162203788757,68043187.0,0.06758762896060944,2936.751610376,1765920182.42891,1e-05
437,0.8661748170852661,0.9389067524115756,438,0.7809245735406876,68188476.0,0.06108037754893303,2941.547434768,1765920187.2247367,1e-05
438,0.8522299528121948,0.9410503751339764,439,0.7839867323637009,68339622.0,0.05938039720058441,2948.229972088,1765920193.907264,1e-05
439,0.8404788970947266,0.9431939978563773,440,0.7874752730131149,68495777.0,0.07180098444223404,2954.680071717,1765920200.357371,1e-05
440,0.8901867866516113,0.9453376205787781,441,0.7752389162778854,68660269.0,0.06066387519240379,2962.261452033,1765920207.9387398,1e-05
441,0.8115577697753906,0.947481243301179,442,0.7964134067296982,68808933.0,0.06191486865282059,2967.760046359,1765920213.4373293,1e-05
442,0.8741040825843811,0.9496248660235799,443,0.7804849296808243,68971728.0,0.060926444828510284,2974.958429287,1765920220.6357315,1e-05
443,0.8731382489204407,0.9517684887459807,444,0.7793874889612198,69132008.0,0.0590670183300972,2981.984444672,1765920227.661741,1e-05
444,0.8557689189910889,0.9539121114683816,445,0.7825777977705002,69278688.0,0.06329567730426788,2988.194442137,1765920233.87171,1e-05
445,0.8383055925369263,0.9560557341907824,446,0.7861847132444382,69432305.0,0.061828892678022385,2995.95978931,1765920241.637092,1e-05
446,0.883962869644165,0.9581993569131833,447,0.7776225805282593,69591761.0,0.06310541182756424,3002.973440409,1765920248.65063,1e-05
447,0.8861762285232544,0.9603429796355841,448,0.7760728448629379,69743971.0,0.06265348941087723,3008.868047633,1765920254.5452769,1e-05
448,0.8824008703231812,0.962486602357985,449,0.7775276154279709,69898458.0,0.07445697486400604,3016.274574951,1765920261.9517317,1e-05
449,0.8863288164138794,0.9646302250803859,450,0.7753631472587585,70067672.0,0.06824211031198502,3023.970532316,1765920269.6478293,1e-05
450,0.8351244330406189,0.9667738478027867,451,0.7889897674322128,70220457.0,0.07382195442914963,3030.073489944,1765920275.7506762,1e-05
451,0.8634883165359497,0.9689174705251876,452,0.7827524095773697,70371898.0,0.06588426977396011,3036.034242129,1765920281.7115393,1e-05
452,0.9009813070297241,0.9710610932475884,453,0.7719139605760574,70531855.0,0.05878955498337746,3043.131680923,1765920288.8089824,1e-05
453,0.8068474531173706,0.9732047159699893,454,0.7965487986803055,70671343.0,0.08454887568950653,3048.48480304,1765920294.161972,1e-05
454,0.848808765411377,0.9753483386923901,455,0.7878742963075638,70824566.0,0.06488170474767685,3054.023537685,1765920299.700827,1e-05
455,0.8448647260665894,0.977491961414791,456,0.7882554531097412,70978442.0,0.060520920902490616,3060.683920112,1765920306.3611195,1e-05
456,0.8665181398391724,0.9796355841371919,457,0.7824578881263733,71138566.0,0.05637423321604729,3067.069355366,1765920312.7466369,1e-05
457,0.8431268930435181,0.9817792068595927,458,0.7892241477966309,71297085.0,0.058974962681531906,3073.729435185,1765920319.4067118,1e-05
458,0.8910644054412842,0.9839228295819936,459,0.7787692993879318,71450804.0,0.05653749033808708,3081.710907563,1765920327.3882294,1e-05
459,0.8253802061080933,0.9860664523043944,460,0.7909243106842041,71611452.0,0.06056172028183937,3087.574812191,1765920333.2521303,1e-05
460,0.8508921265602112,0.9882100750267953,461,0.7839894443750381,71764514.0,0.06749261170625687,3093.40704292,1765920339.084279,1e-05
461,0.8903279304504395,0.9903536977491961,462,0.7778599411249161,71924545.0,0.06254201382398605,3100.239058854,1765920345.9162726,1e-05
462,0.9009557962417603,0.992497320471597,463,0.7717529237270355,72084518.0,0.0688815712928772,3107.154148498,1765920352.8314614,1e-05
463,0.8372039794921875,0.9946409431939979,464,0.7870597392320633,72247869.0,0.0651097446680069,3113.195826684,1765920358.873134,1e-05
464,0.8585959672927856,0.9967845659163987,465,0.7827104479074478,72411161.0,0.05848907679319382,3120.621232239,1765920366.2985692,1e-05
465,0.8361340761184692,0.9989281886387996,466,0.7908420711755753,72572058.0,0.05753306671977043,3127.714096177,1765920373.3913999,1e-05
466,0.8236231803894043,1.0,467,0.7906510531902313,72643344.0,0.05753306671977043,3131.05520478,1765920376.7324207,1e-05
467,,1.0,467,,,,3143.949336435,1765920389.6268103,
