train/learning_rate,_step,_timestamp,train/global_step,train/mean_token_accuracy,train/loss,train/epoch,train/grad_norm,_runtime,train/num_tokens,eval/accuracy
0.001,203,1765922848.6949775,204.0,0.7946881055831909,0.8304136991500854,0.43729903536977494,2.8606371879577637,6314.244799832,31808152.0,
0.001,204,1765922880.1549816,205.0,0.7866288721561432,0.8269015550613403,0.43944265809217575,5.823826313018799,6345.704738563,31977458.0,
0.001,205,1765922905.9274192,206.0,0.795591801404953,0.7943905591964722,0.4415862808145766,4.344110488891602,6371.477205257,32129990.0,
0.001,206,1765922941.6791425,207.0,0.784609466791153,0.8254969716072083,0.4437299035369775,4.177405834197998,6407.228927904,32295318.0,
0.001,207,1765922973.7104244,208.0,0.7933536767959595,0.7923126220703125,0.44587352625937837,2.2198972702026367,6439.260241351,32458576.0,
0.001,208,1765923004.8909361,209.0,0.7992285192012787,0.7519208788871765,0.4480171489817792,1.6241610050201416,6470.44075466,32617496.0,
0.001,209,1765923041.7589164,210.0,0.8008407950401306,0.7664710283279419,0.45016077170418006,9.306977272033691,6507.30872037,32779172.0,
0.001,210,1765923074.8460205,211.0,0.8011872470378876,0.756142258644104,0.45230439442658094,3.2950234413146973,6540.395822562,32931223.0,
0.001,211,1765923106.9750538,212.0,0.7967335879802704,0.7568398714065552,0.45444801714898175,5.010163307189941,6572.524847782,33081708.0,
0.001,212,1765923134.910181,213.0,0.7973276972770691,0.7617520689964294,0.4565916398713826,11.287522315979004,6600.459992049,33234519.0,
0.001,213,1765923162.4751723,214.0,0.7981837391853333,0.7624242305755615,0.4587352625937835,5.241962432861328,6628.025018668,33380554.0,
0.001,214,1765923199.7191448,215.0,0.7908607423305511,0.7964354157447815,0.4608788853161844,1.4713170528411865,6665.269000777,33541078.0,
0.001,215,1765923233.331343,216.0,0.7996953129768372,0.7527716159820557,0.4630225080385852,3.3607585430145264,6698.881145115,33702070.0,
0.001,216,1765923261.9442756,217.0,0.8102681040763855,0.7268167734146118,0.46516613076098606,9.794543266296387,6727.494121813,33851344.0,
0.001,217,1765923294.2645614,218.0,0.7936223447322845,0.8017489910125732,0.46730975348338694,48.595680236816406,6759.814389047,34005428.0,
0.001,218,1765923320.6505988,219.0,0.7820495665073395,0.8434960842132568,0.4694533762057878,22.79530906677246,6786.200428887,34142448.0,
0.001,219,1765923348.36964,220.0,0.801918625831604,0.7598553895950317,0.4715969989281886,4.515364170074463,6813.919447142,34293582.0,
0.001,220,1765923380.475565,221.0,0.7891254425048828,0.8028046488761902,0.4737406216505895,3.0255684852600098,6846.025361485,34448802.0,
0.001,221,1765923411.3883166,222.0,0.7989003658294678,0.7845051288604736,0.4758842443729904,4.034085273742676,6876.938143949,34608650.0,
0.001,222,1765923443.9446194,223.0,0.8015257120132446,0.7744215726852417,0.4780278670953912,7.056673526763916,6909.494459128,34765848.0,
0.001,223,1765923475.2198696,224.0,0.7999210953712463,0.7582646608352661,0.48017148981779206,4.7362518310546875,6940.769635518,34923587.0,
0.001,224,1765923495.8020244,225.0,0.8080886006355286,0.7341210842132568,0.48231511254019294,11.969881057739258,6961.351807707,35061736.0,
0.001,225,1765923523.5532253,226.0,0.791031688451767,0.788389265537262,0.4844587352625938,5.385875701904297,6989.103012985,35224947.0,
0.001,226,1765923556.6926749,227.0,0.7832492291927338,0.8336638808250427,0.4866023579849946,5.425301551818848,7022.242469305,35383552.0,
0.001,227,1765923593.641146,228.0,0.8007954657077789,0.7616715431213379,0.4887459807073955,2.933164358139038,7059.19095965,35537848.0,
0.001,228,1765923619.7170753,229.0,0.8023808598518372,0.7408410906791687,0.4908896034297964,2.6332509517669678,7085.26688777,35694801.0,
0.001,229,1765923651.7166383,230.0,0.8004679977893829,0.7581605911254883,0.4930332261521972,5.150425434112549,7117.266444187,35847389.0,
0.001,230,1765923682.7116597,231.0,0.7943753898143768,0.8136310577392578,0.49517684887459806,17.88667869567871,7148.261481897,36001061.0,
0.001,231,1765923713.05394,232.0,0.7931590974330902,0.798276424407959,0.49732047159699894,28.25912857055664,7178.603746222,36153435.0,
0.001,232,1765923741.1634476,233.0,0.7951932549476624,0.7899770736694336,0.4994640943193998,18.24981117248535,7206.713258055,36308551.0,
0.001,233,1765923769.607411,234.0,0.798997700214386,0.7635159492492676,0.5016077170418006,5.481019496917725,7235.157272617,36451452.0,
0.001,234,1765923794.3656824,235.0,0.810509443283081,0.7081835865974426,0.5037513397642015,2.880992889404297,7259.915504124,36596648.0,
0.001,235,1765923830.0131307,236.0,0.7988117933273315,0.7423652410507202,0.5058949624866024,2.2463390827178955,7295.562956904,36751665.0,
0.001,236,1765923867.7063262,237.0,0.8030451536178589,0.7442036867141724,0.5080385852090032,1.9340168237686157,7333.256129043,36908485.0,
0.001,237,1765923895.1313846,238.0,0.8162231147289276,0.6930619478225708,0.5101822079314041,1.519073486328125,7360.681154057,37064151.0,
0.001,238,1765923923.5234127,239.0,0.8025989532470703,0.7488009929656982,0.5123258306538049,15.548212051391602,7389.073281844,37217517.0,
0.001,239,1765923947.779783,240.0,0.8126347064971924,0.7086482048034668,0.5144694533762058,2.8431224822998047,7413.329564257,37367961.0,
0.001,240,1765923982.0946126,241.0,0.8020288050174713,0.7449787855148315,0.5166130760986066,3.1140785217285156,7447.64442917,37526897.0,
0.001,241,1765924010.033682,242.0,0.7904776930809021,0.7946485280990601,0.5187566988210075,10.169183731079102,7475.583496022,37685668.0,
0.001,242,1765924040.7466314,243.0,0.7998951971530914,0.7416248321533203,0.5209003215434084,4.708451271057129,7506.296459572,37839489.0,
0.001,243,1765924069.3382592,244.0,0.7948861420154572,0.7719256281852722,0.5230439442658092,2.9845521450042725,7534.888214095,37997238.0,
0.001,244,1765924107.1515229,245.0,0.7861320674419403,0.7995498180389404,0.5251875669882101,2.834181785583496,7572.701348251,38168011.0,
0.001,245,1765924135.5590196,246.0,0.7989160418510437,0.7631235122680664,0.5273311897106109,54.12177658081055,7601.108813161,38326230.0,
0.001,246,1765924165.3993037,247.0,0.809312492609024,0.745360255241394,0.5294748124330118,4.688335418701172,7630.949087258,38478252.0,
0.001,247,1765924189.7112079,248.0,0.8048297464847565,0.7368005514144897,0.5316184351554126,12.614483833312988,7655.261039854,38625546.0,
0.001,248,1765924223.5685713,249.0,0.7982661724090576,0.7649509310722351,0.5337620578778135,19.652982711791992,7689.11837651,38771391.0,
0.001,249,1765924256.4082823,250.0,0.7960230708122253,0.7643493413925171,0.5359056806002144,4.992863178253174,7721.95807276,38929652.0,
0.001,250,1765924283.9759073,251.0,0.7961184978485107,0.7610346078872681,0.5380493033226152,3.2326173782348633,7749.525738336,39078825.0,
0.001,251,1765924316.9665692,252.0,0.798020213842392,0.7587319016456604,0.5401929260450161,0.9306586384773254,7782.516410031,39250764.0,
0.001,252,1765924349.4144251,253.0,0.8098974823951721,0.7104432582855225,0.5423365487674169,1.2556782960891724,7814.964264369,39401652.0,
0.001,253,1765924379.8905325,254.0,0.8067130744457245,0.723389208316803,0.5444801714898178,0.6319442987442017,7845.44033138,39556368.0,
0.001,254,1765924407.1311579,255.0,0.8102201223373413,0.706175684928894,0.5466237942122186,0.7001582384109497,7872.6810072,39716091.0,
0.001,255,1765924433.5513709,256.0,0.8058166801929474,0.7276698350906372,0.5487674169346195,0.6829749941825867,7899.101196172,39864668.0,
0.001,256,1765924463.2583263,257.0,0.7952909171581268,0.7601056098937988,0.5509110396570204,0.4305255115032196,7928.808156158,40026842.0,
0.001,257,1765924495.1745474,258.0,0.8067021369934082,0.7237356901168823,0.5530546623794212,0.43780994415283203,7960.724314726,40185219.0,
0.001,258,1765924523.721379,259.0,0.8009160459041595,0.7417516708374023,0.5551982851018221,0.33879122138023376,7989.27119068,40338073.0,
0.001,259,1765924556.8202496,260.0,0.7965644598007202,0.7576962113380432,0.5573419078242229,0.35483676195144653,8022.370044825,40501465.0,
0.001,260,1765924590.6023433,261.0,0.8033012449741364,0.7297260165214539,0.5594855305466238,0.4610864818096161,8056.152147652,40657227.0,
0.001,261,1765924622.7680852,262.0,0.811691164970398,0.701921820640564,0.5616291532690246,0.6152312755584717,8088.31787986,40807442.0,
0.001,262,1765924654.1653614,263.0,0.8015709519386292,0.7379966378211975,0.5637727759914255,0.47202545404434204,8119.715188595,40956359.0,
0.001,263,1765924685.8079438,264.0,0.8037421405315399,0.7298339605331421,0.5659163987138264,0.6988020539283752,8151.357757925,41113297.0,
0.001,264,1765924722.1026938,265.0,0.8035236895084381,0.7282462120056152,0.5680600214362272,0.4336269497871399,8187.652528037,41267327.0,
0.001,265,1765924744.6450367,266.0,0.8129806220531464,0.6967767477035522,0.5702036441586281,0.478508323431015,8210.194855007,41416137.0,
0.001,266,1765924774.2892673,267.0,0.808218777179718,0.7155835628509521,0.572347266881029,0.40347060561180115,8239.839088797,41572626.0,
0.001,267,1765924802.774987,268.0,0.8121300637722015,0.7002993822097778,0.5744908896034298,0.29742667078971863,8268.324803827,41724870.0,
0.001,268,1765924836.9670088,269.0,0.8131102919578552,0.7010291814804077,0.5766345123258306,3.0220179557800293,8302.516844058,41882397.0,
0.001,269,1765924866.7017744,270.0,0.7972628176212311,0.7442417144775391,0.5787781350482315,0.479120671749115,8332.251611109,42044695.0,
0.001,270,1765924896.0455222,271.0,0.7978568375110626,0.7534195780754089,0.5809217577706324,6.493097305297852,8361.595339607,42195750.0,
0.001,271,1765924926.7111447,272.0,0.8000704944133759,0.7578355073928833,0.5830653804930332,1.0426098108291626,8392.260941187,42347658.0,
0.001,272,1765924956.281836,273.0,0.7956521511077881,0.7562532424926758,0.5852090032154341,1.7895333766937256,8421.831632306,42499617.0,
0.001,273,1765924986.2548287,274.0,0.8102432787418365,0.7083324193954468,0.587352625937835,1.4274674654006958,8451.804630105,42648060.0,
0.001,274,1765925015.8044004,275.0,0.8071393072605133,0.7176627516746521,0.5894962486602358,1.3865047693252563,8481.354194475,42799438.0,
0.001,275,1765925048.8127153,276.0,0.8086139261722565,0.7154921293258667,0.5916398713826366,1.2513765096664429,8514.362503848,42945465.0,
0.001,276,1765925077.2760832,277.0,0.8106831312179565,0.7028298377990723,0.5937834941050375,9.84938907623291,8542.82590075,43089377.0,
0.001,277,1765925115.1482291,278.0,0.7906275689601898,0.789048433303833,0.5959271168274384,15.198262214660645,8580.697980975,43253006.0,
0.001,278,1765925149.8959641,279.0,0.798902153968811,0.7487825155258179,0.5980707395498392,1.269239902496338,8615.44590729,43420433.0,
0.001,279,1765925178.3691814,280.0,0.80343097448349,0.7368105053901672,0.6002143622722401,1.2441462278366089,8643.919028144,43577695.0,
0.001,280,1765925215.3305802,281.0,0.8035677671432495,0.7306695580482483,0.602357984994641,0.8337439298629761,8680.880397114,43738482.0,
0.001,281,1765925251.5113707,282.0,0.8023737370967865,0.7341359257698059,0.6045016077170418,9.530243873596191,8717.061208694,43895774.0,
0.001,282,1765925278.154305,283.0,0.7987620532512665,0.7619040608406067,0.6066452304394426,10.422160148620605,8743.704129768,44045728.0,
0.001,283,1765925312.1834803,284.0,0.7886898815631866,0.7933685183525085,0.6087888531618435,3.951570749282837,8777.733291461,44207082.0,
0.001,284,1765925345.015295,285.0,0.7932176291942596,0.7816805243492126,0.6109324758842444,2.1636769771575928,8810.565140532,44360492.0,
0.001,285,1765925376.0573716,286.0,0.8108427226543427,0.7119637727737427,0.6130760986066452,3.1845505237579346,8841.607182988,44507249.0,
0.001,286,1765925408.8235505,287.0,0.8066644370555878,0.7362807989120483,0.6152197213290461,4.005187511444092,8874.373376489,44657380.0,
0.001,287,1765925435.3309517,288.0,0.799766331911087,0.7557309865951538,0.617363344051447,4.5392022132873535,8900.880722916,44809690.0,
0.001,288,1765925459.573803,289.0,0.805077463388443,0.7434149384498596,0.6195069667738478,4.071639060974121,8925.123674886,44958006.0,
0.001,289,1765925489.657353,290.0,0.7930395305156708,0.7814147472381592,0.6216505894962486,5.23001766204834,8955.207177068,45127484.0,
0.001,290,1765925523.1861622,291.0,0.7889533042907715,0.8140836358070374,0.6237942122186495,4.7465996742248535,8988.73605613,45288670.0,
0.001,291,1765925547.0726092,292.0,0.8054712414741516,0.7400292754173279,0.6259378349410504,4.123155117034912,9012.622410725,45435435.0,
0.001,292,1765925576.6284294,293.0,0.8015093207359314,0.7400044202804565,0.6280814576634512,3.247732400894165,9042.178230533,45582758.0,
0.001,293,1765925605.418634,294.0,0.8085073530673981,0.7118017673492432,0.6302250803858521,0.9912696480751038,9070.968434074,45724786.0,
0.001,294,1765925632.4852433,295.0,0.8075782954692841,0.7244226932525635,0.632368703108253,11.483087539672852,9098.035085733,45875653.0,
0.001,295,1765925661.0982525,296.0,0.8046880960464478,0.7284053564071655,0.6345123258306538,3.305621862411499,9126.648080671,46026612.0,
0.001,296,1765925688.4333668,297.0,0.8058217167854309,0.7289212942123413,0.6366559485530546,1.2693250179290771,9153.983211365,46173537.0,
0.001,297,1765925719.5818796,298.0,0.7981970310211182,0.7595065832138062,0.6387995712754555,1.106375813484192,9185.131736364,46337020.0,
0.001,298,1765925748.3381417,299.0,0.8001988530158997,0.7521638870239258,0.6409431939978564,0.7551053762435913,9213.887986254,46484878.0,
0.001,299,1765925778.0182018,300.0,0.7797390222549438,0.8191115856170654,0.6430868167202572,1.1415774822235107,9243.56800655,46638837.0,
0.001,300,1765925811.9114168,301.0,0.7784235179424286,0.8614870309829712,0.6452304394426581,2.771282911300659,9277.461240185,46792654.0,
0.001,301,1765925839.9032228,302.0,0.7670124173164368,0.8852179646492004,0.647374062165059,1.774672269821167,9305.453030108,46956735.0,
0.001,302,1765925877.0316608,303.0,0.7735254168510437,0.8846321105957031,0.6495176848874598,3.785684108734131,9342.581485105,47119017.0,
0.001,303,1765925912.640436,304.0,0.6290666460990906,1.7872130870819092,0.6516613076098606,27.954092025756836,9378.190255198,47277064.0,
0.001,304,1765925949.5070739,305.0,0.7597162425518036,0.9417569637298584,0.6538049303322615,3.2580318450927734,9415.056906667,47425177.0,
0.001,305,1765925973.6335588,306.0,0.7755714952945709,0.8926188945770264,0.6559485530546624,8.38565444946289,9439.183503429,47567815.0,
0.001,306,1765926001.095119,307.0,0.7670448422431946,0.9175665378570557,0.6580921757770632,4.5645670890808105,9466.644945104,47711542.0,
0.001,307,1765926030.992712,308.0,0.7645272016525269,0.9466933012008667,0.6602357984994641,15.127249717712402,9496.542578394,47867963.0,
0.001,308,1765926063.5837436,309.0,0.7543833553791046,0.9686838388442993,0.662379421221865,59.54959487915039,9529.133640266,48027087.0,
0.001,309,1765926093.268046,310.0,0.7285456955432892,1.0777266025543213,0.6645230439442658,9.584274291992188,9558.817948328,48181216.0,
0.001,310,1765926126.4735644,311.0,0.7567558586597443,0.9670792818069458,0.6666666666666666,4.614741802215576,9592.02338037,48346653.0,
0.001,311,1765926156.6646442,312.0,0.759841650724411,0.9471368789672852,0.6688102893890675,10.664573669433594,9622.214483265,48515202.0,
0.001,312,1765926187.3331902,313.0,0.7653782963752747,0.924793004989624,0.6709539121114684,11.646811485290527,9652.883003427,48681596.0,
0.001,313,1765926219.2063627,314.0,0.785637766122818,0.8338022828102112,0.6730975348338692,4.942185401916504,9684.756173339,48830511.0,
0.001,314,1765926254.4769511,315.0,0.7590932548046112,0.9345961809158325,0.6752411575562701,7.498859882354736,9720.026745985,48979750.0,
0.001,315,1765926289.6795692,316.0,0.7792818248271942,0.8743501901626587,0.677384780278671,1.938804268836975,9755.229406745,49140486.0,
0.001,316,1765926327.0442517,317.0,0.7249369323253632,1.1388862133026123,0.6795284030010718,8.300227165222168,9792.594104111,49297672.0,
0.001,317,1765926354.005746,318.0,0.7552200257778168,0.9963474273681641,0.6816720257234726,3.410214900970459,9819.555703502,49448662.0,
0.001,318,1765926385.0960772,319.0,0.7481774091720581,1.075655460357666,0.6838156484458735,3.873246431350708,9850.645923558,49615721.0,
0.001,319,1765926414.2578633,320.0,0.7595307528972626,0.9669017791748047,0.6859592711682744,2.6632914543151855,9879.807688202,49770136.0,
0.001,320,1765926445.0057418,321.0,0.7577833533287048,0.9512638449668884,0.6881028938906752,2.2183234691619873,9910.555563616,49932945.0,
0.001,321,1765926475.923534,322.0,0.7157709002494812,1.3627753257751465,0.6902465166130761,20.106325149536133,9941.473344216,50079045.0,
0.001,322,1765926510.7110753,323.0,0.7113314270973206,1.1985914707183838,0.692390139335477,8.76419734954834,9976.260884578,50243726.0,
0.001,323,1765926547.6648579,324.0,0.7523698210716248,1.0377600193023682,0.6945337620578779,4.268101215362549,10013.214672884,50404071.0,
0.001,324,1765926580.9139714,325.0,0.7526220977306366,1.0019397735595703,0.6966773847802786,3.42002534866333,10046.46381475,50557944.0,
0.001,325,1765926613.5514514,326.0,0.7302539646625519,1.1773910522460938,0.6988210075026795,9.976384162902832,10079.101284373,50723566.0,
0.001,326,1765926642.318532,327.0,0.7646301686763763,0.9649614095687866,0.7009646302250804,8.038335800170898,10107.868379771,50868735.0,
0.001,327,1765926671.7810018,328.0,0.7388230264186859,1.0804917812347412,0.7031082529474812,14.613668441772461,10137.330809527,51027679.0,
0.001,328,1765926709.2508361,329.0,0.7203458547592163,1.1901304721832275,0.7052518756698821,9.716249465942383,10174.800678945,51188474.0,
0.001,329,1765926738.4238927,330.0,0.759940892457962,1.004638433456421,0.707395498392283,3.4423842430114746,10203.973836079,51334182.0,
0.001,330,1765926771.1489804,331.0,0.7545197010040283,1.0092190504074097,0.7095391211146839,4.217228889465332,10236.69880687,51499899.0,
0.001,331,1765926799.4570248,332.0,0.7411525547504425,1.0696921348571777,0.7116827438370846,9.29493236541748,10265.00686788,51645111.0,
0.001,332,1765926827.2456923,333.0,0.7146056294441223,1.2339684963226318,0.7138263665594855,17.55988883972168,10292.795495128,51795720.0,
0.001,333,1765926855.1511767,334.0,0.7345994412899017,1.1833078861236572,0.7159699892818864,9.272991180419922,10320.700948361,51934189.0,
0.001,334,1765926890.93933,335.0,0.7265198826789856,1.1449053287506104,0.7181136120042872,6.274693012237549,10356.489169881,52086111.0,
0.001,335,1765926915.9303916,336.0,0.7310589253902435,1.153618574142456,0.7202572347266881,11.014866828918457,10381.480222374,52241632.0,
0.001,336,1765926951.641454,337.0,0.6949097216129303,1.3674163818359375,0.722400857449089,17.814149856567383,10417.191309254,52403245.0,
0.001,337,1765926981.8607993,338.0,0.7049556076526642,1.2860645055770874,0.7245444801714899,14.651631355285645,10447.410619712,52567275.0,
0.001,338,1765927013.0722086,339.0,0.7206822335720062,1.1988439559936523,0.7266881028938906,6.162991046905518,10478.622030412,52733506.0,
0.001,339,1765927045.4029412,340.0,0.7251369059085846,1.2003626823425293,0.7288317256162915,12.479630470275879,10510.952753946,52884795.0,
0.001,340,1765927074.6707704,341.0,0.7161058187484741,1.3698725700378418,0.7309753483386924,23.158445358276367,10540.220600222,53039775.0,
0.001,341,1765927109.0090048,342.0,0.663307249546051,1.5514649152755737,0.7331189710610932,12.285711288452148,10574.55900069,53204226.0,
0.001,342,1765927135.3424358,343.0,0.6943894624710083,1.3690094947814941,0.7352625937834941,8.388626098632812,10600.892245143,53357002.0,
0.001,343,1765927162.7027225,344.0,0.6329419910907745,1.7660208940505981,0.737406216505895,28.453338623046875,10628.252657907,53512592.0,
0.001,344,1765927197.501081,345.0,0.18991512060165405,8.185676574707031,0.7395498392282959,512.2467651367188,10663.050926921,53675222.0,
0.001,345,1765927234.880807,346.0,0.34462887048721313,3.8589348793029785,0.7416934619506966,146.83599853515625,10700.430656494,53837794.0,
0.001,346,1765927267.9490368,347.0,0.2675783485174179,4.852445602416992,0.7438370846730975,92.5816650390625,10733.498869578,53990810.0,
0.001,347,1765927303.5519104,348.0,0.31709903478622437,4.5966949462890625,0.7459807073954984,80.83182525634766,10769.101839771,54142452.0,
0.001,348,1765927338.0389564,349.0,0.43737632036209106,3.4998016357421875,0.7481243301178992,30.918811798095703,10803.58881021,54294279.0,
0.001,349,1765927363.5337887,350.0,0.41260331869125366,3.7180371284484863,0.7502679528403001,71.90957641601562,10829.083598737,54445597.0,
0.001,350,1765927397.2191927,351.0,0.008764556143432856,14.53227424621582,0.752411575562701,313.16729736328125,10862.768998805,54603343.0,
0.001,351,1765927427.832639,352.0,0.07437937706708908,8.957365989685059,0.7545551982851019,79.91475677490234,10893.38246505,54759468.0,
0.001,352,1765927459.635127,353.0,0.03620726801455021,10.499605178833008,0.7566988210075026,575.5481567382812,10925.185008624,54913059.0,
0.001,353,1765927493.987138,354.0,0.004699782934039831,14.642520904541016,0.7588424437299035,429.3746643066406,10959.53699916,55070490.0,
0.001,354,1765927526.7939005,355.0,0.00638761930167675,19.39365577697754,0.7609860664523044,223.672607421875,10992.343726466,55234816.0,
0.001,355,1765927550.650918,356.0,0.003515485441312194,11.539230346679688,0.7631296891747053,112.15950775146484,11016.2007478,55387388.0,
0.001,356,1765927582.0304902,357.0,0.002545985276810825,39.50288772583008,0.7652733118971061,644.8181762695312,11047.580292195,55538411.0,
0.001,357,1765927615.7988448,358.0,0.035160964354872704,28.20096778869629,0.767416934619507,457.1881103515625,11081.348651026,55688433.0,
0.001,358,1765927641.553364,359.0,0.0,130.558837890625,0.7695605573419079,908.6685180664062,11107.10322925,55839265.0,
0.001,359,1765927673.4117846,360.0,0.0,50.27473449707031,0.7717041800643086,589.517333984375,11138.961617266,55990505.0,
0.001,360,1765927709.2138314,361.0,0.0,42.306732177734375,0.7738478027867095,672.2294311523438,11174.763690813,56160090.0,
0.001,361,1765927735.4806116,362.0,5.1622857426991686e-05,49.422584533691406,0.7759914255091104,1131.604736328125,11201.030411981,56315482.0,
0.001,362,1765927769.8143554,363.0,0.006564380833879113,46.18035888671875,0.7781350482315113,339.0970153808594,11235.364207331,56478778.0,
0.001,363,1765927804.583333,364.0,0.00019826416246360168,43.73081970214844,0.7802786709539121,512.7017211914062,11270.133169351,56640621.0,
0.001,364,1765927840.0790365,365.0,1.7703222056297818e-05,30.97321891784668,0.782422293676313,912.7686767578125,11305.628875026,56808271.0,
0.001,365,1765927873.0472896,366.0,0.0,33.49895095825195,0.7845659163987139,586.8508911132812,11338.597125511,56962569.0,
0.001,366,1765927900.796291,367.0,0.0,31.248306274414062,0.7867095391211146,371.4659423828125,11366.346135221,57113382.0,
0.001,367,1765927938.424255,368.0,0.0,48.94567108154297,0.7888531618435155,947.5387573242188,11403.974093556,57283115.0,
0.001,368,1765927970.6756823,369.0,4.001860088465037e-05,28.492759704589844,0.7909967845659164,338.1524353027344,11436.225502994,57431980.0,
0.001,369,1765928007.4673939,370.0,0.03231404535472393,37.00874328613281,0.7931404072883173,262.339111328125,11473.017206979,57593151.0,
0.001,370,1765928045.7434638,371.0,0.0030672799330204725,25.74333953857422,0.7952840300107181,163.24375915527344,11511.293266251,57769554.0,
0.001,371,1765928083.1629355,372.0,0.0,34.95402526855469,0.797427652733119,524.9613037109375,11548.712790926,57930187.0,
0.001,372,1765928120.0054345,373.0,0.0,30.712642669677734,0.7995712754555199,96.57313537597656,11585.555281188,58089895.0,
0.001,373,1765928143.931903,374.0,0.0,47.99613571166992,0.8017148981779206,578.2796630859375,11609.481756303,58237921.0,
0.001,374,1765928174.6709485,375.0,4.715166869573295e-05,25.492555618286133,0.8038585209003215,229.0819549560547,11640.220781488,58386574.0,
0.001,375,1765928202.3148396,376.0,0.0,28.034833908081055,0.8060021436227224,166.07273864746094,11667.86466112,58531794.0,
0.001,376,1765928228.9821546,377.0,0.028590505942702293,28.674217224121094,0.8081457663451233,232.268310546875,11694.531988226,58679304.0,
0.001,377,1765928258.7508154,378.0,0.010800577700138092,28.400178909301758,0.8102893890675241,247.09645080566406,11724.300641041,58827963.0,
0.001,378,1765928285.3559585,379.0,0.0055735313799232244,27.296926498413086,0.812433011789925,203.36289978027344,11750.905746174,58968065.0,
0.001,379,1765928315.0885837,380.0,0.0,26.41887855529785,0.8145766345123259,201.14794921875,11780.638415354,59119596.0,
0.001,380,1765928346.0193439,381.0,0.0,29.67986297607422,0.8167202572347267,405.52392578125,11811.569109036,59282269.0,
0.001,381,1765928383.4666665,382.0,0.023218154907226562,25.65462875366211,0.8188638799571275,192.64671325683594,11849.016468085,59449069.0,
0.001,382,1765928410.48134,383.0,0.0,26.15725326538086,0.8210075026795284,107.31565856933594,11876.031159882,59602942.0,
0.001,383,1765928438.7812872,384.0,0.00028099206974729896,24.098209381103516,0.8231511254019293,57.83451461791992,11904.331099404,59763486.0,
0.001,384,1765928471.2782454,385.0,0.02146016526967287,23.744173049926758,0.8252947481243301,208.80494689941406,11936.828123469,59914007.0,
0.001,385,1765928495.0149767,386.0,0.0,29.134033203125,0.827438370846731,439.6112365722656,11960.564819688,60056933.0,
0.001,386,1765928528.009343,387.0,0.0009588128014001995,23.47629165649414,0.8295819935691319,65.72784423828125,11993.55915155,60219888.0,
0.001,387,1765928565.2347245,388.0,0.00011061471013817936,22.77032470703125,0.8317256162915327,202.16482543945312,12030.78450112,60373832.0,
0.001,388,1765928589.5743136,389.0,0.034326693043112755,21.85675048828125,0.8338692390139335,173.81723022460938,12055.12412351,60526958.0,
0.001,389,1765928613.4885278,390.0,0.0,23.805330276489258,0.8360128617363344,125.95040130615234,12079.038360661,60680957.0,
0.001,390,1765928650.2038748,391.0,0.00506113120354712,22.715532302856445,0.8381564844587353,81.21338653564453,12115.753692048,60844353.0,
0.001,391,1765928673.123534,392.0,0.008271382888779044,23.45503807067871,0.8403001071811361,182.34100341796875,12138.673361949,60988093.0,
0.001,392,1765928701.240579,393.0,0.0337816309183836,37.66243362426758,0.842443729903537,1108.234130859375,12166.790407752,61139257.0,
0.001,393,1765928733.7571714,394.0,0.0022858737502247095,37.48647689819336,0.8445873526259379,218.54949951171875,12199.307022112,61294373.0,
0.001,394,1765928767.1628118,395.0,0.001975270628463477,22.697540283203125,0.8467309753483387,215.7413787841797,12232.712662067,61460962.0,
0.001,395,1765928802.163646,396.0,0.0,37.289520263671875,0.8488745980707395,570.8042602539062,12267.713451137,61610443.0,
0.001,396,1765928831.7217789,397.0,0.0025638143997639418,35.114784240722656,0.8510182207931404,467.85260009765625,12297.271613945,61767622.0,
0.001,397,1765928856.0138695,398.0,0.006216639652848244,23.519336700439453,0.8531618435155413,143.4052276611328,12321.563690032,61927294.0,
0.001,398,1765928885.737022,399.0,0.0013735624379478395,20.659238815307617,0.8553054662379421,43.06528854370117,12351.28680878,62087657.0,
0.001,399,1765928917.377666,400.0,0.0,20.401111602783203,0.857449088960343,69.85485076904297,12382.927488617,62242685.0,
0.001,400,1765928949.0835745,401.0,0.024639426730573177,24.15029525756836,0.8595927116827439,191.26373291015625,12414.633381584,62393085.0,
0.001,401,1765928972.4244895,402.0,0.01221044547855854,23.35672378540039,0.8617363344051447,192.01206970214844,12437.974303286,62538285.0,
0.001,402,1765929006.0147595,403.0,0.005181985907256603,21.746875762939453,0.8638799571275455,125.32659149169922,12471.56458287,62701391.0,
0.001,403,1765929042.8677108,404.0,0.005869842600077391,20.992450714111328,0.8660235798499464,92.42948913574219,12508.417537552,62848535.0,
0.001,404,1765929075.220768,405.0,0.008313186932355165,20.500774383544922,0.8681672025723473,54.698036193847656,12540.770526976,63001586.0,
0.001,405,1765929104.7601805,406.0,0.03350299783051014,18.842700958251953,0.8703108252947481,40.68863296508789,12570.310011087,63162806.0,
0.001,406,1765929130.9621816,407.0,0.0018432681099511683,17.405651092529297,0.872454448017149,32.506553649902344,12596.512038998,63324619.0,
0.001,407,1765929160.8736362,408.0,0.026728791184723377,18.703990936279297,0.8745980707395499,116.56481170654297,12626.423464836,63484446.0,
0.001,408,1765929197.7635186,409.0,0.03306500241160393,17.76786994934082,0.8767416934619507,137.19595336914062,12663.313412162,63657343.0,
0.001,409,1765929232.0928447,410.0,0.0017418706556782126,19.357027053833008,0.8788853161843515,115.5496597290039,12697.642671291,63815011.0,
