_timestamp,train/global_step,train/learning_rate,train/loss,train/epoch,train/num_tokens,train/mean_token_accuracy,_runtime,train/grad_norm,_step
1765918636.7115688,368,0.001,0.8344254493713379,0.7888531618435155,57283115.0,0.7844628989696503,2510.131612855,0.13098560273647308,367
1765918643.7815583,369,0.001,0.7836064100265503,0.7909967845659164,57431980.0,0.7984190881252289,2517.201581601,0.15161526203155518,368
1765918651.3026476,370,0.001,0.8130103349685669,0.7931404072883173,57593151.0,0.791627898812294,2524.72268755,0.13734987378120422,369
1765918660.4436107,371,0.001,0.8175485730171204,0.7952840300107181,57769554.0,0.7920912504196167,2533.863651499,0.13367612659931183,370
1765918668.1104825,372,0.001,0.7990971803665161,0.797427652733119,57930187.0,0.7986993193626404,2541.530493831,0.136224165558815,371
1765918675.434651,373,0.001,0.7930485606193542,0.7995712754555199,58089895.0,0.7976117879152298,2548.854693694,0.15032483637332916,372
1765918680.7059667,374,0.001,0.780325710773468,0.8017148981779206,58237921.0,0.8006635010242462,2554.12599254,0.1489686369895935,373
1765918687.0014725,375,0.001,0.7847926616668701,0.8038585209003215,58386574.0,0.799346923828125,2560.421467618,0.15024805068969727,374
1765918693.3554552,376,0.001,0.778468906879425,0.8060021436227224,58531794.0,0.8022068291902542,2566.775485273,0.1489410400390625,375
1765918699.2004845,377,0.001,0.7923433780670166,0.8081457663451233,58679304.0,0.7965950667858124,2572.620534436,0.15359696745872498,376
1765918705.978961,378,0.001,0.826259970664978,0.8102893890675241,58827963.0,0.7899968028068542,2579.399005136,0.19139520823955536,377
1765918711.7293837,379,0.001,0.7842514514923096,0.812433011789925,58968065.0,0.8030038923025131,2585.14941762,0.1709507703781128,378
1765918717.660702,380,0.001,0.8061245679855347,0.8145766345123259,59119596.0,0.7965315133333206,2591.080726482,0.21391619741916656,379
1765918724.4885972,381,0.001,0.7870278358459473,0.8167202572347267,59282269.0,0.7972159683704376,2597.908628594,0.18588067591190338,380
1765918732.8696117,382,0.001,0.7967464327812195,0.8188638799571275,59449069.0,0.7973049432039261,2606.289649722,0.14723853766918182,381
1765918739.2607846,383,0.001,0.8038022518157959,0.8210075026795284,59602942.0,0.7937151193618774,2612.680831194,0.14161831140518188,382
1765918745.6023583,384,0.001,0.812568724155426,0.8231511254019293,59763486.0,0.7915279865264893,2619.022407225,0.15768729150295258,383
1765918752.296586,385,0.001,0.7854741811752319,0.8252947481243301,59914007.0,0.8001330941915512,2625.716606381,0.14143095910549164,384
1765918757.825434,386,0.001,0.7560312747955322,0.827438370846731,60056933.0,0.8043204247951508,2631.24545072,0.14192569255828857,385
1765918764.6603374,387,0.001,0.8030983209609985,0.8295819935691319,60219888.0,0.7939868867397308,2638.080378672,0.18849825859069824,386
1765918772.8354282,388,0.001,0.7939152717590332,0.8317256162915327,60373832.0,0.7961790412664413,2646.255482583,0.17064906656742096,387
1765918778.8633037,389,0.001,0.7841356992721558,0.8338692390139335,60526958.0,0.8005295097827911,2652.283322618,0.15668779611587524,388
1765918784.8291166,390,0.001,0.7848322987556458,0.8360128617363344,60680957.0,0.8000623732805252,2658.249155878,0.15454643964767456,389
1765918792.3773992,391,0.001,0.8072662949562073,0.8381564844587353,60844353.0,0.7913645803928375,2665.797424036,0.18633367121219635,390
1765918797.563893,392,0.001,0.7614546418190002,0.8403001071811361,60988093.0,0.8060981035232544,2670.983907526,0.17472805082798004,391
