_step,train/grad_norm,train/global_step,train/mean_token_accuracy,_timestamp,train/loss,train/epoch,train/num_tokens,_runtime,train/learning_rate
425,0.03606406971812248,426,0.7993579655885696,1765918990.2098475,0.7681858539581299,0.9131832797427653,66333993.0,2859.517533757,0.001
426,0.04138512536883354,427,0.7923973053693771,1765918997.2361407,0.8046783208847046,0.9153269024651661,66494673.0,2866.543858613,0.001
427,0.04032403603196144,428,0.7921225428581238,1765919004.7538753,0.8011542558670044,0.917470525187567,66655725.0,2874.06161107,0.001
428,0.03396777808666229,429,0.8010447025299072,1765919011.3674488,0.7612074613571167,0.9196141479099679,66812443.0,2880.675138284,0.001
429,0.03422751650214195,430,0.7984110862016678,1765919018.123699,0.7781223058700562,0.9217577706323687,66967415.0,2887.431472951,0.001
430,0.03936581686139107,431,0.7938917130231857,1765919025.4591196,0.7959244251251221,0.9239013933547695,67121525.0,2894.766872956,0.001
431,0.03607314079999924,432,0.7996927350759506,1765919032.7035856,0.7721537947654724,0.9260450160771704,67280398.0,2902.011358132,0.001
432,0.03351202979683876,433,0.7998481839895248,1765919039.6854818,0.7757107019424438,0.9281886387995713,67430621.0,2908.993185359,0.001
433,0.0334194079041481,434,0.8110177665948868,1765919046.222163,0.734212338924408,0.9303322615219721,67586335.0,2915.529873667,0.001
434,0.03535477817058563,435,0.8040420860052109,1765919052.5299463,0.7577253580093384,0.932475884244373,67746263.0,2921.837681291,0.001
435,0.032731641083955765,436,0.8022705465555191,1765919058.6619976,0.759610116481781,0.9346195069667739,67898321.0,2927.969697895,0.001
436,0.03400410711765289,437,0.8072187602519989,1765919064.6514113,0.7457414865493774,0.9367631296891747,68043187.0,2933.959096401,0.001
437,0.037707824259996414,438,0.8015751838684082,1765919069.4345329,0.7637287378311157,0.9389067524115756,68188476.0,2938.742226946,0.001
438,0.036038290709257126,439,0.8049705177545547,1765919076.1377382,0.746056079864502,0.9410503751339764,68339622.0,2945.445429942,0.001
439,0.03303727135062218,440,0.8065168857574463,1765919082.5908878,0.742295503616333,0.9431939978563773,68495777.0,2951.898673835,0.001
440,0.03308290243148804,441,0.7946942001581192,1765919090.1112256,0.7899826765060425,0.9453376205787781,68660269.0,2959.418933306,0.001
441,0.03195081278681755,442,0.8159326761960983,1765919095.625153,0.7149608135223389,0.947481243301179,68808933.0,2964.932885486,0.001
442,0.03188803046941757,443,0.8024061769247055,1765919102.8496177,0.7643521428108215,0.9496248660235799,68971728.0,2972.157393865,0.001
443,0.0318194255232811,444,0.7988750636577606,1765919109.8309944,0.7762508392333984,0.9517684887459807,69132008.0,2979.138763241,0.001
444,0.03362949937582016,445,0.8035466074943542,1765919116.110604,0.7453755140304565,0.9539121114683816,69278688.0,2985.418319078,0.001
445,0.03392563760280609,446,0.8057694584131241,1765919123.8715906,0.7369961738586426,0.9560557341907824,69432305.0,2993.179303434,0.001
446,0.032461877912282944,447,0.7968413233757019,1765919130.9067678,0.7839145064353943,0.9581993569131833,69591761.0,3000.214497133,0.001
447,0.03617575019598007,448,0.7952850908041,1765919136.8862584,0.7862039804458618,0.9603429796355841,69743971.0,3006.194019796,0.001
448,0.03716447949409485,449,0.7988077402114868,1765919144.309662,0.773463785648346,0.962486602357985,69898458.0,3013.617430772,0.001
449,0.036310482770204544,450,0.7955889254808426,1765919152.0653386,0.7884297370910645,0.9646302250803859,70067672.0,3021.373125859,0.001
450,0.03537135198712349,451,0.8106089532375336,1765919158.1704402,0.726626992225647,0.9667738478027867,70220457.0,3027.478137586,0.001
451,0.03408297523856163,452,0.8007498383522034,1765919164.1273055,0.7626379728317261,0.9689174705251876,70371898.0,3033.435084979,0.001
452,0.03612953796982765,453,0.7909006327390671,1765919171.1929314,0.8050211668014526,0.9710610932475884,70531855.0,3040.500626433,0.001
453,0.037717852741479874,454,0.818056270480156,1765919176.54909,0.7005077004432678,0.9732047159699893,70671343.0,3045.85678777,0.001
454,0.04148785024881363,455,0.8074881732463837,1765919182.0920854,0.7486542463302612,0.9753483386923901,70824566.0,3051.399755535,0.001
455,0.03848029300570488,456,0.8090580552816391,1765919188.6808355,0.7408945560455322,0.977491961414791,70978442.0,3057.988547022,0.001
456,0.033369772136211395,457,0.8024496883153915,1765919195.047673,0.7651280164718628,0.9796355841371919,71138566.0,3064.3553525,0.001
457,0.03549933433532715,458,0.8097303062677383,1765919201.708854,0.7400590181350708,0.9817792068595927,71297085.0,3071.016541785,0.001
458,0.0408305823802948,459,0.7972305417060852,1765919209.720746,0.7942769527435303,0.9839228295819936,71450804.0,3079.028451276,0.001
459,0.03275836259126663,460,0.8100342601537704,1765919215.608081,0.7267048358917236,0.9860664523043944,71611452.0,3084.915782503,0.001
460,0.0369059182703495,461,0.8054669052362442,1765919221.370553,0.7457391023635864,0.9882100750267953,71764514.0,3090.678220395,0.001
461,0.03767435625195503,462,0.7976484149694443,1765919228.2086535,0.7835001945495605,0.9903536977491961,71924545.0,3097.516333191,0.001
462,0.03312649205327034,463,0.7907755970954895,1765919235.1688662,0.8034010529518127,0.992497320471597,72084518.0,3104.476545012,0.001
463,0.03174643591046333,464,0.8061151206493378,1765919241.2360284,0.7423961162567139,0.9946409431939979,72247869.0,3110.543711303,0.001
464,0.031191222369670868,465,0.8022296875715256,1765919248.708947,0.7565702199935913,0.9967845659163987,72411161.0,3118.016727453,0.001
465,0.031229540705680847,466,0.8102994561195374,1765919255.7634165,0.7342687845230103,0.9989281886387996,72572058.0,3125.071109374,0.001
466,0.031229540705680847,467,0.8128306567668915,1765919259.0783715,0.7146890163421631,1.0,72643344.0,3128.386142604,0.001
467,,467,,1765919266.1942298,,1.0,,3135.50176105,
