_timestamp,_runtime,train/loss,train/num_tokens,train/global_step,train/grad_norm,train/learning_rate,train/mean_token_accuracy,_step,train/epoch,eval/accuracy
1765916903.4471078,790.578646904,1.015143871307373,18729596.0,120.0,0.09253189712762833,1e-05,0.754019632935524,119,0.2572347266881029,
1765916908.8819907,796.01352104,0.9429538249969482,18874599.0,121.0,0.10313981026411057,1e-05,0.7732720971107483,120,0.25937834941050375,
1765916916.329858,803.461382248,0.950103759765625,19043580.0,122.0,0.0865914598107338,1e-05,0.767559364438057,121,0.2615219721329046,
1765916922.0600445,809.191564218,0.9524677991867065,19188254.0,123.0,0.09699135273694992,1e-05,0.7717161625623703,122,0.26366559485530544,
1765916927.7960825,814.927617635,0.914341926574707,19336517.0,124.0,0.09554501622915268,1e-05,0.7783455103635788,123,0.2658092175777063,
1765916934.656472,821.787995151,0.9249976873397827,19494094.0,125.0,0.0900290310382843,1e-05,0.7771745324134827,124,0.2679528403001072,
1765916940.635048,827.766594733,0.9464616775512695,19648425.0,126.0,0.0890391618013382,1e-05,0.7709064185619354,125,0.27009646302250806,
1765916946.7690427,833.900571593,0.951034426689148,19798344.0,127.0,0.09149277955293655,1e-05,0.7700644880533218,126,0.2722400857449089,
1765916952.9265678,840.058112354,0.9336721897125244,19955841.0,128.0,0.08517810702323914,1e-05,0.7729294300079346,127,0.27438370846730975,
1765916958.744769,845.876306954,0.9254617691040039,20107598.0,129.0,0.08556660264730453,1e-05,0.7763960510492325,128,0.2765273311897106,
1765916964.3006551,851.432180105,0.9226385354995728,20258362.0,130.0,0.08585499227046967,1e-05,0.7782814800739288,129,0.27867095391211144,
1765916970.5535934,857.68515527,0.97432541847229,20412165.0,131.0,0.08571033924818039,1e-05,0.7623233646154404,130,0.2808145766345123,
1765916976.0392272,863.170760191,0.9008604288101196,20561798.0,132.0,0.08482445776462555,1e-05,0.7827283889055252,131,0.2829581993569132,
1765916982.2676377,869.399194952,0.9472615718841553,20720111.0,133.0,0.07899954915046692,1e-05,0.769783228635788,132,0.28510182207931406,
1765916988.4816194,875.613175473,0.9133135080337524,20876095.0,134.0,0.08221986144781113,1e-05,0.7785675078630447,133,0.2872454448017149,
1765916994.9948692,882.12638934,0.9302986264228821,21031975.0,135.0,0.08694443106651306,1e-05,0.7747499793767929,134,0.28938906752411575,
1765917002.1831043,889.314638015,0.9026241302490234,21180614.0,136.0,0.08848050981760025,1e-05,0.779372975230217,135,0.2915326902465166,
1765917010.606444,897.737973641,0.9858813285827637,21349138.0,137.0,0.07304663956165314,1e-05,0.7611410021781921,136,0.2936763129689175,
1765917017.7825172,904.914065912,0.9713127017021179,21511590.0,138.0,0.07691540569067001,1e-05,0.7623854279518127,137,0.2958199356913183,
1765917023.7644796,910.896015427,0.9393619298934937,21656819.0,139.0,0.08156099170446396,1e-05,0.7731320261955261,138,0.2979635584137192,
1765917029.952102,917.083649529,0.9561615586280823,21811238.0,140.0,0.07661175727844238,1e-05,0.7669979482889175,139,0.30010718113612006,
1765917036.5698664,923.701393855,0.978998064994812,21980388.0,141.0,0.07150624692440033,1e-05,0.7602319866418839,140,0.3022508038585209,
1765917044.3280978,931.459638199,0.9724833369255066,22142594.0,142.0,0.07317150384187698,1e-05,0.7617360055446625,141,0.30439442658092175,
1765917050.7359786,937.867502925,0.9673700332641602,22299845.0,143.0,0.07349936664104462,1e-05,0.7647821456193924,142,0.3065380493033226,
1765917057.9950697,945.126574316,0.9155515432357788,22465527.0,144.0,0.06986121088266373,1e-05,0.7777674049139023,143,0.3086816720257235,
1765917065.0336256,952.165157171,0.8990870714187622,22618289.0,145.0,0.07324127852916718,1e-05,0.7819128781557083,144,0.3108252947481243,
1765917071.3544633,958.486015773,0.9140572547912598,22770622.0,146.0,0.07512243837118149,1e-05,0.777887761592865,145,0.3129689174705252,
1765917077.0908313,964.222362605,0.8848162889480591,22922597.0,147.0,0.07136224955320358,1e-05,0.7834614962339401,146,0.31511254019292606,
1765917083.7392817,970.870827859,0.9102124571800232,23075685.0,148.0,0.06920171529054642,1e-05,0.7773737758398056,147,0.3172561629153269,
1765917090.4489324,977.58045486,0.9152415990829468,23239973.0,149.0,0.0703699067234993,1e-05,0.7768330425024033,148,0.31939978563772775,
1765917098.6496336,985.781172142,0.9521994590759277,23407446.0,150.0,0.06958518922328949,1e-05,0.7673263400793076,149,0.3215434083601286,
1765917104.6278687,991.759403673,0.8804510831832886,23555395.0,151.0,0.07448301464319229,1e-05,0.7857876718044281,150,0.3236870310825295,
1765917110.7654662,997.897027865,0.9247925877571106,23712167.0,152.0,0.07506601512432098,1e-05,0.7767615616321564,151,0.3258306538049303,
1765917117.2215152,1004.353047786,0.9402967095375061,23869562.0,153.0,0.07170888036489487,1e-05,0.7691804468631744,152,0.3279742765273312,
1765917124.014993,1011.146531845,0.9323375225067139,24027568.0,154.0,0.06714659184217453,1e-05,0.7705681324005127,153,0.33011789924973206,
1765917130.537568,1017.669118284,0.9468486309051514,24183451.0,155.0,0.072767473757267,1e-05,0.7706058770418167,154,0.3322615219721329,
1765917137.7272222,1024.858775751,0.9168173670768738,24342400.0,156.0,0.07499321550130844,1e-05,0.775176540017128,155,0.33440514469453375,
1765917145.8518603,1032.983414958,0.9450485706329346,24500736.0,157.0,0.06891149282455444,1e-05,0.7698981314897537,156,0.3365487674169346,
1765917153.3423867,1040.47390955,0.903437077999115,24652820.0,158.0,0.06821455806493759,1e-05,0.7783077210187912,157,0.3386923901393355,
1765917159.6271415,1046.758695229,0.9131714105606079,24810632.0,159.0,0.06588999927043915,1e-05,0.7745932638645172,158,0.3408360128617363,
1765917166.9287908,1054.060334581,0.9045594930648804,24968589.0,160.0,0.06639023125171661,1e-05,0.7762116193771362,159,0.3429796355841372,
1765917173.6893573,1060.820871461,0.9409347772598267,25125017.0,161.0,0.06579649448394775,1e-05,0.7687779664993286,160,0.34512325830653806,
1765917180.08223,1067.213801861,0.8774113059043884,25277188.0,162.0,0.06778105348348618,1e-05,0.7840264588594437,161,0.34726688102893893,
1765917186.0851529,1073.216692016,0.8657076358795166,25430057.0,163.0,0.06687937676906586,1e-05,0.7877218574285507,162,0.34941050375133975,
1765917193.6708765,1080.802386415,0.8736514449119568,25583830.0,164.0,0.06559495627880096,1e-05,0.7876800447702408,163,0.3515541264737406,
1765917200.2823303,1087.413886097,0.9255884885787964,25742285.0,165.0,0.06634114682674408,1e-05,0.7728826403617859,164,0.3536977491961415,
1765917207.5491347,1094.680667333,0.9032447338104248,25907065.0,166.0,0.0661105066537857,1e-05,0.7766358405351639,165,0.3558413719185423,
1765917212.9005764,1100.032141557,0.8949633836746216,26051750.0,167.0,0.0678764060139656,1e-05,0.7797913253307343,166,0.3579849946409432,
1765917219.3158126,1106.447353085,0.9197003245353699,26204362.0,168.0,0.06850221753120422,1e-05,0.7748579233884811,167,0.36012861736334406,
1765917226.6121569,1113.743694856,0.9393948912620544,26364857.0,169.0,0.06626980751752853,1e-05,0.7692801654338837,168,0.36227224008574493,
1765917232.1676636,1119.299203946,0.9021637439727783,26513585.0,170.0,0.06808412075042725,1e-05,0.7789803594350815,169,0.36441586280814575,
1765917239.586491,1126.71805992,0.9287083148956299,26680409.0,171.0,0.06580997258424759,1e-05,0.7728462517261505,170,0.3665594855305466,
1765917244.8864899,1132.018038889,0.8793975114822388,26817383.0,172.0,0.07209426164627075,1e-05,0.7866999506950378,171,0.3687031082529475,
1765917250.8655136,1137.997078465,0.9236236810684204,26962206.0,173.0,0.07165134698152542,1e-05,0.7747724801301956,172,0.3708467309753483,
1765917258.0258706,1145.157404427,0.8946277499198914,27123276.0,174.0,0.06961140036582947,1e-05,0.7807833552360535,173,0.3729903536977492,
1765917265.0735176,1152.205070059,0.9251430630683899,27290681.0,175.0,0.06177518144249916,1e-05,0.7714373171329498,174,0.37513397642015006,
1765917271.4309368,1158.562476545,0.9275258779525757,27449673.0,176.0,0.06655729562044144,1e-05,0.7712958753108978,175,0.37727759914255093,
1765917277.3467474,1164.478292527,0.8973436951637268,27601441.0,177.0,0.06559871882200241,1e-05,0.7787517011165619,176,0.37942122186495175,
1765917283.8269386,1170.958472855,0.9135849475860596,27748300.0,178.0,0.06682189553976059,1e-05,0.7777945399284363,177,0.3815648445873526,
1765917290.2587602,1177.390318946,0.867316484451294,27900973.0,179.0,0.06529238820075989,1e-05,0.7876335978507996,178,0.3837084673097535,
1765917297.0592291,1184.190747514,0.9111399054527283,28057386.0,180.0,0.06385845690965652,1e-05,0.776494488120079,179,0.3858520900321543,
1765917303.6853583,1190.816887163,0.9126423597335815,28218433.0,181.0,0.06679006665945053,1e-05,0.775131106376648,180,0.3879957127545552,
1765917311.2574995,1198.389049502,0.9016464948654175,28378531.0,182.0,0.06353811174631119,1e-05,0.7781071662902832,181,0.39013933547695606,
1765917315.9912205,1203.122770502,0.8442808389663696,28517567.0,183.0,0.07508023083209991,1e-05,0.7936190664768219,182,0.39228295819935693,
1765917321.9401782,1209.071721486,0.868912935256958,28678245.0,184.0,0.06853985786437988,1e-05,0.783701702952385,183,0.39442658092175775,
1765917329.038305,1216.169861436,0.9134646654129028,28847748.0,185.0,0.06181025132536888,1e-05,0.7753690332174301,184,0.3965702036441586,
1765917334.862794,1221.994313179,0.9007498025894165,29003477.0,186.0,0.07094027101993561,1e-05,0.7779642194509506,185,0.3987138263665595,
1765917342.380855,1229.512407289,0.8988815546035767,29163981.0,187.0,0.06261181086301804,1e-05,0.7779796868562698,186,0.4008574490889603,
1765917349.568063,1236.699612849,0.8929088115692139,29313769.0,188.0,0.06641356647014618,1e-05,0.7785404175519943,187,0.4030010718113612,
1765917356.3181138,1243.449667775,0.8837953209877014,29474111.0,189.0,0.0708644837141037,1e-05,0.7799519151449203,188,0.40514469453376206,
1765917362.792392,1249.923951009,0.9357853531837463,29641339.0,190.0,0.0625717043876648,1e-05,0.7698147892951965,189,0.40728831725616294,
1765917369.0904567,1256.221997388,0.8713576197624207,29795124.0,191.0,0.06839398294687271,1e-05,0.7847402691841125,190,0.40943193997856375,
1765917375.5023737,1262.633919568,0.9144679307937622,29956920.0,192.0,0.06617520749568939,1e-05,0.7748766839504242,191,0.4115755627009646,
1765917382.2488217,1269.380352989,0.9269636273384094,30113790.0,193.0,0.06571117788553238,1e-05,0.7694535553455353,192,0.4137191854233655,
1765917389.3760254,1276.507565046,0.8895881175994873,30267060.0,194.0,0.06701145321130753,1e-05,0.7784909307956696,193,0.41586280814576637,
1765917395.3496435,1282.481197346,0.905720591545105,30420733.0,195.0,0.07382526993751526,1e-05,0.7763814926147461,194,0.4180064308681672,
1765917402.4264085,1289.55794543,0.9103083610534668,30582338.0,196.0,0.06447062641382217,1e-05,0.7737195491790771,195,0.42015005359056806,
1765917407.6855962,1294.817130303,0.8710160255432129,30735043.0,197.0,0.06697963923215866,1e-05,0.786560595035553,196,0.42229367631296894,
1765917413.4683166,1300.599860032,0.9028846025466919,30885025.0,198.0,0.0671810656785965,1e-05,0.776686042547226,197,0.42443729903536975,
1765917419.3864546,1306.51798996,0.8963556885719299,31036663.0,199.0,0.0663180723786354,1e-05,0.7770041227340698,198,0.4265809217577706,
1765917425.0845568,1312.216087055,0.8545609712600708,31184340.0,200.0,0.06700452417135239,1e-05,0.7886103838682175,199,0.4287245444801715,
1765917437.9338915,1325.065458562,0.9041396975517273,31345142.0,201.0,0.06315120309591293,1e-05,0.7758547067642212,200,0.43086816720257237,
1765917444.1014524,1331.232990827,0.9199811816215515,31495847.0,202.0,0.06707306206226349,1e-05,0.7714122235774994,201,0.4330117899249732,
1765917450.9196916,1338.051232417,0.8922486901283264,31654749.0,203.0,0.0644214078783989,1e-05,0.7779626995325089,202,0.43515541264737406,
1765917456.0922503,1343.223779457,0.9016521573066711,31808152.0,204.0,0.06602959334850311,1e-05,0.7767003178596497,203,0.43729903536977494,
1765917463.1630168,1350.294517985,0.9164493680000305,31977458.0,205.0,0.06372153013944626,1e-05,0.7726694643497467,204,0.43944265809217575,
1765917469.0929468,1356.224487199,0.888140857219696,32129990.0,206.0,0.0679694339632988,1e-05,0.7795133590698242,205,0.4415862808145766,
1765917477.2901804,1364.42169261,0.9327996969223022,32295318.0,207.0,0.06355608999729156,1e-05,0.7685676515102386,206,0.4437299035369775,
1765917484.0063,1371.137835103,0.9193801879882812,32458576.0,208.0,0.06680314987897873,1e-05,0.7724271565675735,207,0.44587352625937837,
1765917490.8695045,1378.001067012,0.8987159132957458,32617496.0,209.0,0.06549017131328583,1e-05,0.7756685763597488,208,0.4480171489817792,
1765917498.6849344,1385.816487737,0.8857016563415527,32779172.0,210.0,0.06446804106235504,1e-05,0.7803424447774887,209,0.45016077170418006,
1765917504.944558,1392.076087574,0.8753644824028015,32931223.0,211.0,0.06704773008823395,1e-05,0.7820217907428741,210,0.45230439442658094,
1765917512.046911,1399.178474825,0.8936703205108643,33081708.0,212.0,0.06745382398366928,1e-05,0.7769549190998077,211,0.45444801714898175,
1765917518.185717,1405.317255456,0.8908711075782776,33234519.0,213.0,0.06881176680326462,1e-05,0.7793248295783997,212,0.4565916398713826,
1765917523.8249803,1410.956535951,0.8849697113037109,33380554.0,214.0,0.07344132661819458,1e-05,0.7810356467962265,213,0.4587352625937835,
1765917531.312597,1418.444141139,0.9175003170967102,33541078.0,215.0,0.06670139729976654,1e-05,0.773358628153801,214,0.4608788853161844,
1765917538.3465307,1425.478019303,0.8923391103744507,33702070.0,216.0,0.06633451581001282,1e-05,0.7784001380205154,215,0.4630225080385852,
