train/learning_rate,train/mean_token_accuracy,train/epoch,train/grad_norm,_runtime,train/global_step,_step,_timestamp,train/loss,train/num_tokens
0.001,0.7976996004581451,0.9131832797427653,0.08181726187467575,2860.103697132,426,425,1765918987.3994224,0.777197539806366,66333993.0
0.001,0.790817141532898,0.9153269024651661,0.0727868303656578,2867.124180818,427,426,1765918994.419915,0.8131880760192871,66494673.0
0.001,0.7899837791919708,0.917470525187567,0.06738238781690598,2874.656075861,428,427,1765919001.9518077,0.8108434081077576,66655725.0
0.001,0.7995487302541733,0.9196141479099679,0.061731353402137756,2881.283145238,429,428,1765919008.5789063,0.7698583602905273,66812443.0
0.001,0.7967176288366318,0.9217577706323687,0.06006558984518051,2888.021556024,430,429,1765919015.317294,0.7868956923484802,66967415.0
0.001,0.791963130235672,0.9239013933547695,0.05758047476410866,2895.292553362,431,430,1765919022.5882854,0.80521160364151,67121525.0
0.001,0.7974654734134674,0.9260450160771704,0.06056796759366989,2902.508583328,432,431,1765919029.8042576,0.7832691073417664,67280398.0
0.001,0.7977361083030701,0.9281886387995713,0.06011665612459183,2909.445475223,433,432,1765919036.741132,0.7838848829269409,67430621.0
0.001,0.808402881026268,0.9303322615219721,0.058887459337711334,2915.992042793,434,433,1765919043.2876868,0.743354320526123,67586335.0
0.001,0.8023061156272888,0.932475884244373,0.05420340225100517,2922.312887491,435,434,1765919049.6086192,0.7668455839157104,67746263.0
0.001,0.8003325760364532,0.9346195069667739,0.05888795480132103,2928.410263978,436,435,1765919055.705996,0.7700256109237671,67898321.0
0.001,0.8053510040044785,0.9367631296891747,0.05725382640957832,2934.386040519,437,436,1765919061.68167,0.7558674216270447,68043187.0
0.001,0.800341859459877,0.9389067524115756,0.06455643475055695,2939.187866181,438,437,1765919066.4835725,0.772792398929596,68188476.0
0.001,0.8027351349592209,0.9410503751339764,0.05836232751607895,2945.925194588,439,438,1765919073.220903,0.7548223733901978,68339622.0
0.001,0.8049538433551788,0.9431939978563773,0.06026333197951317,2952.350182884,440,439,1765919079.6459377,0.7517348527908325,68495777.0
0.001,0.7928594648838043,0.9453376205787781,0.06062396243214607,2959.840708845,441,440,1765919087.1363695,0.7993742823600769,68660269.0
0.001,0.8143343925476074,0.947481243301179,0.06719661504030228,2965.332720198,442,441,1765919092.6283536,0.7235417366027832,68808933.0
0.001,0.8003025501966476,0.9496248660235799,0.07551385462284088,2972.546063811,443,442,1765919099.8417766,0.7760881781578064,68971728.0
0.001,0.7970044314861298,0.9517684887459807,0.06548146903514862,2979.545749243,444,443,1765919106.841493,0.7857561707496643,69132008.0
0.001,0.8013328313827515,0.9539121114683816,0.06316939741373062,2985.807588911,445,444,1765919113.1033459,0.7558950185775757,69278688.0
0.001,0.8037643879652023,0.9560557341907824,0.07771432399749756,2993.60496683,446,445,1765919120.9007115,0.7466199398040771,69432305.0
0.001,0.7952042371034622,0.9581993569131833,0.068482406437397,3000.613020015,447,446,1765919127.908782,0.7938339710235596,69591761.0
0.001,0.7939678281545639,0.9603429796355841,0.06551933288574219,3006.51863027,448,447,1765919133.814355,0.7951356768608093,69743971.0
0.001,0.7972437590360641,0.962486602357985,0.08132870495319366,3013.951408748,449,448,1765919141.247124,0.7856731414794922,69898458.0
0.001,0.7935731410980225,0.9646302250803859,0.05752428621053696,3021.643110972,450,449,1765919148.9388525,0.7981598377227783,70067672.0
0.001,0.8080345541238785,0.9667738478027867,0.09198394417762756,3027.71811164,451,450,1765919155.013855,0.7382709383964539,70220457.0
0.001,0.7994614690542221,0.9689174705251876,0.06152351573109627,3033.645735018,452,451,1765919160.9414618,0.7718510627746582,70371898.0
0.001,0.7896317392587662,0.9710610932475884,0.08918318152427673,3040.716199068,453,452,1765919168.0119848,0.8137242197990417,70531855.0
0.001,0.8159820288419724,0.9732047159699893,0.07393449544906616,3046.022261803,454,453,1765919173.3179777,0.7096748352050781,70671343.0
0.001,0.8056614249944687,0.9753483386923901,0.05652616545557976,3051.558190646,455,454,1765919178.8539267,0.7567136883735657,70824566.0
0.001,0.8072221428155899,0.977491961414791,0.05902816727757454,3058.167135486,456,455,1765919185.462865,0.750446081161499,70978442.0
0.001,0.8011365234851837,0.9796355841371919,0.0573030523955822,3064.52313497,457,456,1765919191.8188484,0.7751502990722656,71138566.0
0.001,0.8072143793106079,0.9817792068595927,0.06244261562824249,3071.215863914,458,457,1765919198.5115957,0.7501670122146606,71297085.0
0.001,0.795277863740921,0.9839228295819936,0.060335807502269745,3079.284187465,459,458,1765919206.5799096,0.8037984371185303,71450804.0
0.001,0.8072607815265656,0.9860664523043944,0.059497393667697906,3085.191482081,460,459,1765919212.4872086,0.7370299100875854,71611452.0
0.001,0.802585557103157,0.9882100750267953,0.05813407897949219,3090.959555275,461,460,1765919218.2553053,0.7557388544082642,71764514.0
0.001,0.79556804895401,0.9903536977491961,0.061782173812389374,3097.799401826,462,461,1765919225.0951457,0.7944040298461914,71924545.0
0.001,0.788658395409584,0.992497320471597,0.06014509126543999,3104.759228198,463,462,1765919232.0549657,0.8141584396362305,72084518.0
0.001,0.8046348989009857,0.9946409431939979,0.056900788098573685,3110.816262391,464,463,1765919238.1120222,0.7519875764846802,72247869.0
0.001,0.8001638650894165,0.9967845659163987,0.05454418063163757,3118.26530258,465,464,1765919245.5610225,0.7670100927352905,72411161.0
0.001,0.8088390678167343,0.9989281886387996,0.0563790537416935,3125.326389216,466,465,1765919252.6221204,0.7447404861450195,72572058.0
0.001,0.8104194104671478,1.0,0.0563790537416935,3128.663542031,467,466,1765919255.9591713,0.7270795702934265,72643344.0
,,1.0,,3137.999105218,467,467,1765919265.2950008,,
