train/learning_rate,train/mean_token_accuracy,_runtime,_timestamp,train/loss,train/grad_norm,train/num_tokens,train/global_step,train/epoch,_step,eval/accuracy
1e-05,0.788008838891983,8323.754112305,1765924878.8853283,0.7990642786026001,0.0145533736795187,38168011.0,245.0,0.5251875669882101,244,
1e-05,0.8018451631069183,8355.205625023,1765924910.336977,0.746620774269104,0.0143903698772192,38326230.0,246.0,0.5273311897106109,245,
1e-05,0.8153721988201141,8388.410355917,1765924943.5417602,0.6967907547950745,0.016042517498135567,38478252.0,247.0,0.5294748124330118,246,
1e-05,0.8081245124340057,8415.443707375,1765924970.5750272,0.7188980579376221,0.016606338322162628,38625546.0,248.0,0.5316184351554126,247,
1e-05,0.8041732907295227,8451.980087535,1765925007.1114748,0.7286056876182556,0.020252836868166924,38771391.0,249.0,0.5337620578778135,248,
1e-05,0.800975888967514,8488.27478162,1765925043.4061913,0.7428354024887085,0.01730828732252121,38929652.0,250.0,0.5359056806002144,249,
1e-05,0.7986685037612915,8517.758517342,1765925072.889885,0.745980978012085,0.02059677429497242,39078825.0,251.0,0.5380493033226152,250,
1e-05,0.7971258759498596,8553.710413699,1765925108.8417764,0.7600300908088684,0.013461217284202576,39250764.0,252.0,0.5401929260450161,251,
1e-05,0.8083487153053284,8589.063884992,1765925144.19528,0.7149287462234497,0.02143615484237671,39401652.0,253.0,0.5423365487674169,252,
1e-05,0.8059036135673523,8622.723019576,1765925177.854378,0.7292978167533875,0.018923433497548103,39556368.0,254.0,0.5444801714898178,253,
1e-05,0.8086749017238617,8653.010664538,1765925208.1419413,0.7124001979827881,0.013397644273936749,39716091.0,255.0,0.5466237942122186,254,
1e-05,0.804193377494812,8682.428094737,1765925237.559475,0.7348063588142395,0.014973304234445095,39864668.0,256.0,0.5487674169346195,255,
1e-05,0.7929157018661499,8715.733535919,1765925270.8648498,0.7676680684089661,0.016129223629832268,40026842.0,257.0,0.5509110396570204,256,
1e-05,0.8046163320541382,8750.927524614,1765925306.058817,0.7327957153320312,0.015951352193951607,40185219.0,258.0,0.5530546623794212,257,
1e-05,0.7993478775024414,8781.739426822,1765925336.870631,0.7515429258346558,0.01439874991774559,40338073.0,259.0,0.5551982851018221,258,
1e-05,0.7956467568874359,8817.773882728,1765925372.9052682,0.7631973624229431,0.015723058953881264,40501465.0,260.0,0.5573419078242229,259,
1e-05,0.801761269569397,8854.532143921,1765925409.6634912,0.7372490763664246,0.013498380780220032,40657227.0,261.0,0.5594855305466238,260,
1e-05,0.8101622462272644,8889.756349494,1765925444.8876858,0.7120710015296936,0.01408497616648674,40807442.0,262.0,0.5616291532690246,261,
1e-05,0.8000354468822479,8923.11682134,1765925478.2480404,0.7478729486465454,0.01822347566485405,40956359.0,263.0,0.5637727759914255,262,
1e-05,0.8010460138320923,8958.021322736,1765925513.1526418,0.7423731088638306,0.014818273484706879,41113297.0,264.0,0.5659163987138264,263,
1e-05,0.8015553653240204,8998.541500129,1765925553.6728926,0.7399021983146667,0.04144807159900665,41267327.0,265.0,0.5680600214362272,264,
1e-05,0.8107185959815979,9023.877387354,1765925579.0087552,0.711946964263916,0.013927127234637737,41416137.0,266.0,0.5702036441586281,265,
1e-05,0.8068849146366119,9056.790036538,1765925611.9213963,0.7261816263198853,0.039160531014204025,41572626.0,267.0,0.572347266881029,266,
1e-05,0.8109797835350037,9088.151296304,1765925643.2826219,0.7106999158859253,0.035272110253572464,41724870.0,268.0,0.5744908896034298,267,
