_runtime,train/num_tokens,train/learning_rate,train/loss,train/epoch,train/grad_norm,train/global_step,_step,_timestamp,train/mean_token_accuracy
6522.196768571,32779172.0,1e-05,0.7297385931015015,0.45016077170418006,0.8048533201217651,210,209,1765923055.6542354,0.8054370284080505
6555.403441024,32931223.0,1e-05,0.7134055495262146,0.45230439442658094,1.0631853342056274,211,210,1765923088.8609242,0.80752894282341
6587.44105014,33081708.0,1e-05,0.7265549898147583,0.45444801714898175,1.2916979789733887,212,211,1765923120.8985188,0.8040572106838226
6615.586725495,33234519.0,1e-05,0.7345917820930481,0.4565916398713826,1.119652509689331,213,212,1765923149.0442271,0.8034721314907074
6644.049176383,33380554.0,1e-05,0.7190963625907898,0.4587352625937835,0.567038357257843,214,213,1765923177.5066345,0.8069854974746704
6681.520610568,33541078.0,1e-05,0.7598505616188049,0.4608788853161844,1.1276764869689941,215,214,1765923214.9780762,0.7971861660480499
6715.163241541,33702070.0,1e-05,0.7336679697036743,0.4630225080385852,0.8936022520065308,216,215,1765923248.6206865,0.80392125248909
6744.032418406,33851344.0,1e-05,0.6893121004104614,0.46516613076098606,0.3312978148460388,217,216,1765923277.4898493,0.8160335719585419
6776.612073053,34005428.0,1e-05,0.7304152250289917,0.46730975348338694,0.9178606867790222,218,217,1765923310.0695257,0.805770218372345
6802.99784443,34142448.0,1e-05,0.7310646176338196,0.4694533762057878,0.9531071186065674,219,218,1765923336.4552836,0.8032841682434082
6831.328118998,34293582.0,1e-05,0.6930047273635864,0.4715969989281886,0.39777514338493347,220,219,1765923364.7855268,0.813646525144577
6863.242801345,34448802.0,1e-05,0.7613305449485779,0.4737406216505895,0.8663044571876526,221,220,1765923396.7001555,0.7987924218177795
6894.484176221,34608650.0,1e-05,0.7215145826339722,0.4758842443729904,0.5823503136634827,222,221,1765923427.9416149,0.8049382269382477
6927.282483175,34765848.0,1e-05,0.7112880349159241,0.4780278670953912,0.4523724615573883,223,222,1765923460.7397447,0.8093504011631012
6958.877979512,34923587.0,1e-05,0.7060018181800842,0.48017148981779206,0.46608054637908936,224,223,1765923492.3353465,0.811742752790451
6979.508546416,35061736.0,1e-05,0.6804095506668091,0.48231511254019294,0.6702688932418823,225,224,1765923512.966023,0.8171383738517761
7007.264839599,35224947.0,1e-05,0.7424064874649048,0.4844587352625938,0.34815797209739685,226,225,1765923540.7222807,0.8006229996681213
7039.877146853,35383552.0,1e-05,0.7829113006591797,0.4866023579849946,0.45166364312171936,227,226,1765923573.3345742,0.7907406091690063
7077.243251603,35537848.0,1e-05,0.7309452295303345,0.4887459807073955,0.755608320236206,228,227,1765923610.700681,0.8048279881477356
7103.358672485,35694801.0,1e-05,0.7223062515258789,0.4908896034297964,0.2949301302433014,229,228,1765923636.8161252,0.8064161539077759
7135.29150471,35847389.0,1e-05,0.7250913381576538,0.4930332261521972,0.4078882932662964,230,229,1765923668.7489445,0.8063415586948395
7166.762105615,36001061.0,1e-05,0.7343267798423767,0.49517684887459806,0.6263326406478882,231,230,1765923700.219527,0.8043552041053772
7198.043816886,36153435.0,1e-05,0.7367315292358398,0.49732047159699894,0.3421531021595001,232,231,1765923731.5012589,0.8050946295261383
7226.865562057,36308551.0,1e-05,0.7209302186965942,0.4994640943193998,0.5399653911590576,233,232,1765923760.3229644,0.8084101974964142
7254.654703165,36451452.0,1e-05,0.7176226377487183,0.5016077170418006,0.6645727157592773,234,233,1765923788.1121297,0.808431088924408
7279.555164773,36596648.0,1e-05,0.6906625628471375,0.5037513397642015,0.30393123626708984,235,234,1765923813.0126166,0.8130746185779572
7315.316133929,36751665.0,1e-05,0.731968879699707,0.5058949624866024,0.4887867271900177,236,235,1765923848.7735922,0.8018316626548767
7353.434320588,36908485.0,1e-05,0.7359429597854614,0.5080385852090032,0.5318830013275146,237,236,1765923886.8917558,0.8047171533107758
7380.858646815,37064151.0,1e-05,0.6865753531455994,0.5101822079314041,0.3333674669265747,238,237,1765923914.3161533,0.8182474374771118
7410.657795016,37217517.0,1e-05,0.7339827418327332,0.5123258306538049,0.3377968668937683,239,238,1765923944.11528,0.8035979568958282
7435.269514508,37367961.0,1e-05,0.6848440766334534,0.5144694533762058,0.6814882755279541,240,239,1765923968.7269711,0.816362589597702
7469.641337009,37526897.0,1e-05,0.7215803861618042,0.5166130760986066,0.29212772846221924,241,240,1765924003.0985994,0.8058901429176331
7497.914391103,37685668.0,1e-05,0.7707570195198059,0.5187566988210075,1.2023593187332153,242,241,1765924031.3717504,0.7940877974033356
7528.980023202,37839489.0,1e-05,0.7217652797698975,0.5209003215434084,0.5428404808044434,243,242,1765924062.4373605,0.8068932294845581
7558.042577395,37997238.0,1e-05,0.748694896697998,0.5230439442658092,0.6882141828536987,244,243,1765924091.4998884,0.7996650040149689
7595.529192377,38168011.0,1e-05,0.7909773588180542,0.5251875669882101,0.34168052673339844,245,244,1765924128.986482,0.7890803813934326
7624.256376137,38326230.0,1e-05,0.7391496896743774,0.5273311897106109,0.589460015296936,246,245,1765924157.7136722,0.8033152520656586
7654.544283134,38478252.0,1e-05,0.6894241571426392,0.5294748124330118,0.6381726264953613,247,246,1765924188.0016112,0.8163429498672485
7679.100402933,38625546.0,1e-05,0.7105329036712646,0.5316184351554126,0.31075453758239746,248,247,1765924212.5576823,0.809817910194397
7713.36322925,38771391.0,1e-05,0.7204895615577698,0.5337620578778135,0.7336324453353882,249,248,1765924246.8206835,0.8063501119613647
7746.41109433,38929652.0,1e-05,0.7352560758590698,0.5359056806002144,0.45383039116859436,250,249,1765924279.8685381,0.8023453056812286
7773.933243372,39078825.0,1e-05,0.7380036115646362,0.5380493033226152,0.3245455026626587,251,250,1765924307.3906772,0.8000979423522949
7806.992645432,39250764.0,1e-05,0.7529553174972534,0.5401929260450161,0.4642395079135895,252,251,1765924340.4501028,0.7984827756881714
7840.004244152,39401652.0,1e-05,0.7071171402931213,0.5423365487674169,0.5009079575538635,253,252,1765924373.4614546,0.8101391196250916
7870.484128618,39556368.0,1e-05,0.7222156524658203,0.5444801714898178,0.2946431040763855,254,253,1765924403.941388,0.8072949051856995
7897.752562472,39716091.0,1e-05,0.7053842544555664,0.5466237942122186,0.4492821991443634,255,254,1765924431.2099595,0.8103529810905457
7923.934842837,39864668.0,1e-05,0.7274569272994995,0.5487674169346195,0.5515667200088501,256,255,1765924457.3922215,0.8057786822319031
7959.065240208,40026842.0,1e-05,0.7612426280975342,0.5509110396570204,1.0431020259857178,257,256,1765924492.5224667,0.7940526306629181
7990.74980637,40185219.0,1e-05,0.7251999974250793,0.5530546623794212,0.6024936437606812,258,257,1765924524.207197,0.8063109815120697
8019.288897839,40338073.0,1e-05,0.7448809146881104,0.5551982851018221,0.7734221816062927,259,258,1765924552.746291,0.8007268011569977
8053.068008298,40501465.0,1e-05,0.756393313407898,0.5573419078242229,0.31320247054100037,260,259,1765924586.52535,0.797238826751709
8087.312735689,40657227.0,1e-05,0.7302021980285645,0.5594855305466238,0.6296115517616272,261,260,1765924620.7700453,0.803325355052948
8119.894211678,40807442.0,1e-05,0.7055153846740723,0.5616291532690246,0.4734073877334595,262,261,1765924653.3514714,0.8113150596618652
8151.086099277,40956359.0,1e-05,0.7403339147567749,0.5637727759914255,0.3139532506465912,263,262,1765924684.5435169,0.8018569946289062
8182.917679548,41113297.0,1e-05,0.73515784740448,0.5659163987138264,0.6802733540534973,264,263,1765924716.3750477,0.802821546792984
8220.042408619,41267327.0,1e-05,0.7321768999099731,0.5680600214362272,0.30084022879600525,265,264,1765924753.499797,0.8030053079128265
8242.886806939,41416137.0,1e-05,0.7042722105979919,0.5702036441586281,0.41140565276145935,266,265,1765924776.344064,0.8120203912258148
8272.260358537,41572626.0,1e-05,0.7192081212997437,0.572347266881029,0.3472336530685425,267,266,1765924805.7177844,0.8082387149333954
8300.781077878,41724870.0,1e-05,0.7038122415542603,0.5744908896034298,1.2412126064300537,268,267,1765924834.2384627,0.8123661279678345
8335.121213326,41882397.0,1e-05,0.6967735290527344,0.5766345123258306,0.2976071834564209,269,268,1765924868.5786228,0.8132087290287018
8364.489740258,42044695.0,1e-05,0.7449557781219482,0.5787781350482315,1.3551907539367676,270,269,1765924897.947137,0.7979606986045837
8393.979016011,42195750.0,1e-05,0.7554330229759216,0.5809217577706324,1.5761291980743408,271,270,1765924927.4364202,0.798277735710144
8424.47291304,42347658.0,1e-05,0.7462530732154846,0.5830653804930332,1.3576505184173584,272,271,1765924957.930311,0.8027017414569855
8453.615438612,42499617.0,1e-05,0.752525806427002,0.5852090032154341,0.4123871624469757,273,272,1765924987.0727038,0.7966186702251434
8483.540606595,42648060.0,1e-05,0.6989929676055908,0.587352625937835,1.4140782356262207,274,273,1765925016.9979026,0.8126145303249359
8513.021914958,42799438.0,1e-05,0.7195291519165039,0.5894962486602358,1.337833285331726,275,274,1765925046.4791694,0.8066173791885376
8546.111076848,42945465.0,1e-05,0.7158094644546509,0.5916398713826366,1.0687451362609863,276,275,1765925079.5683336,0.8089294731616974
8574.717945048,43089377.0,1e-05,0.7002853155136108,0.5937834941050375,0.3898615837097168,277,276,1765925108.1751468,0.8110103011131287
8612.537506502,43253006.0,1e-05,0.7651482820510864,0.5959271168274384,1.0940728187561035,278,277,1765925145.9949386,0.795993983745575
8647.543955289,43420433.0,1e-05,0.7246912717819214,0.5980707395498392,1.2064591646194458,279,278,1765925181.0013363,0.8057958483695984
8675.990266255,43577695.0,1e-05,0.7230135202407837,0.6002143622722401,1.082148790359497,280,279,1765925209.4476519,0.8073630332946777
8713.187079228,43738482.0,1e-05,0.714003324508667,0.602357984994641,0.3248189091682434,281,280,1765925246.6444912,0.8074188530445099
8749.017783496,43895774.0,1e-05,0.7268254160881042,0.6045016077170418,1.0399140119552612,282,281,1765925282.4751878,0.8044070899486542
8775.289962276,44045728.0,1e-05,0.7274832725524902,0.6066452304394426,1.137078881263733,283,282,1765925308.7473671,0.8054779767990112
8809.472957805,44207082.0,1e-05,0.7304896116256714,0.6087888531618435,0.6087945699691772,284,283,1765925342.9303925,0.8010724782943726
8842.201344294,44360492.0,1e-05,0.7461378574371338,0.6109324758842444,0.761740505695343,285,284,1765925375.6587315,0.8002723753452301
8873.061901374,44507249.0,1e-05,0.6852971315383911,0.6130760986066452,0.9453310370445251,286,285,1765925406.5192914,0.8156378865242004
8905.504434047,44657380.0,1e-05,0.7211291790008545,0.6152197213290461,0.7023226022720337,287,286,1765925438.9617465,0.8097456097602844
8932.075248522,44809690.0,1e-05,0.7166317105293274,0.617363344051447,0.44474294781684875,288,287,1765925465.5325496,0.8070524334907532
8956.483593475,44958006.0,1e-05,0.6927669048309326,0.6195069667738478,0.8811615705490112,289,288,1765925489.9409888,0.8134064376354218
8986.991808049,45127484.0,1e-05,0.744163453578949,0.6216505894962486,0.7049277424812317,290,289,1765925520.4491735,0.8014713525772095
9020.328833717,45288670.0,1e-05,0.7681980133056641,0.6237942122186495,0.31538185477256775,291,290,1765925553.786129,0.7961417138576508
9044.070454138,45435435.0,1e-05,0.7044622898101807,0.6259378349410504,0.9381860494613647,292,291,1765925577.5277104,0.8104158639907837
9073.944974431,45582758.0,1e-05,0.7184380292892456,0.6280814576634512,0.7892299294471741,293,292,1765925607.4023407,0.8070672750473022
9102.452922667,45724786.0,1e-05,0.6965134143829346,0.6302250803858521,0.5693117380142212,294,293,1765925635.9103203,0.8127053678035736
9129.430474183,45875653.0,1e-05,0.7088053226470947,0.632368703108253,0.5629302859306335,295,294,1765925662.8878412,0.8096945881843567
9157.783757588,46026612.0,1e-05,0.7066256999969482,0.6345123258306538,1.2456237077713013,296,295,1765925691.2409208,0.8100930452346802
9184.976160033,46173537.0,1e-05,0.7126992344856262,0.6366559485530546,1.1687312126159668,297,296,1765925718.4334822,0.8088182806968689
9216.860436676,46337020.0,1e-05,0.7459725141525269,0.6387995712754555,0.38982921838760376,298,297,1765925750.317689,0.8009234964847565
9245.969374967,46484878.0,1e-05,0.7306890487670898,0.6409431939978564,0.7772150039672852,299,298,1765925779.4267437,0.8063284754753113
9275.538558813,46638837.0,1e-05,0.7275357246398926,0.6430868167202572,1.0233025550842285,300,299,1765925808.9959424,0.8031646907329559
9309.522113899,46792654.0,1e-05,0.7170060276985168,0.6452304394426581,0.5361263155937195,301,300,1765925842.9794915,0.8072119653224945
9337.618760732,46956735.0,1e-05,0.7403861880302429,0.647374062165059,0.6792992949485779,302,301,1765925871.0761614,0.7991955280303955
9374.942766296,47119017.0,1e-05,0.7628331780433655,0.6495176848874598,0.9216912388801575,303,302,1765925908.4000509,0.7976377904415131
9410.975423459,47277064.0,1e-05,0.7189285755157471,0.6516613076098606,0.8466163277626038,304,303,1765925944.4327736,0.8070248365402222
9448.1302618,47425177.0,1e-05,0.7250051498413086,0.6538049303322615,0.3848988711833954,305,304,1765925981.5875287,0.8036635220050812
9472.343089141,47567815.0,1e-05,0.6912641525268555,0.6559485530546624,1.1633011102676392,306,305,1765926005.8003314,0.815039187669754
9499.989499937,47711542.0,1e-05,0.6789560317993164,0.6580921757770632,0.955534040927887,307,306,1765926033.4468803,0.8149160742759705
9529.875052775,47867963.0,1e-05,0.7336792945861816,0.6602357984994641,0.4622904658317566,308,307,1765926063.332301,0.8054925799369812
9563.13328266,48027087.0,1e-05,0.7106819152832031,0.662379421221865,0.7095236778259277,309,308,1765926096.5906498,0.8082039058208466
9593.439055263,48181216.0,1e-05,0.7538591623306274,0.6645230439442658,1.0584090948104858,310,309,1765926126.8963299,0.7975347638130188
9627.043235035,48346653.0,1e-05,0.7738666534423828,0.6666666666666666,0.7577729225158691,311,310,1765926160.5005438,0.7951070070266724
9657.238443393,48515202.0,1e-05,0.763508677482605,0.6688102893890675,0.3286460041999817,312,311,1765926190.695813,0.7970586717128754
9688.326726054,48681596.0,1e-05,0.7460070848464966,0.6709539121114684,0.6389182209968567,313,312,1765926221.784085,0.8016604483127594
9720.796574359,48830511.0,1e-05,0.6744219064712524,0.6730975348338692,0.9798164963722229,314,313,1765926254.2540224,0.8179855644702911
9756.221757846,48979750.0,1e-05,0.74379563331604,0.6752411575562701,0.4314657747745514,315,314,1765926289.679161,0.8024124503135681
9791.837586681,49140486.0,1e-05,0.7181086540222168,0.677384780278671,0.46579423546791077,316,315,1765926325.2950172,0.8097340166568756
9828.246822943,49297672.0,1e-05,0.7176660299301147,0.6795284030010718,0.7639516592025757,317,316,1765926361.70422,0.8080549538135529
9855.054939854,49448662.0,1e-05,0.7187583446502686,0.6816720257234726,0.610735297203064,318,317,1765926388.5121968,0.8086798787117004
9885.917180352,49615721.0,1e-05,0.7168012261390686,0.6838156484458735,0.32007285952568054,319,318,1765926419.3745131,0.8086810410022736
9915.448343958,49770136.0,1e-05,0.6977829933166504,0.6859592711682744,0.5187067985534668,320,319,1765926448.9057808,0.811597615480423
9946.369056292,49932945.0,1e-05,0.7356700897216797,0.6881028938906752,0.610565721988678,321,320,1765926479.8263938,0.803960531949997
9977.689080527,50079045.0,1e-05,0.6957889795303345,0.6902465166130761,0.5523940920829773,322,321,1765926511.1464627,0.8124573826789856
10012.349363657,50243726.0,1e-05,0.7396125793457031,0.692390139335477,1.067139983177185,323,322,1765926545.8067007,0.8012984991073608
10049.320783407,50404071.0,1e-05,0.7234134674072266,0.6945337620578779,0.304745614528656,324,323,1765926582.7779963,0.808425784111023
10082.423111355,50557944.0,1e-05,0.7445123195648193,0.6966773847802786,0.38797226548194885,325,324,1765926615.8804216,0.8005656898021698
10115.156269988,50723566.0,1e-05,0.7340049743652344,0.6988210075026795,0.7981427311897278,326,325,1765926648.6135182,0.8043761551380157
10143.900945987,50868735.0,1e-05,0.6607999205589294,0.7009646302250804,0.42303940653800964,327,326,1765926677.358246,0.8213494718074799
10173.287107337,51027679.0,1e-05,0.7368563413619995,0.7031082529474812,1.1877301931381226,328,327,1765926706.7445369,0.8029186129570007
10210.606619503,51188474.0,1e-05,0.7603036165237427,0.7052518756698821,1.1393243074417114,329,328,1765926744.0639632,0.7972530126571655
10239.603559697,51334182.0,1e-05,0.6941789388656616,0.707395498392283,0.7995483875274658,330,329,1765926773.0608275,0.81239452958107
10272.869514637,51499899.0,1e-05,0.7315731048583984,0.7095391211146839,0.5938543081283569,331,330,1765926806.3269067,0.8043387830257416
10301.1210714,51645111.0,1e-05,0.7062524557113647,0.7116827438370846,1.1666350364685059,332,331,1765926834.578516,0.8110588192939758
10329.081375157,51795720.0,1e-05,0.6936962604522705,0.7138263665594855,1.0772498846054077,333,332,1765926862.5386825,0.8131555318832397
10357.044458156,51934189.0,1e-05,0.6638074517250061,0.7159699892818864,0.6027443408966064,334,333,1765926890.501707,0.8192180693149567
10392.861814272,52086111.0,1e-05,0.7497853636741638,0.7181136120042872,0.614579439163208,335,334,1765926926.3192015,0.7983405590057373
10418.053206839,52241632.0,1e-05,0.7246571779251099,0.7202572347266881,1.0123229026794434,336,335,1765926951.5104797,0.8061899840831757
10453.565267755,52403245.0,1e-05,0.7296860814094543,0.722400857449089,0.9735431671142578,337,336,1765926987.022549,0.8037377595901489
10483.88735972,52567275.0,1e-05,0.7428357601165771,0.7245444801714899,0.3810579180717468,338,337,1765927017.344644,0.8020897209644318
10515.612402756,52733506.0,1e-05,0.7362323999404907,0.7266881028938906,0.7295447587966919,339,338,1765927049.0697742,0.8026368916034698
10547.686629076,52884795.0,1e-05,0.7292735576629639,0.7288317256162915,1.0165799856185913,340,339,1765927081.1439931,0.8059911727905273
10576.882879679,53039775.0,1e-05,0.7259337902069092,0.7309753483386924,0.6996734142303467,341,340,1765927110.3402407,0.804132878780365
10610.986764778,53204226.0,1e-05,0.7486550211906433,0.7331189710610932,0.3299367129802704,342,341,1765927144.444171,0.7989823520183563
10637.521704025,53357002.0,1e-05,0.7105389833450317,0.7352625937834941,0.6767071485519409,343,342,1765927170.9789855,0.8092228472232819
10665.001003816,53512592.0,1e-05,0.7267977595329285,0.737406216505895,0.7865654230117798,344,343,1765927198.4583669,0.8048957288265228
10699.687923826,53675222.0,1e-05,0.7682573795318604,0.7395498392282959,0.48561057448387146,345,344,1765927233.1452138,0.7959157824516296
10737.183505675,53837794.0,1e-05,0.7809596061706543,0.7416934619506966,0.5222890973091125,346,345,1765927270.6407151,0.7893731594085693
10770.39966688,53990810.0,1e-05,0.7310023903846741,0.7438370846730975,0.6303514838218689,347,346,1765927303.857043,0.8051997125148773
10805.906030681,54142452.0,1e-05,0.705986499786377,0.7459807073954984,0.5331365466117859,348,347,1765927339.3634028,0.8112007081508636
10840.330912324,54294279.0,1e-05,0.7033615112304688,0.7481243301178992,0.3158329427242279,349,348,1765927373.7882774,0.8108156323432922
10865.684590032,54445597.0,1e-05,0.6979537010192871,0.7502679528403001,0.4541343152523041,350,349,1765927399.1419528,0.814964085817337
10899.484669381,54603343.0,1e-05,0.7310753464698792,0.752411575562701,0.5801896452903748,351,350,1765927432.9420688,0.8057265281677246
10930.326184537,54759468.0,1e-05,0.6860613822937012,0.7545551982851019,0.39396440982818604,352,351,1765927463.783571,0.8155390024185181
10962.210937118,54913059.0,1e-05,0.7073056697845459,0.7566988210075026,0.35256388783454895,353,352,1765927495.6683307,0.8085958361625671
10996.79427865,55070490.0,1e-05,0.720379650592804,0.7588424437299035,1.113746166229248,354,353,1765927530.2517087,0.8070609271526337
11029.796360415,55234816.0,1e-05,0.741163969039917,0.7609860664523044,0.3457472026348114,355,354,1765927563.2536836,0.8021774291992188
11054.008311243,55387388.0,1e-05,0.7302680015563965,0.7631296891747053,0.3912172019481659,356,355,1765927587.465704,0.8033212125301361
11085.830290472,55538411.0,1e-05,0.6999981999397278,0.7652733118971061,0.4565545618534088,357,356,1765927619.287689,0.8135903477668762
11119.959753815,55688433.0,1e-05,0.711820662021637,0.767416934619507,0.43084222078323364,358,357,1765927653.4171624,0.8082036674022675
11145.89127635,55839265.0,1e-05,0.7173875570297241,0.7695605573419079,0.3239271938800812,359,358,1765927679.348662,0.8074161410331726
11177.80626341,55990505.0,1e-05,0.6805721521377563,0.7717041800643086,0.36934879422187805,360,359,1765927711.2636595,0.8178715705871582
11214.107435373,56160090.0,1e-05,0.7456015348434448,0.7738478027867095,0.3097020089626312,361,360,1765927747.5647752,0.8009529113769531
11241.617759971,56315482.0,1e-05,0.7180030941963196,0.7759914255091104,0.4016285836696625,362,361,1765927775.0751426,0.8079050779342651
11275.919040688,56478778.0,1e-05,0.746795117855072,0.7781350482315113,0.3034568727016449,363,362,1765927809.3763752,0.7998860776424408
11310.339955858,56640621.0,1e-05,0.736866295337677,0.7802786709539121,0.3898238241672516,364,363,1765927843.797211,0.7996388673782349
11346.238890731,56808271.0,1e-05,0.7365614175796509,0.782422293676313,0.3340820074081421,365,364,1765927879.6961339,0.8022119998931885
11378.710786658,56962569.0,1e-05,0.7248661518096924,0.7845659163987139,0.3079715669155121,366,365,1765927912.1682084,0.8057703673839569
11406.732164815,57113382.0,1e-05,0.724531888961792,0.7867095391211146,0.46111756563186646,367,366,1765927940.189354,0.8047619760036469
11444.313680334,57283115.0,1e-05,0.7475184798240662,0.7888531618435155,0.31420817971229553,368,367,1765927977.7709715,0.7986781299114227
11477.069547322,57431980.0,1e-05,0.7015546560287476,0.7909967845659164,0.3741695284843445,369,368,1765928010.5268831,0.8107240796089172
11514.093699594,57593151.0,1e-05,0.7318754196166992,0.7931404072883173,0.3267190754413605,370,369,1765928047.551005,0.8039049506187439
11552.448786295,57769554.0,1e-05,0.7309734225273132,0.7952840300107181,0.3339388966560364,371,370,1765928085.9061852,0.8049368262290955
11590.048289911,57930187.0,1e-05,0.7211629152297974,0.797427652733119,0.3290393352508545,372,371,1765928123.5056596,0.8085561692714691
11626.67655234,58089895.0,1e-05,0.7107228636741638,0.7995712754555199,0.5883628129959106,373,372,1765928160.1339548,0.8097226917743683
11651.288997152,58237921.0,1e-05,0.6976683735847473,0.8017148981779206,0.4426550567150116,374,373,1765928184.7464192,0.8132972419261932
11682.30407836,58386574.0,1e-05,0.7055854797363281,0.8038585209003215,0.4564918577671051,375,374,1765928215.7614858,0.8104799389839172
11710.184782516,58531794.0,1e-05,0.6972447633743286,0.8060021436227224,0.38630586862564087,376,375,1765928243.6421635,0.8137567341327667
11737.576313033,58679304.0,1e-05,0.7097514271736145,0.8081457663451233,0.6654133200645447,377,376,1765928271.0337133,0.8087208271026611
11768.013606458,58827963.0,1e-05,0.7416428327560425,0.8102893890675241,0.33014509081840515,378,377,1765928301.4709706,0.8020927309989929
11795.350384904,58968065.0,1e-05,0.6963580846786499,0.812433011789925,0.432842493057251,379,378,1765928328.8077729,0.8159069120883942
11825.879244457,59119596.0,1e-05,0.7201208472251892,0.8145766345123259,0.4590223431587219,380,379,1765928359.3366313,0.8085664808750153
11857.844769241,59282269.0,1e-05,0.7151238322257996,0.8167202572347267,0.3791475296020508,381,380,1765928391.3020463,0.8070461750030518
11895.699145405,59449069.0,1e-05,0.7134729623794556,0.8188638799571275,0.32926321029663086,382,381,1765928429.1565185,0.8104667663574219
11922.980602871,59602942.0,1e-05,0.7189277410507202,0.8210075026795284,0.3273082971572876,383,382,1765928456.4379375,0.8069905340671539
11951.738680098,59763486.0,1e-05,0.7317509651184082,0.8231511254019293,0.3191189765930176,384,383,1765928485.1960287,0.8034985661506653
11985.388313243,59914007.0,1e-05,0.6994853615760803,0.8252947481243301,0.3992732763290405,385,384,1765928518.84578,0.8122963905334473
12009.756305669,60056933.0,1e-05,0.6752495765686035,0.827438370846731,0.35983482003211975,386,385,1765928543.2135026,0.8163381814956665
12043.403243059,60219888.0,1e-05,0.7204853892326355,0.8295819935691319,0.3254111707210541,387,386,1765928576.860446,0.8072468936443329
12080.47411603,60373832.0,1e-05,0.7091749906539917,0.8317256162915327,0.35896214842796326,388,387,1765928613.9313755,0.809596449136734
12104.941276,60526958.0,1e-05,0.7035219669342041,0.8338692390139335,0.3448156714439392,389,388,1765928638.3985004,0.8128854930400848
12129.723769755,60680957.0,1e-05,0.7044867873191833,0.8360128617363344,0.3161303400993347,390,389,1765928663.1811347,0.8116605579853058
12166.451832961,60844353.0,1e-05,0.7269951105117798,0.8381564844587353,0.3466744124889374,391,390,1765928699.9091613,0.8034659028053284
12189.621095882,60988093.0,1e-05,0.6822575926780701,0.8403001071811361,0.32843443751335144,392,391,1765928723.0784063,0.81684410572052
12218.067269039,61139257.0,1e-05,0.7107975482940674,0.842443729903537,0.33347004652023315,393,392,1765928751.5246434,0.8088024854660034
12250.568551386,61294373.0,1e-05,0.7406402826309204,0.8445873526259379,0.3422964811325073,394,393,1765928784.0256867,0.8022162616252899
12284.571302283,61460962.0,1e-05,0.7648650407791138,0.8467309753483387,0.3329579830169678,395,394,1765928818.028551,0.794675201177597
12319.175424554,61610443.0,1e-05,0.6639284491539001,0.8488745980707395,0.32572340965270996,396,395,1765928852.6328022,0.8206318020820618
12349.385163682,61767622.0,1e-05,0.7103101015090942,0.8510182207931404,0.3427588939666748,397,396,1765928882.8424559,0.810790091753006
12375.239551964,61927294.0,1e-05,0.72320556640625,0.8531618435155413,0.8759381175041199,398,397,1765928908.696862,0.8068521916866302
12405.921483828,62087657.0,1e-05,0.7206857800483704,0.8553054662379421,0.5943806767463684,399,398,1765928939.378827,0.8076955378055573
12437.89057837,62242685.0,1e-05,0.740977942943573,0.857449088960343,0.35098397731781006,400,399,1765928971.347872,0.8026586472988129
12470.454669913,62393085.0,1e-05,0.6883319616317749,0.8595927116827439,0.7775565981864929,401,400,1765929003.9119313,0.8141442835330963
12494.82193511,62538285.0,1e-05,0.6830785274505615,0.8617363344051447,0.5180972218513489,402,401,1765929028.2792518,0.8164272010326385
12529.586361472,62701391.0,1e-05,0.742920994758606,0.8638799571275455,0.4787774980068207,403,402,1765929063.0436506,0.8030444979667664
12566.842242225,62848535.0,1e-05,0.7323664426803589,0.8660235798499464,0.8434882760047913,404,403,1765929100.2995129,0.8043462932109833
12599.319874709,63001586.0,1e-05,0.7072960138320923,0.8681672025723473,1.2779159545898438,405,404,1765929132.777272,0.8085527718067169
12630.075445168,63162806.0,1e-05,0.7294830679893494,0.8703108252947481,0.46365419030189514,406,405,1765929163.5328157,0.8049590587615967
12657.063523571,63324619.0,1e-05,0.7265442609786987,0.872454448017149,1.0450578927993774,407,406,1765929190.520939,0.8040100038051605
12687.523536454,63484446.0,1e-05,0.7388749122619629,0.8745980707395499,0.9205299019813538,408,407,1765929220.980925,0.8013285398483276
12724.367857383,63657343.0,1e-05,0.7599183917045593,0.8767416934619507,0.5774626135826111,409,408,1765929257.825283,0.7946978509426117
12759.383731758,63815011.0,1e-05,0.7741381525993347,0.8788853161843515,0.6223321557044983,410,409,1765929292.8410769,0.79395392537117
12793.920198427,63974464.0,1e-05,0.6997298002243042,0.8810289389067524,1.1902674436569214,411,410,1765929327.377448,0.8114240765571594
12827.750989035,64130517.0,1e-05,0.7157877683639526,0.8831725616291533,1.339236855506897,412,411,1765929361.208283,0.8105612993240356
12855.344039719,64283106.0,1e-05,0.7121148705482483,0.8853161843515541,1.078095555305481,413,412,1765929388.8012888,0.8094021677970886
12884.729408276,64430594.0,1e-05,0.7063475847244263,0.887459807073955,0.40480875968933105,414,413,1765929418.186762,0.8093140423297882
12916.374212979,64603713.0,1e-05,0.760652482509613,0.8896034297963559,1.0076026916503906,415,414,1765929449.8315995,0.7966673374176025
12950.526736333,64760293.0,1e-05,0.7306289672851562,0.8917470525187567,1.3049771785736084,416,415,1765929483.9841268,0.8044556677341461
12977.617888792,64923933.0,1e-05,0.7267444133758545,0.8938906752411575,0.9957109093666077,417,416,1765929511.0751789,0.8058274388313293
13012.987398764,65087097.0,1e-05,0.7524526119232178,0.8960342979635584,0.3223690092563629,418,417,1765929546.4446335,0.799481064081192
