train/mean_token_accuracy,_runtime,train/loss,train/num_tokens,_step,train/global_step,train/learning_rate,_timestamp,train/epoch,train/grad_norm
0.7913910299539566,1440.653233177,0.8217849731445312,32779172.0,209,210,0.0001,1765917552.5792866,0.45016077170418006,0.34251850843429565
0.7919153124094009,1447.187168028,0.8115297555923462,32931223.0,210,211,0.0001,1765917559.1131976,0.45230439442658094,0.2993350028991699
0.7887658327817917,1454.679104849,0.8251545429229736,33081708.0,211,212,0.0001,1765917566.6051435,0.45444801714898175,0.25420427322387695
0.7905784994363785,1461.004991503,0.8264497518539429,33234519.0,212,213,0.0001,1765917572.9310293,0.4565916398713826,0.38821151852607727
0.7925526201725006,1466.881516845,0.8152936697006226,33380554.0,213,214,0.0001,1765917578.8075633,0.4587352625937835,0.2432694435119629
0.7840662896633148,1474.919658224,0.8541122674942017,33541078.0,214,215,0.0001,1765917586.845699,0.4608788853161844,0.30367639660835266
0.7899162173271179,1482.274426721,0.8262690305709839,33702070.0,215,216,0.0001,1765917594.2004337,0.4630225080385852,0.30642420053482056
0.801750123500824,1488.262319333,0.7813303470611572,33851344.0,216,217,0.0001,1765917600.1883397,0.46516613076098606,0.2887275516986847
0.7917304784059525,1495.359250584,0.822441816329956,34005428.0,217,218,0.0001,1765917607.2852986,0.46730975348338694,0.4006575345993042
0.7897391021251678,1500.596471836,0.8315573930740356,34142448.0,218,219,0.0001,1765917612.522529,0.4694533762057878,0.3383313715457916
0.800516277551651,1506.758480751,0.783578097820282,34293582.0,219,220,0.0001,1765917618.6845005,0.4715969989281886,0.3665144443511963
0.7843666672706604,1513.588835182,0.8614058494567871,34448802.0,220,221,0.0001,1765917625.5148814,0.4737406216505895,0.2750098407268524
0.7921128869056702,1520.692941625,0.810979962348938,34608650.0,221,222,0.0001,1765917632.6190104,0.4758842443729904,0.25772106647491455
0.7949622869491577,1527.35675429,0.8030619621276855,34765848.0,222,223,0.0001,1765917639.2828157,0.4780278670953912,0.2540096640586853
0.7999396771192551,1533.646686645,0.7983696460723877,34923587.0,223,224,0.0001,1765917645.5727239,0.48017148981779206,0.27445390820503235
0.802338719367981,1538.662043709,0.7768622636795044,35061736.0,224,225,0.0001,1765917650.5880744,0.48231511254019294,0.2809602618217468
0.7846164256334305,1545.225271478,0.8357338905334473,35224947.0,225,226,0.0001,1765917657.1513386,0.4844587352625938,0.25199371576309204
0.7760666459798813,1552.503891733,0.8826149106025696,35383552.0,226,227,0.0001,1765917664.429936,0.4866023579849946,0.29443004727363586
0.7912638634443283,1559.824680444,0.82478266954422,35537848.0,227,228,0.0001,1765917671.7507074,0.4887459807073955,0.23450230062007904
0.7917932718992233,1565.60083574,0.8167705535888672,35694801.0,228,229,0.0001,1765917677.5268707,0.4908896034297964,0.27680695056915283
0.7915133684873581,1572.52071714,0.8170421719551086,35847389.0,229,230,0.0001,1765917684.4467394,0.4930332261521972,0.23168765008449554
0.7894533574581146,1578.668506017,0.8280999064445496,36001061.0,230,231,0.0001,1765917690.5945425,0.49517684887459806,0.25580543279647827
0.7912936061620712,1585.714098224,0.8284786939620972,36153435.0,231,232,0.0001,1765917697.6401296,0.49732047159699894,0.25633955001831055
0.7936973869800568,1592.013335747,0.8145272135734558,36308551.0,232,233,0.0001,1765917703.9393635,0.4994640943193998,0.23999659717082977
0.7931711971759796,1598.028668241,0.8159171342849731,36451452.0,233,234,0.0001,1765917709.9547074,0.5016077170418006,0.2840394675731659
0.800120159983635,1603.225728265,0.7851630449295044,36596648.0,234,235,0.0001,1765917715.1517682,0.5037513397642015,0.2599717378616333
0.7876676321029663,1610.576241728,0.8211608529090881,36751665.0,235,236,0.0001,1765917722.502291,0.5058949624866024,0.28621602058410645
0.7909787446260452,1617.833856888,0.8253395557403564,36908485.0,236,237,0.0001,1765917729.7598937,0.5080385852090032,0.25459450483322144
0.803592175245285,1624.287935086,0.7791112065315247,37064151.0,237,238,0.0001,1765917736.213981,0.5101822079314041,0.26417165994644165
0.7904234975576401,1630.476766772,0.8250197172164917,37217517.0,238,239,0.0001,1765917742.402813,0.5123258306538049,0.28228381276130676
0.8025131523609161,1635.965497605,0.7723826169967651,37367961.0,239,240,0.0001,1765917747.891541,0.5144694533762058,0.2511437237262726
0.7922842800617218,1642.705823952,0.8128416538238525,37526897.0,240,241,0.0001,1765917754.6318588,0.5166130760986066,0.25388312339782715
0.7782063186168671,1649.283769487,0.8690755367279053,37685668.0,241,242,0.0001,1765917761.2098043,0.5187566988210075,0.2565159201622009
0.7922798544168472,1655.429733192,0.81925368309021,37839489.0,242,243,0.0001,1765917767.3557627,0.5209003215434084,0.2848571240901947
0.7847500890493393,1662.053683685,0.8443046808242798,37997238.0,243,244,0.0001,1765917773.9797447,0.5230439442658092,0.2543363571166992
0.7753259837627411,1670.110529655,0.8839709162712097,38168011.0,244,245,0.0001,1765917782.0365663,0.5251875669882101,0.297298789024353
0.7892002910375595,1676.589402061,0.8335049152374268,38326230.0,245,246,0.0001,1765917788.515437,0.5273311897106109,0.27971377968788147
0.801652267575264,1683.573639961,0.7809321880340576,38478252.0,246,247,0.0001,1765917795.499645,0.5294748124330118,0.35737383365631104
0.795911431312561,1689.257106418,0.8028296828269958,38625546.0,247,248,0.0001,1765917801.1831498,0.5316184351554126,0.34072813391685486
0.789657860994339,1696.162596398,0.8234074115753174,38771391.0,248,249,0.0001,1765917808.0886147,0.5337620578778135,0.3186156749725342
0.7877764999866486,1703.397454808,0.8295451402664185,38929652.0,249,250,0.0001,1765917815.3234859,0.5359056806002144,0.38567546010017395
0.7842234373092651,1709.489027376,0.8345102071762085,39078825.0,250,251,0.0001,1765917821.4150794,0.5380493033226152,0.2795398235321045
0.7825600653886795,1716.74239281,0.8474307060241699,39250764.0,251,252,0.0001,1765917828.6684403,0.5401929260450161,0.3037147521972656
0.7945690006017685,1723.101699259,0.8063833713531494,39401652.0,252,253,0.0001,1765917835.0277364,0.5423365487674169,0.3943922519683838
0.7925078272819519,1729.991635182,0.8169437646865845,39556368.0,253,254,0.0001,1765917841.9176633,0.5444801714898178,0.3752770721912384
0.7957171052694321,1736.239923806,0.7960119247436523,39716091.0,254,255,0.0001,1765917848.1659691,0.5466237942122186,0.48255231976509094
0.7916631400585175,1741.9763192,0.8231143355369568,39864668.0,255,256,0.0001,1765917853.9023623,0.5487674169346195,0.3431888222694397
0.7804893851280212,1748.797159945,0.8531923890113831,40026842.0,256,257,0.0001,1765917860.7232063,0.5509110396570204,0.39196380972862244
0.7916399091482162,1755.613996198,0.8182381391525269,40185219.0,257,258,0.0001,1765917867.540061,0.5530546623794212,0.316532164812088
0.7857760637998581,1761.85032197,0.8378750085830688,40338073.0,258,259,0.0001,1765917873.7763743,0.5551982851018221,0.4558810591697693
0.7834749668836594,1768.812280572,0.8485449552536011,40501465.0,259,260,0.0001,1765917880.7383406,0.5573419078242229,0.40962931513786316
0.7877913564443588,1775.666218084,0.8302335739135742,40657227.0,260,261,0.0001,1765917887.5922713,0.5594855305466238,0.37295815348625183
0.796922042965889,1782.298367506,0.799606442451477,40807442.0,261,262,0.0001,1765917894.224417,0.5616291532690246,0.44806763529777527
0.7863299548625946,1789.089460185,0.8351152539253235,40956359.0,262,263,0.0001,1765917901.015498,0.5637727759914255,0.281254380941391
0.7882588654756546,1796.593737897,0.8263387680053711,41113297.0,263,264,0.0001,1765917908.5197926,0.5659163987138264,0.5082602500915527
0.7887008786201477,1803.4341694,0.8273380994796753,41267327.0,264,265,0.0001,1765917915.3602145,0.5680600214362272,0.653677761554718
0.798950120806694,1808.639208234,0.7916258573532104,41416137.0,265,266,0.0001,1765917920.5652578,0.5702036441586281,0.5808914303779602
0.7930784225463867,1815.301549743,0.8129045367240906,41572626.0,266,267,0.0001,1765917927.2276394,0.572347266881029,0.5888779163360596
0.7989370673894882,1821.711491422,0.7970706820487976,41724870.0,267,268,0.0001,1765917933.6375394,0.5744908896034298,0.27894115447998047
0.800434872508049,1828.70232533,0.7869044542312622,41882397.0,268,269,0.0001,1765917940.6283739,0.5766345123258306,0.43783119320869446
0.7828069627285004,1835.284666222,0.8371332287788391,42044695.0,269,270,0.0001,1765917947.2107172,0.5787781350482315,0.4582161009311676
0.7830400913953781,1842.409834736,0.8519777655601501,42195750.0,270,271,0.0001,1765917954.335847,0.5809217577706324,0.33183225989341736
0.7879929393529892,1849.202418746,0.8430038690567017,42347658.0,271,272,0.0001,1765917961.1284478,0.5830653804930332,0.43186265230178833
0.781589612364769,1856.374698268,0.8477262854576111,42499617.0,272,273,0.0001,1765917968.3007312,0.5852090032154341,0.3910466134548187
0.7981150150299072,1863.191867295,0.7947618961334229,42648060.0,273,274,0.0001,1765917975.1178992,0.587352625937835,0.31902530789375305
0.7907015234231949,1869.59742346,0.8157397508621216,42799438.0,274,275,0.0001,1765917981.523456,0.5894962486602358,0.38778263330459595
0.7948966920375824,1876.020029397,0.8074496388435364,42945465.0,275,276,0.0001,1765917987.9460752,0.5916398713826366,0.31373167037963867
0.7967057526111603,1882.24269872,0.7975106239318848,43089377.0,276,277,0.0001,1765917994.1687386,0.5937834941050375,0.2930765151977539
0.7826716154813766,1891.028579625,0.8570666313171387,43253006.0,277,278,0.0001,1765918002.954627,0.5959271168274384,0.2788437306880951
0.792356476187706,1898.122441864,0.812579870223999,43420433.0,278,279,0.0001,1765918010.0484707,0.5980707395498392,0.2851557731628418
0.7920646518468857,1904.844544573,0.8162829875946045,43577695.0,279,280,0.0001,1765918016.7705698,0.6002143622722401,0.29468196630477905
0.79183728992939,1912.868674702,0.8109007477760315,43738482.0,280,281,0.0001,1765918024.7947135,0.602357984994641,0.2625458240509033
0.7900564670562744,1920.747732226,0.8184854388237,43895774.0,281,282,0.0001,1765918032.6737826,0.6045016077170418,0.27126646041870117
0.7932571023702621,1926.837639056,0.8150787353515625,44045728.0,282,283,0.0001,1765918038.763668,0.6066452304394426,0.285957396030426
0.7867687046527863,1934.711523851,0.818998396396637,44207082.0,283,284,0.0001,1765918046.6375537,0.6087888531618435,0.28444865345954895
0.7864335179328918,1941.655468179,0.8362761735916138,44360492.0,284,285,0.0001,1765918053.5814905,0.6109324758842444,0.289559543132782
0.8014390766620636,1948.517466152,0.7788971066474915,44507249.0,285,286,0.0001,1765918060.4434986,0.6130760986066452,0.34596067667007446
0.7968518286943436,1954.927371161,0.8106725215911865,44657380.0,286,287,0.0001,1765918066.8533995,0.6152197213290461,0.2848285436630249
0.7926608473062515,1961.425830826,0.8093198537826538,44809690.0,287,288,0.0001,1765918073.3518562,0.617363344051447,0.269075483083725
0.7993071675300598,1967.17408503,0.7846873998641968,44958006.0,288,289,0.0001,1765918079.1001031,0.6195069667738478,0.2631767988204956
0.7883301228284836,1973.920809775,0.8314219117164612,45127484.0,289,290,0.0001,1765918085.8468473,0.6216505894962486,0.27148759365081787
0.7815506756305695,1981.056406285,0.8608056306838989,45288670.0,290,291,0.0001,1765918092.982433,0.6237942122186495,0.2668655812740326
0.7952347248792648,1986.243039582,0.7955836057662964,45435435.0,291,292,0.0001,1765918098.1690736,0.6259378349410504,0.28863999247550964
0.7933256775140762,1992.738646843,0.8115279674530029,45582758.0,292,293,0.0001,1765918104.6647108,0.6280814576634512,0.306773841381073
0.7985634058713913,1998.536818077,0.7940176129341125,45724786.0,293,294,0.0001,1765918110.4628618,0.6302250803858521,0.29601478576660156
0.7963345497846603,2004.301301016,0.8044816255569458,45875653.0,294,295,0.0001,1765918116.2273366,0.632368703108253,0.27501046657562256
0.7967664301395416,2010.512776872,0.7966015338897705,46026612.0,295,296,0.0001,1765918122.4388454,0.6345123258306538,0.33178409934043884
0.7963506281375885,2015.901870787,0.8048262596130371,46173537.0,296,297,0.0001,1765918127.827928,0.6366559485530546,0.2790563106536865
0.7867657989263535,2022.879559398,0.8389592170715332,46337020.0,297,298,0.0001,1765918134.8056147,0.6387995712754555,0.3072589933872223
0.792954221367836,2028.983315121,0.8245582580566406,46484878.0,298,299,0.0001,1765918140.9093325,0.6409431939978564,0.27222108840942383
0.7887468039989471,2035.929164075,0.8207658529281616,46638837.0,299,300,0.0001,1765918147.8551965,0.6430868167202572,0.3160214424133301
0.7925098240375519,2059.683071473,0.8139616250991821,46792654.0,300,301,0.0001,1765918171.6090932,0.6452304394426581,0.2824878692626953
0.7859868258237839,2066.043376931,0.8334882259368896,46956735.0,301,302,0.0001,1765918177.9694064,0.647374062165059,0.3389568030834198
0.7838767021894455,2073.045831183,0.8595733046531677,47119017.0,302,303,0.0001,1765918184.9718606,0.6495176848874598,0.26610714197158813
0.7918510288000107,2080.676749474,0.8186823129653931,47277064.0,303,304,0.0001,1765918192.6027982,0.6516613076098606,0.3708818256855011
0.789368137717247,2087.99999633,0.8168654441833496,47425177.0,304,305,0.0001,1765918199.9260166,0.6538049303322615,0.3279750943183899
0.8011081516742706,2093.462515052,0.7828219532966614,47567815.0,305,306,0.0001,1765918205.3885808,0.6559485530546624,0.3722962737083435
0.8006300330162048,2099.402310773,0.7725736498832703,47711542.0,306,307,0.0001,1765918211.328363,0.6580921757770632,0.35338741540908813
0.7900766730308533,2106.309930107,0.8349372148513794,47867963.0,307,308,0.0001,1765918218.2359593,0.6602357984994641,0.27305611968040466
0.7948172837495804,2112.956539391,0.8018325567245483,48027087.0,308,309,0.0001,1765918224.882575,0.662379421221865,0.318200021982193
0.78266441822052,2120.283692954,0.8484625816345215,48181216.0,309,310,0.0001,1765918232.2097342,0.6645230439442658,0.3866089880466461
0.7794555127620697,2128.02709402,0.8674324750900269,48346653.0,310,311,0.0001,1765918239.9531486,0.6666666666666666,0.268074631690979
0.7829035520553589,2134.567309832,0.8562757968902588,48515202.0,311,312,0.0001,1765918246.4933438,0.6688102893890675,0.42671218514442444
0.789317786693573,2141.821146754,0.8332151174545288,48681596.0,312,313,0.0001,1765918253.7471554,0.6709539121114684,0.3646828532218933
0.8056782186031342,2148.843887549,0.7624101042747498,48830511.0,313,314,0.0001,1765918260.7699172,0.6730975348338692,0.2753158509731293
0.7856694161891937,2156.004110238,0.8433483242988586,48979750.0,314,315,0.0001,1765918267.9301455,0.6752411575562701,0.5591055750846863
0.7959586530923843,2163.219783619,0.8056538701057434,49140486.0,315,316,0.0001,1765918275.1458018,0.677384780278671,0.31139233708381653
0.7943716049194336,2171.311085539,0.8100181221961975,49297672.0,316,317,0.0001,1765918283.2371163,0.6795284030010718,0.39217129349708557
0.7927549034357071,2177.351771236,0.813734769821167,49448662.0,317,318,0.0001,1765918289.2777786,0.6816720257234726,0.3735038936138153
0.793995127081871,2184.103857397,0.8107153177261353,49615721.0,318,319,0.0001,1765918296.0298936,0.6838156484458735,0.25389206409454346
0.7978295534849167,2190.341743279,0.7886335849761963,49770136.0,319,320,0.0001,1765918302.2678013,0.6859592711682744,0.3397853672504425
0.7899187058210373,2197.448498205,0.8265653252601624,49932945.0,320,321,0.0001,1765918309.3745272,0.6881028938906752,0.36394432187080383
0.799301952123642,2204.283785776,0.7899985313415527,50079045.0,321,322,0.0001,1765918316.2098217,0.6902465166130761,0.37310048937797546
0.7872243821620941,2212.267734794,0.8268284797668457,50243726.0,322,323,0.0001,1765918324.1937935,0.692390139335477,0.2628251016139984
0.793942928314209,2220.049516019,0.8112961053848267,50404071.0,323,324,0.0001,1765918331.975564,0.6945337620578779,0.2836639881134033
0.7865337431430817,2226.560676581,0.8399285078048706,50557944.0,324,325,0.0001,1765918338.486707,0.6966773847802786,0.3072172701358795
0.7898766696453094,2233.996855238,0.8271276950836182,50723566.0,325,326,0.0001,1765918345.9228764,0.6988210075026795,0.32480520009994507
0.8077183365821838,2240.128500803,0.7533273696899414,50868735.0,326,327,0.0001,1765918352.0545323,0.7009646302250804,0.3059688210487366
0.7884477823972702,2246.741759696,0.826616644859314,51027679.0,327,328,0.0001,1765918358.6677978,0.7031082529474812,0.2843957841396332
0.7816929370164871,2255.303104103,0.8528880476951599,51188474.0,328,329,0.0001,1765918367.2291403,0.7052518756698821,0.3044813275337219
0.7978822588920593,2261.30442333,0.7862130403518677,51334182.0,329,330,0.0001,1765918373.2304688,0.707395498392283,0.3037307560443878
0.7906776666641235,2268.369393748,0.8220694661140442,51499899.0,330,331,0.0001,1765918380.2954133,0.7095391211146839,0.27872130274772644
0.7968718409538269,2274.748415607,0.7954509258270264,51645111.0,331,332,0.0001,1765918386.6744583,0.7116827438370846,0.3205929100513458
0.7985428869724274,2280.822997504,0.7826735973358154,51795720.0,332,333,0.0001,1765918392.7490275,0.7138263665594855,0.44592881202697754
0.8054421693086624,2286.861108483,0.754585862159729,51934189.0,333,334,0.0001,1765918398.787129,0.7159699892818864,0.3548624813556671
0.7878677397966385,2293.367212911,0.8432168960571289,52086111.0,334,335,0.0001,1765918405.2932532,0.7181136120042872,0.3195689022541046
0.7917267382144928,2299.208340324,0.8191008567810059,52241632.0,335,336,0.0001,1765918411.134375,0.7202572347266881,0.5415083765983582
0.7897778898477554,2307.725154943,0.8195587396621704,52403245.0,336,337,0.0001,1765918419.6511862,0.722400857449089,0.38035815954208374
0.7861722558736801,2315.028210563,0.842980146408081,52567275.0,337,338,0.0001,1765918426.9542284,0.7245444801714899,0.505834698677063
0.7891616076231003,2322.658350731,0.8286160230636597,52733506.0,338,339,0.0001,1765918434.5843863,0.7266881028938906,0.43058326840400696
0.7901289612054825,2329.345622491,0.8244364857673645,52884795.0,339,340,0.0001,1765918441.2716568,0.7288317256162915,0.3209872245788574
0.7909444123506546,2335.730432234,0.8166911005973816,53039775.0,340,341,0.0001,1765918447.6564527,0.7309753483386924,0.3839074373245239
0.7853743582963943,2343.920630496,0.8388081789016724,53204226.0,341,342,0.0001,1765918455.846671,0.7331189710610932,0.31744110584259033
0.7956898510456085,2349.739681005,0.8013659119606018,53357002.0,342,343,0.0001,1765918461.6657114,0.7352625937834941,0.3655170500278473
0.7913786768913269,2355.637655301,0.8164389133453369,53512592.0,343,344,0.0001,1765918467.5637074,0.737406216505895,0.3242877721786499
0.7819629907608032,2362.83320815,0.863235354423523,53675222.0,344,345,0.0001,1765918474.7592535,0.7395498392282959,0.3243434429168701
0.7750134021043777,2371.144380967,0.8755042552947998,53837794.0,345,346,0.0001,1765918483.0704303,0.7416934619506966,0.3518146872520447
0.790881872177124,2378.011527082,0.8228310346603394,53990810.0,346,347,0.0001,1765918489.9375556,0.7438370846730975,0.2804977297782898
0.7963610142469406,2384.77962422,0.7991942167282104,54142452.0,347,348,0.0001,1765918496.705663,0.7459807073954984,0.3055673837661743
0.7966492623090744,2392.378228837,0.7920939922332764,54294279.0,348,349,0.0001,1765918504.3042667,0.7481243301178992,0.34191733598709106
0.8006165623664856,2398.200020276,0.790294885635376,54445597.0,349,350,0.0001,1765918510.1260571,0.7502679528403001,0.31469979882240295
0.7907208651304245,2405.368816878,0.8273779153823853,54603343.0,350,351,0.0001,1765918517.2948403,0.752411575562701,0.3112386167049408
0.8032617121934891,2412.450621568,0.7750289440155029,54759468.0,351,352,0.0001,1765918524.3766625,0.7545551982851019,0.2869507670402527
0.7933104485273361,2419.729202757,0.8023741841316223,54913059.0,352,353,0.0001,1765918531.6552243,0.7566988210075026,0.2956196665763855
0.7917843014001846,2427.175686625,0.812018096446991,55070490.0,353,354,0.0001,1765918539.1017253,0.7588424437299035,0.33900392055511475
0.7870717942714691,2434.556537569,0.838141918182373,55234816.0,354,355,0.0001,1765918546.4825706,0.7609860664523044,0.30029362440109253
0.7893615216016769,2440.17325319,0.8249524831771851,55387388.0,355,356,0.0001,1765918552.0993066,0.7631296891747053,0.28880980610847473
0.8008010238409042,2447.080203492,0.7893115878105164,55538411.0,356,357,0.0001,1765918559.0062335,0.7652733118971061,0.32802072167396545
0.7937507629394531,2454.035811926,0.8041196465492249,55688433.0,357,358,0.0001,1765918565.961847,0.767416934619507,0.2986973226070404
0.7937485426664352,2460.087938038,0.8063166737556458,55839265.0,358,359,0.0001,1765918572.013998,0.7695605573419079,0.3193664252758026
0.8048738390207291,2466.657456392,0.768431544303894,55990505.0,359,360,0.0001,1765918578.5834982,0.7717041800643086,0.28838613629341125
0.7871206402778625,2474.028666007,0.8362672328948975,56160090.0,360,361,0.0001,1765918585.9547248,0.7738478027867095,0.289418488740921
0.7951556295156479,2479.836510532,0.8046079874038696,56315482.0,361,362,0.0001,1765918591.7625442,0.7759914255091104,0.3036887049674988
0.7844948917627335,2487.509128473,0.8439350128173828,56478778.0,362,363,0.0001,1765918599.4351854,0.7781350482315113,0.3012993335723877
0.7860535979270935,2495.525715596,0.8313931822776794,56640621.0,363,364,0.0001,1765918607.4517398,0.7802786709539121,0.3111705183982849
0.790675938129425,2503.155135349,0.8252371549606323,56808271.0,364,365,0.0001,1765918615.081184,0.782422293676313,0.31091123819351196
0.7912726700305939,2509.824028254,0.8177973031997681,56962569.0,365,366,0.0001,1765918621.750059,0.7845659163987139,0.29346343874931335
0.7911857515573502,2515.584166719,0.8135125637054443,57113382.0,366,367,0.0001,1765918627.5101924,0.7867095391211146,0.30416345596313477
0.7823476642370224,2523.364619023,0.8441388607025146,57283115.0,367,368,0.0001,1765918635.2906446,0.7888531618435155,0.30361831188201904
0.7954153567552567,2530.423502657,0.7949186563491821,57431980.0,368,369,0.0001,1765918642.3495286,0.7909967845659164,0.3085656464099884
0.7896969765424728,2537.828850037,0.8233531713485718,57593151.0,369,370,0.0001,1765918649.7548926,0.7931404072883173,0.3388243019580841
0.7894185483455658,2546.88310126,0.8274930715560913,57769554.0,370,371,0.0001,1765918658.8091373,0.7952840300107181,0.3585028350353241
0.7961482554674149,2554.444069643,0.8078927993774414,57930187.0,371,372,0.0001,1765918666.3701067,0.797427652733119,0.2840304672718048
0.7957102060317993,2561.722326839,0.8023338913917542,58089895.0,372,373,0.0001,1765918673.6483743,0.7995712754555199,0.33461013436317444
0.7984824180603027,2567.017556449,0.7909930944442749,58237921.0,373,374,0.0001,1765918678.9435897,0.8017148981779206,0.31442150473594666
0.7974614650011063,2573.333774707,0.7957503199577332,58386574.0,374,375,0.0001,1765918685.2598147,0.8038585209003215,0.283825159072876
0.7996030300855637,2579.710934094,0.7902346849441528,58531794.0,375,376,0.0001,1765918691.6369677,0.8060021436227224,0.47473445534706116
0.794583648443222,2585.593576984,0.8021962642669678,58679304.0,376,377,0.0001,1765918697.5195956,0.8081457663451233,0.3190501630306244
0.7873547971248627,2592.362079876,0.8385726809501648,58827963.0,377,378,0.0001,1765918704.288126,0.8102893890675241,0.3920304477214813
0.8015543222427368,2598.155274601,0.7928061485290527,58968065.0,378,379,0.0001,1765918710.0813205,0.812433011789925,0.3466552197933197
0.7942136228084564,2604.045646566,0.8178009986877441,59119596.0,379,380,0.0001,1765918715.9716766,0.8145766345123259,0.31069913506507874
0.7946134060621262,2610.852424173,0.8006974458694458,59282269.0,380,381,0.0001,1765918722.778484,0.8167202572347267,0.3349149227142334
0.7958194762468338,2619.293994579,0.805058479309082,59449069.0,381,382,0.0001,1765918731.2200382,0.8188638799571275,0.3174632787704468
0.7919230163097382,2625.631179634,0.8141530156135559,59602942.0,382,383,0.0001,1765918737.5572221,0.8210075026795284,0.29719278216362
0.7900650352239609,2631.927434108,0.8224433660507202,59763486.0,383,384,0.0001,1765918743.8534603,0.8231511254019293,0.27374282479286194
0.7981585562229156,2638.617377199,0.7961606383323669,59914007.0,384,385,0.0001,1765918750.5434146,0.8252947481243301,0.42750152945518494
0.8019089549779892,2644.142088529,0.7681996822357178,60056933.0,385,386,0.0001,1765918756.0680952,0.827438370846731,0.3103935122489929
0.7934015840291977,2650.9918892,0.8109320402145386,60219888.0,386,387,0.0001,1765918762.9179356,0.8295819935691319,0.41217896342277527
0.7950423359870911,2659.151066623,0.802757740020752,60373832.0,387,388,0.0001,1765918771.0771196,0.8317256162915327,0.3650065064430237
0.798374280333519,2665.111541699,0.7947003245353699,60526958.0,388,389,0.0001,1765918777.0375786,0.8338692390139335,0.3272559344768524
0.798553079366684,2671.174125983,0.7943347096443176,60680957.0,389,390,0.0001,1765918783.1001582,0.8360128617363344,0.4402124583721161
0.7891425490379333,2678.731195247,0.8169698119163513,60844353.0,390,391,0.0001,1765918790.657242,0.8381564844587353,0.28235679864883423
0.8039461821317673,2683.90423359,0.7709608674049377,60988093.0,391,392,0.0001,1765918795.8302681,0.8403001071811361,0.46078699827194214
0.7943646609783173,2689.908006914,0.8034616708755493,61139257.0,392,393,0.0001,1765918801.8340442,0.842443729903537,0.3530219793319702
0.7880532890558243,2697.313888281,0.8327087163925171,61294373.0,393,394,0.0001,1765918809.2399309,0.8445873526259379,0.3804760277271271
0.7798520177602768,2704.471911393,0.8571782112121582,61460962.0,394,395,0.0001,1765918816.3979387,0.8467309753483387,0.3953993320465088
0.8072839975357056,2711.99212625,0.7522188425064087,61610443.0,395,396,0.0001,1765918823.9181545,0.8488745980707395,0.2897549271583557
0.7970035374164581,2718.481899683,0.8012140393257141,61767622.0,396,397,0.0001,1765918830.407947,0.8510182207931404,0.39513033628463745
0.7927854955196381,2724.001520131,0.8117153644561768,61927294.0,397,398,0.0001,1765918835.9275556,0.8531618435155413,0.39445364475250244
0.7945432066917419,2730.521043247,0.8090450763702393,62087657.0,398,399,0.0001,1765918842.4471,0.8553054662379421,0.3315453827381134
0.788284495472908,2737.617363832,0.8334430456161499,62242685.0,399,400,0.0001,1765918849.5433996,0.857449088960343,0.4286021888256073
0.8011056184768677,2750.898285907,0.7785515189170837,62393085.0,400,401,0.0001,1765918862.8243177,0.8595927116827439,0.4105883836746216
0.8038454651832581,2756.340148854,0.774614691734314,62538285.0,401,402,0.0001,1765918868.2661932,0.8617363344051447,0.33058178424835205
0.7889152467250824,2763.693652223,0.8364999294281006,62701391.0,402,403,0.0001,1765918875.6196609,0.8638799571275455,0.39118218421936035
0.7898736596107483,2771.141604017,0.8276731967926025,62848535.0,403,404,0.0001,1765918883.0676658,0.8660235798499464,0.4318150579929352
0.796207919716835,2777.657779559,0.7939196228981018,63001586.0,404,405,0.0001,1765918889.5837958,0.8681672025723473,0.3290652632713318
0.7908078879117966,2784.312597133,0.8202471733093262,63162806.0,405,406,0.0001,1765918896.2386312,0.8703108252947481,0.3854089081287384
0.7914065569639206,2790.259455235,0.8133351802825928,63324619.0,406,407,0.0001,1765918902.1854978,0.872454448017149,0.41477668285369873
0.7878700643777847,2796.658954833,0.8349311351776123,63484446.0,407,408,0.0001,1765918908.5850155,0.8745980707395499,0.30277031660079956
0.7815595120191574,2804.996875887,0.8488544225692749,63657343.0,408,409,0.0001,1765918916.922934,0.8767416934619507,0.3596249520778656
0.7802328914403915,2813.009032159,0.8673112392425537,63815011.0,409,410,0.0001,1765918924.9350698,0.8788853161843515,0.43802499771118164
0.7974670827388763,2820.472792847,0.7892917990684509,63974464.0,410,411,0.0001,1765918932.3988528,0.8810289389067524,0.29502585530281067
0.7957734912633896,2827.516992022,0.8090702891349792,64130517.0,411,412,0.0001,1765918939.44303,0.8831725616291533,0.529143214225769
0.7948298156261444,2833.686477822,0.8048440217971802,64283106.0,412,413,0.0001,1765918945.6125042,0.8853161843515541,0.47411683201789856
0.7938856184482574,2839.950385586,0.8053929805755615,64430594.0,413,414,0.0001,1765918951.8764205,0.887459807073955,0.4034845232963562
0.7837079763412476,2847.502190057,0.8517393469810486,64603713.0,414,415,0.0001,1765918959.4282281,0.8896034297963559,0.4309162199497223
0.7884691208600998,2855.065138839,0.8290912508964539,64760293.0,415,416,0.0001,1765918966.9911783,0.8917470525187567,0.4589029550552368
0.7922408878803253,2861.326323131,0.8159237504005432,64923933.0,416,417,0.0001,1765918973.2523553,0.8938906752411575,0.3453713357448578
0.7855766266584396,2869.413472007,0.842988908290863,65087097.0,417,418,0.0001,1765918981.339514,0.8960342979635584,0.46541929244995117
