train/learning_rate,_step,_timestamp,train/grad_norm,train/mean_token_accuracy,_runtime,train/global_step,train/loss,train/epoch,train/num_tokens
0.001,213,1765917577.4114962,0.11352939158678055,0.7977207899093628,1452.128592177,214,0.7904338240623474,0.4587352625937835,33380554.0
0.001,214,1765917585.2703898,0.1103125512599945,0.7886739522218704,1459.987503064,215,0.8312441110610962,0.4608788853161844,33541078.0
0.001,215,1765917592.384463,0.09481576085090637,0.7942042350769043,1467.101591265,216,0.8021166324615479,0.4630225080385852,33702070.0
0.001,216,1765917598.34524,0.12172359228134155,0.8057943135499954,1473.062358892,217,0.7577242851257324,0.46516613076098606,33851344.0
0.001,217,1765917605.3940277,0.08663956075906754,0.7957876771688461,1480.111170229,218,0.7945597171783447,0.46730975348338694,34005428.0
0.001,218,1765917610.528153,0.12555471062660217,0.7941770404577255,1485.24525289,219,0.8068565130233765,0.4694533762057878,34142448.0
0.001,219,1765917616.5833666,0.09161172807216644,0.8055147975683212,1491.300490645,220,0.7564432621002197,0.4715969989281886,34293582.0
0.001,220,1765917623.2332885,0.10239951312541962,0.7895328551530838,1497.950403016,221,0.8371486663818359,0.4737406216505895,34448802.0
0.001,221,1765917630.2816553,0.09153228998184204,0.796319991350174,1504.998788063,222,0.7879570722579956,0.4758842443729904,34608650.0
0.001,222,1765917636.7491236,0.08803839981555939,0.8003291636705399,1511.466234665,223,0.7769827246665955,0.4780278670953912,34765848.0
0.001,223,1765917642.9655714,0.09331502765417099,0.8037720769643784,1517.682703716,224,0.7771804332733154,0.48017148981779206,34923587.0
0.001,224,1765917647.9425359,0.10884417593479156,0.8074163198471069,1522.659646285,225,0.7525132298469543,0.48231511254019294,35061736.0
0.001,225,1765917654.2997115,0.09243060648441315,0.7899224758148193,1529.016831885,226,0.8115081191062927,0.4844587352625938,35224947.0
0.001,226,1765917661.4952261,0.10652908682823181,0.7803188264369965,1536.212342274,227,0.8600354194641113,0.4866023579849946,35383552.0
0.001,227,1765917668.6855493,0.09535595774650574,0.7962775677442551,1543.402639312,228,0.7998514175415039,0.4887459807073955,35537848.0
0.001,228,1765917674.272524,0.10640444606542587,0.7962145954370499,1548.989645935,229,0.791954755783081,0.4908896034297964,35694801.0
0.001,229,1765917680.940411,0.09851827472448349,0.7959966063499451,1555.657548638,230,0.7946807146072388,0.4930332261521972,35847389.0
0.001,230,1765917687.0757837,0.09581029415130615,0.7951286733150482,1561.792881977,231,0.7999349236488342,0.49517684887459806,36001061.0
0.001,231,1765917694.1593785,0.09430224448442459,0.7958513349294662,1568.876723873,232,0.8050367832183838,0.49732047159699894,36153435.0
0.001,232,1765917700.3416786,0.0951850637793541,0.7987549006938934,1575.058877535,233,0.7895410060882568,0.4994640943193998,36308551.0
0.001,233,1765917706.2075512,0.13010695576667786,0.7983691692352295,1580.924742625,234,0.7915670275688171,0.5016077170418006,36451452.0
0.001,234,1765917711.3765333,0.09951917827129364,0.8055996000766754,1586.093725524,235,0.758844792842865,0.5037513397642015,36596648.0
0.001,235,1765917718.5997064,0.10308464616537094,0.7922575771808624,1593.316928364,236,0.7963509559631348,0.5058949624866024,36751665.0
0.001,236,1765917725.834646,0.10172117501497269,0.7957407087087631,1600.551777467,237,0.8005154132843018,0.5080385852090032,36908485.0
0.001,237,1765917732.2653542,0.09389058500528336,0.8076247721910477,1606.982481268,238,0.7562254667282104,0.5101822079314041,37064151.0
0.001,238,1765917738.349876,0.09247395396232605,0.7946872711181641,1613.067014166,239,0.7999131083488464,0.5123258306538049,37217517.0
0.001,239,1765917743.7724998,0.11060017347335815,0.8076764643192291,1618.489688491,240,0.7455592751502991,0.5144694533762058,37367961.0
0.001,240,1765917750.4752188,0.10279618948698044,0.7971383929252625,1625.192369419,241,0.7858401536941528,0.5166130760986066,37526897.0
0.001,241,1765917756.8248155,0.09274359047412872,0.7834016978740692,1631.541951257,242,0.8426753282546997,0.5187566988210075,37685668.0
0.001,242,1765917762.845535,0.09989898651838303,0.7969900071620941,1637.562663306,243,0.7949390411376953,0.5209003215434084,37839489.0
0.001,243,1765917769.474202,0.09320290386676788,0.7902319729328156,1644.19139393,244,0.8192126154899597,0.5230439442658092,37997238.0
0.001,244,1765917777.412759,0.09133517742156982,0.7802681475877762,1652.129890204,245,0.8598572015762329,0.5251875669882101,38168011.0
0.001,245,1765917783.766227,0.08723033219575882,0.7932577431201935,1658.483360394,246,0.8095299005508423,0.5273311897106109,38326230.0
0.001,246,1765917790.681087,0.09249164164066315,0.8064097315073013,1665.39819519,247,0.7573426961898804,0.5294748124330118,38478252.0
0.001,247,1765917796.3174338,0.09456222504377365,0.8017029613256454,1671.034528235,248,0.776019811630249,0.5316184351554126,38625546.0
0.001,248,1765917803.0702639,0.09655492752790451,0.7955743372440338,1677.787393817,249,0.7940111756324768,0.5337620578778135,38771391.0
0.001,249,1765917810.1618922,0.09005895256996155,0.7934194207191467,1684.879010573,250,0.8040112853050232,0.5359056806002144,38929652.0
0.001,250,1765917816.0406842,0.10289169102907181,0.7896224409341812,1690.757797935,251,0.8091791868209839,0.5380493033226152,39078825.0
0.001,251,1765917823.128117,0.09981400519609451,0.7880827188491821,1697.845234522,252,0.8217018842697144,0.5401929260450161,39250764.0
0.001,252,1765917829.48419,0.09363415837287903,0.7997088581323624,1704.20129514,253,0.7805163860321045,0.5423365487674169,39401652.0
0.001,253,1765917836.3014233,0.09920774400234222,0.7977441400289536,1711.018519798,254,0.7940002679824829,0.5444801714898178,39556368.0
0.001,254,1765917842.4659529,0.1178169846534729,0.8009633272886276,1717.183077101,255,0.7720421552658081,0.5466237942122186,39716091.0
0.001,255,1765917848.1628122,0.10191954672336578,0.7961693853139877,1722.879922569,256,0.7994837760925293,0.5487674169346195,39864668.0
0.001,256,1765917855.0196013,0.10611996054649353,0.7851752787828445,1729.736837562,257,0.8295679092407227,0.5509110396570204,40026842.0
0.001,257,1765917861.7072492,0.10598258674144745,0.7967088967561722,1736.424461852,258,0.792590856552124,0.5530546623794212,40185219.0
0.001,258,1765917867.8434134,0.1060963124036789,0.7909402251243591,1742.560649776,259,0.8126326203346252,0.5551982851018221,40338073.0
0.001,259,1765917874.8403914,0.10091645270586014,0.7878501117229462,1749.557554954,260,0.8260099291801453,0.5573419078242229,40501465.0
0.001,260,1765917881.6115265,0.11656305193901062,0.7937361299991608,1756.328666984,261,0.8057979345321655,0.5594855305466238,40657227.0
0.001,261,1765917888.20835,0.11386465281248093,0.8017164468765259,1762.925525545,262,0.7770425081253052,0.5616291532690246,40807442.0
0.001,262,1765917895.0129745,0.09947537630796432,0.791328027844429,1769.730192829,263,0.8088640570640564,0.5637727759914255,40956359.0
0.001,263,1765917902.242519,0.09876740723848343,0.793419674038887,1776.959742835,264,0.7984374761581421,0.5659163987138264,41113297.0
0.001,264,1765917909.0407674,0.08879785984754562,0.794242188334465,1783.757969681,265,0.8027023077011108,0.5680600214362272,41267327.0
0.001,265,1765917914.3040466,0.10837697237730026,0.804437905550003,1789.02127169,266,0.7629191279411316,0.5702036441586281,41416137.0
0.001,266,1765917920.9299712,0.09054554998874664,0.7979702055454254,1795.647164408,267,0.7892771363258362,0.572347266881029,41572626.0
0.001,267,1765917927.2693076,0.09835579246282578,0.8027866929769516,1801.986441829,268,0.7733400464057922,0.5744908896034298,41724870.0
0.001,268,1765917934.1584342,0.08902985602617264,0.8041169196367264,1808.87557791,269,0.7642195224761963,0.5766345123258306,41882397.0
0.001,269,1765917940.6966493,0.10466992855072021,0.7883646190166473,1815.413766094,270,0.8114378452301025,0.5787781350482315,42044695.0
0.001,270,1765917947.736871,0.09592190384864807,0.7889391034841537,1822.453979819,271,0.8242560625076294,0.5809217577706324,42195750.0
0.001,271,1765917954.4804509,0.1242964118719101,0.7924619764089584,1829.197574236,272,0.8192694783210754,0.5830653804930332,42347658.0
0.001,272,1765917961.472477,0.10687578469514847,0.7875699251890182,1836.189593279,273,0.8202222585678101,0.5852090032154341,42499617.0
0.001,273,1765917968.097375,0.8481542468070984,0.8016152381896973,1842.814500651,274,0.7743934392929077,0.587352625937835,42648060.0
0.001,274,1765917974.362664,2.0904715061187744,0.7924241274595261,1849.079775389,275,0.8183014392852783,0.5894962486602358,42799438.0
0.001,275,1765917980.7670424,1.964302897453308,0.7882960885763168,1855.484138954,276,0.8347741365432739,0.5916398713826366,42945465.0
0.001,276,1765917986.9020357,0.6967295408248901,0.7933482080698013,1861.619165624,277,0.8140425682067871,0.5937834941050375,43089377.0
0.001,277,1765917995.523741,0.5855433940887451,0.781951829791069,1870.240884342,278,0.8611874580383301,0.5959271168274384,43253006.0
0.001,278,1765918002.567585,0.7808901071548462,0.7919454276561737,1877.284824506,279,0.8326922059059143,0.5980707395498392,43420433.0
0.001,279,1765918009.2138226,0.5735147595405579,0.7897358983755112,1883.931111297,280,0.8227949142456055,0.6002143622722401,43577695.0
0.001,280,1765918017.2214365,1.5700829029083252,0.7872760444879532,1891.938562184,281,0.8732600212097168,0.602357984994641,43738482.0
0.001,281,1765918024.6975725,1.0142065286636353,0.7805294543504715,1899.414830054,282,0.8604092001914978,0.6045016077170418,43895774.0
0.001,282,1765918030.7327266,0.4429630935192108,0.7925539761781693,1905.449963205,283,0.8176679611206055,0.6066452304394426,44045728.0
0.001,283,1765918038.3030498,0.8597666025161743,0.7861992567777634,1913.020171468,284,0.8225301504135132,0.6087888531618435,44207082.0
0.001,284,1765918045.1930938,0.748207151889801,0.7806674391031265,1919.910222787,285,0.870366632938385,0.6109324758842444,44360492.0
0.001,285,1765918051.7862153,0.3900851905345917,0.7981724441051483,1926.503468077,286,0.7939435243606567,0.6130760986066452,44507249.0
0.001,286,1765918058.2292004,0.4490394592285156,0.793134793639183,1932.946325836,287,0.824268102645874,0.6152197213290461,44657380.0
0.001,287,1765918064.7234097,0.6059369444847107,0.7900394350290298,1939.440632856,288,0.822457492351532,0.617363344051447,44809690.0
0.001,288,1765918070.2351007,0.6657446026802063,0.7971091717481613,1944.952217641,289,0.7941408157348633,0.6195069667738478,44958006.0
0.001,289,1765918076.8858106,0.7066218852996826,0.7865160703659058,1951.603007739,290,0.840562105178833,0.6216505894962486,45127484.0
0.001,290,1765918083.9495895,0.70738285779953,0.7809719294309616,1958.666727379,291,0.8673679828643799,0.6237942122186495,45288670.0
0.001,291,1765918089.066265,0.20023512840270996,0.7949777245521545,1963.783445194,292,0.7979888916015625,0.6259378349410504,45435435.0
0.001,292,1765918095.5216534,0.6758941411972046,0.7922571152448654,1970.238881209,293,0.8154969215393066,0.6280814576634512,45582758.0
0.001,293,1765918101.1535623,0.3504863381385803,0.7986984848976135,1975.870758595,294,0.7936161756515503,0.6302250803858521,45724786.0
0.001,294,1765918106.8398507,0.5896416306495667,0.7965006679296494,1981.556985064,295,0.8058383464813232,0.632368703108253,45875653.0
0.001,295,1765918112.8602898,0.4549984633922577,0.7965776920318604,1987.577544023,296,0.7976609468460083,0.6345123258306538,46026612.0
0.001,296,1765918118.225788,0.8736990094184875,0.7954990267753601,1992.94297774,297,0.8077428936958313,0.6366559485530546,46173537.0
0.001,297,1765918125.1817882,2.289936065673828,0.7814454734325409,1999.898915863,298,0.909286379814148,0.6387995712754555,46337020.0
0.001,298,1765918131.2575717,2.1542751789093018,0.7825595289468765,2005.974763077,299,0.8874331116676331,0.6409431939978564,46484878.0
0.001,299,1765918138.1902661,1.6805248260498047,0.7773841172456741,2012.907439272,300,0.9005734920501709,0.6430868167202572,46638837.0
0.001,300,1765918155.0199778,0.8728669285774231,0.7853654623031616,2029.737128896,301,0.8542337417602539,0.6452304394426581,46792654.0
0.001,301,1765918161.3371644,0.273271769285202,0.7833573520183563,2036.054292606,302,0.8494384288787842,0.647374062165059,46956735.0
0.001,302,1765918168.3231344,0.3427104949951172,0.7817713618278503,2043.04033785,303,0.8746916055679321,0.6495176848874598,47119017.0
0.001,303,1765918175.8812149,1.2263380289077759,0.7876054048538208,2050.598343693,304,0.8362398743629456,0.6516613076098606,47277064.0
0.001,304,1765918183.160647,0.36252185702323914,0.7875887900590897,2057.87777371,305,0.8303378224372864,0.6538049303322615,47425177.0
0.001,305,1765918188.4934456,0.3700844943523407,0.7996505498886108,2063.210542718,306,0.7935538291931152,0.6559485530546624,47567815.0
0.001,306,1765918194.4626627,0.39676740765571594,0.7990462183952332,2069.179873344,307,0.7799657583236694,0.6580921757770632,47711542.0
0.001,307,1765918201.1802273,0.24206805229187012,0.7890236228704453,2075.897442989,308,0.8410095572471619,0.6602357984994641,47867963.0
0.001,308,1765918207.8283505,1.6951268911361694,0.7919591516256332,2082.545568791,309,0.8323925733566284,0.662379421221865,48027087.0
0.001,309,1765918215.0480661,2.2212512493133545,0.7739894986152649,2089.765176313,310,0.914666473865509,0.6645230439442658,48181216.0
0.001,310,1765918222.7311656,0.6238214373588562,0.7736239284276962,2097.44830162,311,0.9244269132614136,0.6666666666666666,48346653.0
0.001,311,1765918229.155367,0.3904685974121094,0.7775757908821106,2103.87252197,312,0.8900762796401978,0.6688102893890675,48515202.0
0.001,312,1765918236.3216217,0.8526259064674377,0.7828420102596283,2111.038733822,313,0.8808698654174805,0.6709539121114684,48681596.0
0.001,313,1765918243.3564506,0.8077980875968933,0.7987191826105118,2118.073591754,314,0.7895562052726746,0.6730975348338692,48830511.0
0.001,314,1765918250.41259,0.7784054279327393,0.7804206907749176,2125.129707162,315,0.8753259181976318,0.6752411575562701,48979750.0
0.001,315,1765918257.6583102,58.20183563232422,0.781544104218483,2132.375417061,316,0.8823239803314209,0.677384780278671,49140486.0
0.001,316,1765918265.7642524,1.3103296756744385,0.7826777249574661,2140.481344762,317,0.8710249662399292,0.6795284030010718,49297672.0
0.001,317,1765918271.7034955,3.1404521465301514,0.7781872451305389,2146.420627262,318,0.8905667066574097,0.6816720257234726,49448662.0
0.001,318,1765918278.2637448,0.9170589447021484,0.7815273851156235,2152.980862356,319,0.8781558275222778,0.6838156484458735,49615721.0
0.001,319,1765918284.502047,0.7872582674026489,0.7901797145605087,2159.219136797,320,0.8313627243041992,0.6859592711682744,49770136.0
0.001,320,1765918291.4629452,0.6334900856018066,0.7808660566806793,2166.18006481,321,0.8656531572341919,0.6881028938906752,49932945.0
0.001,321,1765918298.333029,0.8644728660583496,0.792972058057785,2173.050142314,322,0.8238383531570435,0.6902465166130761,50079045.0
0.001,322,1765918306.2514703,0.7225630283355713,0.7815166115760803,2180.968580838,323,0.8583173751831055,0.692390139335477,50243726.0
0.001,323,1765918314.0683663,1.9008417129516602,0.7868690937757492,2188.785484614,324,0.8499243259429932,0.6945337620578779,50404071.0
0.001,324,1765918320.5569997,2.9434051513671875,0.7794582694768906,2195.274131503,325,0.8762668967247009,0.6966773847802786,50557944.0
0.001,325,1765918327.8908913,0.8462693691253662,0.783624142408371,2202.607992064,326,0.8649407625198364,0.6988210075026795,50723566.0
0.001,326,1765918333.9346478,1.1408185958862305,0.8016958683729172,2208.651757604,327,0.7828080654144287,0.7009646302250804,50868735.0
0.001,327,1765918340.49411,1.5838886499404907,0.7820951044559479,2215.211229761,328,0.8576148748397827,0.7031082529474812,51027679.0
0.001,328,1765918349.0027976,0.5834997296333313,0.776474341750145,2223.719924473,329,0.8827579021453857,0.7052518756698821,51188474.0
0.001,329,1765918354.9968421,1.590171456336975,0.7926770746707916,2229.713978876,330,0.8139654397964478,0.707395498392283,51334182.0
0.001,330,1765918361.9269311,0.7209023833274841,0.7845578491687775,2236.644062072,331,0.8488541841506958,0.7095391211146839,51499899.0
0.001,331,1765918368.2721794,1.0809688568115234,0.7827194482088089,2242.989292899,332,0.8624371290206909,0.7116827438370846,51645111.0
0.001,332,1765918374.366356,1.3163830041885376,0.7871406674385071,2249.08346247,333,0.8666573762893677,0.7138263665594855,51795720.0
0.001,333,1765918380.3786533,1.5699490308761597,0.7956723123788834,2255.095908904,334,0.8028256893157959,0.7159699892818864,51934189.0
0.001,334,1765918386.828271,0.742041826248169,0.775678426027298,2261.545414769,335,0.8963214159011841,0.7181136120042872,52086111.0
0.001,335,1765918392.63754,0.987196683883667,0.7827185392379761,2267.354757677,336,0.8509434461593628,0.7202572347266881,52241632.0
0.001,336,1765918401.148206,3.4758846759796143,0.7822906821966171,2275.865407452,337,0.853783130645752,0.722400857449089,52403245.0
0.001,337,1765918408.2790742,0.9914419651031494,0.7759047299623489,2282.99620963,338,0.8985114097595215,0.7245444801714899,52567275.0
0.001,338,1765918415.9069042,30.827404022216797,0.7810378968715668,2290.624021388,339,0.8630383014678955,0.7266881028938906,52733506.0
0.001,339,1765918422.5917883,0.7612478733062744,0.780081108212471,2297.309041318,340,0.8752707242965698,0.7288317256162915,52884795.0
0.001,340,1765918428.9362986,0.8899096846580505,0.7828139960765839,2303.65353837,341,0.8518106937408447,0.7309753483386924,53039775.0
0.001,341,1765918437.0898497,0.7022684812545776,0.7780785411596298,2311.807054042,342,0.8728776574134827,0.7331189710610932,53204226.0
0.001,342,1765918442.8484237,5.389258861541748,0.7772491872310638,2317.565648514,343,0.9094668030738831,0.7352625937834941,53357002.0
0.001,343,1765918448.6880682,0.6093031167984009,0.783301055431366,2323.405190957,344,0.8574864864349365,0.737406216505895,53512592.0
0.001,344,1765918455.8508565,1.4522860050201416,0.7730025351047516,2330.568013865,345,0.912842869758606,0.7395498392282959,53675222.0
0.001,345,1765918464.1211996,2.1433510780334473,0.7674435079097748,2338.838421376,346,0.9130651950836182,0.7416934619506966,53837794.0
0.001,346,1765918470.9049828,3.3916168212890625,0.7826233059167862,2345.622233814,347,0.8654123544692993,0.7438370846730975,53990810.0
0.001,347,1765918477.6430073,1.0450681447982788,0.7875361442565918,2352.360204101,348,0.846816897392273,0.7459807073954984,54142452.0
0.001,348,1765918485.1940658,0.46615076065063477,0.7899404019117355,2359.911213241,349,0.8225352764129639,0.7481243301178992,54294279.0
0.001,349,1765918490.8463485,0.36836645007133484,0.7968782335519791,2365.563551932,350,0.8137234449386597,0.7502679528403001,54445597.0
0.001,350,1765918497.8509448,0.324151873588562,0.7858050167560577,2372.568072845,351,0.8518546223640442,0.752411575562701,54603343.0
0.001,351,1765918504.7084997,0.32445672154426575,0.798331692814827,2379.425700261,352,0.7955321669578552,0.7545551982851019,54759468.0
0.001,352,1765918511.968255,0.37962114810943604,0.7884320765733719,2386.685444825,353,0.8238427639007568,0.7566988210075026,54913059.0
0.001,353,1765918519.2968798,1.1909682750701904,0.7877636551856995,2394.014074024,354,0.832194447517395,0.7588424437299035,55070490.0
0.001,354,1765918526.6323788,0.5655779838562012,0.7833442538976669,2401.349561793,355,0.8576151728630066,0.7609860664523044,55234816.0
0.001,355,1765918532.2221577,0.9714877009391785,0.7848067730665207,2406.939327486,356,0.8432402014732361,0.7631296891747053,55387388.0
0.001,356,1765918538.8605404,0.3287131190299988,0.7970204204320908,2413.577661415,357,0.8054983615875244,0.7652733118971061,55538411.0
0.001,357,1765918545.57853,0.28905919194221497,0.79136823117733,2420.295661618,358,0.8166944980621338,0.767416934619507,55688433.0
0.001,358,1765918551.5962694,0.4221936762332916,0.7913355529308319,2426.313412949,359,0.8179003000259399,0.7695605573419079,55839265.0
0.001,359,1765918558.1525443,0.19244961440563202,0.8027458190917969,2432.869669385,360,0.7761253118515015,0.7717041800643086,55990505.0
0.001,360,1765918565.5266263,0.2544867992401123,0.7857427000999451,2440.243870096,361,0.844260573387146,0.7738478027867095,56160090.0
0.001,361,1765918571.336241,0.16442789137363434,0.7945200353860855,2446.053423419,362,0.8107954263687134,0.7759914255091104,56315482.0
0.001,362,1765918578.946426,0.2126227468252182,0.7826180011034012,2453.663640488,363,0.8546682000160217,0.7781350482315113,56478778.0
0.001,363,1765918586.893501,0.17120088636875153,0.7835512906312943,2461.610729086,364,0.8391606211662292,0.7802786709539121,56640621.0
0.001,364,1765918594.466439,0.1939706653356552,0.7892741411924362,2469.183684423,365,0.831296980381012,0.782422293676313,56808271.0
0.001,365,1765918601.104195,0.20610108971595764,0.7901510000228882,2475.821355449,366,0.8227776288986206,0.7845659163987139,56962569.0
0.001,366,1765918606.8530655,0.1741320639848709,0.790396049618721,2481.570170812,367,0.8165854215621948,0.7867095391211146,57113382.0
0.001,367,1765918614.599743,0.1528400182723999,0.7818519026041031,2489.317007719,368,0.8486897945404053,0.7888531618435155,57283115.0
0.001,368,1765918621.607143,0.35748809576034546,0.7952281683683395,2496.324357546,369,0.7980194687843323,0.7909967845659164,57431980.0
0.001,369,1765918628.9978673,0.44404253363609314,0.7896949052810669,2503.715008923,370,0.8264117240905762,0.7931404072883173,57593151.0
0.001,370,1765918638.0894444,0.15885134041309357,0.789087787270546,2512.806601731,371,0.8309485912322998,0.7952840300107181,57769554.0
0.001,371,1765918645.6588917,0.4600275754928589,0.796024963259697,2520.37598166,372,0.8107157349586487,0.797427652733119,57930187.0
0.001,372,1765918652.9370873,0.14448174834251404,0.7949387431144714,2527.654231164,373,0.8031911253929138,0.7995712754555199,58089895.0
0.001,373,1765918658.2016554,0.45677733421325684,0.7989244312047958,2532.918849629,374,0.7890195846557617,0.8017148981779206,58237921.0
0.001,374,1765918664.3703306,0.19081661105155945,0.7970833629369736,2539.087518149,375,0.7955041527748108,0.8038585209003215,58386574.0
0.001,375,1765918670.6884193,0.47580403089523315,0.8003384619951248,2545.405599029,376,0.7865277528762817,0.8060021436227224,58531794.0
0.001,376,1765918676.4883208,0.24002254009246826,0.794737309217453,2551.205560239,377,0.8015077710151672,0.8081457663451233,58679304.0
0.001,377,1765918683.217766,0.4093404710292816,0.7868223935365677,2557.934964677,378,0.8382995128631592,0.8102893890675241,58827963.0
0.001,378,1765918688.8107135,0.2675715982913971,0.8015981614589691,2563.527846595,379,0.7936358451843262,0.812433011789925,58968065.0
0.001,379,1765918694.6912463,0.2557896077632904,0.7953765988349915,2569.408489218,380,0.8151891827583313,0.8145766345123259,59119596.0
0.001,380,1765918701.397704,0.21720406413078308,0.7958320826292038,2576.114925364,381,0.7934671640396118,0.8167202572347267,59282269.0
0.001,381,1765918709.665798,0.1598612517118454,0.795924112200737,2584.382945554,382,0.8048110008239746,0.8188638799571275,59449069.0
0.001,382,1765918716.009239,0.23040860891342163,0.792808473110199,2590.726335884,383,0.8119087219238281,0.8210075026795284,59602942.0
0.001,383,1765918722.2802238,0.13888996839523315,0.7900350838899612,2596.997408477,384,0.8191527128219604,0.8231511254019293,59763486.0
0.001,384,1765918728.9543245,0.1632668823003769,0.7982723861932755,2603.671555189,385,0.7918596267700195,0.8252947481243301,59914007.0
0.001,385,1765918734.4540384,0.19032901525497437,0.8031097948551178,2609.171230351,386,0.7628428936004639,0.827438370846731,60056933.0
0.001,386,1765918741.213001,0.1105412095785141,0.7937625348567963,2615.930235682,387,0.8075160384178162,0.8295819935691319,60219888.0
0.001,387,1765918749.3715131,0.16173027455806732,0.7954238206148148,2624.08866533,388,0.7999659180641174,0.8317256162915327,60373832.0
0.001,388,1765918755.2460003,0.13024994730949402,0.7996954917907715,2629.963190076,389,0.7906292676925659,0.8338692390139335,60526958.0
0.001,389,1765918761.1101637,0.13218079507350922,0.7992444485425949,2635.827414307,390,0.7885524034500122,0.8360128617363344,60680957.0
0.001,390,1765918768.545722,0.16616889834403992,0.7899220585823059,2643.26287272,391,0.8132264614105225,0.8381564844587353,60844353.0
0.001,391,1765918773.6469042,0.1494194120168686,0.8050268292427063,2648.364025174,392,0.7671078443527222,0.8403001071811361,60988093.0
0.001,392,1765918779.6311963,0.15241621434688568,0.7955073863267899,2654.34834291,393,0.798169732093811,0.842443729903537,61139257.0
0.001,393,1765918786.9763904,0.1418142169713974,0.7889659404754639,2661.693594256,394,0.8245112895965576,0.8445873526259379,61294373.0
0.001,394,1765918794.1708,0.14939147233963013,0.7810637354850769,2668.888002594,395,0.8532612919807434,0.8467309753483387,61460962.0
0.001,395,1765918801.639259,0.14390362799167633,0.8080204725265503,2676.356447966,396,0.7461963891983032,0.8488745980707395,61610443.0
0.001,396,1765918808.0810034,0.13219097256660461,0.798039972782135,2682.798207822,397,0.7934234142303467,0.8510182207931404,61767622.0
0.001,397,1765918813.5828714,0.18446975946426392,0.7937796413898468,2688.300067369,398,0.8070460557937622,0.8531618435155413,61927294.0
0.001,398,1765918820.0965848,0.12371060997247696,0.7957195937633514,2694.813800205,399,0.8018723726272583,0.8553054662379421,62087657.0
0.001,399,1765918827.049842,0.17707695066928864,0.7893368154764175,2701.76703066,400,0.8281916379928589,0.857449088960343,62242685.0
0.001,400,1765918844.2465172,0.11649805307388306,0.8028105646371841,2718.963783349,401,0.7705879807472229,0.8595927116827439,62393085.0
0.001,401,1765918849.5093267,0.13661132752895355,0.8050568848848343,2724.226572911,402,0.766415536403656,0.8617363344051447,62538285.0
0.001,402,1765918856.877163,0.11007867008447647,0.7911507785320282,2731.594300423,403,0.8271893858909607,0.8638799571275455,62701391.0
0.001,403,1765918864.293298,0.13787443935871124,0.7907779663801193,2739.010535211,404,0.8224354982376099,0.8660235798499464,62848535.0
0.001,404,1765918870.6298568,0.12640605866909027,0.7974041253328323,2745.347011778,405,0.7861817479133606,0.8681672025723473,63001586.0
0.001,405,1765918877.252001,0.13800109922885895,0.7930463701486588,2751.969198441,406,0.8097547292709351,0.8703108252947481,63162806.0
0.001,406,1765918883.1328924,0.14252148568630219,0.7930970191955566,2757.8501209,407,0.803973913192749,0.872454448017149,63324619.0
0.001,407,1765918889.4706764,0.12523750960826874,0.7899120002985001,2764.187877428,408,0.8263731002807617,0.8745980707395499,63484446.0
0.001,408,1765918897.6842039,0.10815674811601639,0.7835329174995422,2772.401410608,409,0.8387093544006348,0.8767416934619507,63657343.0
0.001,409,1765918905.6136665,0.13061894476413727,0.7816541492938995,2780.330801162,410,0.8583055138587952,0.8788853161843515,63815011.0
0.001,410,1765918912.756583,0.12964077293872833,0.7982068657875061,2787.473833305,411,0.7833211421966553,0.8810289389067524,63974464.0
0.001,411,1765918919.6157238,0.11879919469356537,0.7971272766590118,2794.332932033,412,0.7995544672012329,0.8831725616291533,64130517.0
0.001,412,1765918925.7057197,0.11445194482803345,0.7965162396430969,2800.422862811,413,0.7952467203140259,0.8853161843515541,64283106.0
0.001,413,1765918931.9146733,0.11097843945026398,0.7953295260667801,2806.63188403,414,0.7954914569854736,0.887459807073955,64430594.0
0.001,414,1765918939.4682322,0.1345585584640503,0.7853636145591736,2814.185447978,415,0.8414968252182007,0.8896034297963559,64603713.0
0.001,415,1765918946.6791077,0.1253766268491745,0.7897322177886963,2821.396320108,416,0.819642186164856,0.8917470525187567,64760293.0
0.001,416,1765918952.864356,0.12272786349058151,0.7931366413831711,2827.58158282,417,0.8075692653656006,0.8938906752411575,64923933.0
0.001,417,1765918960.8574955,0.12393573671579361,0.7880212962627411,2835.574686928,418,0.8314283490180969,0.8960342979635584,65087097.0
0.001,418,1765918967.611324,0.12697061896324158,0.8009219616651535,2842.328579141,419,0.7845577001571655,0.8981779206859593,65242953.0
0.001,419,1765918975.518302,0.13927166163921356,0.7931389659643173,2850.235455799,420,0.8091703653335571,0.9003215434083601,65403795.0
0.001,420,1765918982.180578,0.14950451254844666,0.7884107083082199,2856.897790966,421,0.8342314958572388,0.902465166130761,65567087.0
0.001,421,1765918989.0654476,0.09991656243801117,0.7999819666147232,2863.78259477,422,0.7821711301803589,0.9046087888531619,65727717.0
0.001,422,1765918996.1418855,0.1462969332933426,0.7866018265485764,2870.859054254,423,0.8297994136810303,0.9067524115755627,65883913.0
0.001,423,1765919002.786578,0.11560358107089996,0.8102513551712036,2877.503726003,424,0.7356222867965698,0.9088960342979635,66040928.0
0.001,424,1765919007.8078752,0.12055380642414093,0.8023363947868347,2882.525078674,425,0.7584086060523987,0.9110396570203644,66182158.0
0.001,425,1765919013.8515024,0.14636974036693573,0.7925376743078232,2888.568699267,426,0.8046779632568359,0.9131832797427653,66333993.0
