train/num_tokens,train/global_step,train/mean_token_accuracy,_step,_runtime,_timestamp,train/epoch,train/learning_rate,train/loss,train/grad_norm,eval/accuracy
31977458.0,205.0,0.7916645258665085,204,1378.503660474,1765917511.1211553,0.43944265809217575,0.001,0.8106451034545898,0.021986406296491623,
32129990.0,206.0,0.7975033819675446,205,1384.526380815,1765917517.143887,0.4415862808145766,0.001,0.7820330858230591,0.030161069706082344,
32295318.0,207.0,0.7864464968442917,206,1392.85766404,1765917525.475188,0.4437299035369775,0.001,0.8339992761611938,0.026677975431084633,
32458576.0,208.0,0.7891467660665512,207,1399.942391384,1765917532.559912,0.44587352625937837,0.001,0.8191584944725037,0.02440175786614418,
32617496.0,209.0,0.7939351946115494,208,1406.82620923,1765917539.4437025,0.4480171489817792,0.001,0.7973066568374634,0.02387312240898609,
32779172.0,210.0,0.7975771725177765,209,1414.832074519,1765917547.4495869,0.45016077170418006,0.001,0.7875009179115295,0.022413114085793495,
32931223.0,211.0,0.798445537686348,210,1421.186558002,1765917553.8040931,0.45230439442658094,0.001,0.777169942855835,0.023157984018325806,
33081708.0,212.0,0.7964910268783569,211,1428.541517466,1765917561.1590092,0.45444801714898175,0.001,0.7880868911743164,0.022203892469406128,
33234519.0,213.0,0.7971939593553543,212,1434.669198254,1765917567.2867072,0.4565916398713826,0.001,0.7926792502403259,0.021690063178539276,
33380554.0,214.0,0.8005562126636505,213,1440.405754292,1765917573.0232997,0.4587352625937835,0.001,0.7788876891136169,0.023939011618494987,
33541078.0,215.0,0.7910682260990143,214,1448.306177814,1765917580.923682,0.4608788853161844,0.001,0.8209942579269409,0.02089509554207325,
33702070.0,216.0,0.7963085323572159,215,1455.394047528,1765917588.0115623,0.4630225080385852,0.001,0.7907108068466187,0.023941950872540474,
33851344.0,217.0,0.8081721365451813,216,1461.356741581,1765917593.9742706,0.46516613076098606,0.001,0.7459181547164917,0.02540973201394081,
34005428.0,218.0,0.7988533973693848,217,1468.333602887,1765917600.9511213,0.46730975348338694,0.001,0.7828354239463806,0.020759914070367813,
34142448.0,219.0,0.796333909034729,218,1473.384440767,1765917606.0019565,0.4694533762057878,0.001,0.7942649722099304,0.028725767508149147,
34293582.0,220.0,0.807529866695404,219,1479.291231538,1765917611.908699,0.4715969989281886,0.001,0.7448252439498901,0.03285741060972214,
34448802.0,221.0,0.791315495967865,220,1485.869018349,1765917618.4865537,0.4737406216505895,0.001,0.8235424160957336,0.020097045227885246,
34608650.0,222.0,0.7989085018634796,221,1492.890157147,1765917625.5076642,0.4758842443729904,0.001,0.7769186496734619,0.03614308685064316,
34765848.0,223.0,0.8025003522634506,222,1499.286132793,1765917631.9036434,0.4780278670953912,0.001,0.7646541595458984,0.03304465115070343,
34923587.0,224.0,0.8056621849536896,223,1505.398280426,1765917638.01581,0.48017148981779206,0.001,0.7666656970977783,0.022030526772141457,
35061736.0,225.0,0.8098380118608475,224,1510.346785821,1765917642.9643388,0.48231511254019294,0.001,0.7397483587265015,0.03873584046959877,
35224947.0,226.0,0.7923557013273239,225,1516.622879689,1765917649.240402,0.4844587352625938,0.001,0.7989295721054077,0.02746034972369671,
35383552.0,227.0,0.7821650505065918,226,1523.788294813,1765917656.4058092,0.4866023579849946,0.001,0.8493351936340332,0.028068602085113525,
35537848.0,228.0,0.7981310784816742,227,1530.908918517,1765917663.5264487,0.4887459807073955,0.001,0.7882741093635559,0.030732613056898117,
35694801.0,229.0,0.7988169640302658,228,1536.452769171,1765917669.0702899,0.4908896034297964,0.001,0.7789098024368286,0.02526155486702919,
35847389.0,230.0,0.7984027415513992,229,1543.068866832,1765917675.6863773,0.4930332261521972,0.001,0.7828472852706909,0.03413955122232437,
36001061.0,231.0,0.7979003041982651,230,1549.154095972,1765917681.7716146,0.49517684887459806,0.001,0.7873344421386719,0.022354301065206528,
36153435.0,232.0,0.7977894693613052,231,1556.036412125,1765917688.6539338,0.49732047159699894,0.001,0.7929732203483582,0.029174568131566048,
36308551.0,233.0,0.8015120178461075,232,1562.081082431,1765917694.6985977,0.4994640943193998,0.001,0.7760117053985596,0.021379975602030754,
36451452.0,234.0,0.800962895154953,233,1567.893868009,1765917700.511376,0.5016077170418006,0.001,0.7793811559677124,0.03567278012633324,
36596648.0,235.0,0.8075616359710693,234,1573.03349187,1765917705.6510046,0.5037513397642015,0.001,0.746041476726532,0.02275182493031025,
36751665.0,236.0,0.7947742342948914,235,1580.157673993,1765917712.7751887,0.5058949624866024,0.001,0.7848883867263794,0.03723913058638573,
36908485.0,237.0,0.7979521453380585,236,1587.216808963,1765917719.8343241,0.5080385852090032,0.001,0.7883435487747192,0.02684173360466957,
37064151.0,238.0,0.8100890517234802,237,1593.544999745,1765917726.1625104,0.5101822079314041,0.001,0.7435336709022522,0.028648855164647102,
37217517.0,239.0,0.7980317920446396,238,1599.497150295,1765917732.1146405,0.5123258306538049,0.001,0.7862602472305298,0.029011432081460953,
37367961.0,240.0,0.8100788444280624,239,1604.830363925,1765917737.4478781,0.5144694533762058,0.001,0.7324637174606323,0.02516948990523815,
37526897.0,241.0,0.7994421124458313,240,1611.500719442,1765917744.1182287,0.5166130760986066,0.001,0.7723361253738403,0.027564171701669693,
37685668.0,242.0,0.7862729132175446,241,1617.791233509,1765917750.408727,0.5187566988210075,0.001,0.8283308744430542,0.024052133783698082,
37839489.0,243.0,0.7997191995382309,242,1623.733923865,1765917756.3514302,0.5209003215434084,0.001,0.7817376255989075,0.023331135511398315,
37997238.0,244.0,0.7929657399654388,243,1630.260428069,1765917762.877973,0.5230439442658092,0.001,0.8057458996772766,0.024448756128549576,
38168011.0,245.0,0.7823466509580612,244,1638.12319211,1765917770.740684,0.5251875669882101,0.001,0.8463545441627502,0.025032564997673035,
38326230.0,246.0,0.7964856773614883,245,1644.369591994,1765917776.987126,0.5273311897106109,0.001,0.7966713905334473,0.021673966199159622,
38478252.0,247.0,0.8097280114889145,246,1651.29435028,1765917783.9118538,0.5294748124330118,0.001,0.7441891431808472,0.023000942543148994,
38625546.0,248.0,0.8038882166147232,247,1656.896504943,1765917789.5140257,0.5316184351554126,0.001,0.762004017829895,0.021119119599461555,
38771391.0,249.0,0.7987323105335236,248,1663.501606957,1765917796.119116,0.5337620578778135,0.001,0.7785427570343018,0.023736940696835518,
38929652.0,250.0,0.7954291105270386,249,1670.59750306,1765917803.215034,0.5359056806002144,0.001,0.7901580929756165,0.021547850221395493,
39078825.0,251.0,0.7932143360376358,250,1676.467394167,1765917809.0849168,0.5380493033226152,0.001,0.7944130897521973,0.02252793498337269,
39250764.0,252.0,0.7904920727014542,251,1683.503079341,1765917816.120608,0.5401929260450161,0.001,0.8072105646133423,0.02210063301026821,
39401652.0,253.0,0.8022250831127167,252,1689.697001404,1765917822.3144722,0.5423365487674169,0.001,0.7659091949462891,0.02377045899629593,
39556368.0,254.0,0.8001279234886169,253,1696.418638422,1765917829.0361466,0.5444801714898178,0.001,0.781083881855011,0.02619633637368679,
39716091.0,255.0,0.8029000610113144,254,1702.525002307,1765917835.1425357,0.5466237942122186,0.001,0.7580705881118774,0.022265128791332245,
39864668.0,256.0,0.7990094274282455,255,1708.206588001,1765917840.824121,0.5487674169346195,0.001,0.7861259579658508,0.02428325079381466,
40026842.0,257.0,0.7869157195091248,256,1715.020837026,1765917847.638367,0.5509110396570204,0.001,0.8165038228034973,0.02534470707178116,
40185219.0,258.0,0.7994745373725891,257,1721.615263035,1765917854.2328014,0.5530546623794212,0.001,0.7782190442085266,0.022282985970377922,
40338073.0,259.0,0.7931313514709473,258,1727.688649945,1765917860.3061793,0.5551982851018221,0.001,0.7984294891357422,0.022850999608635902,
40501465.0,260.0,0.7903411835432053,259,1734.423360911,1765917867.0408432,0.5573419078242229,0.001,0.8116679191589355,0.02297559753060341,
40657227.0,261.0,0.7959664314985275,260,1741.093217377,1765917873.7107322,0.5594855305466238,0.001,0.7911385893821716,0.022596590220928192,
40807442.0,262.0,0.8047821968793869,261,1747.659776314,1765917880.2772863,0.5616291532690246,0.001,0.7628284692764282,0.0236709862947464,
40956359.0,263.0,0.7942032963037491,262,1754.403864939,1765917887.0213962,0.5637727759914255,0.001,0.7941547632217407,0.02163151651620865,
41113297.0,264.0,0.7967438101768494,263,1761.599757552,1765917894.2172894,0.5659163987138264,0.001,0.7837188243865967,0.022623075172305107,
41267327.0,265.0,0.7962893396615982,264,1768.43602646,1765917901.053545,0.5680600214362272,0.001,0.7878768444061279,0.021770266816020012,
41416137.0,266.0,0.8077857196331024,265,1773.623410987,1765917906.2409587,0.5702036441586281,0.001,0.7495207786560059,0.022558365017175674,
41572626.0,267.0,0.8010102212429047,266,1780.188966048,1765917912.8064764,0.572347266881029,0.001,0.7735731601715088,0.0219337847083807,
41724870.0,268.0,0.8061758130788803,267,1786.465517924,1765917919.0830421,0.5744908896034298,0.001,0.7595233917236328,0.022382479161024094,
41882397.0,269.0,0.8062493801116943,268,1793.271698514,1765917925.889231,0.5766345123258306,0.001,0.7514495253562927,0.026599712669849396,
42044695.0,270.0,0.7912281155586243,269,1799.719334027,1765917932.3368683,0.5787781350482315,0.001,0.7962067127227783,0.03387008607387543,
42195750.0,271.0,0.7916411608457565,270,1806.71548111,1765917939.3329864,0.5809217577706324,0.001,0.8093180656433105,0.028731610625982285,
42347658.0,272.0,0.7955740839242935,271,1813.435908975,1765917946.0534139,0.5830653804930332,0.001,0.8027124404907227,0.025359151884913445,
42499617.0,273.0,0.791304349899292,272,1820.402587432,1765917953.020127,0.5852090032154341,0.001,0.802227258682251,0.022930078208446503,
42648060.0,274.0,0.8040221333503723,273,1826.958354296,1765917959.5758667,0.587352625937835,0.001,0.7600103616714478,0.02607554756104946,
42799438.0,275.0,0.7994071990251541,274,1833.148984069,1765917965.766504,0.5894962486602358,0.001,0.7705167531967163,0.025820031762123108,
42945465.0,276.0,0.8029161244630814,275,1839.509219245,1765917972.1267443,0.5916398713826366,0.001,0.765257716178894,0.023298824205994606,
43089377.0,277.0,0.8047396391630173,276,1845.578460304,1765917978.1960037,0.5937834941050375,0.001,0.7571102380752563,0.026558291167020798,
43253006.0,278.0,0.7911996096372604,277,1854.164670256,1765917986.782183,0.5959271168274384,0.001,0.8145174980163574,0.026285523548722267,
43420433.0,279.0,0.7987671941518784,278,1861.175238614,1765917993.7927568,0.5980707395498392,0.001,0.775370717048645,0.020923614501953125,
43577695.0,280.0,0.7987344861030579,279,1867.776413377,1765918000.3939013,0.6002143622722401,0.001,0.7797808647155762,0.027182893827557564,
43738482.0,281.0,0.799418568611145,280,1875.682235522,1765918008.2997527,0.602357984994641,0.001,0.774200975894928,0.022529836744070053,
43895774.0,282.0,0.7971835434436798,281,1883.145284603,1765918015.7628121,0.6045016077170418,0.001,0.7786087989807129,0.025801533833146095,
44045728.0,283.0,0.8007764965295792,282,1889.097748952,1765918021.7152646,0.6066452304394426,0.001,0.7753217220306396,0.025904731824994087,
44207082.0,284.0,0.7959500402212143,283,1896.554800826,1765918029.1723323,0.6087888531618435,0.001,0.7732695937156677,0.022752653807401657,
44360492.0,285.0,0.7944182455539703,284,1903.417782729,1765918036.0353043,0.6109324758842444,0.001,0.7947203516960144,0.03252636268734932,
44507249.0,286.0,0.8097509890794754,285,1909.958026021,1765918042.575561,0.6130760986066452,0.001,0.7353342771530151,0.022703932598233223,
44657380.0,287.0,0.8044329881668091,286,1916.349637167,1765918048.967145,0.6152197213290461,0.001,0.7696170210838318,0.024282565340399742,
44809690.0,288.0,0.7993503957986832,287,1922.804615122,1765918055.4221709,0.617363344051447,0.001,0.7737318873405457,0.023986708372831345,
44958006.0,289.0,0.8061022311449051,288,1928.267712629,1765918060.8852115,0.6195069667738478,0.001,0.7470170259475708,0.022309377789497375,
45127484.0,290.0,0.7972394078969955,289,1934.80929426,1765918067.4268117,0.6216505894962486,0.001,0.7878268361091614,0.024617061018943787,
45288670.0,291.0,0.7897668480873108,290,1941.83981488,1765918074.45733,0.6237942122186495,0.001,0.8198675513267517,0.022325977683067322,
45435435.0,292.0,0.8029628247022629,291,1946.935266576,1765918079.5527725,0.6259378349410504,0.001,0.7548272609710693,0.02419855073094368,
45582758.0,293.0,0.8001322150230408,292,1953.237497171,1765918085.8550215,0.6280814576634512,0.001,0.7709629535675049,0.025981001555919647,
45724786.0,294.0,0.8060586154460907,293,1958.847156455,1765918091.464673,0.6302250803858521,0.001,0.7539207935333252,0.025280319154262543,
45875653.0,295.0,0.8037611693143845,294,1964.535101023,1765918097.1526103,0.632368703108253,0.001,0.7655072808265686,0.024129951372742653,
46026612.0,296.0,0.8040905743837357,295,1970.473954761,1765918103.0915017,0.6345123258306538,0.001,0.7576382160186768,0.025750765576958656,
46173537.0,297.0,0.8042020052671432,296,1975.730152022,1765918108.3476648,0.6366559485530546,0.001,0.7637485265731812,0.022843364626169205,
46337020.0,298.0,0.7947220206260681,297,1982.617948783,1765918115.235472,0.6387995712754555,0.001,0.7993360757827759,0.02689817175269127,
46484878.0,299.0,0.8010288178920746,298,1988.676709036,1765918121.2942233,0.6409431939978564,0.001,0.7821707725524902,0.025131000205874443,
46638837.0,300.0,0.7982684522867203,299,1995.446189798,1765918128.063744,0.6430868167202572,0.001,0.7739015817642212,0.02397463470697403,
46792654.0,301.0,0.80043625831604,300,2009.176358865,1765918141.7937815,0.6452304394426581,0.001,0.7757653594017029,0.025465885177254677,
46956735.0,302.0,0.7941057980060577,301,2015.448026514,1765918148.0655317,0.647374062165059,0.001,0.7936592698097229,0.02307134121656418,
47119017.0,303.0,0.7917922735214233,302,2022.452091084,1765918155.0696394,0.6495176848874598,0.001,0.8163820505142212,0.022533928975462914,
47277064.0,304.0,0.7991550266742706,303,2029.884389185,1765918162.501921,0.6516613076098606,0.001,0.7798537015914917,0.024042220786213875,
47425177.0,305.0,0.7965117692947388,304,2037.117956644,1765918169.7354739,0.6538049303322615,0.001,0.7780879139900208,0.026169845834374428,
47567815.0,306.0,0.8076335191726685,305,2042.423496431,1765918175.0410252,0.6559485530546624,0.001,0.7437150478363037,0.022547069936990738,
47711542.0,307.0,0.8084369748830795,306,2048.370779699,1765918180.9882743,0.6580921757770632,0.001,0.7314134836196899,0.02342093177139759,
47867963.0,308.0,0.7984671145677567,307,2055.061760014,1765918187.6792967,0.6602357984994641,0.001,0.7890848517417908,0.023999815806746483,
48027087.0,309.0,0.8023349195718765,308,2061.678105821,1765918194.2956357,0.662379421221865,0.001,0.7610477805137634,0.023846600204706192,
48181216.0,310.0,0.7915511429309845,309,2068.825098139,1765918201.4426086,0.6645230439442658,0.001,0.8038728833198547,0.02528304047882557,
48346653.0,311.0,0.7884752750396729,310,2076.421523825,1765918209.039007,0.6666666666666666,0.001,0.8246584534645081,0.023195156827569008,
48515202.0,312.0,0.7894544452428818,311,2082.816038382,1765918215.43358,0.6688102893890675,0.001,0.8179524540901184,0.022325169295072556,
48681596.0,313.0,0.7976756691932678,312,2089.866496716,1765918222.4840052,0.6709539121114684,0.001,0.7892189621925354,0.02231830731034279,
48830511.0,314.0,0.8128581196069717,313,2096.786854453,1765918229.4043539,0.6730975348338692,0.001,0.722404956817627,0.026443088427186012,
48979750.0,315.0,0.7937905490398407,314,2103.754116399,1765918236.3716524,0.6752411575562701,0.001,0.8021628856658936,0.02792033925652504,
49140486.0,316.0,0.8029386848211288,315,2110.906279921,1765918243.5238204,0.677384780278671,0.001,0.7692213654518127,0.03149159997701645,
49297672.0,317.0,0.802431270480156,316,2118.936690111,1765918251.554206,0.6795284030010718,0.001,0.7698826789855957,0.02578190341591835,
49448662.0,318.0,0.8018352091312408,317,2124.872348666,1765918257.4898782,0.6816720257234726,0.001,0.7701042890548706,0.02317941002547741,
49615721.0,319.0,0.800992026925087,318,2131.407982382,1765918264.0255244,0.6838156484458735,0.001,0.7724336385726929,0.0271029993891716,
49770136.0,320.0,0.8060866743326187,319,2137.605015633,1765918270.2224874,0.6859592711682744,0.001,0.742745041847229,0.025990720838308334,
49932945.0,321.0,0.7976968884468079,320,2144.483217672,1765918277.1007495,0.6881028938906752,0.001,0.7854799032211304,0.022438598796725273,
50079045.0,322.0,0.8072765618562698,321,2151.329687662,1765918283.9471948,0.6902465166130761,0.001,0.7471300363540649,0.022708307951688766,
50243726.0,323.0,0.7959143966436386,322,2159.098001215,1765918291.71552,0.692390139335477,0.001,0.7855830192565918,0.02442256733775139,
50404071.0,324.0,0.8028735518455505,323,2166.732177643,1765918299.349696,0.6945337620578779,0.001,0.7646034955978394,0.02308952435851097,
50557944.0,325.0,0.79596246778965,324,2173.176457933,1765918305.7940035,0.6966773847802786,0.001,0.7924854159355164,0.02298954874277115,
50723566.0,326.0,0.7978431880474091,325,2180.45006155,1765918313.0676043,0.6988210075026795,0.001,0.7881730794906616,0.02473338693380356,
50868735.0,327.0,0.8152781426906586,326,2186.42713355,1765918319.0446434,0.7009646302250804,0.001,0.7121964693069458,0.028952226042747498,
51027679.0,328.0,0.7967074513435364,327,2192.862723518,1765918325.4802437,0.7031082529474812,0.001,0.7857162952423096,0.024606866762042046,
51188474.0,329.0,0.7911155223846436,328,2201.344992072,1765918333.9625185,0.7052518756698821,0.001,0.8089665174484253,0.02335292287170887,
51334182.0,330.0,0.8061218708753586,329,2207.212615295,1765918339.8301177,0.707395498392283,0.001,0.744558572769165,0.026686858385801315,
51499899.0,331.0,0.7991174757480621,330,2214.122128577,1765918346.7396467,0.7095391211146839,0.001,0.7770934104919434,0.02997022122144699,
51645111.0,332.0,0.8062123954296112,331,2220.422610947,1765918353.0401525,0.7116827438370846,0.001,0.7476959824562073,0.026843857020139694,
51795720.0,333.0,0.8078178763389587,332,2226.389109501,1765918359.0066247,0.7138263665594855,0.001,0.7398061156272888,0.02478553168475628,
51934189.0,334.0,0.8139083981513977,333,2232.386944191,1765918365.004481,0.7159699892818864,0.001,0.712439239025116,0.03425847366452217,
52086111.0,335.0,0.7969709634780884,334,2238.761139782,1765918371.3786335,0.7181136120042872,0.001,0.797018826007843,0.038942933082580566,
52241632.0,336.0,0.7998970150947571,335,2244.496500224,1765918377.1140466,0.7202572347266881,0.001,0.7740731239318848,0.024347878992557526,
52403245.0,337.0,0.7984841167926788,336,2252.992513487,1765918385.610041,0.722400857449089,0.001,0.7723575830459595,0.029489992186427116,
52567275.0,338.0,0.7937282770872116,337,2260.049838667,1765918392.667355,0.7245444801714899,0.001,0.8027621507644653,0.03206148371100426,
52733506.0,339.0,0.7967711538076401,338,2267.667621743,1765918400.285134,0.7266881028938906,0.001,0.7871270775794983,0.025245575234293938,
52884795.0,340.0,0.7989185750484467,339,2274.219823487,1765918406.8373559,0.7288317256162915,0.001,0.7792618274688721,0.03703519329428673,
53039775.0,341.0,0.7981779873371124,340,2280.532237212,1765918413.1497717,0.7309753483386924,0.001,0.7746328115463257,0.025292519479990005,
53204226.0,342.0,0.7934115082025528,341,2288.668041387,1765918421.2855816,0.7331189710610932,0.001,0.7934929132461548,0.030107643455266953,
53357002.0,343.0,0.8040656298398972,342,2294.340938489,1765918426.9584432,0.7352625937834941,0.001,0.7572903633117676,0.0252384003251791,
53512592.0,344.0,0.7997001558542252,343,2300.103016563,1765918432.7205184,0.737406216505895,0.001,0.773635983467102,0.029094912111759186,
53675222.0,345.0,0.7899308651685715,344,2307.122407935,1765918439.7399209,0.7395498392282959,0.001,0.8223700523376465,0.022680949419736862,
53837794.0,346.0,0.7822397947311401,345,2315.246349585,1765918447.8638735,0.7416934619506966,0.001,0.8347195386886597,0.02906917594373226,
53990810.0,347.0,0.7990304380655289,346,2321.994365954,1765918454.6118948,0.7438370846730975,0.001,0.7803888916969299,0.0222066231071949,
54142452.0,348.0,0.8045512586832047,347,2328.643660588,1765918461.2611866,0.7459807073954984,0.001,0.7605428695678711,0.025535188615322113,
54294279.0,349.0,0.8039584010839462,348,2336.147033128,1765918468.7645416,0.7481243301178992,0.001,0.7516272664070129,0.02279263362288475,
54445597.0,350.0,0.8102322071790695,349,2341.753267944,1765918474.3707986,0.7502679528403001,0.001,0.7444384098052979,0.028119059279561043,
54603343.0,351.0,0.798656165599823,350,2348.732019251,1765918481.349525,0.752411575562701,0.001,0.7867504358291626,0.022611107677221298,
54759468.0,352.0,0.8105742484331131,351,2355.514413384,1765918488.1319606,0.7545551982851019,0.001,0.736648440361023,0.027528150007128716,
54913059.0,353.0,0.8017585277557373,352,2362.718323611,1765918495.335857,0.7566988210075026,0.001,0.7578006982803345,0.024742746725678444,
55070490.0,354.0,0.8002951294183731,353,2370.013800252,1765918502.6313255,0.7588424437299035,0.001,0.769309401512146,0.023905295878648758,
55234816.0,355.0,0.7944198995828629,354,2377.192627095,1765918509.8101215,0.7609860664523044,0.001,0.7964216470718384,0.027530470862984657,
55387388.0,356.0,0.7974235713481903,355,2382.704713998,1765918515.322257,0.7631296891747053,0.001,0.781053900718689,0.023508405312895775,
55538411.0,357.0,0.808207631111145,356,2389.29642258,1765918521.9139585,0.7652733118971061,0.001,0.7476131916046143,0.023681437596678734,
55688433.0,358.0,0.8031070977449417,357,2395.954110942,1765918528.5716493,0.767416934619507,0.001,0.76207435131073,0.027138708159327507,
55839265.0,359.0,0.8014781475067139,358,2401.96463995,1765918534.5821612,0.7695605573419079,0.001,0.7645608186721802,0.024504203349351883,
55990505.0,360.0,0.813496395945549,359,2408.470288565,1765918541.0877557,0.7717041800643086,0.001,0.7249737977981567,0.027897600084543228,
56160090.0,361.0,0.7953839004039764,360,2415.696196657,1765918548.3137188,0.7738478027867095,0.001,0.7959778308868408,0.02233930490911007,
56315482.0,362.0,0.804511234164238,361,2421.390269923,1765918554.007776,0.7759914255091104,0.001,0.7592259645462036,0.024843571707606316,
56478778.0,363.0,0.793130412697792,362,2428.898056716,1765918561.5155745,0.7781350482315113,0.001,0.801113486289978,0.025696441531181335,
56640621.0,364.0,0.7953413277864456,363,2436.776294833,1765918569.3938227,0.7802786709539121,0.001,0.783980131149292,0.02414683811366558,
56808271.0,365.0,0.798714742064476,364,2444.313314738,1765918576.930865,0.782422293676313,0.001,0.7807908058166504,0.023353157564997673,
56962569.0,366.0,0.7992807775735855,365,2450.904688984,1765918583.5222263,0.7845659163987139,0.001,0.7754677534103394,0.023671763017773628,
57113382.0,367.0,0.8003575950860977,366,2456.656264148,1765918589.2737696,0.7867095391211146,0.001,0.7660764455795288,0.022422417998313904,
57283115.0,368.0,0.7913752645254135,367,2464.369034937,1765918596.9865723,0.7888531618435155,0.001,0.8001919388771057,0.025400318205356598,
57431980.0,369.0,0.8043056577444077,368,2471.340939489,1765918603.9584656,0.7909967845659164,0.001,0.7484754323959351,0.023821452632546425,
57593151.0,370.0,0.7990986853837967,369,2478.650323328,1765918611.2678475,0.7931404072883173,0.001,0.7766562700271606,0.02378392592072487,
57769554.0,371.0,0.79729825258255,370,2487.590969506,1765918620.208508,0.7952840300107181,0.001,0.7834961414337158,0.024158213287591934,
57930187.0,372.0,0.8045786917209625,371,2495.15401891,1765918627.7715309,0.797427652733119,0.001,0.7650088667869568,0.0233018696308136,
58089895.0,373.0,0.803747221827507,372,2502.299631788,1765918634.9171317,0.7995712754555199,0.001,0.7590317726135254,0.023632779717445374,
58237921.0,374.0,0.8078350722789764,373,2507.421958907,1765918640.039503,0.8017148981779206,0.001,0.7421363592147827,0.02704002894461155,
58386574.0,375.0,0.8060769289731979,374,2513.560847208,1765918646.1783822,0.8038585209003215,0.001,0.7508572340011597,0.022123849019408226,
58531794.0,376.0,0.8079491257667542,375,2519.753152468,1765918652.3706863,0.8060021436227224,0.001,0.744228184223175,0.02687992714345455,
58679304.0,377.0,0.8036899268627167,376,2525.501786804,1765918658.1192887,0.8081457663451233,0.001,0.7576333284378052,0.0337756983935833,
58827963.0,378.0,0.7962520122528076,377,2532.148891907,1765918664.7664423,0.8102893890675241,0.001,0.7911545038223267,0.031204570084810257,
58968065.0,379.0,0.8100109994411469,378,2537.698668965,1765918670.316188,0.812433011789925,0.001,0.7492202520370483,0.023716242983937263,
59119596.0,380.0,0.8043428063392639,379,2543.559099572,1765918676.1766171,0.8145766345123259,0.001,0.7665868401527405,0.03247983008623123,
59282269.0,381.0,0.8072906881570816,380,2550.170774492,1765918682.7883117,0.8167202572347267,0.001,0.7396634221076965,0.02969108708202839,
59449069.0,382.0,0.8042014390230179,381,2558.408212238,1765918691.025713,0.8188638799571275,0.001,0.7630957961082458,0.023388540372252464,
59602942.0,383.0,0.8004481345415115,382,2564.67653599,1765918697.2940762,0.8210075026795284,0.001,0.767615556716919,0.031065449118614197,
59763486.0,384.0,0.7992361336946487,383,2570.9388994,1765918703.5564303,0.8231511254019293,0.001,0.7752257585525513,0.022743232548236847,
59914007.0,385.0,0.8058339208364487,384,2577.50508978,1765918710.122575,0.8252947481243301,0.001,0.7523252367973328,0.02730070985853672,
60056933.0,386.0,0.811485230922699,385,2582.889532969,1765918715.5070713,0.827438370846731,0.001,0.7197845578193665,0.024687273427844048,
60219888.0,387.0,0.8003613203763962,386,2589.542409408,1765918722.1599255,0.8295819935691319,0.001,0.7711677551269531,0.024948641657829285,
60373832.0,388.0,0.8023730367422104,387,2597.599401354,1765918730.2169178,0.8317256162915327,0.001,0.7611293792724609,0.022002115845680237,
60526958.0,389.0,0.8073805421590805,388,2603.417815475,1765918736.0353246,0.8338692390139335,0.001,0.7494536638259888,0.025865523144602776,
60680957.0,390.0,0.8069323897361755,389,2609.240400584,1765918741.857906,0.8360128617363344,0.001,0.7462106347084045,0.024051101878285408,
60844353.0,391.0,0.7974123656749725,390,2616.629192079,1765918749.2466927,0.8381564844587353,0.001,0.7736992835998535,0.025187503546476364,
60988093.0,392.0,0.8125560879707336,391,2621.650677878,1765918754.2682052,0.8403001071811361,0.001,0.7265996932983398,0.02341623604297638,
61139257.0,393.0,0.8025326281785965,392,2627.602971355,1765918760.2204955,0.842443729903537,0.001,0.7587481737136841,0.024240536615252495,
61294373.0,394.0,0.7991145253181458,393,2634.899135153,1765918767.5166767,0.8445873526259379,0.001,0.7753149271011353,0.025437774136662483,
61460962.0,395.0,0.7897918224334717,394,2642.054764244,1765918774.6722596,0.8467309753483387,0.001,0.8092796802520752,0.023068837821483612,
61610443.0,396.0,0.8153351992368698,395,2649.409155348,1765918782.0266716,0.8488745980707395,0.001,0.7099472880363464,0.02650504745543003,
61767622.0,397.0,0.8066747635602951,396,2655.767212447,1765918788.384755,0.8510182207931404,0.001,0.7525724172592163,0.02606610767543316,
61927294.0,398.0,0.8005969673395157,397,2661.123497067,1765918793.741028,0.8531618435155413,0.001,0.7717545032501221,0.024497637525200844,
62087657.0,399.0,0.8041805028915405,398,2667.470169567,1765918800.0876787,0.8553054662379421,0.001,0.7622425556182861,0.022776924073696136,
62242685.0,400.0,0.7971696704626083,399,2674.41624833,1765918807.0337694,0.857449088960343,0.001,0.7884067296981812,0.02347331866621971,
62393085.0,401.0,0.8096037954092026,400,2693.61993468,1765918826.2373872,0.8595927116827439,0.001,0.7352240681648254,0.025021912530064583,
62538285.0,402.0,0.8115910887718201,401,2698.879623782,1765918831.497131,0.8617363344051447,0.001,0.7300375699996948,0.023138243705034256,
62701391.0,403.0,0.798073872923851,402,2705.989080537,1765918838.6065776,0.8638799571275455,0.001,0.7898926734924316,0.024994073435664177,
62848535.0,404.0,0.7970488518476486,403,2713.318795806,1765918845.936331,0.8660235798499464,0.001,0.7844582796096802,0.027528811246156693,
63001586.0,405.0,0.8041050881147385,404,2719.651390887,1765918852.268899,0.8681672025723473,0.001,0.7510272264480591,0.02395045943558216,
63162806.0,406.0,0.8006768673658371,405,2726.257999215,1765918858.875494,0.8703108252947481,0.001,0.7719749212265015,0.02536037750542164,
63324619.0,407.0,0.800471231341362,406,2732.118023033,1765918864.7355518,0.872454448017149,0.001,0.7658014297485352,0.024338234215974808,
