train/learning_rate,_timestamp,train/grad_norm,train/num_tokens,train/global_step,train/loss,train/mean_token_accuracy,_step,_runtime,train/epoch,eval/accuracy
1e-05,1765927511.0239053,0.054466888308525085,55387388.0,356.0,0.7361301183700562,0.8021746873855591,355,10976.544157425,0.7631296891747053,
1e-05,1765927543.2674243,0.08889222890138626,55538411.0,357.0,0.7061482667922974,0.8120145201683044,356,11008.787669219,0.7652733118971061,
1e-05,1765927577.4112177,0.15966548025608063,55688433.0,358.0,0.7182832956314087,0.8072825968265533,357,11042.931570256,0.767416934619507,
1e-05,1765927602.8392098,0.13114914298057556,55839265.0,359.0,0.723522961139679,0.8061653077602386,358,11068.359610013,0.7695605573419079,
1e-05,1765927635.174389,0.04733488708734512,55990505.0,360.0,0.685908317565918,0.8167509436607361,359,11100.694610074,0.7717041800643086,
1e-05,1765927670.958077,0.1395496279001236,56160090.0,361.0,0.752032995223999,0.7997959852218628,360,11136.478458283,0.7738478027867095,
1e-05,1765927698.36138,0.15936386585235596,56315482.0,362.0,0.7247673273086548,0.8064748644828796,361,11163.881821299,0.7759914255091104,
1e-05,1765927733.0104747,0.1296185553073883,56478778.0,363.0,0.7530848979949951,0.7986270487308502,362,11198.530879182,0.7781350482315113,
1e-05,1765927767.626579,0.04813624545931816,56640621.0,364.0,0.7426239252090454,0.7983893156051636,363,11233.146825448,0.7802786709539121,
1e-05,1765927803.494284,0.10954940319061279,56808271.0,365.0,0.743034839630127,0.8011198937892914,364,11269.01452606,0.782422293676313,
1e-05,1765927837.0355718,0.14048407971858978,56962569.0,366.0,0.7315348386764526,0.804100900888443,365,11302.555812679,0.7845659163987139,
1e-05,1765927864.89563,0.12417212873697281,57113382.0,367.0,0.7304337024688721,0.8035092055797577,366,11330.415836882,0.7867095391211146,
1e-05,1765927901.9713209,0.06838712841272354,57283115.0,368.0,0.7533750534057617,0.7971483170986176,367,11367.491582787,0.7888531618435155,
1e-05,1765927934.4765956,0.08881530165672302,57431980.0,369.0,0.7075012922286987,0.8094934821128845,368,11399.99704475,0.7909967845659164,
1e-05,1765927971.3137186,0.11626796424388885,57593151.0,370.0,0.7381435632705688,0.8026731014251709,369,11436.834048385,0.7931404072883173,
1e-05,1765928008.8682368,0.08886086940765381,57769554.0,371.0,0.7361918091773987,0.8037733137607574,370,11474.38854907,0.7952840300107181,
1e-05,1765928046.1546469,0.07673951238393784,57930187.0,372.0,0.7264281511306763,0.8073724508285522,371,11511.674914908,0.797427652733119,
1e-05,1765928083.1387954,0.04618329182267189,58089895.0,373.0,0.7157930135726929,0.8084478378295898,372,11548.659156046,0.7995712754555199,
1e-05,1765928107.2384589,0.09009137749671936,58237921.0,374.0,0.7030187249183655,0.8122024834156036,373,11572.758854251,0.8017148981779206,
1e-05,1765928138.2776241,0.10246109962463379,58386574.0,375.0,0.7112822532653809,0.8088635504245758,374,11603.797998864,0.8038585209003215,
1e-05,1765928166.6180978,0.07210341840982437,58531794.0,376.0,0.7028577327728271,0.8125947415828705,375,11632.138348281,0.8060021436227224,
1e-05,1765928194.6158438,0.03819512948393822,58679304.0,377.0,0.7152048945426941,0.8076383471488953,376,11660.13610307,0.8081457663451233,
1e-05,1765928224.6518967,0.07769911736249924,58827963.0,378.0,0.7476903796195984,0.8011689484119415,377,11690.172295284,0.8102893890675241,
1e-05,1765928251.6123576,0.11988513171672821,58968065.0,379.0,0.7028863430023193,0.8146612048149109,378,11717.132754455,0.812433011789925,
1e-05,1765928281.7621648,0.08226847648620605,59119596.0,380.0,0.7257760763168335,0.8072978854179382,379,11747.282462185,0.8145766345123259,
1e-05,1765928313.402103,0.037675611674785614,59282269.0,381.0,0.7210685014724731,0.8061186969280243,380,11778.922511036,0.8167202572347267,
1e-05,1765928351.8794503,0.07650710642337799,59449069.0,382.0,0.7186194062232971,0.8090055882930756,381,11817.399801923,0.8188638799571275,
1e-05,1765928378.5253453,0.09641024470329285,59602942.0,383.0,0.7247580289840698,0.8058259189128876,382,11844.045586936,0.8210075026795284,
1e-05,1765928407.1979632,0.07557938992977142,59763486.0,384.0,0.7379492521286011,0.8023021221160889,383,11872.718214679,0.8231511254019293,
1e-05,1765928440.2422233,0.04294734075665474,59914007.0,385.0,0.7047091126441956,0.8111951947212219,384,11905.762489931,0.8252947481243301,
1e-05,1765928464.594647,0.07301643490791321,60056933.0,386.0,0.6810851097106934,0.8151360154151917,385,11930.114908299,0.827438370846731,
1e-05,1765928497.5789235,0.08965133875608444,60219888.0,387.0,0.7264972925186157,0.8060235381126404,386,11963.099142131,0.8295819935691319,
1e-05,1765928534.1277976,0.07353771477937698,60373832.0,388.0,0.7144715785980225,0.8087506294250488,387,11999.648055777,0.8317256162915327,
1e-05,1765928558.9175718,0.045443303883075714,60526958.0,389.0,0.7090252637863159,0.8116286993026733,388,12024.437869028,0.8338692390139335,
1e-05,1765928583.6207144,0.053719356656074524,60680957.0,390.0,0.7099716663360596,0.8111622333526611,389,12049.140992729,0.8360128617363344,
1e-05,1765928620.3372571,0.05967525765299797,60844353.0,391.0,0.7322565317153931,0.8022621870040894,390,12085.857503916,0.8381564844587353,
1e-05,1765928645.1290498,0.05910710617899895,60988093.0,392.0,0.687873125076294,0.8159124255180359,391,12110.649510069,0.8403001071811361,
1e-05,1765928673.5201797,0.039520036429166794,61139257.0,393.0,0.7166002988815308,0.8078441619873047,392,12139.040443963,0.842443729903537,
1e-05,1765928705.1547632,0.04940756410360336,61294373.0,394.0,0.7463246583938599,0.801010936498642,393,12170.675042804,0.8445873526259379,
1e-05,1765928739.2370431,0.05704442784190178,61460962.0,395.0,0.7706100940704346,0.7937228977680206,394,12204.757371488,0.8467309753483387,
1e-05,1765928774.240035,0.05823707580566406,61610443.0,396.0,0.6692341566085815,0.8195386528968811,395,12239.760293017,0.8488745980707395,
1e-05,1765928804.3679738,0.03856031596660614,61767622.0,397.0,0.7160196304321289,0.8096900582313538,396,12269.888221777,0.8510182207931404,
1e-05,1765928829.0608337,0.05104179307818413,61927294.0,398.0,0.7283928394317627,0.8059808909893036,397,12294.581232384,0.8531618435155413,
1e-05,1765928859.351035,0.06329769641160965,62087657.0,399.0,0.7262624502182007,0.8062741160392761,398,12324.871276374,0.8553054662379421,
1e-05,1765928890.8960166,0.05311604589223862,62242685.0,400.0,0.7462788820266724,0.8014360070228577,399,12356.416301324,0.857449088960343,
1e-05,1765928923.970776,0.03935713320970535,62393085.0,401.0,0.6934390068054199,0.8132266402244568,400,12389.491169271,0.8595927116827439,
1e-05,1765928948.1770146,0.05814617872238159,62538285.0,402.0,0.6888422966003418,0.8153105676174164,401,12413.697266607,0.8617363344051447,
1e-05,1765928982.0453875,0.0528222993016243,62701391.0,403.0,0.7486724853515625,0.8019275367259979,402,12447.565651028,0.8638799571275455,
1e-05,1765929018.492206,0.044212840497493744,62848535.0,404.0,0.7378842830657959,0.8030129075050354,403,12484.012462515,0.8660235798499464,
1e-05,1765929051.3124216,0.04041958600282669,63001586.0,405.0,0.7121603488922119,0.8073630630970001,404,12516.832673222,0.8681672025723473,
1e-05,1765929081.295923,0.046884600073099136,63162806.0,406.0,0.7352643013000488,0.8035928010940552,405,12546.816201035,0.8703108252947481,
1e-05,1765929107.8210504,0.04887997359037399,63324619.0,407.0,0.7318664789199829,0.8030881881713867,406,12573.341305087,0.872454448017149,
1e-05,1765929138.9428723,0.04926329478621483,63484446.0,408.0,0.7443976402282715,0.800004631280899,407,12604.463127055,0.8745980707395499,
1e-05,1765929175.4975882,0.0420711487531662,63657343.0,409.0,0.765738844871521,0.7930991947650909,408,12641.017831379,0.8767416934619507,
1e-05,1765929210.1327403,0.03893183171749115,63815011.0,410.0,0.7803199291229248,0.7928948402404785,409,12675.652962243,0.8788853161843515,
1e-05,1765929244.6283188,0.06961223483085632,63974464.0,411.0,0.705161452293396,0.8102522790431976,410,12710.148585658,0.8810289389067524,
1e-05,1765929278.3250146,0.03888983279466629,64130517.0,412.0,0.7208767533302307,0.8094390332698822,411,12743.845390471,0.8831725616291533,
1e-05,1765929306.1807775,0.04259508103132248,64283106.0,413.0,0.7175033092498779,0.808582067489624,412,12771.701130144,0.8853161843515541,
1e-05,1765929335.4164464,0.03842419013381004,64430594.0,414.0,0.711816668510437,0.808343917131424,413,12800.936738863,0.887459807073955,
1e-05,1765929367.4882622,0.04880993440747261,64603713.0,415.0,0.7659388184547424,0.795305073261261,414,12833.008717313,0.8896034297963559,
1e-05,1765929401.3090577,0.04672875255346298,64760293.0,416.0,0.7359848022460938,0.8032498359680176,415,12866.829439256,0.8917470525187567,
1e-05,1765929428.404966,0.041582804173231125,64923933.0,417.0,0.7323395013809204,0.8041292726993561,416,12893.925285235,0.8938906752411575,
1e-05,1765929462.6192663,0.0360477939248085,65087097.0,418.0,0.758129358291626,0.7984102368354797,417,12928.139550939,0.8960342979635584,
1e-05,1765929494.1441417,0.05058345943689346,65242953.0,419.0,0.706797182559967,0.8120622038841248,418,12959.664409467,0.8981779206859593,
1e-05,1765929530.2072084,0.04261893779039383,65403795.0,420.0,0.7322672605514526,0.8031532168388367,419,12995.727620765,0.9003215434083601,
1e-05,1765929563.8923388,0.03782850131392479,65567087.0,421.0,0.7528574466705322,0.8003593683242798,420,13029.412763784,0.902465166130761,
1e-05,1765929599.2315414,0.03817616403102875,65727717.0,422.0,0.710899293422699,0.8093811571598053,421,13064.751785858,0.9046087888531619,
1e-05,1765929632.2137506,0.04104062169790268,65883913.0,423.0,0.758297324180603,0.796486496925354,422,13097.734000154,0.9067524115755627,
1e-05,1765929666.6392844,0.04228737950325012,66040928.0,424.0,0.6599379777908325,0.8217696845531464,423,13132.159538462,0.9088960342979635,
1e-05,1765929687.5799465,0.03827817738056183,66182158.0,425.0,0.6799237728118896,0.8145166635513306,424,13153.100192427,0.9110396570203644,
1e-05,1765929716.790511,0.04042978584766388,66333993.0,426.0,0.7296743988990784,0.8030784428119659,425,13182.310769761,0.9131832797427653,
1e-05,1765929752.939317,0.05246037244796753,66494673.0,427.0,0.7639183402061462,0.7961480617523193,426,13218.459568681,0.9153269024651661,
1e-05,1765929787.9048142,0.0468798391520977,66655725.0,428.0,0.7584413290023804,0.7965865731239319,427,13253.42508739,0.917470525187567,
1e-05,1765929819.0457566,0.05116920545697212,66812443.0,429.0,0.7257516384124756,0.8040747046470642,428,13284.566020425,0.9196141479099679,
1e-05,1765929852.5459669,0.04497578367590904,66967415.0,430.0,0.7426680326461792,0.8008347749710083,429,13318.066242744,0.9217577706323687,
1e-05,1765929884.7437336,0.03897323086857796,67121525.0,431.0,0.753728985786438,0.7978582084178925,430,13350.263983894,0.9239013933547695,
1e-05,1765929916.0131915,0.07107439637184143,67280398.0,432.0,0.7374300956726074,0.8023771047592163,431,13381.533429251,0.9260450160771704,
1e-05,1765929948.9688509,0.038309287279844284,67430621.0,433.0,0.7349464297294617,0.80171999335289,432,13414.489104884,0.9281886387995713,
1e-05,1765929980.8080344,0.04195132479071617,67586335.0,434.0,0.6965370774269104,0.8128592669963837,433,13446.328287053,0.9303322615219721,
1e-05,1765930010.312882,0.03768817335367203,67746263.0,435.0,0.7185451984405518,0.8079479038715363,434,13475.833141727,0.932475884244373,
1e-05,1765930037.49776,0.04032303765416145,67898321.0,436.0,0.7231212854385376,0.8069844245910645,435,13503.017995965,0.9346195069667739,
1e-05,1765930068.5531662,0.040175508707761765,68043187.0,437.0,0.7079517841339111,0.8103951811790466,436,13534.073447312,0.9367631296891747,
1e-05,1765930089.464326,0.038947343826293945,68188476.0,438.0,0.7268097400665283,0.8047644197940826,437,13554.984608483,0.9389067524115756,
1e-05,1765930126.7270563,0.03948065638542175,68339622.0,439.0,0.7174578905105591,0.8055278062820435,438,13592.247337833,0.9410503751339764,
1e-05,1765930156.733064,0.0415419340133667,68495777.0,440.0,0.7021139860153198,0.8107355535030365,439,13622.25331864,0.9431939978563773,
1e-05,1765930193.9052966,0.03666428104043007,68660269.0,441.0,0.7546491622924805,0.797982931137085,440,13659.425559787,0.9453376205787781,
1e-05,1765930218.623158,0.04340362176299095,68808933.0,442.0,0.6776107549667358,0.8184649050235748,441,13684.143424589,0.947481243301179,
1e-05,1765930252.051217,0.04027177020907402,68971728.0,443.0,0.7392891049385071,0.8026146292686462,442,13717.571496801,0.9496248660235799,
1e-05,1765930288.6893153,0.043181583285331726,69132008.0,444.0,0.7400379180908203,0.8017441630363464,443,13754.209578712,0.9517684887459807,
1e-05,1765930317.984711,0.04363171011209488,69278688.0,445.0,0.7180100679397583,0.805719792842865,444,13783.505077953,0.9539121114683816,
1e-05,1765930353.5189488,0.0815543606877327,69432305.0,446.0,0.7067998647689819,0.8084195554256439,445,13819.039336793,0.9560557341907824,
1e-05,1765930390.5196342,0.04916217550635338,69591761.0,447.0,0.746110200881958,0.8003585040569305,446,13856.039904954,0.9581993569131833,
1e-05,1765930416.4461246,0.04935111850500107,69743971.0,448.0,0.7467055320739746,0.7989751994609833,447,13881.966355235,0.9603429796355841,
1e-05,1765930451.2732952,0.043420445173978806,69898458.0,449.0,0.7439111471176147,0.8010534942150116,448,13916.793573543,0.962486602357985,
1e-05,1765930488.288384,0.04006988927721977,70067672.0,450.0,0.7503546476364136,0.7991290092468262,449,13953.808635716,0.9646302250803859,
1e-05,1765930518.7488923,0.05732957273721695,70220457.0,451.0,0.6953378319740295,0.811136931180954,450,13984.26915114,0.9667738478027867,
1e-05,1765930548.108612,0.050733279436826706,70371898.0,452.0,0.7255014181137085,0.8046822249889374,451,14013.628872983,0.9689174705251876,
1e-05,1765930582.4144268,0.04140905663371086,70531855.0,453.0,0.7626867294311523,0.7947522699832916,452,14047.934685658,0.9710610932475884,
1e-05,1765930608.6721783,0.048591554164886475,70671343.0,454.0,0.6657116413116455,0.8205411434173584,453,14074.192443619,0.9732047159699893,
1e-05,1765930634.4517841,0.08677421510219574,70824566.0,455.0,0.7117360234260559,0.8100813329219818,454,14099.972055893,0.9753483386923901,
1e-05,1765930666.5672054,0.04186513274908066,70978442.0,456.0,0.7071328163146973,0.8109022974967957,455,14132.087423462,0.977491961414791,
1e-05,1765930695.3990993,0.03736415505409241,71138566.0,457.0,0.727145791053772,0.8049477636814117,456,14160.919318875,0.9796355841371919,
1e-05,1765930728.1209974,0.09644638001918793,71297085.0,458.0,0.7087740898132324,0.8112851083278656,457,14193.641256143,0.9817792068595927,
1e-05,1765930760.4759035,0.07703877985477448,71450804.0,459.0,0.7500618696212769,0.8018864691257477,458,14225.996175196,0.9839228295819936,
1e-05,1765930786.8390238,0.06616299599409103,71611452.0,460.0,0.6904172897338867,0.8132886588573456,459,14252.359287137,0.9860664523043944,
1e-05,1765930811.2815206,0.08378203958272934,71764514.0,461.0,0.71234130859375,0.8082548379898071,460,14276.801815051,0.9882100750267953,
1e-05,1765930841.0645597,0.0649643987417221,71924545.0,462.0,0.750357449054718,0.8011061549186707,461,14306.584829502,0.9903536977491961,
1e-05,1765930873.0861104,0.04367091506719589,72084518.0,463.0,0.7700040340423584,0.7936879098415375,462,14338.606558834,0.992497320471597,
1e-05,1765930902.48369,0.10030515491962433,72247869.0,464.0,0.7047800421714783,0.8104255199432373,463,14368.003982336,0.9946409431939979,
1e-05,1765930935.6366482,0.04578062519431114,72411161.0,465.0,0.7258278131484985,0.8051367998123169,464,14401.156876236,0.9967845659163987,
1e-05,1765930965.5654922,0.04706856235861778,72572058.0,466.0,0.7051981091499329,0.8115877211093903,465,14431.085706433,0.9989281886387996,
1e-05,1765930979.6763444,0.04706856235861778,72643344.0,467.0,0.6824322938919067,0.8147206902503967,466,14445.196582189,1.0,
,1765930986.3340385,,,467.0,,,467,14451.854087064,1.0,
,1766156488.561179,,,,,,468,14458.110501702,,0.7798582704384398
