train/mean_token_accuracy,_runtime,train/num_tokens,train/epoch,train/global_step,train/learning_rate,_step,_timestamp,train/loss,train/grad_norm,eval/accuracy
0.79855577647686,2763.011004472,63484446.0,0.8745980707395499,408.0,0.001,407,1765918894.6227186,0.7819327116012573,0.019967621192336082,
0.790937602519989,2771.189939887,63657343.0,0.8767416934619507,409.0,0.001,408,1765918902.801642,0.7978854179382324,0.015888981521129608,
0.7888134270906448,2779.238700659,63815011.0,0.8788853161843515,410.0,0.001,409,1765918910.8504293,0.8206979036331177,0.01839633658528328,
0.8054634183645248,2786.42670028,63974464.0,0.8810289389067524,411.0,0.001,410,1765918918.0384138,0.7455055713653564,0.016814708709716797,
0.8039683252573013,2793.282369147,64130517.0,0.8831725616291533,412.0,0.001,411,1765918924.8940725,0.7638658285140991,0.019311685115098953,
0.8043203204870224,2799.371602693,64283106.0,0.8853161843515541,413.0,0.001,412,1765918930.9832807,0.7566549181938171,0.016473906114697456,
0.8033818304538727,2805.559216834,64430594.0,0.887459807073955,414.0,0.001,413,1765918937.1709301,0.7567465305328369,0.017812734469771385,
0.7929354012012482,2813.012541561,64603713.0,0.8896034297963559,415.0,0.001,414,1765918944.6242495,0.801389753818512,0.01581769809126854,
0.7972965687513351,2820.228485483,64760293.0,0.8917470525187567,416.0,0.001,415,1765918951.8401718,0.779911994934082,0.019993506371974945,
0.8009857088327408,2826.331306792,64923933.0,0.8938906752411575,417.0,0.001,416,1765918957.9430246,0.7697803974151611,0.017729677259922028,
0.7955259680747986,2834.433052801,65087097.0,0.8960342979635584,418.0,0.001,417,1765918966.044756,0.7892673015594482,0.017114192247390747,
0.8075127005577087,2841.114086415,65242953.0,0.8981779206859593,419.0,0.001,418,1765918972.7257633,0.7505651712417603,0.01913558319211006,
0.7997768372297287,2849.061542731,65403795.0,0.9003215434083601,420.0,0.001,419,1765918980.6732204,0.7714705467224121,0.016835076734423637,
0.7962584048509598,2855.728621695,65567087.0,0.902465166130761,421.0,0.001,420,1765918987.3403082,0.7944285869598389,0.018694041296839714,
0.8057704567909241,2862.57552957,65727717.0,0.9046087888531619,422.0,0.001,421,1765918994.187212,0.7444618940353394,0.016061022877693176,
0.794805496931076,2869.521941112,65883913.0,0.9067524115755627,423.0,0.001,422,1765919001.1336522,0.7892916202545166,0.018266702070832253,
0.8168837428092957,2876.178443374,66040928.0,0.9088960342979635,424.0,0.001,423,1765919007.7901666,0.699799656867981,0.016370562836527824,
0.8103639781475067,2881.158314716,66182158.0,0.9110396570203644,425.0,0.001,424,1765919012.7700183,0.7207865715026855,0.018655674532055855,
0.7994523197412491,2887.168851228,66333993.0,0.9131832797427653,426.0,0.001,425,1765919018.7805574,0.7684367895126343,0.020039549097418785,
0.7923966348171234,2894.292293907,66494673.0,0.9153269024651661,427.0,0.001,426,1765919025.9040203,0.8039931058883667,0.016653524711728096,
0.7919693291187286,2901.906693737,66655725.0,0.917470525187567,428.0,0.001,427,1765919033.5184102,0.8019496202468872,0.0186015497893095,
0.8010915517807007,2908.612590693,66812443.0,0.9196141479099679,429.0,0.001,428,1765919040.2242672,0.7606777548789978,0.01859295554459095,
0.7987432926893234,2915.399419622,66967415.0,0.9217577706323687,430.0,0.001,429,1765919047.0111132,0.7782696485519409,0.018184004351496696,
0.7940906584262848,2922.908036298,67121525.0,0.9239013933547695,431.0,0.001,430,1765919054.5197418,0.7963710427284241,0.019703665748238564,
0.7996509522199631,2930.346230269,67280398.0,0.9260450160771704,432.0,0.001,431,1765919061.9579346,0.7725459933280945,0.018589450046420097,
0.7998139262199402,2937.423687346,67430621.0,0.9281886387995713,433.0,0.001,432,1765919069.0354009,0.7752240896224976,0.01725802570581436,
0.8104635179042816,2944.050345589,67586335.0,0.9303322615219721,434.0,0.001,433,1765919075.6620557,0.7342742085456848,0.017542153596878052,
0.8042517751455307,2950.484458668,67746263.0,0.932475884244373,435.0,0.001,434,1765919082.0961843,0.757001519203186,0.016941528767347336,
0.8028209209442139,2956.651854407,67898321.0,0.9346195069667739,436.0,0.001,435,1765919088.26351,0.7600975632667542,0.017249075695872307,
0.8070530444383621,2962.676803005,68043187.0,0.9367631296891747,437.0,0.001,436,1765919094.2885203,0.7463942170143127,0.016355963423848152,
0.8013870716094971,2967.505088758,68188476.0,0.9389067524115756,438.0,0.001,437,1765919099.1167982,0.7645799517631531,0.01725917123258114,
0.8043428957462311,2974.188279462,68339622.0,0.9410503751339764,439.0,0.001,438,1765919105.7999778,0.7462117671966553,0.01699691452085972,
0.8068926930427551,2980.699969978,68495777.0,0.9431939978563773,440.0,0.001,439,1765919112.3116894,0.7430396676063538,0.016840528696775436,
0.7939334660768509,2988.269988034,68660269.0,0.9453376205787781,441.0,0.001,440,1765919119.881711,0.7901791930198669,0.01774022914469242,
0.8158361911773682,2993.783756694,68808933.0,0.947481243301179,442.0,0.001,441,1765919125.3954377,0.7148420810699463,0.016702476888895035,
0.8019789606332779,3001.074416261,68971728.0,0.9496248660235799,443.0,0.001,442,1765919132.686127,0.7651292681694031,0.016710352152585983,
0.7986040711402893,3008.156124911,69132008.0,0.9517684887459807,444.0,0.001,443,1765919139.7678175,0.7762641310691833,0.017931077629327774,
0.8036452829837799,3014.457149813,69278688.0,0.9539121114683816,445.0,0.001,444,1765919146.068867,0.7456201314926147,0.01919480971992016,
0.8058305531740189,3022.230881924,69432305.0,0.9560557341907824,446.0,0.001,445,1765919153.842576,0.7369098663330078,0.01902558095753193,
0.7969339042901993,3029.290314625,69591761.0,0.9581993569131833,447.0,0.001,446,1765919160.9020095,0.7838695645332336,0.018390292301774025,
0.7955002784729004,3035.394299347,69743971.0,0.9603429796355841,448.0,0.001,447,1765919167.005991,0.7861340045928955,0.018991349264979362,
0.7989741712808609,3042.850472014,69898458.0,0.962486602357985,449.0,0.001,448,1765919174.4621744,0.7736489772796631,0.017835771664977074,
0.7956667691469193,3050.667949677,70067672.0,0.9646302250803859,450.0,0.001,449,1765919182.2796683,0.7890321016311646,0.017630623653531075,
0.8106879740953445,3056.863233267,70220457.0,0.9667738478027867,451.0,0.001,450,1765919188.4749386,0.7270264625549316,0.017003903165459633,
0.8011775314807892,3062.901684315,70371898.0,0.9689174705251876,452.0,0.001,451,1765919194.5133007,0.7625067830085754,0.0201983954757452,
0.7905380874872208,3070.06291626,70531855.0,0.9710610932475884,453.0,0.001,452,1765919201.6745503,0.8046481013298035,0.02100798487663269,
0.8181848078966141,3075.44402707,70671343.0,0.9732047159699893,454.0,0.001,453,1765919207.0555878,0.7009366750717163,0.020214619114995003,
0.807028666138649,3081.037009283,70824566.0,0.9753483386923901,455.0,0.001,454,1765919212.6486912,0.748943567276001,0.02315080165863037,
0.8089848011732101,3087.68074418,70978442.0,0.977491961414791,456.0,0.001,455,1765919219.2923617,0.7407404184341431,0.023472920060157776,
0.8028641641139984,3094.111927341,71138566.0,0.9796355841371919,457.0,0.001,456,1765919225.7236278,0.7645058631896973,0.01716626062989235,
0.8094329088926315,3100.811242343,71297085.0,0.9817792068595927,458.0,0.001,457,1765919232.422965,0.7397257089614868,0.019491126760840416,
0.7971317321062088,3108.906140309,71450804.0,0.9839228295819936,459.0,0.001,458,1765919240.5177202,0.7945573329925537,0.020795978605747223,
0.809799388051033,3114.826278622,71611452.0,0.9860664523043944,460.0,0.001,459,1765919246.4379811,0.7265944480895996,0.018375463783740997,
0.8051285892724991,3120.688613759,71764514.0,0.9882100750267953,461.0,0.001,460,1765919252.3003054,0.7465307712554932,0.016829483211040497,
0.7976011782884598,3127.524889636,71924545.0,0.9903536977491961,462.0,0.001,461,1765919259.13658,0.7835856676101685,0.018692100420594215,
0.7901353389024734,3134.51625903,72084518.0,0.992497320471597,463.0,0.001,462,1765919266.1278882,0.8046482801437378,0.017330488190054893,
0.8058126866817474,3140.628958867,72247869.0,0.9946409431939979,464.0,0.001,463,1765919272.2406373,0.7424778938293457,0.01660318486392498,
0.8025897592306137,3148.146771065,72411161.0,0.9967845659163987,465.0,0.001,464,1765919279.758422,0.7572052478790283,0.01601971499621868,
0.8100074380636215,3155.291783844,72572058.0,0.9989281886387996,466.0,0.001,465,1765919286.9034033,0.7347421050071716,0.01700824312865734,
0.8123259842395782,3158.670577194,72643344.0,1.0,467.0,0.001,466,1765919290.282118,0.7158366441726685,0.01700824312865734,
,3173.186644641,,1.0,467.0,,467,1765919304.7984755,,,
,3192.104598215,,,,,468,1766156587.0980475,,,0.814196001613182
