_runtime,train/global_step,train/learning_rate,train/mean_token_accuracy,_timestamp,train/grad_norm,train/num_tokens,_step,train/loss,train/epoch
1436.735786722,211,0.0001,0.7919629216194153,1765917555.557259,0.2514501214027405,32931223.0,210,0.8127861022949219,0.45230439442658094
1444.138804847,212,0.0001,0.7884785085916519,1765917562.9603057,0.23993836343288422,33081708.0,211,0.8268721699714661,0.45444801714898175
1450.32964661,213,0.0001,0.7902087867259979,1765917569.1511915,0.29097554087638855,33234519.0,212,0.8285994529724121,0.4565916398713826
1456.120960766,214,0.0001,0.7921349555253983,1765917574.942486,0.27492544054985046,33380554.0,213,0.8168996572494507,0.4587352625937835
1464.078884794,215,0.0001,0.7832103371620178,1765917582.900398,0.28039708733558655,33541078.0,214,0.8560280799865723,0.4608788853161844
1471.251610244,216,0.0001,0.7894094437360764,1765917590.0731397,0.24004459381103516,33702070.0,215,0.8283911347389221,0.4630225080385852
1477.216979635,217,0.0001,0.8011599481105804,1765917596.038504,0.16651009023189545,33851344.0,216,0.7823735475540161,0.46516613076098606
1484.283240722,218,0.0001,0.7915892153978348,1765917603.104757,0.21233664453029633,34005428.0,217,0.8242760896682739,0.46730975348338694
1489.426380872,219,0.0001,0.7892002910375595,1765917608.2479057,0.18593400716781616,34142448.0,218,0.8335734605789185,0.4694533762057878
1495.517473185,220,0.0001,0.7998540550470352,1765917614.3389878,0.17514260113239288,34293582.0,219,0.7856436967849731,0.4715969989281886
1502.188343148,221,0.0001,0.784083902835846,1765917621.0098493,0.18153119087219238,34448802.0,220,0.8626537919044495,0.4737406216505895
1509.267090882,222,0.0001,0.7920091450214386,1765917628.0886314,0.17461280524730682,34608650.0,221,0.8126530051231384,0.4758842443729904
1515.861680753,223,0.0001,0.7950947880744934,1765917634.6832006,0.1764695942401886,34765848.0,222,0.8047775626182556,0.4780278670953912
1522.061561877,224,0.0001,0.7993316203355789,1765917640.88309,0.17748743295669556,34923587.0,223,0.7998883724212646,0.48017148981779206
1527.069185773,225,0.0001,0.8020557910203934,1765917645.890699,0.20010893046855927,35061736.0,224,0.7787137627601624,0.48231511254019294
1533.488029816,226,0.0001,0.7843693941831589,1765917652.3095613,0.17294713854789734,35224947.0,225,0.8369637727737427,0.4844587352625938
1540.652915793,227,0.0001,0.7759879678487778,1765917659.474447,0.22411365807056427,35383552.0,226,0.8834952712059021,0.4866023579849946
1547.94919804,228,0.0001,0.790872797369957,1765917666.770709,0.1689741313457489,35537848.0,227,0.8268775939941406,0.4887459807073955
1553.611789581,229,0.0001,0.7910234332084656,1765917672.433295,0.17197497189044952,35694801.0,228,0.8183591365814209,0.4908896034297964
1560.395267724,230,0.0001,0.7909208089113235,1765917679.2168128,0.17140889167785645,35847389.0,229,0.8189904093742371,0.4930332261521972
1566.566224874,231,0.0001,0.7891013324260712,1765917685.3877215,0.1706194281578064,36001061.0,230,0.8301869630813599,0.49517684887459806
1573.481156164,232,0.0001,0.7906451374292374,1765917692.3026907,0.17598634958267212,36153435.0,231,0.8304185271263123,0.49732047159699894
1579.594260246,233,0.0001,0.7931306660175323,1765917698.4157646,0.17112712562084198,36308551.0,232,0.816236138343811,0.4994640943193998
1585.447057553,234,0.0001,0.792610839009285,1765917704.2685554,0.19015748798847198,36451452.0,233,0.8177614212036133,0.5016077170418006
1590.628982417,235,0.0001,0.7992741912603378,1765917709.450514,0.18864741921424866,36596648.0,234,0.7872856259346008,0.5037513397642015
1597.949825921,236,0.0001,0.7875213772058487,1765917716.7713141,0.17339614033699036,36751665.0,235,0.8230262994766235,0.5058949624866024
1605.22645636,237,0.0001,0.7904309034347534,1765917724.0479872,0.1664428412914276,36908485.0,236,0.826163649559021,0.5080385852090032
1611.546358387,238,0.0001,0.8033445775508881,1765917730.3678725,0.17982807755470276,37064151.0,237,0.7805526256561279,0.5101822079314041
1617.600816055,239,0.0001,0.7900774925947189,1765917736.422331,0.2199210226535797,37217517.0,238,0.8267436027526855,0.5123258306538049
1623.010964372,240,0.0001,0.8016734719276428,1765917741.832479,0.17277401685714722,37367961.0,239,0.7742643356323242,0.5144694533762058
1629.653885368,241,0.0001,0.7918082028627396,1765917748.4753823,0.17389823496341705,37526897.0,240,0.8144381642341614,0.5166130760986066
1636.017163486,242,0.0001,0.77789606153965,1765917754.8386767,0.24218392372131348,37685668.0,241,0.8705184459686279,0.5187566988210075
1642.155701852,243,0.0001,0.7918624728918076,1765917760.9772246,0.2011968493461609,37839489.0,242,0.820479691028595,0.5209003215434084
1648.759782016,244,0.0001,0.784346804022789,1765917767.5812836,0.21282795071601868,37997238.0,243,0.845473051071167,0.5230439442658092
1656.675265671,245,0.0001,0.7747510522603989,1765917775.4967666,0.24020935595035553,38168011.0,244,0.8858978152275085,0.5251875669882101
1663.116762437,246,0.0001,0.7885482609272003,1765917781.9382682,0.20547650754451752,38326230.0,245,0.8348836898803711,0.5273311897106109
1670.12084376,247,0.0001,0.8019536882638931,1765917788.9423325,0.18349628150463104,38478252.0,246,0.7813928127288818,0.5294748124330118
1675.8124033,248,0.0001,0.7953900694847107,1765917794.6339033,0.40259528160095215,38625546.0,247,0.8053172826766968,0.5316184351554126
1682.547064354,249,0.0001,0.789051353931427,1765917801.368574,0.24314096570014954,38771391.0,248,0.8252425193786621,0.5337620578778135
1689.648671558,250,0.0001,0.7873633503913879,1765917808.4701416,0.31251195073127747,38929652.0,249,0.8314546346664429,0.5359056806002144
1695.569033258,251,0.0001,0.7846207767724991,1765917814.3905551,0.2081538289785385,39078825.0,250,0.8362424969673157,0.5380493033226152
1702.684854357,252,0.0001,0.7824347615242004,1765917821.5063992,0.2888663113117218,39250764.0,251,0.8490621447563171,0.5401929260450161
1708.994142661,253,0.0001,0.7943692803382874,1765917827.8156512,0.33980482816696167,39401652.0,252,0.8079764246940613,0.5423365487674169
1715.828646319,254,0.0001,0.792164146900177,1765917834.650164,0.19993014633655548,39556368.0,253,0.8180909752845764,0.5444801714898178
1722.023123747,255,0.0001,0.7953985780477524,1765917840.8446474,0.3179449737071991,39716091.0,254,0.7978628873825073,0.5466237942122186
1727.690718545,256,0.0001,0.7915525883436203,1765917846.512243,0.23814208805561066,39864668.0,255,0.8243656158447266,0.5487674169346195
1734.433671564,257,0.0001,0.7797728329896927,1765917853.2552056,0.2342105358839035,40026842.0,256,0.8542874455451965,0.5509110396570204
1741.252449464,258,0.0001,0.790983036160469,1765917860.0739522,0.32949793338775635,40185219.0,257,0.819794237613678,0.5530546623794212
1747.44824522,259,0.0001,0.7852450460195541,1765917866.2697375,0.1930876523256302,40338073.0,258,0.8390079736709595,0.5551982851018221
1754.255894295,260,0.0001,0.7830738425254822,1765917873.077394,0.28488507866859436,40501465.0,259,0.8496401309967041,0.5573419078242229
1760.996874993,261,0.0001,0.7882461994886398,1765917879.8184125,0.2973555326461792,40657227.0,260,0.8318157196044922,0.5594855305466238
1767.566198987,262,0.0001,0.7962621748447418,1765917886.3876975,0.26141226291656494,40807442.0,261,0.8011839985847473,0.5616291532690246
1774.30936883,263,0.0001,0.7855627983808517,1765917893.13086,0.3430693447589874,40956359.0,262,0.8365744948387146,0.5637727759914255
1781.653678962,264,0.0001,0.7871282547712326,1765917900.4752219,0.1859131008386612,41113297.0,263,0.8279624581336975,0.5659163987138264
1788.528431345,265,0.0001,0.7881660908460617,1765917907.3499446,0.2827548086643219,41267327.0,264,0.8290324211120605,0.5680600214362272
1793.721871413,266,0.0001,0.7989960163831711,1765917912.543371,0.22302931547164917,41416137.0,265,0.7927125096321106,0.5702036441586281
1800.30497663,267,0.0001,0.7927811741828918,1765917919.1265168,0.2148115038871765,41572626.0,266,0.813456654548645,0.572347266881029
1806.628193671,268,0.0001,0.7987665086984634,1765917925.44968,0.28640785813331604,41724870.0,267,0.7982642650604248,0.5744908896034298
1813.58461972,269,0.0001,0.7996008396148682,1765917932.406147,0.1735980212688446,41882397.0,268,0.7880867719650269,0.5766345123258306
1820.07252342,270,0.0001,0.7828072160482407,1765917938.8940327,0.2938292622566223,42044695.0,269,0.8378876447677612,0.5787781350482315
1827.137802301,271,0.0001,0.7831377536058426,1765917945.9593017,0.30019816756248474,42195750.0,270,0.8539324998855591,0.5809217577706324
1833.846126779,272,0.0001,0.7875582277774811,1765917952.6676347,0.2586885690689087,42347658.0,271,0.8443433046340942,0.5830653804930332
1840.806449377,273,0.0001,0.7815398871898651,1765917959.627951,0.3175855576992035,42499617.0,272,0.8492574095726013,0.5852090032154341
1847.555416768,274,0.0001,0.7978772073984146,1765917966.3769321,0.19224682450294495,42648060.0,273,0.7952686548233032,0.587352625937835
1853.795587335,275,0.0001,0.7902582585811615,1765917972.6170778,0.19291387498378754,42799438.0,274,0.8169528245925903,0.5894962486602358
1860.235316033,276,0.0001,0.7948730885982513,1765917979.0568497,0.2918444573879242,42945465.0,275,0.8085801601409912,0.5916398713826366
1866.391434921,277,0.0001,0.7963195592164993,1765917985.2129393,0.19469135999679565,43089377.0,276,0.798249363899231,0.5937834941050375
1875.12610525,278,0.0001,0.782127246260643,1765917993.947641,0.19168175756931305,43253006.0,277,0.8585289120674133,0.5959271168274384
1882.191883717,279,0.0001,0.79158154129982,1765918001.0134258,0.19612747430801392,43420433.0,278,0.8139182329177856,0.5980707395498392
1888.826790254,280,0.0001,0.7916784882545471,1765918007.6483033,0.1862192451953888,43577695.0,279,0.8175268769264221,0.6002143622722401
1896.872474662,281,0.0001,0.7916713207960129,1765918015.6939754,0.23934362828731537,43738482.0,280,0.8115606307983398,0.602357984994641
1904.446508341,282,0.0001,0.7899184823036194,1765918023.2680323,0.18449978530406952,43895774.0,281,0.8195100426673889,0.6045016077170418
1910.480251119,283,0.0001,0.7930377870798111,1765918029.301783,0.23083177208900452,44045728.0,282,0.8161544799804688,0.6066452304394426
1918.061895575,284,0.0001,0.7864313274621964,1765918036.883407,0.20790638029575348,44207082.0,283,0.8203921914100647,0.6087888531618435
1924.905087616,285,0.0001,0.7868654131889343,1765918043.726587,0.1851816028356552,44360492.0,284,0.8378970623016357,0.6109324758842444
1931.523428964,286,0.0001,0.8010755479335785,1765918050.3449535,0.24762950837612152,44507249.0,285,0.7799510359764099,0.6130760986066452
1937.949225267,287,0.0001,0.7967807650566101,1765918056.7707517,0.19287602603435516,44657380.0,286,0.8115723133087158,0.6152197213290461
1944.415440419,288,0.0001,0.79221311211586,1765918063.2369664,0.22334903478622437,44809690.0,287,0.8103314638137817,0.617363344051447
1949.972368652,289,0.0001,0.7985912561416626,1765918068.793895,0.1889955997467041,44958006.0,288,0.7855316400527954,0.6195069667738478
1956.634104244,290,0.0001,0.7879749983549118,1765918075.4556181,0.18936343491077423,45127484.0,289,0.8326584100723267,0.6216505894962486
1963.714437731,291,0.0001,0.7813121974468231,1765918082.535961,0.20051658153533936,45288670.0,290,0.8618757724761963,0.6237942122186495
1968.890281442,292,0.0001,0.7950827479362488,1765918087.7118056,0.22996015846729279,45435435.0,291,0.7965704798698425,0.6259378349410504
1975.44382788,293,0.0001,0.7925757020711899,1765918094.2653646,0.2029760330915451,45582758.0,292,0.812820553779602,0.6280814576634512
1981.071964997,294,0.0001,0.7981084287166595,1765918099.8934884,0.21153752505779266,45724786.0,293,0.795344889163971,0.6302250803858521
1986.810930443,295,0.0001,0.7963218986988068,1765918105.6324527,0.20283588767051697,45875653.0,294,0.8052731156349182,0.632368703108253
1992.808264603,296,0.0001,0.7965524196624756,1765918111.6298084,0.20854106545448303,46026612.0,295,0.7980448007583618,0.6345123258306538
1998.157147452,297,0.0001,0.7960005551576614,1765918116.9786613,0.2319614440202713,46173537.0,296,0.8062852621078491,0.6366559485530546
2005.10594282,298,0.0001,0.7865196764469147,1765918123.9274452,0.187527135014534,46337020.0,297,0.8394721746444702,0.6387995712754555
2011.15888948,299,0.0001,0.7925432622432709,1765918129.9804173,0.18779519200325012,46484878.0,298,0.8260945081710815,0.6409431939978564
2017.989074227,300,0.0001,0.7883354872465134,1765918136.810578,0.23628860712051392,46638837.0,299,0.8219257593154907,0.6430868167202572
2033.947939716,301,0.0001,0.7922379970550537,1765918152.7694316,0.2021246701478958,46792654.0,300,0.8142362236976624,0.6452304394426581
2040.240213311,302,0.0001,0.785736933350563,1765918159.061735,0.20387069880962372,46956735.0,301,0.8344501852989197,0.647374062165059
2047.225374657,303,0.0001,0.7839059233665466,1765918166.0469103,0.21322369575500488,47119017.0,302,0.8607034087181091,0.6495176848874598
2054.742050423,304,0.0001,0.7915460169315338,1765918173.5635822,0.22870711982250214,47277064.0,303,0.8196499347686768,0.6516613076098606
2062.124413648,305,0.0001,0.7890628129243851,1765918180.945928,0.21130788326263428,47425177.0,304,0.817629337310791,0.6538049303322615
2067.540377608,306,0.0001,0.800862655043602,1765918186.361893,0.21475721895694733,47567815.0,305,0.7838824987411499,0.6559485530546624
2073.504133208,307,0.0001,0.8004509508609772,1765918192.3256433,0.28837379813194275,47711542.0,306,0.7735601663589478,0.6580921757770632
2080.352607388,308,0.0001,0.7899361997842789,1765918199.1741555,0.22816218435764313,47867963.0,307,0.8359948396682739,0.6602357984994641
2086.987709903,309,0.0001,0.7942683845758438,1765918205.8092268,0.2442236691713333,48027087.0,308,0.8024989366531372,0.662379421221865
2094.210987728,310,0.0001,0.7827373147010803,1765918213.032507,0.24242785573005676,48181216.0,309,0.8500227332115173,0.6645230439442658
2101.938447293,311,0.0001,0.7791717052459717,1765918220.7599726,0.2133914679288864,48346653.0,310,0.8684808015823364,0.6666666666666666
2108.444562196,312,0.0001,0.7824807465076447,1765918227.2660637,0.17775826156139374,48515202.0,311,0.856966495513916,0.6688102893890675
2115.559290995,313,0.0001,0.7888993918895721,1765918234.3808339,0.2694389820098877,48681596.0,312,0.834192156791687,0.6709539121114684
2122.502457381,314,0.0001,0.8054133951663971,1765918241.3239865,0.18702568113803864,48830511.0,313,0.7632143497467041,0.6730975348338692
2129.574756169,315,0.0001,0.7853059768676758,1765918248.3962765,0.25547459721565247,48979750.0,314,0.8439099788665771,0.6752411575562701
2136.776680847,316,0.0001,0.7954150587320328,1765918255.598184,0.1841115951538086,49140486.0,315,0.8062856197357178,0.677384780278671
2144.727218858,317,0.0001,0.7939009219408035,1765918263.548747,0.21815913915634155,49297672.0,316,0.8109898567199707,0.6795284030010718
2150.6754896,318,0.0001,0.7922298014163971,1765918269.4969957,0.21921534836292267,49448662.0,317,0.814276933670044,0.6816720257234726
2157.227672466,319,0.0001,0.793437734246254,1765918276.049179,0.2021632045507431,49615721.0,318,0.8114473819732666,0.6838156484458735
2163.397146617,320,0.0001,0.7976624816656113,1765918282.21865,0.19619639217853546,49770136.0,319,0.7897136211395264,0.6859592711682744
2170.477002985,321,0.0001,0.7896513491868973,1765918289.2985485,0.20735915005207062,49932945.0,320,0.8274308443069458,0.6881028938906752
2177.330458255,322,0.0001,0.7991493046283722,1765918296.1519587,0.23041287064552307,50079045.0,321,0.7907177209854126,0.6902465166130761
2185.187476431,323,0.0001,0.7872428148984909,1765918304.0089817,0.19027262926101685,50243726.0,322,0.8275773525238037,0.692390139335477
2192.856946383,324,0.0001,0.7937150299549103,1765918311.6784496,0.1905767321586609,50404071.0,323,0.8122488260269165,0.6945337620578779
2199.339482056,325,0.0001,0.7864696979522705,1765918318.160955,0.19309984147548676,50557944.0,324,0.8409624099731445,0.6966773847802786
2206.729361121,326,0.0001,0.7892626076936722,1765918325.5508738,0.19511142373085022,50723566.0,325,0.8278497457504272,0.6988210075026795
2212.711087839,327,0.0001,0.8075767308473587,1765918331.532592,0.2020483762025833,50868735.0,326,0.7544143795967102,0.7009646302250804
2219.264194885,328,0.0001,0.7883634716272354,1765918338.0857124,0.194681316614151,51027679.0,327,0.8272035121917725,0.7031082529474812
2227.950146909,329,0.0001,0.7820109277963638,1765918346.7716513,0.19656522572040558,51188474.0,328,0.8538181781768799,0.7052518756698821
2233.847191123,330,0.0001,0.7977021634578705,1765918352.668709,0.20910625159740448,51334182.0,329,0.7873100638389587,0.707395498392283
2240.794303023,331,0.0001,0.7907051146030426,1765918359.6158416,0.1943204551935196,51499899.0,330,0.8231080770492554,0.7095391211146839
2247.068864526,332,0.0001,0.7967196702957153,1765918365.889311,0.23426823318004608,51645111.0,331,0.7963094711303711,0.7116827438370846
2253.042612652,333,0.0001,0.7983725517988205,1765918371.8641143,0.22134874761104584,51795720.0,332,0.7839304208755493,0.7138263665594855
2259.045092211,334,0.0001,0.8058224469423294,1765918377.8665695,0.21036088466644287,51934189.0,333,0.7549490928649902,0.7159699892818864
2265.499556823,335,0.0001,0.7878096550703049,1765918384.3210115,0.2174866795539856,52086111.0,334,0.844191312789917,0.7181136120042872
2271.300199898,336,0.0001,0.7909524142742157,1765918390.1216753,0.19810479879379272,52241632.0,335,0.819610595703125,0.7202572347266881
2279.77198727,337,0.0001,0.7891992032527924,1765918398.5934715,0.196027472615242,52403245.0,336,0.8200265765190125,0.722400857449089
2287.05825921,338,0.0001,0.7858683168888092,1765918405.8796515,0.19919650256633759,52567275.0,337,0.8432443737983704,0.7245444801714899
2294.721394192,339,0.0001,0.7887915223836899,1765918413.5429115,0.22533966600894928,52733506.0,338,0.8289467096328735,0.7266881028938906
2301.37956694,340,0.0001,0.7901979237794876,1765918420.201087,0.2123333364725113,52884795.0,339,0.8253461718559265,0.7288317256162915
2307.685045761,341,0.0001,0.7907069623470306,1765918426.5064397,0.20351506769657135,53039775.0,340,0.8171908855438232,0.7309753483386924
2315.743832194,342,0.0001,0.7853483408689499,1765918434.5652509,0.19402869045734406,53204226.0,341,0.8396170139312744,0.7331189710610932
2321.57208869,343,0.0001,0.7956192046403885,1765918440.3935304,0.237201988697052,53357002.0,342,0.8021754622459412,0.7352625937834941
2327.384803985,344,0.0001,0.7911698669195175,1765918446.2062695,0.2348179966211319,53512592.0,343,0.8171842098236084,0.737406216505895
2334.461731831,345,0.0001,0.7814168334007263,1765918453.2831438,0.23274695873260498,53675222.0,344,0.8637219071388245,0.7395498392282959
2342.715778719,346,0.0001,0.7748199105262756,1765918461.5372167,0.21169832348823547,53837794.0,345,0.8761516809463501,0.7416934619506966
2349.592334303,347,0.0001,0.7909665703773499,1765918468.4138463,0.3310782313346863,53990810.0,346,0.8237457871437073,0.7438370846730975
2356.279614328,348,0.0001,0.7964482754468918,1765918475.1011345,0.32344841957092285,54142452.0,347,0.7999173402786255,0.7459807073954984
2363.928495697,349,0.0001,0.7961926013231277,1765918482.7500272,0.3188457190990448,54294279.0,348,0.7930662631988525,0.7481243301178992
2369.597777682,350,0.0001,0.8005047738552094,1765918488.419297,0.3627169728279114,54445597.0,349,0.7911543846130371,0.7502679528403001
2376.665582765,351,0.0001,0.7904468327760696,1765918495.48708,0.21928483247756958,54603343.0,350,0.8278958797454834,0.752411575562701
2383.578270777,352,0.0001,0.8026037812232971,1765918502.3997796,0.27087560296058655,54759468.0,351,0.7761168479919434,0.7545551982851019
2390.824021665,353,0.0001,0.7932106703519821,1765918509.6455462,0.21713604032993317,54913059.0,352,0.8027684092521667,0.7566988210075026
2398.212525613,354,0.0001,0.7913955897092819,1765918517.034033,0.2810962200164795,55070490.0,353,0.8127562403678894,0.7588424437299035
2405.591162385,355,0.0001,0.786697655916214,1765918524.4126692,0.20230139791965485,55234816.0,354,0.83856201171875,0.7609860664523044
2411.239452287,356,0.0001,0.7892189025878906,1765918530.0609796,0.25003698468208313,55387388.0,355,0.8259614706039429,0.7631296891747053
2417.994879,357,0.0001,0.8005173653364182,1765918536.8163822,0.20062397420406342,55538411.0,356,0.7900908589363098,0.7652733118971061
2424.85538544,358,0.0001,0.7941270768642426,1765918543.67691,0.25412100553512573,55688433.0,357,0.8052816987037659,0.767416934619507
2430.841174781,359,0.0001,0.7936177551746368,1765918549.662696,0.25297799706459045,55839265.0,358,0.8075577020645142,0.7695605573419079
2437.379539599,360,0.0001,0.8045908212661743,1765918556.2010365,0.23878619074821472,55990505.0,359,0.7693307995796204,0.7717041800643086
2444.738267674,361,0.0001,0.7871400117874146,1765918563.5597734,0.28898942470550537,56160090.0,360,0.8368749618530273,0.7738478027867095
2450.515221193,362,0.0001,0.7947871536016464,1765918569.3367796,0.22413820028305054,56315482.0,361,0.8056167364120483,0.7759914255091104
2458.240852371,363,0.0001,0.7844503372907639,1765918577.062382,0.3230957090854645,56478778.0,362,0.8447107076644897,0.7781350482315113
2466.130695385,364,0.0001,0.7857575714588165,1765918584.95214,0.20874856412410736,56640621.0,363,0.8324685096740723,0.7802786709539121
2473.705341943,365,0.0001,0.7901372164487839,1765918592.526836,0.3318108916282654,56808271.0,364,0.8264641761779785,0.782422293676313
2480.247331453,366,0.0001,0.7910224348306656,1765918599.0687628,0.20273475348949432,56962569.0,365,0.818941593170166,0.7845659163987139
2485.985068687,367,0.0001,0.7912490516901016,1765918604.8065743,0.3024824857711792,57113382.0,366,0.8139135241508484,0.7867095391211146
2493.73761124,368,0.0001,0.7823076546192169,1765918612.5591197,0.20183724164962769,57283115.0,367,0.8450157642364502,0.7888531618435155
2500.776047428,369,0.0001,0.7952035069465637,1765918619.5975718,0.25518620014190674,57431980.0,368,0.7963225841522217,0.7909967845659164
2508.150832737,370,0.0001,0.7898264080286026,1765918626.9723182,0.2641572952270508,57593151.0,369,0.8246939182281494,0.7931404072883173
2517.102094549,371,0.0001,0.7895167320966721,1765918635.9234757,0.22981911897659302,57769554.0,370,0.8277228474617004,0.7952840300107181
2524.594057374,372,0.0001,0.796242281794548,1765918643.4155583,0.27895838022232056,57930187.0,371,0.8087881207466125,0.797427652733119
2531.81004529,373,0.0001,0.7956404238939285,1765918650.6315627,0.20970012247562408,58089895.0,372,0.8026026487350464,0.7995712754555199
2537.046915914,374,0.0001,0.7982680648565292,1765918655.8684278,0.3163137435913086,58237921.0,373,0.7915005087852478,0.8017148981779206
2543.289719376,375,0.0001,0.7973014712333679,1765918662.1111562,0.22769306600093842,58386574.0,374,0.796249270439148,0.8038585209003215
2549.689815875,376,0.0001,0.7992195188999176,1765918668.5111933,0.33683496713638306,58531794.0,375,0.7910754680633545,0.8060021436227224
2555.511415422,377,0.0001,0.794334203004837,1765918674.3328424,0.24574357271194458,58679304.0,376,0.8030076026916504,0.8081457663451233
2562.280004439,378,0.0001,0.7868597060441971,1765918681.1014915,0.36211177706718445,58827963.0,377,0.8394821882247925,0.8102893890675241
2568.016682231,379,0.0001,0.8015196174383163,1765918686.8381104,0.20490753650665283,58968065.0,378,0.7931580543518066,0.812433011789925
2573.876257297,380,0.0001,0.7945773154497147,1765918692.6976795,0.25218111276626587,59119596.0,379,0.8179394602775574,0.8145766345123259
2580.679837415,381,0.0001,0.7946972250938416,1765918699.501342,0.20651479065418243,59282269.0,380,0.8015663027763367,0.8167202572347267
2589.060690626,382,0.0001,0.7952843606472015,1765918707.8820605,0.19781962037086487,59449069.0,381,0.8061360716819763,0.8188638799571275
2595.332324851,383,0.0001,0.7918896377086639,1765918714.1538582,0.24036048352718353,59602942.0,382,0.8141177892684937,0.8210075026795284
2601.622078432,384,0.0001,0.7899798899888992,1765918720.4435167,0.21236486732959747,59763486.0,383,0.8228920698165894,0.8231511254019293
2608.233828543,385,0.0001,0.7976964116096497,1765918727.055215,0.21208517253398895,59914007.0,384,0.7964242696762085,0.8252947481243301
2613.668574788,386,0.0001,0.8019531965255737,1765918732.489968,0.22198334336280823,60056933.0,385,0.7689865827560425,0.827438370846731
2620.523594891,387,0.0001,0.7929977625608444,1765918739.3450813,0.19691599905490875,60219888.0,386,0.8114181756973267,0.8295819935691319
2628.75826927,388,0.0001,0.7946455776691437,1765918747.5797637,0.20959413051605225,60373832.0,387,0.8033903241157532,0.8317256162915327
2634.632798171,389,0.0001,0.7980061769485474,1765918753.4541895,0.23477251827716827,60526958.0,388,0.7953382730484009,0.8338692390139335
2640.577835537,390,0.0001,0.7981422394514084,1765918759.3993456,0.20834636688232422,60680957.0,389,0.7944309711456299,0.8360128617363344
2648.086416017,391,0.0001,0.7890485376119614,1765918766.9078932,0.2103542685508728,60844353.0,390,0.8173181414604187,0.8381564844587353
2653.213220777,392,0.0001,0.8037362396717072,1765918772.0347333,0.24228011071681976,60988093.0,391,0.77135169506073,0.8403001071811361
2659.208757338,393,0.0001,0.7946094423532486,1765918778.0301456,0.26552414894104004,61139257.0,392,0.8039340972900391,0.842443729903537
2666.577436967,394,0.0001,0.7876672893762589,1765918785.3989565,0.2271430343389511,61294373.0,393,0.8333444595336914,0.8445873526259379
2673.741133007,395,0.0001,0.7802580446004868,1765918792.562547,0.24816136062145233,61460962.0,394,0.8578543663024902,0.8467309753483387
2681.058381787,396,0.0001,0.8076761215925217,1765918799.8799112,0.26540058851242065,61610443.0,395,0.7526508569717407,0.8488745980707395
2687.476239258,397,0.0001,0.7968244850635529,1765918806.2977371,0.2324179857969284,61767622.0,396,0.8012967109680176,0.8510182207931404
2692.903676501,398,0.0001,0.7924947589635849,1765918811.725196,0.24579061567783356,61927294.0,397,0.8120464086532593,0.8531618435155413
2699.385466315,399,0.0001,0.7948845326900482,1765918818.207,0.22589068114757538,62087657.0,398,0.8092889785766602,0.8553054662379421
2706.394821717,400,0.0001,0.7882103770971298,1765918825.216325,0.21526606380939484,62242685.0,399,0.8335873484611511,0.857449088960343
2719.891192668,401,0.0001,0.8012012988328934,1765918838.7126749,0.33166420459747314,62393085.0,400,0.7788289785385132,0.8595927116827439
2725.245206024,402,0.0001,0.8039345741271973,1765918844.06671,0.2472531795501709,62538285.0,401,0.7746598124504089,0.8617363344051447
2732.508024739,403,0.0001,0.7889128178358078,1765918851.329547,0.28836333751678467,62701391.0,402,0.8365396857261658,0.8638799571275455
2739.814226981,404,0.0001,0.7899027317762375,1765918858.6357512,0.28313925862312317,62848535.0,403,0.8280642032623291,0.8660235798499464
2746.224489307,405,0.0001,0.7956714928150177,1765918865.0460188,0.3366100788116455,63001586.0,404,0.7947756052017212,0.8681672025723473
2752.855249525,406,0.0001,0.7909855395555496,1765918871.6767523,0.2475850135087967,63162806.0,405,0.8203675746917725,0.8703108252947481
2758.742735022,407,0.0001,0.791152834892273,1765918877.5642297,0.3068588376045227,63324619.0,406,0.8136359453201294,0.872454448017149
2765.129275984,408,0.0001,0.7876855134963989,1765918883.9507787,0.22418247163295746,63484446.0,407,0.8355920314788818,0.8745980707395499
2773.27167831,409,0.0001,0.7815046608448029,1765918892.0931723,0.2782538831233978,63657343.0,408,0.8490918874740601,0.8767416934619507
2781.331231104,410,0.0001,0.7803245633840561,1765918900.1527615,0.27583712339401245,63815011.0,409,0.8679362535476685,0.8788853161843515
2788.573730261,411,0.0001,0.7971574068069458,1765918907.3952405,0.2217809557914734,63974464.0,410,0.7896316051483154,0.8810289389067524
2795.481824371,412,0.0001,0.7949007004499435,1765918914.3033347,0.36056286096572876,64130517.0,411,0.8091639280319214,0.8831725616291533
2801.617511433,413,0.0001,0.7941417694091797,1765918920.439014,0.26779845356941223,64283106.0,412,0.805404543876648,0.8853161843515541
2807.813515347,414,0.0001,0.7938684821128845,1765918926.6349247,0.37843841314315796,64430594.0,413,0.8058148622512817,0.887459807073955
2815.289820203,415,0.0001,0.7837235182523727,1765918934.1111994,0.26501691341400146,64603713.0,414,0.8515251874923706,0.8896034297963559
2822.527424464,416,0.0001,0.7879351824522018,1765918941.3488443,0.36486926674842834,64760293.0,415,0.8295373916625977,0.8917470525187567
2828.686868232,417,0.0001,0.7921071648597717,1765918947.5082855,0.247547909617424,64923933.0,416,0.8162568807601929,0.8938906752411575
2836.815128797,418,0.0001,0.7856658548116684,1765918955.636619,0.2507556974887848,65087097.0,417,0.8429474830627441,0.8960342979635584
2843.502902969,419,0.0001,0.7989368885755539,1765918962.3243663,0.29939258098602295,65242953.0,418,0.7931513786315918,0.8981779206859593
