train/loss,_step,train/global_step,train/learning_rate,train/mean_token_accuracy,train/epoch,train/grad_norm,_timestamp,train/num_tokens,_runtime,eval/accuracy
0.7413152456283569,198,199.0,1e-05,0.8030970096588135,0.4265809217577706,0.08440323919057846,1765922598.463818,31036663.0,6062.910804771,
0.7021344304084778,199,200.0,1e-05,0.8130711615085602,0.4287245444801715,0.08457119762897491,1765922623.7010963,31184340.0,6088.148100694,
0.748505175113678,200,201.0,1e-05,0.8001822233200073,0.43086816720257237,0.09683495759963989,1765922660.4855597,31345142.0,6124.932549295,
0.7659084796905518,201,202.0,1e-05,0.7965998649597168,0.4330117899249732,0.09077874571084976,1765922687.1198227,31495847.0,6151.56686922,
0.7367974519729614,202,203.0,1e-05,0.8045538067817688,0.43515541264737406,0.09203609824180603,1765922720.216678,31654749.0,6184.663744275,
0.7477735280990601,203,204.0,1e-05,0.801604151725769,0.43729903536977494,0.09452583640813828,1765922743.2022512,31808152.0,6207.649363476,
0.764866828918457,204,205.0,1e-05,0.7980404198169708,0.43944265809217575,0.08529285341501236,1765922774.5206592,31977458.0,6238.967747684,
0.7333440780639648,205,206.0,1e-05,0.8049333691596985,0.4415862808145766,0.08698806166648865,1765922800.243616,32129990.0,6264.690620116,
0.7845523953437805,206,207.0,1e-05,0.7931763827800751,0.4437299035369775,0.07892070710659027,1765922835.972085,32295318.0,6300.419042774,
0.7678832411766052,207,208.0,1e-05,0.7972165048122406,0.44587352625937837,0.0855487659573555,1765922867.7663612,32458576.0,6332.213337132,
0.744223952293396,208,209.0,1e-05,0.801601767539978,0.4480171489817792,0.0953742265701294,1765922898.2600574,32617496.0,6362.707047044,
0.7389166355133057,209,210.0,1e-05,0.8042648136615753,0.45016077170418006,0.09017716348171234,1765922934.4270418,32779172.0,6398.874166281,
0.7224502563476562,210,211.0,1e-05,0.8061652779579163,0.45230439442658094,0.08440572023391724,1765922966.9926374,32931223.0,6431.439710742,
0.7354470491409302,211,212.0,1e-05,0.8024980425834656,0.45444801714898175,0.0861191600561142,1765922998.5414739,33081708.0,6462.988552712,
0.7435145974159241,212,213.0,1e-05,0.8021902740001678,0.4565916398713826,0.08630377799272537,1765923026.4941392,33234519.0,6490.94109037,
0.7290669679641724,213,214.0,1e-05,0.8057346045970917,0.4587352625937835,0.09405529499053955,1765923053.7240756,33380554.0,6518.171094711,
0.7679874897003174,214,215.0,1e-05,0.7962808012962341,0.4608788853161844,0.08668424934148788,1765923089.9294434,33541078.0,6554.376409777,
0.7422642707824707,215,216.0,1e-05,0.8024254739284515,0.4630225080385852,0.08680915832519531,1765923123.354346,33702070.0,6587.801344436,
0.6981607675552368,216,217.0,1e-05,0.8147755861282349,0.46516613076098606,0.08454882353544235,1765923151.5514114,33851344.0,6615.998381646,
0.7395392656326294,217,218.0,1e-05,0.80417400598526,0.46730975348338694,0.08856748044490814,1765923183.6850777,34005428.0,6648.132063976,
0.7408250570297241,218,219.0,1e-05,0.8014503419399261,0.4694533762057878,0.09870553016662598,1765923209.2982962,34142448.0,6673.745264905,
0.7024397253990173,219,220.0,1e-05,0.8122129142284393,0.4715969989281886,0.08678057044744492,1765923236.4843512,34293582.0,6700.93131692,
0.7699685096740723,220,221.0,1e-05,0.797622561454773,0.4737406216505895,0.0862140953540802,1765923267.5921266,34448802.0,6732.03912474,
0.729647696018219,221,222.0,1e-05,0.8034049868583679,0.4758842443729904,0.08412602543830872,1765923298.2505386,34608650.0,6762.697670495,
0.7196366786956787,222,223.0,1e-05,0.8082933723926544,0.4780278670953912,0.0856080949306488,1765923330.2525136,34765848.0,6794.69958156,
0.7138953804969788,223,224.0,1e-05,0.8104940056800842,0.48017148981779206,0.08528164029121399,1765923361.168329,34923587.0,6825.615300914,
0.6896178722381592,224,225.0,1e-05,0.8158465027809143,0.48231511254019294,0.09220603108406067,1765923382.1935863,35061736.0,6846.640780103,
0.7502058744430542,225,226.0,1e-05,0.7994920313358307,0.4844587352625938,0.07921524345874786,1765923409.1741583,35224947.0,6873.621166172,
0.7909798622131348,226,227.0,1e-05,0.7891420722007751,0.4866023579849946,0.08315994590520859,1765923441.5642447,35383552.0,6906.011242232,
0.7392055988311768,227,228.0,1e-05,0.8035266697406769,0.4887459807073955,0.08736059814691544,1765923477.641666,35537848.0,6942.088638957,
0.7304332852363586,228,229.0,1e-05,0.8051051199436188,0.4908896034297964,0.08675261586904526,1765923503.3319578,35694801.0,6967.778952627,
0.7328524589538574,229,230.0,1e-05,0.8051887154579163,0.4930332261521972,0.08315692096948624,1765923534.8011322,35847389.0,6999.248144353,
0.7427252531051636,230,231.0,1e-05,0.8027561604976654,0.49517684887459806,0.09047938883304596,1765923565.414857,36001061.0,7029.861954245,
0.7448999285697937,231,232.0,1e-05,0.8045129477977753,0.49732047159699894,0.09738436341285706,1765923595.5820894,36153435.0,7060.029262572,
0.7287800312042236,232,233.0,1e-05,0.8071000874042511,0.4994640943193998,0.08664069324731827,1765923623.412671,36308551.0,7087.859766744,
0.7257378101348877,233,234.0,1e-05,0.8073026537895203,0.5016077170418006,0.08780895918607712,1765923650.7050369,36451452.0,7115.152053395,
0.6981422901153564,234,235.0,1e-05,0.8123508095741272,0.5037513397642015,0.0946711078286171,1765923675.259569,36596648.0,7139.706567903,
0.739313006401062,235,236.0,1e-05,0.8005127906799316,0.5058949624866024,0.09821787476539612,1765923710.5284355,36751665.0,7174.975411905,
0.7430680990219116,236,237.0,1e-05,0.8034535050392151,0.5080385852090032,0.0852258950471878,1765923747.5919368,36908485.0,7212.039103112,
0.693655252456665,237,238.0,1e-05,0.8169460892677307,0.5101822079314041,0.0881846472620964,1765923774.7735198,37064151.0,7239.220509526,
0.7413013577461243,238,239.0,1e-05,0.8021945357322693,0.5123258306538049,0.09431314468383789,1765923802.2169173,37217517.0,7266.663911343,
0.6918820142745972,239,240.0,1e-05,0.8153724372386932,0.5144694533762058,0.08626732975244522,1765923826.4996505,37367961.0,7290.946610375,
0.728196382522583,240,241.0,1e-05,0.8050239682197571,0.5166130760986066,0.08157293498516083,1765923860.1988492,37526897.0,7324.645860982,
0.7774747610092163,241,242.0,1e-05,0.7928201258182526,0.5187566988210075,0.08918517082929611,1765923887.6756635,37685668.0,7352.122669254,
0.7288650274276733,242,243.0,1e-05,0.8057817220687866,0.5209003215434084,0.0840625986456871,1765923918.2808802,37839489.0,7382.727876738,
0.7549974918365479,243,244.0,1e-05,0.798820286989212,0.5230439442658092,0.08518360555171967,1765923946.4773395,37997238.0,7410.924303371,
0.7976677417755127,244,245.0,1e-05,0.7883540093898773,0.5251875669882101,0.07890179008245468,1765923983.3962452,38168011.0,7447.843334169,
0.7457183003425598,245,246.0,1e-05,0.8019915819168091,0.5273311897106109,0.11774653941392899,1765924011.5257692,38326230.0,7475.972779819,
0.6958922147750854,246,247.0,1e-05,0.8154404759407043,0.5294748124330118,0.1232667937874794,1765924041.0947354,38478252.0,7505.541734451,
0.7172756791114807,247,248.0,1e-05,0.8081331253051758,0.5316184351554126,0.08967134356498718,1765924065.165407,38625546.0,7529.612406736,
0.7272374629974365,248,249.0,1e-05,0.80465367436409,0.5337620578778135,0.08997426927089691,1765924098.4907835,38771391.0,7562.937944002,
0.7416040897369385,249,250.0,1e-05,0.8011809289455414,0.5359056806002144,0.08676666021347046,1765924130.714047,38929652.0,7595.161029257,
0.744572103023529,250,251.0,1e-05,0.7988295555114746,0.5380493033226152,0.1606929898262024,1765924157.380234,39078825.0,7621.827210593,
0.7590252757072449,251,252.0,1e-05,0.7970854341983795,0.5401929260450161,0.08785147964954376,1765924189.3389282,39250764.0,7653.785923485,
0.713647186756134,252,253.0,1e-05,0.8086372017860413,0.5423365487674169,0.106114961206913,1765924220.8982441,39401652.0,7685.345225209,
0.7282248735427856,253,254.0,1e-05,0.8058964312076569,0.5444801714898178,0.1484474092721939,1765924251.0877194,39556368.0,7715.534820469,
0.7111471891403198,254,255.0,1e-05,0.8092755377292633,0.5466237942122186,0.09501022100448608,1765924278.1085262,39716091.0,7742.555676764,
0.7335963249206543,255,256.0,1e-05,0.8046395182609558,0.5487674169346195,0.09412911534309387,1765924303.9750032,39864668.0,7768.422118347,
0.7665154933929443,256,257.0,1e-05,0.7932223975658417,0.5509110396570204,0.1382281482219696,1765924333.6136847,40026842.0,7798.060711209,
0.7314919233322144,257,258.0,1e-05,0.8046205043792725,0.5530546623794212,0.09689640253782272,1765924364.7477214,40185219.0,7829.194744374,
0.7507103681564331,258,259.0,1e-05,0.7994634211063385,0.5551982851018221,0.09685128182172775,1765924392.1648219,40338073.0,7856.611887276,
0.7623969316482544,259,260.0,1e-05,0.7959699928760529,0.5573419078242229,0.13788694143295288,1765924424.7678726,40501465.0,7889.214888434,
0.7360879778862,260,261.0,1e-05,0.8016810417175293,0.5594855305466238,0.10124371945858002,1765924458.2593088,40657227.0,7922.706290402,
0.7111203074455261,261,262.0,1e-05,0.8104309141635895,0.5616291532690246,0.18070878088474274,1765924490.4830308,40807442.0,7954.930055742,
0.7464030981063843,262,263.0,1e-05,0.8002767562866211,0.5637727759914255,0.08527124673128128,1765924520.7427795,40956359.0,7985.189781087,
0.7414842844009399,263,264.0,1e-05,0.8013873994350433,0.5659163987138264,0.20528656244277954,1765924551.909656,41113297.0,8016.356645561,
0.738523006439209,264,265.0,1e-05,0.8019587397575378,0.5680600214362272,0.16571159660816193,1765924588.3085616,41267327.0,8052.755540708,
0.7107883095741272,265,266.0,1e-05,0.8110416531562805,0.5702036441586281,0.08321981132030487,1765924610.7410862,41416137.0,8075.188107794,
0.7248722314834595,266,267.0,1e-05,0.8067860305309296,0.572347266881029,0.08204847574234009,1765924640.0962534,41572626.0,8104.543258431,
0.7092551589012146,267,268.0,1e-05,0.810903936624527,0.5744908896034298,0.07596033066511154,1765924667.7479076,41724870.0,8132.194888216,
0.7023963928222656,268,269.0,1e-05,0.8122833073139191,0.5766345123258306,0.07096949219703674,1765924701.093121,41882397.0,8165.540118767,
0.7494993209838867,269,270.0,1e-05,0.7966789603233337,0.5787781350482315,0.07324173301458359,1765924730.2443786,42044695.0,8194.691397577,
0.7598533630371094,270,271.0,1e-05,0.7973395586013794,0.5809217577706324,0.08460870385169983,1765924759.2201362,42195750.0,8223.667253347,
0.751403272151947,271,272.0,1e-05,0.8014019429683685,0.5830653804930332,0.08042184263467789,1765924789.788835,42347658.0,8254.235911658,
0.7581644058227539,272,273.0,1e-05,0.7952882349491119,0.5852090032154341,0.08669709414243698,1765924819.425568,42499617.0,8283.872695443,
0.7033658027648926,273,274.0,1e-05,0.8116326332092285,0.587352625937835,0.08099421113729477,1765924849.0997128,42648060.0,8313.546754915,
0.7246884703636169,274,275.0,1e-05,0.8055516481399536,0.5894962486602358,0.1025010272860527,1765924877.9322798,42799438.0,8342.379322394,
0.7213121652603149,275,276.0,1e-05,0.8077847361564636,0.5916398713826366,0.08083024621009827,1765924910.5910385,42945465.0,8375.038036832,
0.706520140171051,276,277.0,1e-05,0.8098675906658173,0.5937834941050375,0.0847720205783844,1765924939.0421283,43089377.0,8403.489120773,
0.7702882289886475,277,278.0,1e-05,0.7949927151203156,0.5959271168274384,0.07529585808515549,1765924975.9604216,43253006.0,8440.407423984,
0.7291660308837891,278,279.0,1e-05,0.8047213554382324,0.5980707395498392,0.07405325770378113,1765925010.1877358,43420433.0,8474.634718635,
0.7279039621353149,279,280.0,1e-05,0.8060995042324066,0.6002143622722401,0.0729413703083992,1765925038.1918228,43577695.0,8502.638820576,
0.7192496657371521,280,281.0,1e-05,0.8061803579330444,0.602357984994641,0.07683689892292023,1765925074.3982844,43738482.0,8538.845526933,
0.7317641973495483,281,282.0,1e-05,0.8033611178398132,0.6045016077170418,0.07543354481458664,1765925109.4244232,43895774.0,8573.871442668,
0.7327412962913513,282,283.0,1e-05,0.8043217360973358,0.6066452304394426,0.07549486309289932,1765925135.560528,44045728.0,8600.007602796,
0.7364649772644043,283,284.0,1e-05,0.7992709875106812,0.6087888531618435,0.07616843283176422,1765925168.6986601,44207082.0,8633.145700437,
0.7517507076263428,284,285.0,1e-05,0.7991983294487,0.6109324758842444,0.07510753720998764,1765925200.7409666,44360492.0,8665.187999512,
0.6908787488937378,285,286.0,1e-05,0.8142498135566711,0.6130760986066452,0.08242038637399673,1765925231.7888036,44507249.0,8696.235839942,
0.726814866065979,286,287.0,1e-05,0.8085937201976776,0.6152197213290461,0.07812151312828064,1765925263.3998337,44657380.0,8727.846877329,
0.7218928337097168,287,288.0,1e-05,0.8064700663089752,0.617363344051447,0.07840046286582947,1765925289.4803398,44809690.0,8753.927343411,
0.6977853775024414,288,289.0,1e-05,0.8123264908790588,0.6195069667738478,0.10347526520490646,1765925313.506852,44958006.0,8777.954045219,
0.7495615482330322,289,290.0,1e-05,0.80013108253479,0.6216505894962486,0.10814021527767181,1765925343.005604,45127484.0,8807.452599645,
0.7737261056900024,290,291.0,1e-05,0.7951034009456635,0.6237942122186495,0.08028052002191544,1765925376.091833,45288670.0,8840.538917931,
0.7099534869194031,291,292.0,1e-05,0.8090271949768066,0.6259378349410504,0.07750897854566574,1765925399.5898628,45435435.0,8864.037016535,
0.7240166664123535,292,293.0,1e-05,0.805572897195816,0.6280814576634512,0.08185707032680511,1765925428.488647,45582758.0,8892.935743709,
0.7026073932647705,293,294.0,1e-05,0.8115206062793732,0.6302250803858521,0.1433475911617279,1765925456.3175855,45724786.0,8920.764591144,
0.714279294013977,294,295.0,1e-05,0.8089554607868195,0.632368703108253,0.10361979901790619,1765925482.7039835,45875653.0,8947.15096032,
0.7114535570144653,295,296.0,1e-05,0.8087531924247742,0.6345123258306538,0.1220470517873764,1765925510.5011866,46026612.0,8974.948189406,
0.718048095703125,296,297.0,1e-05,0.807583212852478,0.6366559485530546,0.07738368213176727,1765925536.97368,46173537.0,9001.420648866,
0.7513136863708496,297,298.0,1e-05,0.8001410365104675,0.6387995712754555,0.10135605931282043,1765925567.3722208,46337020.0,9031.819203302,
0.7363139390945435,298,299.0,1e-05,0.8057843148708344,0.6409431939978564,0.10615091770887375,1765925595.955927,46484878.0,9060.403001109,
0.7328997254371643,299,300.0,1e-05,0.8022063970565796,0.6430868167202572,0.0750894844532013,1765925624.6629214,46638837.0,9089.109929874,
0.721962571144104,300,301.0,1e-05,0.806426078081131,0.6452304394426581,0.12241869419813156,1765925657.7402487,46792654.0,9122.187248508,
0.7458961606025696,301,302.0,1e-05,0.7986301481723785,0.647374062165059,0.07948354631662369,1765925685.544629,46956735.0,9149.991668504,
0.7682861089706421,302,303.0,1e-05,0.7965186238288879,0.6495176848874598,0.07793757319450378,1765925721.8950014,47119017.0,9186.342108737,
0.7239630222320557,303,304.0,1e-05,0.8056527972221375,0.6516613076098606,0.10205227136611938,1765925756.9945657,47277064.0,9221.441562531,
0.7303352355957031,304,305.0,1e-05,0.8026423156261444,0.6538049303322615,0.0938330888748169,1765925792.7897363,47425177.0,9257.23686949,
0.6965758800506592,305,306.0,1e-05,0.8133746981620789,0.6559485530546624,0.10882383584976196,1765925816.434851,47567815.0,9280.881807693,
0.6842441558837891,306,307.0,1e-05,0.8141289353370667,0.6580921757770632,0.1264350861310959,1765925843.437476,47711542.0,9307.88446862,
0.7394173741340637,307,308.0,1e-05,0.8045266270637512,0.6602357984994641,0.2187250256538391,1765925872.398031,47867963.0,9336.845030844,
0.715944230556488,308,309.0,1e-05,0.8073762357234955,0.662379421221865,0.10449911653995514,1765925904.7687206,48027087.0,9369.215717338,
0.7588322758674622,309,310.0,1e-05,0.796521782875061,0.6645230439442658,0.09630493819713593,1765925933.7886345,48181216.0,9398.235728411,
0.7791364192962646,310,311.0,1e-05,0.7933561503887177,0.6666666666666666,0.19260931015014648,1765925966.1764543,48346653.0,9430.623578139,
0.7685824632644653,311,312.0,1e-05,0.7959193885326385,0.6688102893890675,0.08013956993818283,1765925995.1302388,48515202.0,9459.577330114,
0.7514199614524841,312,313.0,1e-05,0.8002481162548065,0.6709539121114684,0.1585111916065216,1765926025.2303047,48681596.0,9489.677402056,
0.6799384355545044,313,314.0,1e-05,0.8168107569217682,0.6730975348338692,0.19369372725486755,1765926056.7734194,48830511.0,9521.220488977,
0.7493345737457275,314,315.0,1e-05,0.8011234700679779,0.6752411575562701,0.07598361372947693,1765926091.0892086,48979750.0,9555.536174239,
0.7230472564697266,315,316.0,1e-05,0.8088445663452148,0.677384780278671,0.15623019635677338,1765926126.668867,49140486.0,9591.115843003,
0.722898006439209,316,317.0,1e-05,0.807098925113678,0.6795284030010718,0.16640137135982513,1765926163.7671487,49297672.0,9628.214304482,
0.7239322066307068,317,318.0,1e-05,0.8075868487358093,0.6816720257234726,0.0756201297044754,1765926190.740734,49448662.0,9655.187753217,
0.7219008803367615,318,319.0,1e-05,0.8077703416347504,0.6838156484458735,0.14963839948177338,1765926221.0686324,49615721.0,9685.515675698,
0.7033294439315796,319,320.0,1e-05,0.8107287287712097,0.6859592711682744,0.13681642711162567,1765926249.7136843,49770136.0,9714.160764055,
0.7407450675964355,320,321.0,1e-05,0.8033412396907806,0.6881028938906752,0.07363896071910858,1765926279.9403074,49932945.0,9744.387309942,
0.7010807394981384,321,322.0,1e-05,0.8114306926727295,0.6902465166130761,0.13519100844860077,1765926310.4278755,50079045.0,9774.874856355,
0.7446560859680176,322,323.0,1e-05,0.7999567687511444,0.692390139335477,0.12759360671043396,1765926344.4765828,50243726.0,9808.923571222,
0.7289624214172363,323,324.0,1e-05,0.8073794543743134,0.6945337620578779,0.07495200634002686,1765926380.8402314,50404071.0,9845.287237888,
0.7497325539588928,324,325.0,1e-05,0.7994383573532104,0.6966773847802786,0.10815214365720749,1765926413.1058183,50557944.0,9877.552876525,
0.7391151189804077,325,326.0,1e-05,0.8027659952640533,0.6988210075026795,0.11684850603342056,1765926445.0494885,50723566.0,9909.496611236,
0.6665576696395874,326,327.0,1e-05,0.8202946484088898,0.7009646302250804,0.07494370639324188,1765926473.1722481,50868735.0,9937.619357904,
0.7417386770248413,327,328.0,1e-05,0.8018205761909485,0.7031082529474812,0.10068772733211517,1765926502.2761314,51027679.0,9966.723255663,
0.7652960419654846,328,329.0,1e-05,0.7961884438991547,0.7052518756698821,0.10391972213983536,1765926538.6838984,51188474.0,10003.130863567,
0.6995763778686523,329,330.0,1e-05,0.8116641044616699,0.707395498392283,0.07870591431856155,1765926567.2897913,51334182.0,10031.73679864,
0.7369422912597656,330,331.0,1e-05,0.8033038675785065,0.7095391211146839,0.09151338785886765,1765926599.314763,51499899.0,10063.761759393,
0.7119004130363464,331,332.0,1e-05,0.8096001446247101,0.7116827438370846,0.09275543689727783,1765926627.1426275,51645111.0,10091.589617489,
0.6985906958580017,332,333.0,1e-05,0.8121162950992584,0.7138263665594855,0.07731400430202484,1765926654.5049593,51795720.0,10118.951959346,
0.6693844199180603,333,334.0,1e-05,0.8180158734321594,0.7159699892818864,0.08665554970502853,1765926681.6206932,51934189.0,10146.067700375,
0.7550907135009766,334,335.0,1e-05,0.7974660396575928,0.7181136120042872,0.08706682175397873,1765926716.4291735,52086111.0,10180.876197473,
0.7293906211853027,335,336.0,1e-05,0.8047277331352234,0.7202572347266881,0.07353353500366211,1765926741.510483,52241632.0,10205.957568809,
0.7346448302268982,336,337.0,1e-05,0.802286833524704,0.722400857449089,0.07288210839033127,1765926776.8457055,52403245.0,10241.292686345,
0.7475923299789429,337,338.0,1e-05,0.8010457158088684,0.7245444801714899,0.07326465100049973,1765926806.320176,52567275.0,10270.767125929,
0.7413532733917236,338,339.0,1e-05,0.8014588057994843,0.7266881028938906,0.1050354465842247,1765926837.5913606,52733506.0,10302.038344416,
0.7345411777496338,339,340.0,1e-05,0.8047654628753662,0.7288317256162915,0.07810302823781967,1765926868.934112,52884795.0,10333.381136865,
0.7307450771331787,340,341.0,1e-05,0.803271621465683,0.7309753483386924,0.12708860635757446,1765926897.5224602,53039775.0,10361.969462177,
0.7543221712112427,341,342.0,1e-05,0.7981027662754059,0.7331189710610932,0.08745186030864716,1765926931.1334581,53204226.0,10395.580440252,
0.7157745361328125,342,343.0,1e-05,0.8081113994121552,0.7352625937834941,0.07732000946998596,1765926956.6951256,53357002.0,10421.142073405,
0.7318165898323059,343,344.0,1e-05,0.8036225140094757,0.737406216505895,0.07433994114398956,1765926983.6578827,53512592.0,10448.104891827,
0.7736796140670776,344,345.0,1e-05,0.7948071658611298,0.7395498392282959,0.0720401182770729,1765927017.7426593,53675222.0,10482.189782652,
0.7861392498016357,345,346.0,1e-05,0.7884989082813263,0.7416934619506966,0.08299566805362701,1765927054.1039865,53837794.0,10518.551127663,
0.736278772354126,346,347.0,1e-05,0.8043751418590546,0.7438370846730975,0.07904565334320068,1765927087.0302927,53990810.0,10551.477253393,
0.7109357118606567,347,348.0,1e-05,0.8098146319389343,0.7459807073954984,0.07567842304706573,1765927121.9216635,54142452.0,10586.368662472,
0.7085901498794556,348,349.0,1e-05,0.8099998235702515,0.7481243301178992,0.08168695867061615,1765927156.0834928,54294279.0,10620.530449473,
0.7034398317337036,349,350.0,1e-05,0.8136546611785889,0.7502679528403001,0.07724007964134216,1765927181.2211359,54445597.0,10645.668117364,
0.7359685897827148,350,351.0,1e-05,0.8047096431255341,0.752411575562701,0.07486263662576675,1765927214.732806,54603343.0,10679.179814635,
0.6913435459136963,351,352.0,1e-05,0.814593106508255,0.7545551982851019,0.07378613203763962,1765927244.9327009,54759468.0,10709.379727798,
0.7128795385360718,352,353.0,1e-05,0.8069959580898285,0.7566988210075026,0.08920510858297348,1765927276.3120527,54913059.0,10740.758995669,
0.725570559501648,353,354.0,1e-05,0.8059758245944977,0.7588424437299035,0.08348573744297028,1765927310.0963774,55070490.0,10774.54336221,
0.7463815212249756,354,355.0,1e-05,0.8010001480579376,0.7609860664523044,0.07506617158651352,1765927342.3737433,55234816.0,10806.820750916,
0.7356619834899902,355,356.0,1e-05,0.8021839261054993,0.7631296891747053,0.07760687917470932,1765927366.4448032,55387388.0,10830.891867201,
0.7057180404663086,356,357.0,1e-05,0.8123243153095245,0.7652733118971061,0.08473151922225952,1765927398.0870023,55538411.0,10862.534064107,
0.7171383500099182,357,358.0,1e-05,0.807351142168045,0.767416934619507,0.07722148299217224,1765927431.1833336,55688433.0,10895.630410432,
0.7227686047554016,358,359.0,1e-05,0.8060278296470642,0.7695605573419079,0.0804448053240776,1765927456.4621289,55839265.0,10920.90914911,
0.6857390999794006,359,360.0,1e-05,0.816658079624176,0.7717041800643086,0.07975823432207108,1765927489.1173394,55990505.0,10953.564449002,
0.7509399652481079,360,361.0,1e-05,0.7998287081718445,0.7738478027867095,0.07654154300689697,1765927524.191065,56160090.0,10988.638162387,
0.7233120203018188,361,362.0,1e-05,0.8064536452293396,0.7759914255091104,0.09284379333257675,1765927550.725054,56315482.0,11015.172036979,
0.7523398399353027,362,363.0,1e-05,0.798517256975174,0.7781350482315113,0.10081478953361511,1765927584.836641,56478778.0,11049.283644149,
0.7421958446502686,363,364.0,1e-05,0.7984668910503387,0.7802786709539121,0.09339570254087448,1765927618.9618726,56640621.0,11083.408862916,
0.7424167394638062,364,365.0,1e-05,0.800773948431015,0.782422293676313,0.07549413293600082,1765927654.4060028,56808271.0,11118.853006235,
0.7302329540252686,365,366.0,1e-05,0.8040062487125397,0.7845659163987139,0.10284990817308426,1765927687.453199,56962569.0,11151.900164899,
0.7297796607017517,366,367.0,1e-05,0.8034261465072632,0.7867095391211146,0.08360877633094788,1765927715.1280072,57113382.0,11179.57511109,
0.7529723644256592,367,368.0,1e-05,0.7972394824028015,0.7888531618435155,0.08865592628717422,1765927752.3966124,57283115.0,11216.843605292,
0.7069908380508423,368,369.0,1e-05,0.8094319999217987,0.7909967845659164,0.0921865850687027,1765927784.1765602,57431980.0,11248.623684712,
0.737644374370575,369,370.0,1e-05,0.8024963140487671,0.7931404072883173,0.11443828791379929,1765927820.2797818,57593151.0,11284.726798436,
0.735710620880127,370,371.0,1e-05,0.8041689395904541,0.7952840300107181,0.09608674794435501,1765927857.4744985,57769554.0,11321.92151132,
0.7259128093719482,371,372.0,1e-05,0.8073566555976868,0.797427652733119,0.0881231278181076,1765927894.5200565,57930187.0,11358.967158579,
0.7154728174209595,372,373.0,1e-05,0.8085643947124481,0.7995712754555199,0.07382182031869888,1765927931.6324277,58089895.0,11396.079546822,
0.7029574513435364,373,374.0,1e-05,0.8122740685939789,0.8017148981779206,0.15732257068157196,1765927955.6959243,58237921.0,11420.143126685,
0.7105315327644348,374,375.0,1e-05,0.8093079030513763,0.8038585209003215,0.07398225367069244,1765927986.2763026,58386574.0,11450.723302733,
0.7024443745613098,375,376.0,1e-05,0.812947005033493,0.8060021436227224,0.12762172520160675,1765928013.468031,58531794.0,11477.91510088,
0.7149298787117004,376,377.0,1e-05,0.8074524998664856,0.8081457663451233,0.1155608743429184,1765928040.3473516,58679304.0,11504.794461776,
0.7473521828651428,377,378.0,1e-05,0.8012052774429321,0.8102893890675241,0.0790719985961914,1765928070.3098383,58827963.0,11534.756956755,
0.7022240161895752,378,379.0,1e-05,0.8147354423999786,0.812433011789925,0.14689122140407562,1765928096.8781216,58968065.0,11561.325095174,
0.7255656123161316,379,380.0,1e-05,0.8072845041751862,0.8145766345123259,0.09839575737714767,1765928126.4644306,59119596.0,11590.911387751,
0.7206380367279053,380,381.0,1e-05,0.8060982525348663,0.8167202572347267,0.08809669315814972,1765928157.482558,59282269.0,11621.929525193,
0.7184584736824036,381,382.0,1e-05,0.8089056611061096,0.8188638799571275,0.11716087907552719,1765928194.31706,59449069.0,11658.76404604,
0.7242217063903809,382,383.0,1e-05,0.8059376776218414,0.8210075026795284,0.0855824202299118,1765928220.811581,59602942.0,11685.258541603,
0.7378152012825012,383,384.0,1e-05,0.8024809956550598,0.8231511254019293,0.2647002637386322,1765928249.5658357,59763486.0,11714.012807571,
0.705178439617157,384,385.0,1e-05,0.8109038174152374,0.8252947481243301,0.3185345232486725,1765928282.4192164,59914007.0,11746.866202089,
0.6816344261169434,385,386.0,1e-05,0.8151054084300995,0.827438370846731,0.3255436420440674,1765928306.6041133,60056933.0,11771.05109332,
0.7259972095489502,386,387.0,1e-05,0.8062968850135803,0.8295819935691319,0.08069389313459396,1765928339.0909717,60219888.0,11803.538045785,
0.7145488262176514,387,388.0,1e-05,0.8086794018745422,0.8317256162915327,0.26047611236572266,1765928375.3742256,60373832.0,11839.82132077,
0.7093474864959717,388,389.0,1e-05,0.81185582280159,0.8338692390139335,0.29377368092536926,1765928400.2412405,60526958.0,11864.688255152,
0.7098876237869263,389,390.0,1e-05,0.811212807893753,0.8360128617363344,0.13214987516403198,1765928424.6668596,60680957.0,11889.113930572,
0.7321420907974243,390,391.0,1e-05,0.8025162518024445,0.8381564844587353,0.19068863987922668,1765928460.6217842,60844353.0,11925.068777271,
0.6881074905395508,391,392.0,1e-05,0.8159853219985962,0.8403001071811361,0.29879918694496155,1765928483.5586023,60988093.0,11948.005571615,
0.7162421941757202,392,393.0,1e-05,0.807803601026535,0.842443729903537,0.18292148411273956,1765928511.323229,61139257.0,11975.770224347,
0.7461358904838562,393,394.0,1e-05,0.8008950352668762,0.8445873526259379,0.18817539513111115,1765928542.6728733,61294373.0,12007.11985931,
0.7705425024032593,394,395.0,1e-05,0.7938573956489563,0.8467309753483387,0.2484029084444046,1765928576.1017213,61460962.0,12040.548901411,
0.6691802740097046,395,396.0,1e-05,0.8196538984775543,0.8488745980707395,0.18435443937778473,1765928611.2860675,61610443.0,12075.733095388,
0.7160962820053101,396,397.0,1e-05,0.8097286224365234,0.8510182207931404,0.12845772504806519,1765928641.266522,61767622.0,12105.713532748,
0.7282719612121582,397,398.0,1e-05,0.8056431412696838,0.8531618435155413,0.21417036652565002,1765928666.0782309,61927294.0,12130.525329084,
