_step,_runtime,train/epoch,_timestamp,train/global_step,train/loss,train/grad_norm,train/num_tokens,train/mean_token_accuracy,train/learning_rate
210,1474.861193961,0.45230439442658094,1765917592.4325964,211,0.8760195970535278,0.0230665672570467,32931223.0,0.7815087884664536,1e-05
211,1482.445148737,0.45444801714898175,1765917600.0165718,212,0.8943102359771729,0.024122187867760658,33081708.0,0.7768696546554565,1e-05
212,1488.740348883,0.4565916398713826,1765917606.3117423,213,0.8916774392127991,0.02377830259501934,33234519.0,0.7790957540273666,1e-05
213,1494.615367827,0.4587352625937835,1765917612.1867938,214,0.8852761387825012,0.024803660809993744,33380554.0,0.7804790437221527,1e-05
214,1502.771023991,0.4608788853161844,1765917620.3424387,215,0.9182541370391846,0.02288546971976757,33541078.0,0.7731911540031433,1e-05
215,1510.121516751,0.4630225080385852,1765917627.692925,216,0.8931547403335571,0.023301318287849426,33702070.0,0.7787740230560303,1e-05
216,1516.229052862,0.46516613076098606,1765917633.800472,217,0.8447398543357849,0.024256888777017593,33851344.0,0.7904688566923141,1e-05
217,1523.478828156,0.46730975348338694,1765917641.0502357,218,0.8872025609016418,0.023509135469794273,34005428.0,0.7792840749025345,1e-05
218,1528.760811292,0.4694533762057878,1765917646.3322406,219,0.9004931449890137,0.02674528956413269,34142448.0,0.7780628800392151,1e-05
219,1534.905452124,0.4715969989281886,1765917652.4768472,220,0.8486319780349731,0.024318384006619453,34293582.0,0.7883811295032501,1e-05
220,1541.727104621,0.4737406216505895,1765917659.2985425,221,0.9252353310585022,0.024766292423009872,34448802.0,0.773229330778122,1e-05
221,1548.968615107,0.4758842443729904,1765917666.540042,222,0.8733433485031128,0.023429615423083305,34608650.0,0.7807098180055618,1e-05
222,1555.652490632,0.4780278670953912,1765917673.223921,223,0.8677026033401489,0.023716142401099205,34765848.0,0.7835873663425446,1e-05
223,1562.004591983,0.48017148981779206,1765917679.5760179,224,0.8572460412979126,0.02333158627152443,34923587.0,0.7885529547929764,1e-05
224,1567.116635002,0.48231511254019294,1765917684.6880412,225,0.8462907671928406,0.02700038254261017,35061736.0,0.7898807972669601,1e-05
225,1573.616482315,0.4844587352625938,1765917691.1879094,226,0.8975191116333008,0.023195941001176834,35224947.0,0.7737891227006912,1e-05
226,1580.939068084,0.4866023579849946,1765917698.5104804,227,0.9434564113616943,0.024073170498013496,35383552.0,0.7643880397081375,1e-05
227,1588.35523688,0.4887459807073955,1765917705.926647,228,0.8921151161193848,0.024843627586960793,35537848.0,0.778574988245964,1e-05
228,1594.099965924,0.4908896034297964,1765917711.6713665,229,0.8803770542144775,0.02423279918730259,35694801.0,0.7793413251638412,1e-05
229,1600.963342726,0.4930332261521972,1765917718.5347757,230,0.878159761428833,0.024937059730291367,35847389.0,0.781168594956398,1e-05
230,1607.294789375,0.49517684887459806,1765917724.866198,231,0.8943433165550232,0.025530293583869934,36001061.0,0.7773674428462982,1e-05
231,1614.326856848,0.49732047159699894,1765917731.8982718,232,0.892376184463501,0.02564176730811596,36153435.0,0.7790246605873108,1e-05
232,1620.561035651,0.4994640943193998,1765917738.1324675,233,0.8782228231430054,0.025482721626758575,36308551.0,0.7822217047214508,1e-05
233,1626.547404099,0.5016077170418006,1765917744.118827,234,0.877781867980957,0.02729310654103756,36451452.0,0.7824162244796753,1e-05
234,1631.863261757,0.5037513397642015,1765917749.4346795,235,0.8480881452560425,0.026493014767766,36596648.0,0.7879878431558609,1e-05
235,1639.256904241,0.5058949624866024,1765917756.828319,236,0.8838672637939453,0.025256609544157982,36751665.0,0.7757096588611603,1e-05
236,1646.626758402,0.5080385852090032,1765917764.1981874,237,0.8847612142562866,0.025201598182320595,36908485.0,0.7804675102233887,1e-05
237,1653.094449072,0.5101822079314041,1765917770.6658504,238,0.8376588821411133,0.025061866268515587,37064151.0,0.7922819703817368,1e-05
238,1659.242828434,0.5123258306538049,1765917776.8142397,239,0.8864044547080994,0.025397829711437225,37217517.0,0.7784386873245239,1e-05
239,1664.759554238,0.5144694533762058,1765917782.33099,240,0.8372992277145386,0.02588728629052639,37367961.0,0.7904975116252899,1e-05
240,1671.569789484,0.5166130760986066,1765917789.1412241,241,0.8722740411758423,0.024571089074015617,37526897.0,0.7809376269578934,1e-05
241,1678.080787243,0.5187566988210075,1765917795.6522005,242,0.9288439750671387,0.0248529314994812,37685668.0,0.7667064070701599,1e-05
242,1684.30600644,0.5209003215434084,1765917801.8774028,243,0.8809001445770264,0.02483467385172844,37839489.0,0.7805800288915634,1e-05
243,1691.064728621,0.5230439442658092,1765917808.6361518,244,0.9008306264877319,0.0242436695843935,37997238.0,0.7743991762399673,1e-05
244,1699.154670268,0.5251875669882101,1765917816.7260883,245,0.9418760538101196,0.02105722576379776,38168011.0,0.7649732232093811,1e-05
245,1705.701897687,0.5273311897106109,1765917823.273331,246,0.889159083366394,0.021627604961395264,38326230.0,0.7784402072429657,1e-05
246,1712.854908347,0.5294748124330118,1765917830.4263089,247,0.8394184112548828,0.021546021103858948,38478252.0,0.7914425134658813,1e-05
247,1718.654991476,0.5316184351554126,1765917836.2264082,248,0.8655321002006531,0.020947597920894623,38625546.0,0.7846007943153381,1e-05
248,1725.4927892,0.5337620578778135,1765917843.0642276,249,0.8856295347213745,0.01997244544327259,38771391.0,0.7778755724430084,1e-05
249,1732.793890809,0.5359056806002144,1765917850.3653212,250,0.8876007795333862,0.017723597586154938,38929652.0,0.777816504240036,1e-05
250,1738.821778704,0.5380493033226152,1765917856.3932202,251,0.8944645524024963,0.019557690247893333,39078825.0,0.7739099264144897,1e-05
251,1746.12035382,0.5401929260450161,1765917863.6917706,252,0.902810275554657,0.015612407587468624,39250764.0,0.7727707326412201,1e-05
252,1752.514421788,0.5423365487674169,1765917870.085848,253,0.863646388053894,0.01704328879714012,39401652.0,0.7840297669172287,1e-05
253,1759.51321167,0.5444801714898178,1765917877.0846329,254,0.8710095882415771,0.015467173419892788,39556368.0,0.7825046628713608,1e-05
254,1765.807040915,0.5466237942122186,1765917883.378466,255,0.853358268737793,0.015765832737088203,39716091.0,0.7842756509780884,1e-05
255,1771.616554917,0.5487674169346195,1765917889.1879635,256,0.8811931610107422,0.018157148733735085,39864668.0,0.7811270505189896,1e-05
256,1778.569472407,0.5509110396570204,1765917896.1409016,257,0.907420814037323,0.016833802685141563,40026842.0,0.7704233378171921,1e-05
257,1785.475622098,0.5530546623794212,1765917903.0470614,258,0.8787206411361694,0.016787488013505936,40185219.0,0.7803521007299423,1e-05
258,1791.779804889,0.5551982851018221,1765917909.351251,259,0.8956818580627441,0.017813561484217644,40338073.0,0.7750033587217331,1e-05
259,1798.708214558,0.5573419078242229,1765917916.2796574,260,0.8992499709129333,0.01869570091366768,40501465.0,0.7734031826257706,1e-05
260,1805.593689701,0.5594855305466238,1765917923.1651049,261,0.8855259418487549,0.015032541006803513,40657227.0,0.7786682993173599,1e-05
261,1812.333641809,0.5616291532690246,1765917929.9051013,262,0.8523494005203247,0.019009647890925407,40807442.0,0.7877000123262405,1e-05
262,1819.216328898,0.5637727759914255,1765917936.787767,263,0.8924615383148193,0.01720079965889454,40956359.0,0.7758347243070602,1e-05
263,1826.696582764,0.5659163987138264,1765917944.2679796,264,0.8867208957672119,0.018796896561980247,41113297.0,0.7772597074508667,1e-05
264,1833.717710551,0.5680600214362272,1765917951.2891002,265,0.884994387626648,0.014806004241108894,41267327.0,0.7784464210271835,1e-05
265,1839.028453602,0.5702036441586281,1765917956.5998716,266,0.8554165363311768,0.016578953713178635,41416137.0,0.7882498502731323,1e-05
266,1845.739719803,0.572347266881029,1765917963.3111618,267,0.8669378757476807,0.01648743823170662,41572626.0,0.7827560156583786,1e-05
267,1852.263863688,0.5744908896034298,1765917969.8353236,268,0.8526391983032227,0.016529632732272148,41724870.0,0.7890690714120865,1e-05
268,1859.324365655,0.5766345123258306,1765917976.895802,269,0.8401623964309692,0.014937037602066994,41882397.0,0.7900465130805969,1e-05
269,1866.025113236,0.5787781350482315,1765917983.5965314,270,0.8925501704216003,0.01565081626176834,42044695.0,0.7730506807565689,1e-05
270,1873.194336318,0.5809217577706324,1765917990.7657745,271,0.912111759185791,0.016737425699830055,42195750.0,0.7718520909547806,1e-05
271,1880.079352484,0.5830653804930332,1765917997.6507897,272,0.8987264633178711,0.016760528087615967,42347658.0,0.7774810642004013,1e-05
272,1887.240768757,0.5852090032154341,1765918004.8121955,273,0.9072400331497192,0.01586815156042576,42499617.0,0.7711057364940643,1e-05
273,1894.077931031,0.587352625937835,1765918011.6493545,274,0.8459246158599854,0.018639730289578438,42648060.0,0.7887001931667328,1e-05
274,1900.452877984,0.5894962486602358,1765918018.0243328,275,0.8746440410614014,0.015577550046145916,42799438.0,0.7792716026306152,1e-05
275,1906.995251727,0.5916398713826366,1765918024.5666866,276,0.8657339811325073,0.017606234177947044,42945465.0,0.7842468023300171,1e-05
276,1913.279319412,0.5937834941050375,1765918030.8507502,277,0.8559034466743469,0.01648658700287342,43089377.0,0.786723718047142,1e-05
277,1922.16792926,0.5959271168274384,1765918039.739372,278,0.9119367599487305,0.014798111282289028,43253006.0,0.772430807352066,1e-05
278,1929.435426117,0.5980707395498392,1765918047.0068433,279,0.8687371015548706,0.01567143015563488,43420433.0,0.780962809920311,1e-05
279,1936.212079839,0.6002143622722401,1765918053.7835085,280,0.8711724877357483,0.015228859148919582,43577695.0,0.7814425975084305,1e-05
280,1944.44102287,0.602357984994641,1765918062.0124495,281,0.8616987466812134,0.014453119598329067,43738482.0,0.7824496328830719,1e-05
281,1952.184927249,0.6045016077170418,1765918069.7563667,282,0.8739455938339233,0.015862127766013145,43895774.0,0.7794554680585861,1e-05
282,1958.338639805,0.6066452304394426,1765918075.9100623,283,0.8692572712898254,0.015354203060269356,44045728.0,0.7832774519920349,1e-05
283,1966.044065885,0.6087888531618435,1765918083.6154983,284,0.8783584833145142,0.01879987306892872,44207082.0,0.7759328484535217,1e-05
284,1973.062664531,0.6109324758842444,1765918090.6340818,285,0.8937422633171082,0.015092781744897366,44360492.0,0.776016965508461,1e-05
285,1979.82183623,0.6130760986066452,1765918097.3932705,286,0.8373469114303589,0.017627544701099396,44507249.0,0.7901339530944824,1e-05
286,1986.391419629,0.6152197213290461,1765918103.9628546,287,0.8676424026489258,0.015249709598720074,44657380.0,0.786601334810257,1e-05
287,1992.976322689,0.617363344051447,1765918110.5477548,288,0.8622957468032837,0.015978099778294563,44809690.0,0.7824151813983917,1e-05
288,1998.684358858,0.6195069667738478,1765918116.2557726,289,0.8406577706336975,0.015847098082304,44958006.0,0.7885993719100952,1e-05
289,2005.453802767,0.6216505894962486,1765918123.0252619,290,0.8899062871932983,0.01504422351717949,45127484.0,0.7770478129386902,1e-05
290,2012.652592585,0.6237942122186495,1765918130.2240305,291,0.915063202381134,0.015173094347119331,45288670.0,0.7717467397451401,1e-05
291,2017.940581417,0.6259378349410504,1765918135.512028,292,0.852149486541748,0.01635603979229927,45435435.0,0.7851831167936325,1e-05
292,2024.529388993,0.6280814576634512,1765918142.1008277,293,0.8671044111251831,0.01822354830801487,45582758.0,0.7825512737035751,1e-05
293,2030.323461516,0.6302250803858521,1765918147.894922,294,0.8558385372161865,0.017747381702065468,45724786.0,0.7867026031017303,1e-05
294,2036.162985748,0.632368703108253,1765918153.7344174,295,0.8573966026306152,0.015326272696256638,45875653.0,0.786395788192749,1e-05
295,2042.287243707,0.6345123258306538,1765918159.8586657,296,0.8525426387786865,0.015445759519934654,46026612.0,0.7868885844945908,1e-05
296,2047.76385105,0.6366559485530546,1765918165.3352733,297,0.8631423711776733,0.015193522907793522,46173537.0,0.7855534851551056,1e-05
297,2054.86990851,0.6387995712754555,1765918172.4413514,298,0.8939917087554932,0.014867585152387619,46337020.0,0.7767493724822998,1e-05
298,2061.09416871,0.6409431939978564,1765918178.6655896,299,0.8833739161491394,0.015151948668062687,46484878.0,0.7815238982439041,1e-05
299,2068.04412029,0.6430868167202572,1765918185.6155438,300,0.8773742914199829,0.016014982014894485,46638837.0,0.7776032239198685,1e-05
300,2092.72836885,0.6452304394426581,1765918210.2997513,301,0.8642112612724304,0.016262641176581383,46792654.0,0.7832558304071426,1e-05
301,2099.132002705,0.647374062165059,1765918216.70341,302,0.8858665227890015,0.015205243602395058,46956735.0,0.7768220156431198,1e-05
302,2106.29106679,0.6495176848874598,1765918223.8624954,303,0.9136239290237427,0.015432892367243767,47119017.0,0.7735255211591721,1e-05
303,2113.921222157,0.6516613076098606,1765918231.4926555,304,0.869626522064209,0.014972103759646416,47277064.0,0.7825181633234024,1e-05
304,2121.429748429,0.6538049303322615,1765918239.0011714,305,0.8713744282722473,0.01500457338988781,47425177.0,0.7799009084701538,1e-05
305,2126.92788044,0.6559485530546624,1765918244.4992929,306,0.8368608951568604,0.01644974946975708,47567815.0,0.7912200391292572,1e-05
306,2133.017534366,0.6580921757770632,1765918250.5889332,307,0.8305114507675171,0.016528405249118805,47711542.0,0.7894609868526459,1e-05
307,2139.972621685,0.6602357984994641,1765918257.54405,308,0.8898387551307678,0.015594473108649254,47867963.0,0.7798428982496262,1e-05
308,2146.757025059,0.662379421221865,1765918264.3284254,309,0.8536983728408813,0.01560291275382042,48027087.0,0.7849921733140945,1e-05
309,2154.13246087,0.6645230439442658,1765918271.7038908,310,0.9058710932731628,0.014887934550642967,48181216.0,0.7713042199611664,1e-05
310,2162.069716866,0.6666666666666666,1765918279.6411445,311,0.92268306016922,0.015107212588191032,48346653.0,0.7685218453407288,1e-05
311,2168.681576803,0.6688102893890675,1765918286.2530174,312,0.9065024852752686,0.016543595120310783,48515202.0,0.773717850446701,1e-05
312,2175.915842631,0.6709539121114684,1765918293.4872444,313,0.8867080211639404,0.015163131058216095,48681596.0,0.7789562046527863,1e-05
313,2182.987408814,0.6730975348338692,1765918300.5588207,314,0.8162572979927063,0.015036038123071194,48830511.0,0.79495869576931,1e-05
314,2190.195366726,0.6752411575562701,1765918307.766763,315,0.897330105304718,0.015060058794915676,48979750.0,0.7762411832809448,1e-05
315,2197.596460919,0.677384780278671,1765918315.1678796,316,0.856135368347168,0.01704503782093525,49140486.0,0.7863442003726959,1e-05
316,2205.758746009,0.6795284030010718,1765918323.330163,317,0.8627126216888428,0.016794003546237946,49297672.0,0.7839190810918808,1e-05
317,2211.861736478,0.6816720257234726,1765918329.4331732,318,0.8661084771156311,0.014022570103406906,49448662.0,0.7835533618927002,1e-05
318,2218.588800721,0.6838156484458735,1765918336.1602108,319,0.86203932762146,0.016967006027698517,49615721.0,0.7841241657733917,1e-05
319,2224.903157349,0.6859592711682744,1765918342.4745824,320,0.8454757928848267,0.017559928819537163,49770136.0,0.7858330756425858,1e-05
320,2232.068050755,0.6881028938906752,1765918349.6394815,321,0.8790198564529419,0.01580164022743702,49932945.0,0.7790379971265793,1e-05
321,2239.06886647,0.6902465166130761,1765918356.6402805,322,0.8442602157592773,0.015120596624910831,50079045.0,0.7887990474700928,1e-05
322,2247.057480462,0.692390139335477,1765918364.6288953,323,0.8792931437492371,0.014141526073217392,50243726.0,0.7772533595561981,1e-05
323,2254.875603339,0.6945337620578779,1765918372.4470258,324,0.8673303723335266,0.014952762052416801,50404071.0,0.7827163487672806,1e-05
324,2261.504433968,0.6966773847802786,1765918379.0758736,325,0.8938934803009033,0.014610366895794868,50557944.0,0.7763379365205765,1e-05
325,2269.074354782,0.6988210075026795,1765918386.6457682,326,0.8788290023803711,0.018356788903474808,50723566.0,0.7803079336881638,1e-05
326,2275.227906206,0.7009646302250804,1765918392.7993238,327,0.808256983757019,0.015079248696565628,50868735.0,0.7974609285593033,1e-05
327,2281.891207657,0.7031082529474812,1765918399.4626174,328,0.8783422708511353,0.015691708773374557,51027679.0,0.7791059911251068,1e-05
328,2290.672042817,0.7052518756698821,1765918408.2434883,329,0.9068913459777832,0.015665093436837196,51188474.0,0.7718738317489624,1e-05
329,2296.683640266,0.707395498392283,1765918414.2550752,330,0.8414663076400757,0.015346276573836803,51334182.0,0.7869082987308502,1e-05
330,2303.804677819,0.7095391211146839,1765918421.376112,331,0.876242458820343,0.014026829972863197,51499899.0,0.7802083790302277,1e-05
331,2310.241854729,0.7116827438370846,1765918427.813277,332,0.8554677367210388,0.016851969063282013,51645111.0,0.7849724739789963,1e-05
332,2316.342441441,0.7138263665594855,1765918433.9138496,333,0.8390132188796997,0.015765242278575897,51795720.0,0.7880608886480331,1e-05
333,2322.497983954,0.7159699892818864,1765918440.0694244,334,0.8100332021713257,0.01581772230565548,51934189.0,0.7950080186128616,1e-05
334,2329.093671928,0.7181136120042872,1765918446.6650777,335,0.8992002606391907,0.015260843560099602,52086111.0,0.7766917496919632,1e-05
335,2335.032612654,0.7202572347266881,1765918452.6040492,336,0.8742111921310425,0.015603954903781414,52241632.0,0.780443012714386,1e-05
336,2343.724237865,0.722400857449089,1765918461.2956614,337,0.8743933439254761,0.01749797910451889,52403245.0,0.778782531619072,1e-05
337,2351.130012738,0.7245444801714899,1765918468.7014382,338,0.8901300430297852,0.01771010458469391,52567275.0,0.7765124291181564,1e-05
338,2358.944448616,0.7266881028938906,1765918476.5158567,339,0.8823854923248291,0.017101004719734192,52733506.0,0.7779688239097595,1e-05
339,2365.715200606,0.7288317256162915,1765918483.2866173,340,0.8808575868606567,0.01691223308444023,52884795.0,0.7799658924341202,1e-05
340,2372.148026674,0.7309753483386924,1765918489.719451,341,0.8711534142494202,0.01642681285738945,53039775.0,0.779911682009697,1e-05
341,2380.450234023,0.7331189710610932,1765918498.0216696,342,0.8922864198684692,0.01458393782377243,53204226.0,0.7748759835958481,1e-05
342,2386.340894784,0.7352625937834941,1765918503.9123197,343,0.8565208911895752,0.01585240475833416,53357002.0,0.7847683876752853,1e-05
343,2392.295698233,0.737406216505895,1765918509.8671076,344,0.8721853494644165,0.016948023810982704,53512592.0,0.780412420630455,1e-05
344,2399.518948742,0.7395498392282959,1765918517.0903492,345,0.9149853587150574,0.014985363930463791,53675222.0,0.7725014537572861,1e-05
345,2407.880357241,0.7416934619506966,1765918525.4517767,346,0.9265979528427124,0.018573859706521034,53837794.0,0.7658179253339767,1e-05
346,2414.867840515,0.7438370846730975,1765918532.43926,347,0.8768333196640015,0.019896751269698143,53990810.0,0.7803790718317032,1e-05
347,2421.698693134,0.7459807073954984,1765918539.2700856,348,0.8500696420669556,0.015349174849689007,54142452.0,0.7870471179485321,1e-05
348,2429.463457854,0.7481243301178992,1765918547.0348744,349,0.8451761603355408,0.015963569283485413,54294279.0,0.7869552224874496,1e-05
349,2435.247606944,0.7502679528403001,1765918552.8190074,350,0.8439763784408569,0.01516626589000225,54445597.0,0.7899675518274307,1e-05
350,2442.448072813,0.752411575562701,1765918560.0194883,351,0.8765719532966614,0.015396617352962494,54603343.0,0.7812557965517044,1e-05
351,2449.48978191,0.7545551982851019,1765918567.0611885,352,0.8289189338684082,0.016903795301914215,54759468.0,0.7917590737342834,1e-05
352,2456.88396102,0.7566988210075026,1765918574.4553792,353,0.8560738563537598,0.016052965074777603,54913059.0,0.7836556285619736,1e-05
353,2464.480089593,0.7588424437299035,1765918582.0514982,354,0.8669247031211853,0.016064269468188286,55070490.0,0.7819047272205353,1e-05
354,2471.961930754,0.7609860664523044,1765918589.5333505,355,0.8887795209884644,0.013602646999061108,55234816.0,0.7772342264652252,1e-05
355,2477.684013455,0.7631296891747053,1765918595.2554297,356,0.8803879022598267,0.01506656315177679,55387388.0,0.778835341334343,1e-05
356,2484.55728686,0.7652733118971061,1765918602.1286905,357,0.8436139822006226,0.016412340104579926,55538411.0,0.7899627834558487,1e-05
357,2491.521557268,0.767416934619507,1765918609.0929866,358,0.8581559658050537,0.015413161367177963,55688433.0,0.783768504858017,1e-05
358,2497.682030654,0.7695605573419079,1765918615.253449,359,0.8615919351577759,0.01619810052216053,55839265.0,0.7831431478261948,1e-05
359,2504.345309677,0.7717041800643086,1765918621.9167278,360,0.8223060369491577,0.014970430172979832,55990505.0,0.7944223880767822,1e-05
360,2511.876181973,0.7738478027867095,1765918629.4475937,361,0.8852684497833252,0.014120299369096756,56160090.0,0.7771665751934052,1e-05
361,2517.799915156,0.7759914255091104,1765918635.371352,362,0.8588734865188599,0.015113555826246738,56315482.0,0.7845615148544312,1e-05
362,2525.59664694,0.7781350482315113,1765918643.1680763,363,0.8941892385482788,0.014139601960778236,56478778.0,0.7746876329183578,1e-05
363,2533.702104523,0.7802786709539121,1765918651.2735193,364,0.8841676712036133,0.015302513726055622,56640621.0,0.7758681178092957,1e-05
364,2541.462008992,0.782422293676313,1765918659.033451,365,0.8798434734344482,0.01492827944457531,56808271.0,0.7798084169626236,1e-05
365,2548.189654327,0.7845659163987139,1765918665.7610686,366,0.8695131540298462,0.015258973464369774,56962569.0,0.781622901558876,1e-05
366,2554.082047095,0.7867095391211146,1765918671.653441,367,0.8660480976104736,0.015658067539334297,57113382.0,0.7809661775827408,1e-05
367,2562.050641814,0.7888531618435155,1765918679.6220636,368,0.8971369862556458,0.016091162338852882,57283115.0,0.7722411900758743,1e-05
368,2569.265483138,0.7909967845659164,1765918686.83691,369,0.849839448928833,0.015762416645884514,57431980.0,0.7852234989404678,1e-05
369,2576.754695679,0.7931404072883173,1765918694.3261192,370,0.8767253160476685,0.014229673892259598,57593151.0,0.7803623974323273,1e-05
370,2585.913196529,0.7952840300107181,1765918703.4846199,371,0.8754003047943115,0.014920804649591446,57769554.0,0.780142530798912,1e-05
371,2593.60661228,0.797427652733119,1765918711.1780283,372,0.8611559867858887,0.01507079042494297,57930187.0,0.7864284962415695,1e-05
372,2600.974769003,0.7995712754555199,1765918718.5462022,373,0.8530253767967224,0.015010870061814785,58089895.0,0.7864149659872055,1e-05
373,2606.290641074,0.8017148981779206,1765918723.8620427,374,0.8447624444961548,0.01595616340637207,58237921.0,0.7883080095052719,1e-05
374,2612.648320344,0.8038585209003215,1765918730.2197282,375,0.8472638726234436,0.014795619063079357,58386574.0,0.7883449494838715,1e-05
375,2619.111872016,0.8060021436227224,1765918736.6832738,376,0.8425303101539612,0.014690176583826542,58531794.0,0.7900586277246475,1e-05
376,2625.095811117,0.8081457663451233,1765918742.6672177,377,0.8576003313064575,0.01613166183233261,58679304.0,0.7838697284460068,1e-05
377,2632.036604348,0.8102893890675241,1765918749.6080067,378,0.8938604593276978,0.015793276950716972,58827963.0,0.7761033475399017,1e-05
378,2637.842947427,0.812433011789925,1765918755.4143598,379,0.8478986024856567,0.016178907826542854,58968065.0,0.7909131199121475,1e-05
379,2643.808326816,0.8145766345123259,1765918761.3797328,380,0.8701254725456238,0.014881780371069908,59119596.0,0.7845702916383743,1e-05
380,2650.714324981,0.8167202572347267,1765918768.2857685,381,0.85892254114151,0.01471789926290512,59282269.0,0.7832981050014496,1e-05
381,2659.25332896,0.8188638799571275,1765918776.8247335,382,0.8539651036262512,0.016455257311463356,59449069.0,0.7859455496072769,1e-05
382,2665.643240483,0.8210075026795284,1765918783.2146428,383,0.8654510974884033,0.015757590532302856,59602942.0,0.7828641533851624,1e-05
383,2672.063273009,0.8231511254019293,1765918789.634691,384,0.876750111579895,0.015559360384941101,59763486.0,0.7798359245061874,1e-05
384,2678.829167309,0.8252947481243301,1765918796.4005682,385,0.8485977053642273,0.015657417476177216,59914007.0,0.7881448566913605,1e-05
385,2684.365054632,0.827438370846731,1765918801.9364498,386,0.8230761289596558,0.015744328498840332,60056933.0,0.7910022735595703,1e-05
386,2691.329775151,0.8295819935691319,1765918808.9011748,387,0.8596967458724976,0.015034294687211514,60219888.0,0.7835356295108795,1e-05
387,2699.734493918,0.8317256162915327,1765918817.3059022,388,0.8522816896438599,0.014885744079947472,60373832.0,0.7857871353626251,1e-05
388,2705.707231689,0.8338692390139335,1765918823.2786272,389,0.8470813035964966,0.02082444354891777,60526958.0,0.7880352288484573,1e-05
389,2711.787848827,0.8360128617363344,1765918829.3592575,390,0.843604564666748,0.01476930920034647,60680957.0,0.7882899641990662,1e-05
390,2719.428500567,0.8381564844587353,1765918836.9999104,391,0.8689945936203003,0.015007439069449902,60844353.0,0.7792375385761261,1e-05
391,2724.606517348,0.8403001071811361,1765918842.1779346,392,0.8244771957397461,0.015914618968963623,60988093.0,0.792901948094368,1e-05
392,2730.725046654,0.842443729903537,1765918848.296483,393,0.8523418307304382,0.014463378116488457,61139257.0,0.7858108878135681,1e-05
393,2738.262430044,0.8445873526259379,1765918855.833842,394,0.8865512609481812,0.015164063312113285,61294373.0,0.7785041630268097,1e-05
394,2745.58000665,0.8467309753483387,1765918863.1514301,395,0.9086271524429321,0.01448780857026577,61460962.0,0.7708231210708618,1e-05
395,2753.077870136,0.8488745980707395,1765918870.649293,396,0.805152177810669,0.014690428972244263,61610443.0,0.7967031598091125,1e-05
396,2759.619799768,0.8510182207931404,1765918877.1912215,397,0.8552000522613525,0.01487823761999607,61767622.0,0.7858328968286514,1e-05
397,2765.142569735,0.8531618435155413,1765918882.7139697,398,0.8601888418197632,0.013911490328609943,61927294.0,0.7831843048334122,1e-05
398,2771.710857778,0.8553054662379421,1765918889.2822852,399,0.8613634705543518,0.014273879118263721,62087657.0,0.7839406430721283,1e-05
399,2778.887199007,0.857449088960343,1765918896.4586148,400,0.8826673030853271,0.015489423647522926,62242685.0,0.7786011844873428,1e-05
400,2798.300335714,0.8595927116827439,1765918915.8717108,401,0.8267521858215332,0.015192938968539238,62393085.0,0.7914904803037643,1e-05
401,2803.740286271,0.8617363344051447,1765918921.3116844,402,0.8251132965087891,0.014946112409234047,62538285.0,0.7944709360599518,1e-05
402,2811.100872725,0.8638799571275455,1765918928.6722941,403,0.8913490772247314,0.015054001472890377,62701391.0,0.7788717895746231,1e-05
403,2818.565351178,0.8660235798499464,1765918936.1367521,404,0.8773545026779175,0.01446458138525486,62848535.0,0.7802035510540009,1e-05
404,2825.130999486,0.8681672025723473,1765918942.7024004,405,0.8445820212364197,0.018704785034060478,63001586.0,0.7857640385627747,1e-05
405,2831.915533666,0.8703108252947481,1765918949.4869587,406,0.8704333305358887,0.017853064462542534,63162806.0,0.7806158065795898,1e-05
406,2837.924464435,0.872454448017149,1765918955.4958565,407,0.8677934408187866,0.015532168559730053,63324619.0,0.7803458720445633,1e-05
407,2844.409566279,0.8745980707395499,1765918961.9810035,408,0.8871275782585144,0.0156350526958704,63484446.0,0.7772331088781357,1e-05
408,2852.745858786,0.8767416934619507,1765918970.3172445,409,0.900393009185791,0.014884324744343758,63657343.0,0.77061527967453,1e-05
409,2860.920141482,0.8788853161843515,1765918978.4915724,410,0.9195232391357422,0.01779226027429104,63815011.0,0.7702400982379913,1e-05
410,2868.32312503,0.8810289389067524,1765918985.8945382,411,0.8414751291275024,0.01657702587544918,63974464.0,0.7875183075666428,1e-05
411,2875.383189587,0.8831725616291533,1765918992.9546041,412,0.8610039353370667,0.0166983250528574,64130517.0,0.784703254699707,1e-05
412,2881.643703244,0.8853161843515541,1765918999.2151244,413,0.8555424213409424,0.014897015877068043,64283106.0,0.7847995609045029,1e-05
413,2888.00509083,0.887459807073955,1765919005.576524,414,0.8580400943756104,0.014684573747217655,64430594.0,0.7835593372583389,1e-05
414,2895.659355155,0.8896034297963559,1765919013.2307868,415,0.8993321657180786,0.015895411372184753,64603713.0,0.7742220014333725,1e-05
415,2903.054609289,0.8917470525187567,1765919020.6260147,416,0.8807013630867004,0.016256339848041534,64760293.0,0.7778529226779938,1e-05
416,2909.395485528,0.8938906752411575,1765919026.9669118,417,0.86591637134552,0.017807509750127792,64923933.0,0.7816208004951477,1e-05
417,2917.611089261,0.8960342979635584,1765919035.1824775,418,0.8971913456916809,0.0187327079474926,65087097.0,0.7755451947450638,1e-05
418,2924.462380791,0.8981779206859593,1765919042.0337865,419,0.8410444259643555,0.015520594082772732,65242953.0,0.7899249643087387,1e-05
