train/global_step,train/mean_token_accuracy,_runtime,_timestamp,train/loss,train/learning_rate,train/num_tokens,_step,train/epoch,train/grad_norm
418,0.804723471403122,14262.515583777,1765930822.137739,0.7237889170646667,0.0001,65087097.0,417,0.8960342979635584,0.01671523228287697
419,0.8179252743721008,14297.198247117,1765930856.8203723,0.6785588264465332,0.0001,65242953.0,418,0.8981779206859593,0.012493027374148369
420,0.8092115819454193,14336.328216228,1765930895.950351,0.7025362253189087,0.0001,65403795.0,419,0.9003215434083601,0.017616543918848038
421,0.807357668876648,14373.374723781,1765930932.996962,0.7232301235198975,0.0001,65567087.0,420,0.902465166130761,0.013759646564722061
422,0.8160485029220581,14411.739660089,1765930971.3618066,0.6795082092285156,0.0001,65727717.0,421,0.9046087888531619,0.015538983978331089
423,0.8044945299625397,14446.930593391,1765931006.5528054,0.7215940356254578,0.0001,65883913.0,422,0.9067524115755627,0.016107071191072464
424,0.8278299570083618,14483.581652949,1765931043.2038047,0.6309257745742798,0.0001,66040928.0,423,0.9088960342979635,0.012629668228328228
425,0.8204498887062073,14507.489479519,1765931067.1117663,0.6487979888916016,0.0001,66182158.0,424,0.9110396570203644,0.015304118394851685
426,0.8092558085918427,14540.01645994,1765931099.638716,0.6971831321716309,0.0001,66333993.0,425,0.9131832797427653,0.01260751485824585
427,0.8025973439216614,14579.581759268,1765931139.2038531,0.7335619926452637,0.0001,66494673.0,426,0.9153269024651661,0.015128958970308304
428,0.8037351965904236,14618.100178666,1765931177.722438,0.7255168557167053,0.0001,66655725.0,427,0.917470525187567,0.013058124110102654
429,0.8101487457752228,14652.483762409,1765931212.1058702,0.6945410966873169,0.0001,66812443.0,428,0.9196141479099679,0.012704250402748585
430,0.8080356121063232,14688.939166549,1765931248.5612535,0.7101494669914246,0.0001,66967415.0,429,0.9217577706323687,0.012205920182168484
431,0.8036461770534515,14724.683753841,1765931284.305994,0.7230127453804016,0.0001,67121525.0,430,0.9239013933547695,0.012082674540579319
432,0.8099030256271362,14758.658223761,1765931318.2804716,0.7037209868431091,0.0001,67280398.0,431,0.9260450160771704,0.012762284837663174
433,0.8079839944839478,14794.517342107,1765931354.1391199,0.7051748037338257,0.0001,67430621.0,432,0.9281886387995713,0.012628782540559769
434,0.8187243342399597,14829.886864527,1765931389.5091038,0.667899489402771,0.0001,67586335.0,433,0.9303322615219721,0.014303863048553467
435,0.8139257431030273,14862.379629046,1765931422.0017686,0.687721848487854,0.0001,67746263.0,434,0.932475884244373,0.015258809551596642
436,0.8134782016277313,14892.261022795,1765931451.8831294,0.6915724277496338,0.0001,67898321.0,435,0.9346195069667739,0.013673942536115646
437,0.8170166015625,14926.202902951,1765931485.8250976,0.6762567758560181,0.0001,68043187.0,436,0.9367631296891747,0.013181689195334911
438,0.811306893825531,14949.716578383,1765931509.3388815,0.6939625144004822,0.0001,68188476.0,437,0.9389067524115756,0.015380432829260826
439,0.8120414316654205,14989.835506076,1765931549.457668,0.6833721399307251,0.0001,68339622.0,438,0.9410503751339764,0.013408124446868896
440,0.8166505396366119,15022.744134007,1765931582.366396,0.6723682284355164,0.0001,68495777.0,439,0.9431939978563773,0.013706096448004246
441,0.8045223653316498,15062.949641564,1765931622.5717123,0.7218429446220398,0.0001,68660269.0,440,0.9453376205787781,0.012400247156620026
442,0.8244884014129639,15090.126717261,1765931649.7489715,0.6478527784347534,0.0001,68808933.0,441,0.947481243301179,0.01413661427795887
443,0.8096952736377716,15126.506225435,1765931686.1283135,0.7043440937995911,0.0001,68971728.0,442,0.9496248660235799,0.012977936305105686
444,0.8082167208194733,15167.194462257,1765931726.8165429,0.709297776222229,0.0001,69132008.0,443,0.9517684887459807,0.012232011184096336
445,0.8124858736991882,15199.519285877,1765931759.1413882,0.6827569603919983,0.0001,69278688.0,444,0.9539121114683816,0.01320263184607029
446,0.8148298561573029,15238.667296994,1765931798.2894018,0.6750630140304565,0.0001,69432305.0,445,0.9560557341907824,0.013008716516196728
447,0.8064932227134705,15279.224033524,1765931838.8462117,0.7152376770973206,0.0001,69591761.0,446,0.9581993569131833,0.012176265940070152
448,0.8050523400306702,15308.165536021,1765931867.7878318,0.7157111763954163,0.0001,69743971.0,447,0.9603429796355841,0.012670880183577538
449,0.8072887361049652,15346.382431338,1765931906.00464,0.7101519703865051,0.0001,69898458.0,448,0.962486602357985,0.012252463027834892
450,0.8058793842792511,15386.656920774,1765931946.2791655,0.7189753651618958,0.0001,70067672.0,449,0.9646302250803859,0.012407972477376461
451,0.8188503682613373,15419.780410844,1765931979.4026418,0.6622297167778015,0.0001,70220457.0,450,0.9667738478027867,0.012668944895267487
452,0.8110617995262146,15452.140122091,1765932011.7623165,0.6939755082130432,0.0001,70371898.0,451,0.9689174705251876,0.012889117933809757
453,0.8005532920360565,15490.069748889,1765932049.691989,0.7337992191314697,0.0001,70531855.0,452,0.9710610932475884,0.013162589631974697
454,0.8276425004005432,15519.025414868,1765932078.6475658,0.6314893960952759,0.0001,70671343.0,453,0.9732047159699893,0.013705658726394176
455,0.8166651725769043,15547.704723031,1765932107.3268356,0.679966926574707,0.0001,70824566.0,454,0.9753483386923901,0.016356198117136955
456,0.8178015053272247,15582.265932411,1765932141.8880231,0.6742870807647705,0.0001,70978442.0,455,0.977491961414791,0.014813700690865517
457,0.8112359046936035,15613.572686202,1765932173.1948924,0.6963742971420288,0.0001,71138566.0,456,0.9796355841371919,0.012508988380432129
458,0.8177573978900909,15650.560867078,1765932210.1830635,0.6753613948822021,0.0001,71297085.0,457,0.9817792068595927,0.012781068682670593
459,0.8067851066589355,15686.501515486,1765932246.1238034,0.720649242401123,0.0001,71450804.0,458,0.9839228295819936,0.013104436919093132
460,0.8194206058979034,15715.949699656,1765932275.571928,0.6595550179481506,0.0001,71611452.0,459,0.9860664523043944,0.013222696259617805
461,0.8151841163635254,15743.628357104,1765932303.250525,0.6792511940002441,0.0001,71764514.0,460,0.9882100750267953,0.012622538954019547
462,0.806778222322464,15776.580392387,1765932336.2026794,0.717188835144043,0.0001,71924545.0,461,0.9903536977491961,0.013538189232349396
463,0.8001211285591125,15810.993671106,1765932370.6158345,0.7386782169342041,0.0001,72084518.0,462,0.992497320471597,0.012377768754959106
464,0.8157884180545807,15843.328985572,1765932402.9511282,0.6759790182113647,0.0001,72247869.0,463,0.9946409431939979,0.013080181553959846
465,0.8117544949054718,15879.509821997,1765932439.1319442,0.693771481513977,0.0001,72411161.0,464,0.9967845659163987,0.01282422337681055
466,0.8175869584083557,15912.619625683,1765932472.241788,0.6728350520133972,0.0001,72572058.0,465,0.9989281886387996,0.014486526139080524
467,0.8232311606407166,15927.736175083,1765932487.3584,0.6462831497192383,0.0001,72643344.0,466,1.0,0.014486526139080524
467,,15944.21856292,1765932503.8410225,,,,467,1.0,
