_step,train/mean_token_accuracy,_timestamp,train/epoch,train/num_tokens,train/global_step,train/grad_norm,_runtime,train/loss,train/learning_rate,eval/accuracy
402,0.7801427841186523,1765918861.5647936,0.8638799571275455,62701391.0,403.0,0.2705245018005371,2742.600626167,0.8843406438827515,1e-05,
403,0.7818520218133926,1765918868.9871383,0.8660235798499464,62848535.0,404.0,0.3175809681415558,2750.022988077,0.8708103895187378,1e-05,
404,0.7863052636384964,1765918875.3619611,0.8681672025723473,63001586.0,405.0,0.3751160800457001,2756.397807413,0.8385187387466431,1e-05,
405,0.7816898375749588,1765918881.9691935,0.8703108252947481,63162806.0,406.0,0.2522042393684387,2763.005036108,0.8645309209823608,1e-05,
406,0.7814287692308426,1765918887.8725278,0.872454448017149,63324619.0,407.0,0.26062074303627014,2768.908381611,0.861682116985321,1e-05,
407,0.7782829701900482,1765918894.2851486,0.8745980707395499,63484446.0,408.0,0.27391818165779114,2775.320923585,0.8808850049972534,1e-05,
408,0.7720867991447449,1765918902.5339637,0.8767416934619507,63657343.0,409.0,0.3127821981906891,2783.56978225,0.8934793472290039,1e-05,
409,0.7712552100419998,1765918910.597781,0.8788853161843515,63815011.0,410.0,0.31805622577667236,2791.633638653,0.9130653738975525,1e-05,
410,0.7883965373039246,1765918917.8866246,0.8810289389067524,63974464.0,411.0,0.2467348575592041,2798.922481971,0.8349102139472961,1e-05,
411,0.7863781750202179,1765918924.7988646,0.8831725616291533,64130517.0,412.0,0.23457881808280945,2805.834690513,0.854195237159729,1e-05,
412,0.7858548313379288,1765918930.9359455,0.8853161843515541,64283106.0,413.0,0.2461289018392563,2811.97179138,0.849461019039154,1e-05,
413,0.7849753946065903,1765918937.145769,0.887459807073955,64430594.0,414.0,0.3129023611545563,2818.18161172,0.8517791628837585,1e-05,
414,0.7756854146718979,1765918944.6788716,0.8896034297963559,64603713.0,415.0,0.2466202676296234,2825.714726789,0.8933717608451843,1e-05,
415,0.7790138870477676,1765918951.9688358,0.8917470525187567,64760293.0,416.0,0.26182693243026733,2833.00467687,0.8747916221618652,1e-05,
416,0.7824320942163467,1765918958.1369057,0.8938906752411575,64923933.0,417.0,0.2455395758152008,2839.172742172,0.8597889542579651,1e-05,
417,0.7766978293657303,1765918966.2549999,0.8960342979635584,65087097.0,418.0,0.23703469336032867,2847.290857254,0.8906869292259216,1e-05,
418,0.7911167740821838,1765918973.0463545,0.8981779206859593,65242953.0,419.0,0.23527416586875916,2854.082189827,0.8346786499023438,1e-05,
419,0.783295676112175,1765918981.060332,0.9003215434083601,65403795.0,420.0,0.22617264091968536,2862.096165806,0.8597654104232788,1e-05,
420,0.778714582324028,1765918987.8042347,0.902465166130761,65567087.0,421.0,0.24904227256774902,2868.840061442,0.8856580257415771,1e-05,
421,0.7879836410284042,1765918994.7331815,0.9046087888531619,65727717.0,422.0,0.2583411931991577,2875.769016385,0.8350282311439514,1e-05,
422,0.7754921317100525,1765919001.7404013,0.9067524115755627,65883913.0,423.0,0.25587642192840576,2882.776240538,0.8903921842575073,1e-05,
423,0.7999443560838699,1765919008.4064505,0.9088960342979635,66040928.0,424.0,0.2233080118894577,2889.442296885,0.7885240316390991,1e-05,
424,0.7915476709604263,1765919013.4635901,0.9110396570203644,66182158.0,425.0,0.27121084928512573,2894.499427171,0.8138930797576904,1e-05,
425,0.781621977686882,1765919019.6021063,0.9131832797427653,66333993.0,426.0,0.25745683908462524,2900.637938639,0.8602732419967651,1e-05,
426,0.7734754532575607,1765919026.7694035,0.9153269024651661,66494673.0,427.0,0.23773515224456787,2907.805257253,0.89604252576828,1e-05,
427,0.7720919549465179,1765919034.410987,0.917470525187567,66655725.0,428.0,0.24419260025024414,2915.446848652,0.8991491794586182,1e-05,
428,0.782439649105072,1765919041.1281064,0.9196141479099679,66812443.0,429.0,0.2442532777786255,2922.163944675,0.8538811206817627,1e-05,
429,0.7799401134252548,1765919048.022646,0.9217577706323687,66967415.0,430.0,0.2675054371356964,2929.058482382,0.8701232075691223,1e-05,
430,0.7765129804611206,1765919055.6192317,0.9239013933547695,67121525.0,431.0,0.256244421005249,2936.65508551,0.8862682580947876,1e-05,
431,0.7810039967298508,1765919063.116593,0.9260450160771704,67280398.0,432.0,0.23538920283317566,2944.152455753,0.8715814352035522,1e-05,
432,0.7816217094659805,1765919070.2193244,0.9281886387995713,67430621.0,433.0,0.28673309087753296,2951.255163183,0.8649513125419617,1e-05,
433,0.793790340423584,1765919076.888042,0.9303322615219721,67586335.0,434.0,0.24542486667633057,2957.923891509,0.8208661079406738,1e-05,
434,0.7859794795513153,1765919083.3396606,0.932475884244373,67746263.0,435.0,0.24553115665912628,2964.375528705,0.8476186990737915,1e-05,
435,0.7844866514205933,1765919089.6522086,0.9346195069667739,67898321.0,436.0,0.33163076639175415,2970.688034118,0.8560594916343689,1e-05,
436,0.7897281348705292,1765919095.7569275,0.9367631296891747,68043187.0,437.0,0.3277653157711029,2976.792764278,0.8403786420822144,1e-05,
437,0.7823304235935211,1765919100.604682,0.9389067524115756,68188476.0,438.0,0.2846178114414215,2981.640511045,0.8599060773849487,1e-05,
438,0.7848695069551468,1765919107.3610928,0.9410503751339764,68339622.0,439.0,0.26622459292411804,2988.396914937,0.846532940864563,1e-05,
439,0.7882228940725327,1765919113.9563947,0.9431939978563773,68495777.0,440.0,0.32001930475234985,2994.992213651,0.8344686031341553,1e-05,
440,0.7761290222406387,1765919121.5882697,0.9453376205787781,68660269.0,441.0,0.2824268043041229,3002.624128205,0.8845708966255188,1e-05,
441,0.7975974529981613,1765919127.1860738,0.947481243301179,68808933.0,442.0,0.26542234420776367,3008.221916076,0.8056005239486694,1e-05,
442,0.781925231218338,1765919134.4988272,0.9496248660235799,68971728.0,443.0,0.2583305537700653,3015.534634344,0.8683103322982788,1e-05,
443,0.7803237736225128,1765919141.6362848,0.9517684887459807,69132008.0,444.0,0.2476663887500763,3022.672106938,0.8670797348022461,1e-05,
444,0.7834609001874924,1765919148.0412817,0.9539121114683816,69278688.0,445.0,0.25881242752075195,3029.077126417,0.8490918278694153,1e-05,
445,0.7869525402784348,1765919155.8815045,0.9560557341907824,69432305.0,446.0,0.3613480031490326,3036.917344254,0.8323149085044861,1e-05,
446,0.7787333875894547,1765919162.9647598,0.9581993569131833,69591761.0,447.0,0.2839353382587433,3044.000608597,0.8781366348266602,1e-05,
447,0.7773344963788986,1765919169.0890434,0.9603429796355841,69743971.0,448.0,0.30547672510147095,3050.125381553,0.8799891471862793,1e-05,
448,0.7785131931304932,1765919176.6440723,0.962486602357985,69898458.0,449.0,0.2490387260913849,3057.679940638,0.8764383792877197,1e-05,
449,0.7770544141530991,1765919184.512911,0.9646302250803859,70067672.0,450.0,0.2507062554359436,3065.548831755,0.8804247379302979,1e-05,
450,0.7899363934993744,1765919190.7406118,0.9667738478027867,70220457.0,451.0,0.2628248631954193,3071.776482907,0.8292152881622314,1e-05,
451,0.783599317073822,1765919196.8401992,0.9689174705251876,70371898.0,452.0,0.3067464530467987,3077.876053999,0.8574306964874268,1e-05,
452,0.7726225107908249,1765919204.00225,0.9710610932475884,70531855.0,453.0,0.45494094491004944,3085.038089179,0.8956723213195801,1e-05,
453,0.7972928732633591,1765919209.4879897,0.9732047159699893,70671343.0,454.0,0.27221930027008057,3090.523810665,0.8006499409675598,1e-05,
454,0.7889348417520523,1765919215.114609,0.9753483386923901,70824566.0,455.0,0.34989622235298157,3096.150448007,0.8425679206848145,1e-05,
455,0.7895263731479645,1765919221.823346,0.977491961414791,70978442.0,456.0,0.30356350541114807,3102.859198128,0.8388963341712952,1e-05,
456,0.7835849523544312,1765919228.368374,0.9796355841371919,71138566.0,457.0,0.3667905330657959,3109.404194065,0.8606365323066711,1e-05,
457,0.7902408689260483,1765919235.159011,0.9817792068595927,71297085.0,458.0,0.24215824902057648,3116.194826477,0.8374729156494141,1e-05,
458,0.779436856508255,1765919243.2885096,0.9839228295819936,71450804.0,459.0,0.29425355792045593,3124.324369759,0.8850418329238892,1e-05,
459,0.7921196818351746,1765919249.2822082,0.9860664523043944,71611452.0,460.0,0.2722289562225342,3130.318000655,0.8199883103370667,1e-05,
460,0.7855142951011658,1765919255.2328215,0.9882100750267953,71764514.0,461.0,0.303384929895401,3136.268642308,0.8448324799537659,1e-05,
461,0.7786603420972824,1765919262.1629183,0.9903536977491961,71924545.0,462.0,0.3023804724216461,3143.198739899,0.8843069672584534,1e-05,
462,0.7726055234670639,1765919269.2070048,0.992497320471597,72084518.0,463.0,0.2943708002567291,3150.242818319,0.8954585790634155,1e-05,
463,0.7882494926452637,1765919275.3281584,0.9946409431939979,72247869.0,464.0,0.28674444556236267,3156.363995424,0.8316082954406738,1e-05,
464,0.7836841493844986,1765919282.8743272,0.9967845659163987,72411161.0,465.0,0.23600129783153534,3163.910165783,0.8530465960502625,1e-05,
465,0.7923702150583267,1765919290.1129148,0.9989281886387996,72572058.0,466.0,0.2672012448310852,3171.148737776,0.830121636390686,1e-05,
466,0.7910250723361969,1765919293.4745185,1.0,72643344.0,467.0,0.2672012448310852,3174.510425525,0.818233847618103,1e-05,
467,,1765919301.4542975,1.0,,467.0,,3182.489971719,,,
468,,1766156613.1858962,,,,,3186.108108674,,,0.7870023621593594
